Net generation from petroleum for New York (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390113&sdid=EBA.NY-ALL.NG.OIL.H
19:17:46 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NY-ALL.NG.OIL.H megawatthours
05/8/2019 15H,0
05/8/2019 14H,0
05/8/2019 13H,0
05/8/2019 12H,0
05/8/2019 11H,0
05/8/2019 10H,0
05/8/2019 09H,0
05/8/2019 08H,0
05/8/2019 07H,0
05/8/2019 06H,0
05/8/2019 05H,654
05/8/2019 04H,785
05/8/2019 03H,801
05/8/2019 02H,935
05/8/2019 01H,936
05/8/2019 00H,939
05/7/2019 23H,946
05/7/2019 22H,918
05/7/2019 21H,0
05/7/2019 20H,820
05/7/2019 19H,0
05/7/2019 18H,0
05/7/2019 17H,0
05/7/2019 16H,0
05/7/2019 15H,0
05/7/2019 14H,924
05/7/2019 13H,923
05/7/2019 12H,858
05/7/2019 11H,0
05/7/2019 10H,0
05/7/2019 09H,0
05/7/2019 08H,0
05/7/2019 07H,0
05/7/2019 06H,0
05/7/2019 05H,0
05/7/2019 04H,0
05/7/2019 03H,760
05/7/2019 02H,931
05/7/2019 01H,0
05/7/2019 00H,930
05/6/2019 23H,921
05/6/2019 22H,880
05/6/2019 21H,876
05/6/2019 20H,0
05/6/2019 19H,0
05/6/2019 18H,0
05/6/2019 17H,0
05/6/2019 16H,0
05/6/2019 15H,0
05/6/2019 14H,0
05/6/2019 13H,893
05/6/2019 12H,904
05/6/2019 11H,820
05/6/2019 10H,732
05/6/2019 09H,677
05/6/2019 08H,622
05/6/2019 07H,540
05/6/2019 06H,514
05/6/2019 05H,0
05/6/2019 04H,0
05/6/2019 03H,0
05/6/2019 02H,0
05/6/2019 01H,0
05/6/2019 00H,0
05/5/2019 23H,0
05/5/2019 22H,0
05/5/2019 21H,0
05/5/2019 20H,0
05/5/2019 19H,0
05/5/2019 18H,0
05/5/2019 17H,0
05/5/2019 16H,0
05/5/2019 15H,0
05/5/2019 14H,0
05/5/2019 13H,0
05/5/2019 12H,0
05/5/2019 11H,0
05/5/2019 10H,0
05/5/2019 09H,0
05/5/2019 08H,0
05/5/2019 07H,0
05/5/2019 06H,0
05/5/2019 05H,0
05/5/2019 04H,605
05/5/2019 03H,819
05/5/2019 02H,835
05/5/2019 01H,773
05/5/2019 00H,732
05/4/2019 23H,0
05/4/2019 22H,0
05/4/2019 21H,0
05/4/2019 20H,0
05/4/2019 19H,0
05/4/2019 18H,0
05/4/2019 17H,0
05/4/2019 16H,0
05/4/2019 15H,0
05/4/2019 14H,0
05/4/2019 13H,0
05/4/2019 12H,0
05/4/2019 11H,0
05/4/2019 10H,0
05/4/2019 09H,0
05/4/2019 08H,0
05/4/2019 07H,0
05/4/2019 06H,0
05/4/2019 05H,0
05/4/2019 04H,0
05/4/2019 03H,0
05/4/2019 02H,0
05/4/2019 01H,0
05/4/2019 00H,0
05/3/2019 23H,0
05/3/2019 22H,0
05/3/2019 21H,0
05/3/2019 20H,0
05/3/2019 19H,0
05/3/2019 18H,0
05/3/2019 17H,0
05/3/2019 16H,0
05/3/2019 15H,0
05/3/2019 14H,0
05/3/2019 13H,0
05/3/2019 12H,0
05/3/2019 11H,0
05/3/2019 10H,0
05/3/2019 09H,0
05/3/2019 08H,0
05/3/2019 07H,0
05/3/2019 06H,0
05/3/2019 05H,0
05/3/2019 04H,0
05/3/2019 03H,0
05/3/2019 02H,0
05/3/2019 01H,0
05/3/2019 00H,0
05/2/2019 23H,594
05/2/2019 22H,615
05/2/2019 21H,602
05/2/2019 20H,0
05/2/2019 19H,0
05/2/2019 18H,0
05/2/2019 17H,0
05/2/2019 16H,0
05/2/2019 15H,0
05/2/2019 14H,0
05/2/2019 13H,0
05/2/2019 12H,0
05/2/2019 11H,0
05/2/2019 10H,0
05/2/2019 09H,0
05/2/2019 08H,0
05/2/2019 07H,0
05/2/2019 06H,0
05/2/2019 05H,0
05/2/2019 04H,750
05/2/2019 03H,0
05/2/2019 02H,0
05/2/2019 01H,0
05/2/2019 00H,0
05/1/2019 23H,0
05/1/2019 22H,0
05/1/2019 21H,0
05/1/2019 20H,733
05/1/2019 19H,0
05/1/2019 18H,0
05/1/2019 17H,735
05/1/2019 16H,0
05/1/2019 15H,0
05/1/2019 14H,830
05/1/2019 13H,0
05/1/2019 12H,0
05/1/2019 11H,0
05/1/2019 10H,0
05/1/2019 09H,0
05/1/2019 08H,0
05/1/2019 07H,0
05/1/2019 06H,0
05/1/2019 05H,0
05/1/2019 04H,0
05/1/2019 03H,0
05/1/2019 02H,0
05/1/2019 01H,0
05/1/2019 00H,0
04/30/2019 23H,0
04/30/2019 22H,0
04/30/2019 21H,0
04/30/2019 20H,0
04/30/2019 19H,0
04/30/2019 18H,0
04/30/2019 17H,0
04/30/2019 16H,0
04/30/2019 15H,0
04/30/2019 14H,0
04/30/2019 13H,0
04/30/2019 12H,0
04/30/2019 11H,0
04/30/2019 10H,0
04/30/2019 09H,0
04/30/2019 08H,0
04/30/2019 07H,0
04/30/2019 06H,0
04/30/2019 05H,0
04/30/2019 04H,0
04/30/2019 03H,0
04/30/2019 02H,0
04/30/2019 01H,0
04/30/2019 00H,0
04/29/2019 23H,0
04/29/2019 22H,0
04/29/2019 21H,0
04/29/2019 20H,0
04/29/2019 19H,617
04/29/2019 18H,594
04/29/2019 17H,608
04/29/2019 16H,592
04/29/2019 15H,567
04/29/2019 14H,472
04/29/2019 13H,0
04/29/2019 12H,0
04/29/2019 11H,0
04/29/2019 10H,0
04/29/2019 09H,0
04/29/2019 08H,0
04/29/2019 07H,0
04/29/2019 06H,0
04/29/2019 05H,0
04/29/2019 04H,0
04/29/2019 03H,0
04/29/2019 02H,0
04/29/2019 01H,0
04/29/2019 00H,0
04/28/2019 23H,0
04/28/2019 22H,0
04/28/2019 21H,0
04/28/2019 20H,0
04/28/2019 19H,0
04/28/2019 18H,0
04/28/2019 17H,0
04/28/2019 16H,0
04/28/2019 15H,0
04/28/2019 14H,0
04/28/2019 13H,0
04/28/2019 12H,0
04/28/2019 11H,0
04/28/2019 10H,0
04/28/2019 09H,0
04/28/2019 08H,0
04/28/2019 07H,0
04/28/2019 06H,0
04/28/2019 05H,0
04/28/2019 04H,0
04/28/2019 03H,0
04/28/2019 02H,0
04/28/2019 01H,0
04/28/2019 00H,0
04/27/2019 23H,0
04/27/2019 22H,0
04/27/2019 21H,0
04/27/2019 20H,0
04/27/2019 19H,0
04/27/2019 18H,0
04/27/2019 17H,0
04/27/2019 16H,0
04/27/2019 15H,0
04/27/2019 14H,0
04/27/2019 13H,0
04/27/2019 12H,0
04/27/2019 11H,0
04/27/2019 10H,0
04/27/2019 09H,0
04/27/2019 08H,0
04/27/2019 07H,0
04/27/2019 06H,0
04/27/2019 05H,0
04/27/2019 04H,0
04/27/2019 03H,0
04/27/2019 02H,0
04/27/2019 01H,0
04/27/2019 00H,0
04/26/2019 23H,0
04/26/2019 22H,0
04/26/2019 21H,0
04/26/2019 20H,0
04/26/2019 19H,0
04/26/2019 18H,0
04/26/2019 17H,0
04/26/2019 16H,0
04/26/2019 15H,0
04/26/2019 14H,0
04/26/2019 13H,0
04/26/2019 12H,0
04/26/2019 11H,0
04/26/2019 10H,0
04/26/2019 09H,0
04/26/2019 08H,0
04/26/2019 07H,0
04/26/2019 06H,0
04/26/2019 05H,0
04/26/2019 04H,0
04/26/2019 03H,0
04/26/2019 02H,0
04/26/2019 01H,0
04/26/2019 00H,0
04/25/2019 23H,0
04/25/2019 22H,0
04/25/2019 21H,0
04/25/2019 20H,0
04/25/2019 19H,596
04/25/2019 18H,612
04/25/2019 17H,0
04/25/2019 16H,0
04/25/2019 15H,0
04/25/2019 14H,0
04/25/2019 13H,0
04/25/2019 12H,0
04/25/2019 11H,0
04/25/2019 10H,0
04/25/2019 09H,0
04/25/2019 08H,0
04/25/2019 07H,0
04/25/2019 06H,0
04/25/2019 05H,0
04/25/2019 04H,0
04/25/2019 03H,0
04/25/2019 02H,0
04/25/2019 01H,0
04/25/2019 00H,0
04/24/2019 23H,0
04/24/2019 22H,0
04/24/2019 21H,0
04/24/2019 20H,0
04/24/2019 19H,0
04/24/2019 18H,0
04/24/2019 17H,0
04/24/2019 16H,0
04/24/2019 15H,0
04/24/2019 14H,0
04/24/2019 13H,0
04/24/2019 12H,0
04/24/2019 11H,0
04/24/2019 10H,0
04/24/2019 09H,0
04/24/2019 08H,0
04/24/2019 07H,0
04/24/2019 06H,0
04/24/2019 05H,0
04/24/2019 04H,0
04/24/2019 03H,0
04/24/2019 02H,0
04/24/2019 01H,0
04/24/2019 00H,0
04/23/2019 23H,0
04/23/2019 22H,0
04/23/2019 21H,0
04/23/2019 20H,0
04/23/2019 19H,0
04/23/2019 18H,0
04/23/2019 17H,0
04/23/2019 16H,0
04/23/2019 15H,0
04/23/2019 14H,0
04/23/2019 13H,0
04/23/2019 12H,0
04/23/2019 11H,0
04/23/2019 10H,0
04/23/2019 09H,0
04/23/2019 08H,0
04/23/2019 07H,0
04/23/2019 06H,0
04/23/2019 05H,0
04/23/2019 04H,0
04/23/2019 03H,0
04/23/2019 02H,0
04/23/2019 01H,0
04/23/2019 00H,0
04/22/2019 23H,0
04/22/2019 22H,0
04/22/2019 21H,0
04/22/2019 20H,0
04/22/2019 19H,0
04/22/2019 18H,0
04/22/2019 17H,0
04/22/2019 16H,0
04/22/2019 15H,0
04/22/2019 14H,0
04/22/2019 13H,0
04/22/2019 12H,0
04/22/2019 11H,0
04/22/2019 10H,0
04/22/2019 09H,0
04/22/2019 08H,0
04/22/2019 07H,0
04/22/2019 06H,0
04/22/2019 05H,0
04/22/2019 04H,0
04/22/2019 03H,0
04/22/2019 02H,0
04/22/2019 01H,0
04/22/2019 00H,0
04/21/2019 23H,0
04/21/2019 22H,0
04/21/2019 21H,0
04/21/2019 20H,0
04/21/2019 19H,0
04/21/2019 18H,0
04/21/2019 17H,0
04/21/2019 16H,0
04/21/2019 15H,0
04/21/2019 14H,0
04/21/2019 13H,0
04/21/2019 12H,0
04/21/2019 11H,0
04/21/2019 10H,0
04/21/2019 09H,0
04/21/2019 08H,0
04/21/2019 07H,0
04/21/2019 06H,0
04/21/2019 05H,0
04/21/2019 04H,0
04/21/2019 03H,0
04/21/2019 02H,0
04/21/2019 01H,0
04/21/2019 00H,0
04/20/2019 23H,0
04/20/2019 22H,0
04/20/2019 21H,0
04/20/2019 20H,0
04/20/2019 19H,0
04/20/2019 18H,0
04/20/2019 17H,0
04/20/2019 16H,0
04/20/2019 15H,0
04/20/2019 14H,0
04/20/2019 13H,0
04/20/2019 12H,0
04/20/2019 11H,0
04/20/2019 10H,0
04/20/2019 09H,0
04/20/2019 08H,0
04/20/2019 07H,0
04/20/2019 06H,0
04/20/2019 05H,0
04/20/2019 04H,0
04/20/2019 03H,0
04/20/2019 02H,0
04/20/2019 01H,0
04/20/2019 00H,0
04/19/2019 23H,0
04/19/2019 22H,0
04/19/2019 21H,0
04/19/2019 20H,835
04/19/2019 19H,842
04/19/2019 18H,0
04/19/2019 17H,0
04/19/2019 16H,0
04/19/2019 15H,906
04/19/2019 14H,0
04/19/2019 13H,0
04/19/2019 12H,0
04/19/2019 11H,0
04/19/2019 10H,706
04/19/2019 09H,678
04/19/2019 08H,628
04/19/2019 07H,621
04/19/2019 06H,640
04/19/2019 05H,701
04/19/2019 04H,860
04/19/2019 03H,860
04/19/2019 02H,898
04/19/2019 01H,878
04/19/2019 00H,809
04/18/2019 23H,894
04/18/2019 22H,892
04/18/2019 21H,954
04/18/2019 20H,889
04/18/2019 19H,876
04/18/2019 18H,893
04/18/2019 17H,0
04/18/2019 16H,0
04/18/2019 15H,0
04/18/2019 14H,0
04/18/2019 13H,0
04/18/2019 12H,0
04/18/2019 11H,0
04/18/2019 10H,0
04/18/2019 09H,0
04/18/2019 08H,0
04/18/2019 07H,0
04/18/2019 06H,0
04/18/2019 05H,0
04/18/2019 04H,0
04/18/2019 03H,0
04/18/2019 02H,0
04/18/2019 01H,0
04/18/2019 00H,987
04/17/2019 23H,1072
04/17/2019 22H,1085
04/17/2019 21H,863
04/17/2019 20H,0
04/17/2019 19H,836
04/17/2019 18H,0
04/17/2019 17H,0
04/17/2019 16H,970
04/17/2019 15H,994
04/17/2019 14H,984
04/17/2019 13H,0
04/17/2019 12H,0
04/17/2019 11H,0
04/17/2019 10H,0
04/17/2019 09H,0
04/17/2019 08H,0
04/17/2019 07H,0
04/17/2019 06H,0
04/17/2019 05H,0
04/17/2019 04H,0
04/17/2019 03H,0
04/17/2019 02H,0
04/17/2019 01H,0
04/17/2019 00H,987
04/16/2019 23H,1072
04/16/2019 22H,1085
04/16/2019 21H,863
04/16/2019 20H,0
04/16/2019 19H,836
04/16/2019 18H,854
04/16/2019 17H,816
04/16/2019 16H,701
04/16/2019 15H,0
04/16/2019 14H,0
04/16/2019 13H,0
04/16/2019 12H,0
04/16/2019 11H,0
04/16/2019 10H,0
04/16/2019 09H,0
04/16/2019 08H,0
04/16/2019 07H,0
04/16/2019 06H,0
04/16/2019 05H,0
04/16/2019 04H,0
04/16/2019 03H,0
04/16/2019 02H,0
04/16/2019 01H,0
04/16/2019 00H,0
04/15/2019 23H,0
04/15/2019 22H,0
04/15/2019 21H,0
04/15/2019 20H,0
04/15/2019 19H,778
04/15/2019 18H,860
04/15/2019 17H,885
04/15/2019 16H,944
04/15/2019 15H,0
04/15/2019 14H,0
04/15/2019 13H,0
04/15/2019 12H,0
04/15/2019 11H,0
04/15/2019 10H,0
04/15/2019 09H,0
04/15/2019 08H,0
04/15/2019 07H,0
04/15/2019 06H,0
04/15/2019 05H,842
04/15/2019 04H,805
04/15/2019 03H,0
04/15/2019 02H,0
04/15/2019 01H,0
04/15/2019 00H,0
04/14/2019 23H,0
04/14/2019 22H,0
04/14/2019 21H,0
04/14/2019 20H,0
04/14/2019 19H,0
04/14/2019 18H,0
04/14/2019 17H,0
04/14/2019 16H,0
04/14/2019 15H,0
04/14/2019 14H,0
04/14/2019 13H,0
04/14/2019 12H,0
04/14/2019 11H,0
04/14/2019 10H,0
04/14/2019 09H,0
04/14/2019 08H,0
04/14/2019 07H,0
04/14/2019 06H,0
04/14/2019 05H,0
04/14/2019 04H,715
04/14/2019 03H,857
04/14/2019 02H,792
04/14/2019 01H,755
04/14/2019 00H,0
04/13/2019 23H,0
04/13/2019 22H,0
04/13/2019 21H,0
04/13/2019 20H,0
04/13/2019 19H,0
04/13/2019 18H,0
04/13/2019 17H,0
04/13/2019 16H,826
04/13/2019 15H,772
04/13/2019 14H,750
04/13/2019 13H,0
04/13/2019 12H,0
04/13/2019 11H,0
04/13/2019 10H,0
04/13/2019 09H,0
04/13/2019 08H,0
04/13/2019 07H,0
04/13/2019 06H,0
04/13/2019 05H,0
04/13/2019 04H,0
04/13/2019 03H,0
04/13/2019 02H,0
04/13/2019 01H,0
04/13/2019 00H,0
04/12/2019 23H,0
04/12/2019 22H,0
04/12/2019 21H,0
04/12/2019 20H,0
04/12/2019 19H,0
04/12/2019 18H,0
04/12/2019 17H,0
04/12/2019 16H,0
04/12/2019 15H,0
04/12/2019 14H,0
04/12/2019 13H,0
04/12/2019 12H,0
04/12/2019 11H,0
04/12/2019 10H,0
04/12/2019 09H,0
04/12/2019 08H,0
04/12/2019 07H,0
04/12/2019 06H,0
04/12/2019 05H,0
04/12/2019 04H,0
04/12/2019 03H,0
04/12/2019 02H,0
04/12/2019 01H,0
04/12/2019 00H,0
04/11/2019 23H,0
04/11/2019 22H,0
04/11/2019 21H,0
04/11/2019 20H,0
04/11/2019 19H,0
04/11/2019 18H,0
04/11/2019 17H,0
04/11/2019 16H,0
04/11/2019 15H,0
04/11/2019 14H,0
04/11/2019 13H,0
04/11/2019 12H,0
04/11/2019 11H,0
04/11/2019 10H,0
04/11/2019 09H,0
04/11/2019 08H,0
04/11/2019 07H,0
04/11/2019 06H,0
04/11/2019 05H,0
04/11/2019 04H,0
04/11/2019 03H,0
04/11/2019 02H,0
04/11/2019 01H,0
04/11/2019 00H,0
04/10/2019 23H,0
04/10/2019 22H,0
04/10/2019 21H,0
04/10/2019 20H,0
04/10/2019 19H,0
04/10/2019 18H,0
04/10/2019 17H,0
04/10/2019 16H,0
04/10/2019 15H,0
04/10/2019 14H,0
04/10/2019 13H,0
04/10/2019 12H,0
04/10/2019 11H,0
04/10/2019 10H,0
04/10/2019 09H,0
04/10/2019 08H,0
04/10/2019 07H,0
04/10/2019 06H,0
04/10/2019 05H,0
04/10/2019 04H,0
04/10/2019 03H,0
04/10/2019 02H,0
04/10/2019 01H,0
04/10/2019 00H,0
04/9/2019 23H,802
04/9/2019 22H,815
04/9/2019 21H,808
04/9/2019 20H,795
04/9/2019 19H,748
04/9/2019 18H,800
04/9/2019 17H,850
04/9/2019 16H,801
04/9/2019 15H,0
04/9/2019 14H,0
04/9/2019 13H,0
04/9/2019 12H,0
04/9/2019 11H,0
04/9/2019 10H,0
04/9/2019 09H,0
04/9/2019 08H,0
04/9/2019 07H,0
04/9/2019 06H,0
04/9/2019 05H,0
04/9/2019 04H,0
04/9/2019 03H,0
04/9/2019 02H,772
04/9/2019 01H,819
04/9/2019 00H,804
04/8/2019 23H,751
04/8/2019 22H,0
04/8/2019 21H,0
04/8/2019 20H,0
04/8/2019 19H,0
04/8/2019 18H,0
04/8/2019 17H,0
04/8/2019 16H,0
04/8/2019 15H,0
04/8/2019 14H,0
04/8/2019 13H,370
04/8/2019 12H,393
04/8/2019 11H,430
04/8/2019 10H,318
04/8/2019 09H,0
04/8/2019 08H,0
04/8/2019 07H,0
04/8/2019 06H,0
04/8/2019 05H,0
04/8/2019 04H,0
04/8/2019 03H,0
04/8/2019 02H,0
04/8/2019 01H,0
04/8/2019 00H,0
04/7/2019 23H,0
04/7/2019 22H,0
04/7/2019 21H,0
04/7/2019 20H,0
04/7/2019 19H,0
04/7/2019 18H,327
04/7/2019 17H,448
04/7/2019 16H,306
04/7/2019 15H,533
04/7/2019 14H,637
04/7/2019 13H,0
04/7/2019 12H,0
04/7/2019 11H,0
04/7/2019 10H,0
04/7/2019 09H,0
04/7/2019 08H,0
04/7/2019 07H,0
04/7/2019 06H,0
04/7/2019 05H,0
04/7/2019 04H,0
04/7/2019 03H,0
04/7/2019 02H,0
04/7/2019 01H,0
04/7/2019 00H,0
04/6/2019 23H,0
04/6/2019 22H,0
04/6/2019 21H,0
04/6/2019 20H,0
04/6/2019 19H,0
04/6/2019 18H,572
04/6/2019 17H,599
04/6/2019 16H,0
04/6/2019 15H,0
04/6/2019 14H,0
04/6/2019 13H,0
04/6/2019 12H,0
04/6/2019 11H,0
04/6/2019 10H,0
04/6/2019 09H,0
04/6/2019 08H,0
04/6/2019 07H,0
04/6/2019 06H,0
04/6/2019 05H,0
04/6/2019 04H,0
04/6/2019 03H,450
04/6/2019 02H,0
04/6/2019 01H,0
04/6/2019 00H,734
04/5/2019 23H,764
04/5/2019 22H,824
04/5/2019 21H,850
04/5/2019 20H,1289
04/5/2019 19H,1196
04/5/2019 18H,1131
04/5/2019 17H,1110
04/5/2019 16H,1008
04/5/2019 15H,961
04/5/2019 14H,960
04/5/2019 13H,0
04/5/2019 12H,0
04/5/2019 11H,873
04/5/2019 10H,815
04/5/2019 09H,0
04/5/2019 08H,0
04/5/2019 07H,0
04/5/2019 06H,0
04/5/2019 05H,0
04/5/2019 04H,0
04/5/2019 03H,0
04/5/2019 02H,0
04/5/2019 01H,0
04/5/2019 00H,0
04/4/2019 23H,0
04/4/2019 22H,655
04/4/2019 21H,0
04/4/2019 20H,0
04/4/2019 19H,0
04/4/2019 18H,0
04/4/2019 17H,0
04/4/2019 16H,465
04/4/2019 15H,0
04/4/2019 14H,0
04/4/2019 13H,0
04/4/2019 12H,0
04/4/2019 11H,0
04/4/2019 10H,0
04/4/2019 09H,0
04/4/2019 08H,0
04/4/2019 07H,0
04/4/2019 06H,0
04/4/2019 05H,0
04/4/2019 04H,0
04/4/2019 03H,0
04/4/2019 02H,0
04/4/2019 01H,0
04/4/2019 00H,0
04/3/2019 23H,0
04/3/2019 22H,0
04/3/2019 21H,0
04/3/2019 20H,0
04/3/2019 19H,0
04/3/2019 18H,0
04/3/2019 17H,0
04/3/2019 16H,0
04/3/2019 15H,0
04/3/2019 14H,0
04/3/2019 13H,0
04/3/2019 12H,0
04/3/2019 11H,0
04/3/2019 10H,0
04/3/2019 09H,0
04/3/2019 08H,0
04/3/2019 07H,0
04/3/2019 06H,0
04/3/2019 05H,0
04/3/2019 04H,290
04/3/2019 03H,297
04/3/2019 02H,336
04/3/2019 01H,339
04/3/2019 00H,342
04/2/2019 23H,337
04/2/2019 22H,337
04/2/2019 21H,336
04/2/2019 20H,334
04/2/2019 19H,335
04/2/2019 18H,335
04/2/2019 17H,336
04/2/2019 16H,337
04/2/2019 15H,338
04/2/2019 14H,340
04/2/2019 13H,343
04/2/2019 12H,347
04/2/2019 11H,343
04/2/2019 10H,305
04/2/2019 09H,297
04/2/2019 08H,290
04/2/2019 07H,252
04/2/2019 06H,248
04/2/2019 05H,292
04/2/2019 04H,0
04/2/2019 03H,0
04/2/2019 02H,0
04/2/2019 01H,0
04/2/2019 00H,0
04/1/2019 23H,0
04/1/2019 22H,0
04/1/2019 21H,0
04/1/2019 20H,0
04/1/2019 19H,0
04/1/2019 18H,0
04/1/2019 17H,0
04/1/2019 16H,0
04/1/2019 15H,0
04/1/2019 14H,0
04/1/2019 13H,0
04/1/2019 12H,0
04/1/2019 11H,0
04/1/2019 10H,0
04/1/2019 09H,0
04/1/2019 08H,0
04/1/2019 07H,0
04/1/2019 06H,0
04/1/2019 05H,0
04/1/2019 04H,0
04/1/2019 03H,0
04/1/2019 02H,0
04/1/2019 01H,0
04/1/2019 00H,0
03/31/2019 23H,0
03/31/2019 22H,0
03/31/2019 21H,0
03/31/2019 20H,0
03/31/2019 19H,0
03/31/2019 18H,0
03/31/2019 17H,0
03/31/2019 16H,0
03/31/2019 15H,0
03/31/2019 14H,0
03/31/2019 13H,0
03/31/2019 12H,0
03/31/2019 11H,0
03/31/2019 10H,0
03/31/2019 09H,0
03/31/2019 08H,0
03/31/2019 07H,0
03/31/2019 06H,0
03/31/2019 05H,0
03/31/2019 04H,0
03/31/2019 03H,0
03/31/2019 02H,0
03/31/2019 01H,0
03/31/2019 00H,0
03/30/2019 23H,0
03/30/2019 22H,0
03/30/2019 21H,0
03/30/2019 20H,0
03/30/2019 19H,0
03/30/2019 18H,0
03/30/2019 17H,0
03/30/2019 16H,0
03/30/2019 15H,0
03/30/2019 14H,0
03/30/2019 13H,0
03/30/2019 12H,0
03/30/2019 11H,0
03/30/2019 10H,0
03/30/2019 09H,0
03/30/2019 08H,0
03/30/2019 07H,0
03/30/2019 06H,0
03/30/2019 05H,0
03/30/2019 04H,0
03/30/2019 03H,0
03/30/2019 02H,0
03/30/2019 01H,0
03/30/2019 00H,0
03/29/2019 23H,0
03/29/2019 22H,0
03/29/2019 21H,0
03/29/2019 20H,0
03/29/2019 19H,0
03/29/2019 18H,0
03/29/2019 17H,0
03/29/2019 16H,0
03/29/2019 15H,0
03/29/2019 14H,0
03/29/2019 13H,0
03/29/2019 12H,0
03/29/2019 11H,0
03/29/2019 10H,0
03/29/2019 09H,0
03/29/2019 08H,0
03/29/2019 07H,0
03/29/2019 06H,0
03/29/2019 05H,0
03/29/2019 04H,0
03/29/2019 03H,0
03/29/2019 02H,0
03/29/2019 01H,0
03/29/2019 00H,0
03/28/2019 23H,0
03/28/2019 22H,0
03/28/2019 21H,0
03/28/2019 20H,0
03/28/2019 19H,0
03/28/2019 18H,0
03/28/2019 17H,0
03/28/2019 16H,0
03/28/2019 15H,0
03/28/2019 14H,0
03/28/2019 13H,0
03/28/2019 12H,0
03/28/2019 11H,0
03/28/2019 10H,0
03/28/2019 09H,0
03/28/2019 08H,0
03/28/2019 07H,0
03/28/2019 06H,0
03/28/2019 05H,0
03/28/2019 04H,0
03/28/2019 03H,0
03/28/2019 02H,0
03/28/2019 01H,0
03/28/2019 00H,0
03/27/2019 23H,0
03/27/2019 22H,0
03/27/2019 21H,0
03/27/2019 20H,0
03/27/2019 19H,0
03/27/2019 18H,0
03/27/2019 17H,0
03/27/2019 16H,0
03/27/2019 15H,0
03/27/2019 14H,0
03/27/2019 13H,0
03/27/2019 12H,0
03/27/2019 11H,0
03/27/2019 10H,0
03/27/2019 09H,0
03/27/2019 08H,0
03/27/2019 07H,0
03/27/2019 06H,0
03/27/2019 05H,0
03/27/2019 04H,0
03/27/2019 03H,0
03/27/2019 02H,0
03/27/2019 01H,0
03/27/2019 00H,0
03/26/2019 23H,0
03/26/2019 22H,0
03/26/2019 21H,0
03/26/2019 20H,0
03/26/2019 19H,0
03/26/2019 18H,0
03/26/2019 17H,0
03/26/2019 16H,0
03/26/2019 15H,0
03/26/2019 14H,0
03/26/2019 13H,0
03/26/2019 12H,0
03/26/2019 11H,0
03/26/2019 10H,0
03/26/2019 09H,0
03/26/2019 08H,0
03/26/2019 07H,0
03/26/2019 06H,0
03/26/2019 05H,0
03/26/2019 04H,0
03/26/2019 03H,0
03/26/2019 02H,0
03/26/2019 01H,0
03/26/2019 00H,0
03/25/2019 23H,0
03/25/2019 22H,0
03/25/2019 21H,0
03/25/2019 20H,0
03/25/2019 19H,0
03/25/2019 18H,0
03/25/2019 17H,0
03/25/2019 16H,0
03/25/2019 15H,0
03/25/2019 14H,0
03/25/2019 13H,0
03/25/2019 12H,0
03/25/2019 11H,0
03/25/2019 10H,0
03/25/2019 09H,0
03/25/2019 08H,0
03/25/2019 07H,0
03/25/2019 06H,0
03/25/2019 05H,0
03/25/2019 04H,0
03/25/2019 03H,0
03/25/2019 02H,0
03/25/2019 01H,0
03/25/2019 00H,0
03/24/2019 23H,0
03/24/2019 22H,0
03/24/2019 21H,0
03/24/2019 20H,0
03/24/2019 19H,0
03/24/2019 18H,0
03/24/2019 17H,0
03/24/2019 16H,0
03/24/2019 15H,0
03/24/2019 14H,0
03/24/2019 13H,0
03/24/2019 12H,0
03/24/2019 11H,0
03/24/2019 10H,0
03/24/2019 09H,0
03/24/2019 08H,0
03/24/2019 07H,0
03/24/2019 06H,0
03/24/2019 05H,0
03/24/2019 04H,0
03/24/2019 03H,0
03/24/2019 02H,0
03/24/2019 01H,0
03/24/2019 00H,0
03/23/2019 23H,0
03/23/2019 22H,0
03/23/2019 21H,0
03/23/2019 20H,0
03/23/2019 19H,0
03/23/2019 18H,0
03/23/2019 17H,0
03/23/2019 16H,0
03/23/2019 15H,0
03/23/2019 14H,0
03/23/2019 13H,0
03/23/2019 12H,0
03/23/2019 11H,0
03/23/2019 10H,0
03/23/2019 09H,0
03/23/2019 08H,0
03/23/2019 07H,0
03/23/2019 06H,0
03/23/2019 05H,0
03/23/2019 04H,0
03/23/2019 03H,0
03/23/2019 02H,0
03/23/2019 01H,0
03/23/2019 00H,0
03/22/2019 23H,0
03/22/2019 22H,0
03/22/2019 21H,0
03/22/2019 20H,0
03/22/2019 19H,0
03/22/2019 18H,0
03/22/2019 17H,0
03/22/2019 16H,0
03/22/2019 15H,0
03/22/2019 14H,0
03/22/2019 13H,0
03/22/2019 12H,0
03/22/2019 11H,0
03/22/2019 10H,0
03/22/2019 09H,0
03/22/2019 08H,0
03/22/2019 07H,0
03/22/2019 06H,0
03/22/2019 05H,0
03/22/2019 04H,0
03/22/2019 03H,0
03/22/2019 02H,0
03/22/2019 01H,0
03/22/2019 00H,0
03/21/2019 23H,0
03/21/2019 22H,0
03/21/2019 21H,0
03/21/2019 20H,0
03/21/2019 19H,0
03/21/2019 18H,0
03/21/2019 17H,0
03/21/2019 16H,0
03/21/2019 15H,0
