Net generation from coal for Northwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390114&sdid=EBA.NW-ALL.NG.COL.H
19:18:39 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NW-ALL.NG.COL.H megawatthours
10/18/2018 13H,12228
10/18/2018 12H,9225
10/18/2018 11H,10478
10/18/2018 10H,10420
10/18/2018 09H,10402
10/18/2018 08H,10380
10/18/2018 07H,10503
10/18/2018 06H,10687
10/18/2018 05H,10844
10/18/2018 04H,11061
10/18/2018 03H,12628
10/18/2018 02H,10212
10/18/2018 01H,11578
10/18/2018 00H,11632
10/17/2018 23H,11696
10/17/2018 22H,11405
10/17/2018 21H,11481
10/17/2018 20H,11517
10/17/2018 19H,11517
10/17/2018 18H,11442
10/17/2018 17H,11757
10/17/2018 16H,11911
10/17/2018 15H,12168
10/17/2018 14H,12184
10/17/2018 13H,12088
10/17/2018 12H,11753
10/17/2018 11H,11585
10/17/2018 10H,11437
10/17/2018 09H,11342
10/17/2018 08H,11393
10/17/2018 07H,11350
10/17/2018 06H,11495
10/17/2018 05H,11407
10/17/2018 04H,11469
10/17/2018 03H,11524
10/17/2018 02H,11581
10/17/2018 01H,11682
10/17/2018 00H,11219
10/16/2018 23H,11537
10/16/2018 22H,11247
10/16/2018 21H,11048
10/16/2018 20H,11342
10/16/2018 19H,11386
10/16/2018 18H,11426
10/16/2018 17H,11498
10/16/2018 16H,11592
10/16/2018 15H,11731
10/16/2018 14H,11709
10/16/2018 13H,11627
10/16/2018 12H,11211
10/16/2018 11H,11084
10/16/2018 10H,11086
10/16/2018 09H,11049
10/16/2018 08H,11233
10/16/2018 07H,11428
10/16/2018 06H,11578
10/16/2018 05H,11680
10/16/2018 04H,11893
10/16/2018 03H,12049
10/16/2018 02H,12035
10/16/2018 01H,11802
10/16/2018 00H,11102
10/15/2018 23H,10582
10/15/2018 22H,10520
10/15/2018 21H,10192
10/15/2018 20H,9919
10/15/2018 19H,9795
10/15/2018 18H,9885
10/15/2018 17H,10356
10/15/2018 16H,11292
10/15/2018 15H,11391
10/15/2018 14H,11457
10/15/2018 13H,11424
10/15/2018 12H,11418
10/15/2018 11H,11337
10/15/2018 10H,11155
10/15/2018 09H,11175
10/15/2018 08H,11284
10/15/2018 07H,11196
10/15/2018 06H,11330
10/15/2018 05H,11505
10/15/2018 04H,11785
10/15/2018 03H,11733
10/15/2018 02H,11735
10/15/2018 01H,11339
10/15/2018 00H,10070
10/14/2018 23H,9026
10/14/2018 22H,8787
10/14/2018 21H,8696
10/14/2018 20H,8922
10/14/2018 19H,8997
10/14/2018 18H,9654
10/14/2018 17H,10168
10/14/2018 16H,10483
10/14/2018 15H,10365
10/14/2018 14H,10266
10/14/2018 13H,10135
10/14/2018 12H,10049
10/14/2018 11H,9702
10/14/2018 10H,9553
10/14/2018 09H,9554
10/14/2018 08H,9619
10/14/2018 07H,9771
10/14/2018 06H,9932
10/14/2018 05H,10126
10/14/2018 04H,10296
10/14/2018 03H,10429
10/14/2018 02H,10213
10/14/2018 01H,9722
10/14/2018 00H,8870
10/13/2018 23H,7598
10/13/2018 22H,9098
10/13/2018 21H,9068
10/13/2018 20H,9436
10/13/2018 19H,9861
10/13/2018 18H,10013
10/13/2018 17H,10096
10/13/2018 16H,10572
10/13/2018 15H,10814
10/13/2018 14H,10720
10/13/2018 13H,10533
10/13/2018 12H,10438
10/13/2018 11H,10225
10/13/2018 10H,9905
10/13/2018 09H,9784
10/13/2018 08H,9942
10/13/2018 07H,10152
10/13/2018 06H,10107
10/13/2018 05H,10389
10/13/2018 04H,10652
10/13/2018 03H,10867
10/13/2018 02H,11200
10/13/2018 01H,10951
10/13/2018 00H,10142
10/12/2018 23H,9874
10/12/2018 22H,9940
10/12/2018 21H,9744
10/12/2018 20H,9631
10/12/2018 19H,10076
10/12/2018 18H,10858
10/12/2018 17H,11185
10/12/2018 16H,11180
10/12/2018 15H,11057
10/12/2018 14H,10950
10/12/2018 13H,10892
10/12/2018 12H,10696
10/12/2018 11H,10541
10/12/2018 10H,10796
10/12/2018 09H,11118
10/12/2018 08H,10051
10/12/2018 07H,11180
10/12/2018 06H,11177
10/12/2018 05H,11373
10/12/2018 04H,11700
10/12/2018 03H,11740
10/12/2018 02H,11781
10/12/2018 01H,11765
10/12/2018 00H,11605
10/11/2018 23H,10712
10/11/2018 22H,10547
10/11/2018 21H,11283
10/11/2018 20H,11339
10/11/2018 19H,11423
10/11/2018 18H,11404
10/11/2018 17H,11479
10/11/2018 16H,11469
10/11/2018 15H,11415
10/11/2018 14H,11266
10/11/2018 13H,10993
10/11/2018 12H,10940
10/11/2018 11H,10768
10/11/2018 10H,10683
10/11/2018 09H,10687
10/11/2018 08H,11006
10/11/2018 07H,11369
10/11/2018 06H,11388
10/11/2018 05H,11595
10/11/2018 04H,11698
10/11/2018 03H,11756
10/11/2018 02H,11636
10/11/2018 01H,11412
10/11/2018 00H,11329
10/10/2018 23H,11317
10/10/2018 22H,11120
10/10/2018 21H,10920
10/10/2018 20H,10890
10/10/2018 19H,10236
10/10/2018 18H,10217
10/10/2018 17H,10525
10/10/2018 16H,11091
10/10/2018 15H,11275
10/10/2018 14H,11281
10/10/2018 13H,11258
10/10/2018 12H,11127
10/10/2018 11H,10896
10/10/2018 10H,10768
10/10/2018 09H,10761
10/10/2018 08H,10674
10/10/2018 07H,10797
10/10/2018 06H,11003
10/10/2018 05H,11118
10/10/2018 04H,11309
10/10/2018 03H,11348
10/10/2018 02H,11281
10/10/2018 01H,10922
10/10/2018 00H,10337
10/9/2018 23H,9866
10/9/2018 22H,9529
10/9/2018 21H,10045
10/9/2018 20H,9677
10/9/2018 19H,9734
10/9/2018 18H,9667
10/9/2018 17H,10277
10/9/2018 16H,11073
10/9/2018 15H,11461
10/9/2018 14H,11646
10/9/2018 13H,11595
10/9/2018 12H,11486
10/9/2018 11H,11304
10/9/2018 10H,11246
10/9/2018 09H,11132
10/9/2018 08H,11192
10/9/2018 07H,11317
10/9/2018 06H,11525
10/9/2018 05H,11695
10/9/2018 04H,11805
10/9/2018 03H,11971
10/9/2018 02H,11949
10/9/2018 01H,11618
10/9/2018 00H,11009
10/8/2018 23H,10714
10/8/2018 22H,10674
10/8/2018 21H,10434
10/8/2018 20H,10278
10/8/2018 19H,10029
10/8/2018 18H,10386
10/8/2018 17H,11169
10/8/2018 16H,11662
10/8/2018 15H,11817
10/8/2018 14H,11998
10/8/2018 13H,11956
10/8/2018 12H,11356
10/8/2018 11H,11125
10/8/2018 10H,10839
10/8/2018 09H,11100
10/8/2018 08H,11361
10/8/2018 07H,11607
10/8/2018 06H,11912
10/8/2018 05H,12327
10/8/2018 04H,12431
10/8/2018 03H,12554
10/8/2018 02H,12451
10/8/2018 01H,11676
10/8/2018 00H,11282
10/7/2018 23H,11420
10/7/2018 22H,11217
10/7/2018 21H,10764
10/7/2018 20H,10519
10/7/2018 19H,10389
10/7/2018 18H,10435
10/7/2018 17H,10793
10/7/2018 16H,11068
10/7/2018 15H,11108
10/7/2018 14H,10729
10/7/2018 13H,10302
10/7/2018 12H,10086
10/7/2018 11H,9758
10/7/2018 10H,9761
10/7/2018 09H,10339
10/7/2018 08H,11060
10/7/2018 07H,10966
10/7/2018 06H,11036
10/7/2018 05H,11009
10/7/2018 04H,11199
10/7/2018 03H,11290
10/7/2018 02H,11228
10/7/2018 01H,10376
10/7/2018 00H,9731
10/6/2018 23H,9798
10/6/2018 22H,9479
10/6/2018 21H,9809
10/6/2018 20H,10280
10/6/2018 19H,10612
10/6/2018 18H,11784
10/6/2018 17H,12119
10/6/2018 16H,12133
10/6/2018 15H,12079
10/6/2018 14H,11938
10/6/2018 13H,11936
10/6/2018 12H,11796
10/6/2018 11H,11790
10/6/2018 10H,11642
10/6/2018 09H,11334
10/6/2018 08H,11533
10/6/2018 07H,11161
10/6/2018 06H,11019
10/6/2018 05H,11142
10/6/2018 04H,11348
10/6/2018 03H,11418
10/6/2018 02H,11473
10/6/2018 01H,11148
10/6/2018 00H,10604
10/5/2018 23H,10221
10/5/2018 22H,10620
10/5/2018 21H,10925
10/5/2018 20H,10622
10/5/2018 19H,10642
10/5/2018 18H,10795
10/5/2018 17H,10902
10/5/2018 16H,11683
10/5/2018 15H,12079
10/5/2018 14H,11979
10/5/2018 13H,11478
10/5/2018 12H,10687
10/5/2018 11H,10279
10/5/2018 10H,9860
10/5/2018 09H,9579
10/5/2018 08H,9853
10/5/2018 07H,10140
10/5/2018 06H,10696
10/5/2018 05H,10882
10/5/2018 04H,11198
10/5/2018 03H,11343
10/5/2018 02H,11125
10/5/2018 01H,10891
10/5/2018 00H,10550
10/4/2018 23H,10425
10/4/2018 22H,10721
10/4/2018 21H,10972
10/4/2018 20H,10613
10/4/2018 19H,10124
10/4/2018 18H,10182
10/4/2018 17H,10298
10/4/2018 16H,11168
10/4/2018 15H,11729
10/4/2018 14H,11998
10/4/2018 13H,12006
10/4/2018 12H,11747
10/4/2018 11H,11284
10/4/2018 10H,11191
10/4/2018 09H,11106
10/4/2018 08H,11053
10/4/2018 07H,10926
10/4/2018 06H,10938
10/4/2018 05H,11019
10/4/2018 04H,11339
10/4/2018 03H,11501
10/4/2018 02H,11525
10/4/2018 01H,11569
10/4/2018 00H,11627
10/3/2018 23H,11589
10/3/2018 22H,11423
10/3/2018 21H,11227
10/3/2018 20H,11136
10/3/2018 19H,11114
10/3/2018 18H,10759
10/3/2018 17H,10595
10/3/2018 16H,10583
10/3/2018 15H,10628
10/3/2018 14H,10645
10/3/2018 13H,10429
10/3/2018 12H,9686
10/3/2018 11H,9184
10/3/2018 10H,9003
10/3/2018 09H,9323
10/3/2018 08H,10175
10/3/2018 07H,10624
10/3/2018 06H,10727
10/3/2018 05H,11232
10/3/2018 04H,11385
10/3/2018 03H,11723
10/3/2018 02H,11585
10/3/2018 01H,9718
10/3/2018 00H,10902
10/2/2018 23H,10759
10/2/2018 22H,10669
10/2/2018 21H,10583
10/2/2018 20H,10766
10/2/2018 19H,10741
10/2/2018 18H,10827
10/2/2018 17H,11572
10/2/2018 16H,12002
10/2/2018 15H,12337
10/2/2018 14H,12281
10/2/2018 13H,12117
10/2/2018 12H,11831
10/2/2018 11H,11480
10/2/2018 10H,11249
10/2/2018 09H,11103
10/2/2018 08H,11346
10/2/2018 07H,11571
10/2/2018 06H,12157
10/2/2018 05H,12215
10/2/2018 04H,12550
10/2/2018 03H,12852
10/2/2018 02H,12869
10/2/2018 01H,12965
10/2/2018 00H,12717
10/1/2018 23H,12567
10/1/2018 22H,12790
10/1/2018 21H,12829
10/1/2018 20H,12773
10/1/2018 19H,12690
10/1/2018 18H,12741
10/1/2018 17H,12666
10/1/2018 16H,12791
10/1/2018 15H,12991
10/1/2018 14H,13059
10/1/2018 13H,12949
10/1/2018 12H,12729
10/1/2018 11H,12276
10/1/2018 10H,11867
10/1/2018 09H,11743
10/1/2018 08H,11768
10/1/2018 07H,11899
10/1/2018 06H,12130
10/1/2018 05H,12297
10/1/2018 04H,12568
10/1/2018 03H,12903
10/1/2018 02H,12781
10/1/2018 01H,12420
10/1/2018 00H,11993
09/30/2018 23H,11978
09/30/2018 22H,12259
09/30/2018 21H,12280
09/30/2018 20H,12351
09/30/2018 19H,11617
09/30/2018 18H,11123
09/30/2018 17H,10891
09/30/2018 16H,11400
09/30/2018 15H,11507
09/30/2018 14H,11040
09/30/2018 13H,10463
09/30/2018 12H,10420
09/30/2018 11H,10368
09/30/2018 10H,10683
09/30/2018 09H,11437
09/30/2018 08H,11724
09/30/2018 07H,11743
09/30/2018 06H,11967
09/30/2018 05H,11631
09/30/2018 04H,11601
09/30/2018 03H,11865
09/30/2018 02H,11917
09/30/2018 01H,11556
09/30/2018 00H,11358
09/29/2018 23H,11499
09/29/2018 22H,11755
09/29/2018 21H,11374
09/29/2018 20H,11153
09/29/2018 19H,10968
09/29/2018 18H,10886
09/29/2018 17H,10789
09/29/2018 16H,11337
09/29/2018 15H,11581
09/29/2018 14H,11688
09/29/2018 13H,11097
09/29/2018 12H,10680
09/29/2018 11H,10530
09/29/2018 10H,11067
09/29/2018 09H,8665
09/29/2018 08H,8754
09/29/2018 07H,9186
09/29/2018 06H,10141
09/29/2018 05H,11593
09/29/2018 04H,12116
09/29/2018 03H,12351
09/29/2018 02H,12700
09/29/2018 01H,12242
09/29/2018 00H,12112
09/28/2018 23H,12564
09/28/2018 22H,12399
09/28/2018 21H,12286
09/28/2018 20H,12066
09/28/2018 19H,12518
09/28/2018 18H,12044
09/28/2018 17H,11798
09/28/2018 16H,12159
09/28/2018 15H,12516
09/28/2018 14H,12704
09/28/2018 13H,12161
09/28/2018 12H,11570
09/28/2018 11H,11402
09/28/2018 10H,11492
09/28/2018 09H,11527
09/28/2018 08H,11473
09/28/2018 07H,11636
09/28/2018 06H,11548
09/28/2018 05H,11954
09/28/2018 04H,12289
09/28/2018 03H,12814
09/28/2018 02H,13125
09/28/2018 01H,13030
09/28/2018 00H,12862
09/27/2018 23H,12965
09/27/2018 22H,12604
09/27/2018 21H,12591
09/27/2018 20H,12063
09/27/2018 19H,11797
09/27/2018 18H,11348
09/27/2018 17H,11227
09/27/2018 16H,12320
09/27/2018 15H,12805
09/27/2018 14H,12773
09/27/2018 13H,12438
09/27/2018 12H,11942
09/27/2018 11H,11648
09/27/2018 10H,11743
09/27/2018 09H,11531
09/27/2018 08H,11140
09/27/2018 07H,12401
09/27/2018 06H,12630
09/27/2018 05H,12402
09/27/2018 04H,12703
09/27/2018 03H,12891
09/27/2018 02H,13096
09/27/2018 01H,12927
09/27/2018 00H,12739
09/26/2018 23H,12391
09/26/2018 22H,11737
09/26/2018 21H,11248
09/26/2018 20H,10736
09/26/2018 19H,10396
09/26/2018 18H,10538
09/26/2018 17H,11383
09/26/2018 16H,12248
09/26/2018 15H,12404
09/26/2018 14H,12460
09/26/2018 13H,12181
09/26/2018 12H,11865
09/26/2018 11H,11424
09/26/2018 10H,11454
09/26/2018 09H,11499
09/26/2018 08H,11683
09/26/2018 07H,11760
09/26/2018 06H,11699
09/26/2018 05H,12145
09/26/2018 04H,12177
09/26/2018 03H,12092
09/26/2018 02H,12077
09/26/2018 01H,11914
09/26/2018 00H,11710
09/25/2018 23H,11163
09/25/2018 22H,10471
09/25/2018 21H,10443
09/25/2018 20H,10165
09/25/2018 19H,10207
09/25/2018 18H,10309
09/25/2018 17H,10626
09/25/2018 16H,11387
09/25/2018 15H,11924
09/25/2018 14H,12090
09/25/2018 13H,12012
09/25/2018 12H,12002
09/25/2018 11H,11551
09/25/2018 10H,11401
09/25/2018 09H,11619
09/25/2018 08H,12231
09/25/2018 07H,11519
09/25/2018 06H,11493
09/25/2018 05H,11230
09/25/2018 04H,11954
09/25/2018 03H,12272
09/25/2018 02H,12274
09/25/2018 01H,11851
09/25/2018 00H,11900
09/24/2018 23H,11751
09/24/2018 22H,11549
09/24/2018 21H,11350
09/24/2018 20H,11191
09/24/2018 19H,10926
09/24/2018 18H,10828
09/24/2018 17H,11254
09/24/2018 16H,11775
09/24/2018 15H,11849
09/24/2018 14H,11610
09/24/2018 13H,11237
09/24/2018 12H,10726
09/24/2018 11H,10269
09/24/2018 10H,10120
09/24/2018 09H,10317
09/24/2018 08H,10542
09/24/2018 07H,10441
09/24/2018 06H,11044
09/24/2018 05H,11565
09/24/2018 04H,11851
09/24/2018 03H,12041
09/24/2018 02H,11955
09/24/2018 01H,11528
09/24/2018 00H,11671
09/23/2018 23H,11819
09/23/2018 22H,11674
09/23/2018 21H,11181
09/23/2018 20H,10603
09/23/2018 19H,9908
09/23/2018 18H,9702
09/23/2018 17H,9945
09/23/2018 16H,10445
09/23/2018 15H,10427
09/23/2018 14H,10341
09/23/2018 13H,10647
09/23/2018 12H,10486
09/23/2018 11H,10237
09/23/2018 10H,10460
09/23/2018 09H,10459
09/23/2018 08H,10531
09/23/2018 07H,10557
09/23/2018 06H,10783
09/23/2018 05H,11164
09/23/2018 04H,11972
09/23/2018 03H,12231
09/23/2018 02H,12408
09/23/2018 01H,12459
09/23/2018 00H,12303
09/22/2018 23H,12132
09/22/2018 22H,11907
09/22/2018 21H,11326
09/22/2018 20H,10329
09/22/2018 19H,9734
09/22/2018 18H,10214
09/22/2018 17H,10305
09/22/2018 16H,10956
09/22/2018 15H,11391
09/22/2018 14H,11210
09/22/2018 13H,11053
09/22/2018 12H,10649
09/22/2018 11H,10583
09/22/2018 10H,10548
09/22/2018 09H,10790
09/22/2018 08H,9201
09/22/2018 07H,11449
09/22/2018 06H,11683
09/22/2018 05H,11971
09/22/2018 04H,12316
09/22/2018 03H,12579
09/22/2018 02H,12875
09/22/2018 01H,13366
09/22/2018 00H,13278
09/21/2018 23H,12909
09/21/2018 22H,12497
09/21/2018 21H,12408
09/21/2018 20H,11837
09/21/2018 19H,11667
09/21/2018 18H,11906
09/21/2018 17H,12376
09/21/2018 16H,12880
09/21/2018 15H,13246
09/21/2018 14H,13432
09/21/2018 13H,13197
09/21/2018 12H,12531
09/21/2018 11H,12123
09/21/2018 10H,11892
09/21/2018 09H,11844
09/21/2018 08H,12466
09/21/2018 07H,12711
09/21/2018 06H,12939
09/21/2018 05H,13037
09/21/2018 04H,13642
09/21/2018 03H,13854
09/21/2018 02H,13885
09/21/2018 01H,13801
09/21/2018 00H,13377
09/20/2018 23H,13019
09/20/2018 22H,12342
09/20/2018 21H,11609
09/20/2018 20H,10920
09/20/2018 19H,11085
09/20/2018 18H,11213
09/20/2018 17H,11686
09/20/2018 16H,12687
09/20/2018 15H,13370
09/20/2018 14H,13262
09/20/2018 13H,12887
09/20/2018 12H,11959
09/20/2018 11H,11153
09/20/2018 10H,11126
09/20/2018 09H,11007
09/20/2018 08H,11185
09/20/2018 07H,11011
09/20/2018 06H,11437
09/20/2018 05H,12127
09/20/2018 04H,12867
09/20/2018 03H,13249
09/20/2018 02H,13483
09/20/2018 01H,13106
09/20/2018 00H,13112
09/19/2018 23H,13177
09/19/2018 22H,13369
09/19/2018 21H,13501
09/19/2018 20H,12945
09/19/2018 19H,12726
09/19/2018 18H,12397
09/19/2018 17H,11970
09/19/2018 16H,12370
09/19/2018 15H,12847
09/19/2018 14H,13019
09/19/2018 13H,12792
09/19/2018 12H,12327
09/19/2018 11H,11357
09/19/2018 10H,11242
09/19/2018 09H,11538
09/19/2018 08H,11810
09/19/2018 07H,11904
09/19/2018 06H,11845
09/19/2018 05H,12186
09/19/2018 04H,13015
09/19/2018 03H,13497
09/19/2018 02H,13669
09/19/2018 01H,13674
09/19/2018 00H,13319
09/18/2018 23H,12995
09/18/2018 22H,12869
09/18/2018 21H,12675
09/18/2018 20H,12054
09/18/2018 19H,11541
09/18/2018 18H,11636
09/18/2018 17H,11923
09/18/2018 16H,11975
09/18/2018 15H,11992
09/18/2018 14H,11845
09/18/2018 13H,11875
09/18/2018 12H,11394
09/18/2018 11H,11214
09/18/2018 10H,11472
09/18/2018 09H,11413
09/18/2018 08H,11532
09/18/2018 07H,11751
09/18/2018 06H,12022
09/18/2018 05H,12239
09/18/2018 04H,12459
09/18/2018 03H,12556
09/18/2018 02H,12592
09/18/2018 01H,12621
09/18/2018 00H,12553
09/17/2018 23H,12495
09/17/2018 22H,12430
09/17/2018 21H,12252
09/17/2018 20H,12106
09/17/2018 19H,11702
09/17/2018 18H,11480
09/17/2018 17H,11404
09/17/2018 16H,11307
09/17/2018 15H,11317
09/17/2018 14H,11316
09/17/2018 13H,11240
09/17/2018 12H,11261
09/17/2018 11H,11510
09/17/2018 10H,11318
09/17/2018 09H,11087
09/17/2018 08H,11162
09/17/2018 07H,11349
09/17/2018 06H,11542
09/17/2018 05H,11712
09/17/2018 04H,12015
09/17/2018 03H,12375
09/17/2018 02H,12249
09/17/2018 01H,12437
09/17/2018 00H,12226
09/16/2018 23H,12011
09/16/2018 22H,11821
09/16/2018 21H,11621
09/16/2018 20H,10927
09/16/2018 19H,10353
09/16/2018 18H,10211
09/16/2018 17H,10277
09/16/2018 16H,10687
09/16/2018 15H,10785
09/16/2018 14H,10886
09/16/2018 13H,10736
09/16/2018 12H,9963
09/16/2018 11H,9657
09/16/2018 10H,9927
09/16/2018 09H,10219
09/16/2018 08H,10287
09/16/2018 07H,10541
09/16/2018 06H,10713
09/16/2018 05H,10943
09/16/2018 04H,10913
09/16/2018 03H,11014
09/16/2018 02H,10973
09/16/2018 01H,11176
09/16/2018 00H,11052
09/15/2018 23H,11087
09/15/2018 22H,10877
09/15/2018 21H,10806
09/15/2018 20H,10484
09/15/2018 19H,9851
09/15/2018 18H,9753
09/15/2018 17H,9762
09/15/2018 16H,10335
09/15/2018 15H,10574
09/15/2018 14H,10627
09/15/2018 13H,10604
09/15/2018 12H,10592
09/15/2018 11H,10488
09/15/2018 10H,10282
09/15/2018 09H,10351
09/15/2018 08H,10560
09/15/2018 07H,10870
09/15/2018 06H,11343
09/15/2018 05H,11666
09/15/2018 04H,12305
09/15/2018 03H,12598
09/15/2018 02H,12524
09/15/2018 01H,12625
09/15/2018 00H,12600
09/14/2018 23H,12599
09/14/2018 22H,12559
09/14/2018 21H,12539
09/14/2018 20H,12285
09/14/2018 19H,11933
09/14/2018 18H,11717
09/14/2018 17H,11337
09/14/2018 16H,11474
09/14/2018 15H,11618
09/14/2018 14H,11592
09/14/2018 13H,11215
09/14/2018 12H,10985
09/14/2018 11H,10934
09/14/2018 10H,11009
09/14/2018 09H,11801
09/14/2018 08H,12081
09/14/2018 07H,12146
09/14/2018 06H,11958
09/14/2018 05H,12374
09/14/2018 04H,12735
09/14/2018 03H,13010
09/14/2018 02H,13046
09/14/2018 01H,12950
09/14/2018 00H,13041
09/13/2018 23H,12917
09/13/2018 22H,12390
09/13/2018 21H,11783
09/13/2018 20H,11056
09/13/2018 19H,11178
09/13/2018 18H,11118
09/13/2018 17H,11026
09/13/2018 16H,11613
09/13/2018 15H,11953
09/13/2018 14H,11941
09/13/2018 13H,10940
09/13/2018 12H,10561
09/13/2018 11H,10164
09/13/2018 10H,10261
09/13/2018 09H,10280
09/13/2018 08H,10459
09/13/2018 07H,11068
09/13/2018 06H,11305
09/13/2018 05H,11798
09/13/2018 04H,12326
09/13/2018 03H,12576
09/13/2018 02H,12627
09/13/2018 01H,12015
09/13/2018 00H,11712
09/12/2018 23H,11896
09/12/2018 22H,12126
09/12/2018 21H,11829
09/12/2018 20H,11563
09/12/2018 19H,11521
09/12/2018 18H,11209
09/12/2018 17H,11139
09/12/2018 16H,11673
09/12/2018 15H,11879
09/12/2018 14H,12284
09/12/2018 13H,12025
09/12/2018 12H,11317
09/12/2018 11H,10798
09/12/2018 10H,10480
09/12/2018 09H,10379
09/12/2018 08H,10364
09/12/2018 07H,10836
09/12/2018 06H,11416
09/12/2018 05H,11879
09/12/2018 04H,12303
09/12/2018 03H,12579
09/12/2018 02H,12601
09/12/2018 01H,12390
09/12/2018 00H,12183
09/11/2018 23H,12015
09/11/2018 22H,12099
09/11/2018 21H,12108
09/11/2018 20H,12046
09/11/2018 19H,11592
09/11/2018 18H,11051
09/11/2018 17H,10973
09/11/2018 16H,11331
09/11/2018 15H,11793
09/11/2018 14H,11970
09/11/2018 13H,11813
09/11/2018 12H,11443
09/11/2018 11H,10934
09/11/2018 10H,10507
09/11/2018 09H,10634
09/11/2018 08H,11142
09/11/2018 07H,11634
09/11/2018 06H,12134
09/11/2018 05H,12521
09/11/2018 04H,13125
09/11/2018 03H,13350
09/11/2018 02H,13587
09/11/2018 01H,13665
09/11/2018 00H,13642
09/10/2018 23H,13803
09/10/2018 22H,13752
09/10/2018 21H,13331
09/10/2018 20H,12844
09/10/2018 19H,12996
09/10/2018 18H,13146
09/10/2018 17H,12593
09/10/2018 16H,12595
09/10/2018 15H,12753
09/10/2018 14H,12797
09/10/2018 13H,12505
09/10/2018 12H,11810
09/10/2018 11H,10899
09/10/2018 10H,10458
09/10/2018 09H,10852
09/10/2018 08H,11313
09/10/2018 07H,11502
09/10/2018 06H,12107
09/10/2018 05H,12355
09/10/2018 04H,12882
09/10/2018 03H,13051
09/10/2018 02H,13108
09/10/2018 01H,13093
09/10/2018 00H,13134
09/9/2018 23H,13171
09/9/2018 22H,13120
09/9/2018 21H,13010
09/9/2018 20H,12797
09/9/2018 19H,12477
09/9/2018 18H,10951
09/9/2018 17H,10078
09/9/2018 16H,10307
09/9/2018 15H,10738
09/9/2018 14H,10824
09/9/2018 13H,10971
09/9/2018 12H,10707
09/9/2018 11H,10711
09/9/2018 10H,10732
09/9/2018 09H,10709
09/9/2018 08H,10726
09/9/2018 07H,11259
09/9/2018 06H,11662
09/9/2018 05H,11812
09/9/2018 04H,12234
09/9/2018 03H,12559
09/9/2018 02H,12600
09/9/2018 01H,12659
09/9/2018 00H,12790
09/8/2018 23H,12620
09/8/2018 22H,12690
09/8/2018 21H,12634
09/8/2018 20H,12158
09/8/2018 19H,11945
09/8/2018 18H,11254
09/8/2018 17H,10621
09/8/2018 16H,10486
09/8/2018 15H,11068
09/8/2018 14H,11427
09/8/2018 13H,11652
09/8/2018 12H,11232
09/8/2018 11H,11339
09/8/2018 10H,11694
09/8/2018 09H,12099
09/8/2018 08H,12236
09/8/2018 07H,12301
09/8/2018 06H,12692
09/8/2018 05H,12681
09/8/2018 04H,12832
09/8/2018 03H,13025
09/8/2018 02H,12976
09/8/2018 01H,13330
09/8/2018 00H,13546
09/7/2018 23H,13580
09/7/2018 22H,13568
09/7/2018 21H,13563
09/7/2018 20H,13275
09/7/2018 19H,13390
09/7/2018 18H,13305
09/7/2018 17H,13078
09/7/2018 16H,12887
09/7/2018 15H,13379
09/7/2018 14H,13637
09/7/2018 13H,13429
09/7/2018 12H,12851
09/7/2018 11H,12267
09/7/2018 10H,12302
09/7/2018 09H,12365
09/7/2018 08H,12671
09/7/2018 07H,12387
09/7/2018 06H,12654
09/7/2018 05H,12920
09/7/2018 04H,13026
09/7/2018 03H,13111
09/7/2018 02H,13166
09/7/2018 01H,13150
09/7/2018 00H,13319
09/6/2018 23H,13329
09/6/2018 22H,13472
09/6/2018 21H,13555
09/6/2018 20H,13056
09/6/2018 19H,13179
09/6/2018 18H,12974
09/6/2018 17H,13008
09/6/2018 16H,12826
09/6/2018 15H,13049
09/6/2018 14H,12710
09/6/2018 13H,12801
09/6/2018 12H,12346
09/6/2018 11H,12064
09/6/2018 10H,11910
09/6/2018 09H,12064
