Net generation from coal for Mid-Atlantic (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390110&sdid=EBA.MIDA-ALL.NG.COL.H
19:12:31 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDA-ALL.NG.COL.H megawatthours
11/30/2018 08H,24982
11/30/2018 07H,25287
11/30/2018 06H,26161
11/30/2018 05H,30171
11/30/2018 04H,28955
11/30/2018 03H,30643
11/30/2018 02H,32472
11/30/2018 01H,33116
11/30/2018 00H,32976
11/29/2018 23H,32533
11/29/2018 22H,31875
11/29/2018 21H,31127
11/29/2018 20H,30975
11/29/2018 19H,30970
11/29/2018 18H,31088
11/29/2018 17H,31145
11/29/2018 16H,31525
11/29/2018 15H,31926
11/29/2018 14H,32097
11/29/2018 13H,32306
11/29/2018 12H,32555
11/29/2018 11H,31725
11/29/2018 10H,30413
11/29/2018 09H,29885
11/29/2018 08H,29312
11/29/2018 07H,30325
11/29/2018 06H,30252
11/29/2018 05H,29678
11/29/2018 04H,32093
11/29/2018 03H,32959
11/29/2018 02H,33205
11/29/2018 01H,33181
11/29/2018 00H,33544
11/28/2018 23H,33386
11/28/2018 22H,33639
11/28/2018 21H,33092
11/28/2018 20H,33418
11/28/2018 19H,33231
11/28/2018 18H,33103
11/28/2018 17H,32768
11/28/2018 16H,32890
11/28/2018 15H,32646
11/28/2018 14H,32597
11/28/2018 13H,32503
11/28/2018 12H,32267
11/28/2018 11H,30881
11/28/2018 10H,29506
11/28/2018 09H,28782
11/28/2018 08H,28038
11/28/2018 07H,28052
11/28/2018 06H,28117
11/28/2018 05H,26520
11/28/2018 04H,30142
11/28/2018 03H,30494
11/28/2018 02H,31017
11/28/2018 01H,31091
11/28/2018 00H,30999
11/27/2018 23H,30915
11/27/2018 22H,30642
11/27/2018 21H,30575
11/27/2018 20H,30646
11/27/2018 19H,30849
11/27/2018 18H,30311
11/27/2018 17H,29713
11/27/2018 16H,30364
11/27/2018 15H,30416
11/27/2018 14H,29258
11/27/2018 13H,30222
11/27/2018 12H,29925
11/27/2018 11H,29091
11/27/2018 10H,27997
11/27/2018 09H,27030
11/27/2018 08H,26490
11/27/2018 07H,26370
11/27/2018 06H,26420
11/27/2018 05H,24969
11/27/2018 04H,28474
11/27/2018 03H,29148
11/27/2018 02H,29802
11/27/2018 01H,29948
11/27/2018 00H,29876
11/26/2018 23H,29702
11/26/2018 22H,29245
11/26/2018 21H,29222
11/26/2018 20H,29134
11/26/2018 19H,29054
11/26/2018 18H,29415
11/26/2018 17H,29405
11/26/2018 16H,29675
11/26/2018 15H,29517
11/26/2018 14H,28726
11/26/2018 13H,28767
11/26/2018 12H,28059
11/26/2018 11H,25967
11/26/2018 10H,23213
11/26/2018 09H,22457
11/26/2018 08H,22605
11/26/2018 07H,21830
11/26/2018 06H,23718
11/26/2018 05H,23591
11/26/2018 04H,25635
11/26/2018 03H,26145
11/26/2018 02H,27052
11/26/2018 01H,27197
11/26/2018 00H,26667
11/25/2018 23H,26076
11/25/2018 22H,25217
11/25/2018 21H,24089
11/25/2018 20H,23919
11/25/2018 19H,24118
11/25/2018 18H,23879
11/25/2018 17H,24303
11/25/2018 16H,24550
11/25/2018 15H,25196
11/25/2018 14H,25080
11/25/2018 13H,24995
11/25/2018 12H,25171
11/25/2018 11H,24611
11/25/2018 10H,23553
11/25/2018 09H,23049
11/25/2018 08H,23036
11/25/2018 07H,23019
11/25/2018 06H,22732
11/25/2018 05H,24082
11/25/2018 04H,24125
11/25/2018 03H,25153
11/25/2018 02H,25521
11/25/2018 01H,25867
11/25/2018 00H,26494
11/24/2018 23H,27023
11/24/2018 22H,26904
11/24/2018 21H,26578
11/24/2018 20H,26796
11/24/2018 19H,26952
11/24/2018 18H,26737
11/24/2018 17H,26597
11/24/2018 16H,26403
11/24/2018 15H,26122
11/24/2018 14H,25956
11/24/2018 13H,25408
11/24/2018 12H,24525
11/24/2018 11H,24185
11/24/2018 10H,24268
11/24/2018 09H,23683
11/24/2018 08H,23625
11/24/2018 07H,23730
11/24/2018 06H,24807
11/24/2018 05H,25624
11/24/2018 04H,25585
11/24/2018 03H,26643
11/24/2018 02H,27242
11/24/2018 01H,27825
11/24/2018 00H,27686
11/23/2018 23H,27651
11/23/2018 22H,27287
11/23/2018 21H,26713
11/23/2018 20H,25734
11/23/2018 19H,25535
11/23/2018 18H,25758
11/23/2018 17H,26048
11/23/2018 16H,26358
11/23/2018 15H,26516
11/23/2018 14H,26819
11/23/2018 13H,27080
11/23/2018 12H,27190
11/23/2018 11H,26627
11/23/2018 10H,25369
11/23/2018 09H,24624
11/23/2018 08H,24632
11/23/2018 07H,24666
11/23/2018 06H,24825
11/23/2018 05H,27658
11/23/2018 04H,26144
11/23/2018 03H,27793
11/23/2018 02H,27493
11/23/2018 01H,27188
11/23/2018 00H,27068
11/22/2018 23H,27462
11/22/2018 22H,27135
11/22/2018 21H,26914
11/22/2018 20H,27213
11/22/2018 19H,27518
11/22/2018 18H,28341
11/22/2018 17H,29083
11/22/2018 16H,29706
11/22/2018 15H,29332
11/22/2018 14H,28730
11/22/2018 13H,28684
11/22/2018 12H,28623
11/22/2018 11H,27437
11/22/2018 10H,26558
11/22/2018 09H,26901
11/22/2018 08H,26811
11/22/2018 07H,26722
11/22/2018 06H,26960
11/22/2018 05H,27428
11/22/2018 04H,29888
11/22/2018 03H,30838
11/22/2018 02H,32086
11/22/2018 01H,31771
11/22/2018 00H,32046
11/21/2018 23H,31651
11/21/2018 22H,31397
11/21/2018 21H,30623
11/21/2018 20H,30243
11/21/2018 19H,30362
11/21/2018 18H,30675
11/21/2018 17H,30833
11/21/2018 16H,31518
11/21/2018 15H,31824
11/21/2018 14H,31756
11/21/2018 13H,31727
11/21/2018 12H,30913
11/21/2018 11H,28816
11/21/2018 10H,27173
11/21/2018 09H,26162
11/21/2018 08H,26134
11/21/2018 07H,25711
11/21/2018 06H,26056
11/21/2018 05H,26865
11/21/2018 04H,27843
11/21/2018 03H,29319
11/21/2018 02H,30106
11/21/2018 01H,30717
11/21/2018 00H,30404
11/20/2018 23H,30887
11/20/2018 22H,30095
11/20/2018 21H,29200
11/20/2018 20H,29474
11/20/2018 19H,29500
11/20/2018 18H,30039
11/20/2018 17H,30312
11/20/2018 16H,31001
11/20/2018 15H,30911
11/20/2018 14H,30686
11/20/2018 13H,29981
11/20/2018 12H,29647
11/20/2018 11H,27803
11/20/2018 10H,26332
11/20/2018 09H,26240
11/20/2018 08H,26286
11/20/2018 07H,26562
11/20/2018 06H,26651
11/20/2018 05H,25745
11/20/2018 04H,27385
11/20/2018 03H,27849
11/20/2018 02H,28268
11/20/2018 01H,28869
11/20/2018 00H,29264
11/19/2018 23H,29592
11/19/2018 22H,29088
11/19/2018 21H,27993
11/19/2018 20H,27609
11/19/2018 19H,27688
11/19/2018 18H,27884
11/19/2018 17H,28160
11/19/2018 16H,28426
11/19/2018 15H,29030
11/19/2018 14H,29276
11/19/2018 13H,29446
11/19/2018 12H,29265
11/19/2018 11H,28467
11/19/2018 10H,26581
11/19/2018 09H,25514
11/19/2018 08H,25207
11/19/2018 07H,25186
11/19/2018 06H,25185
11/19/2018 05H,24186
11/19/2018 04H,26129
11/19/2018 03H,26928
11/19/2018 02H,27598
11/19/2018 01H,28245
11/19/2018 00H,28669
11/18/2018 23H,28633
11/18/2018 22H,27195
11/18/2018 21H,26498
11/18/2018 20H,26132
11/18/2018 19H,26313
11/18/2018 18H,26289
11/18/2018 17H,26404
11/18/2018 16H,26702
11/18/2018 15H,26790
11/18/2018 14H,27056
11/18/2018 13H,27471
11/18/2018 12H,27321
11/18/2018 11H,25721
11/18/2018 10H,24375
11/18/2018 09H,23620
11/18/2018 08H,23143
11/18/2018 07H,22926
11/18/2018 06H,23025
11/18/2018 05H,26251
11/18/2018 04H,24573
11/18/2018 03H,26100
11/18/2018 02H,26708
11/18/2018 01H,26662
11/18/2018 00H,26600
11/17/2018 23H,26984
11/17/2018 22H,26164
11/17/2018 21H,25266
11/17/2018 20H,24935
11/17/2018 19H,25154
11/17/2018 18H,25729
11/17/2018 17H,27173
11/17/2018 16H,27676
11/17/2018 15H,28003
11/17/2018 14H,28148
11/17/2018 13H,27881
11/17/2018 12H,27674
11/17/2018 11H,27398
11/17/2018 10H,26953
11/17/2018 09H,26256
11/17/2018 08H,26878
11/17/2018 07H,26492
11/17/2018 06H,26552
11/17/2018 05H,26446
11/17/2018 04H,27354
11/17/2018 03H,27634
11/17/2018 02H,28024
11/17/2018 01H,28022
11/17/2018 00H,28269
11/16/2018 23H,28153
11/16/2018 22H,27927
11/16/2018 21H,27640
11/16/2018 20H,27036
11/16/2018 19H,26755
11/16/2018 18H,26438
11/16/2018 17H,26242
11/16/2018 16H,26692
11/16/2018 15H,26711
11/16/2018 14H,26826
11/16/2018 13H,26877
11/16/2018 12H,27103
11/16/2018 11H,26230
11/16/2018 10H,25494
11/16/2018 09H,25321
11/16/2018 08H,25004
11/16/2018 07H,25128
11/16/2018 06H,25637
11/16/2018 05H,25873
11/16/2018 04H,28130
11/16/2018 03H,28384
11/16/2018 02H,29768
11/16/2018 01H,29896
11/16/2018 00H,29821
11/15/2018 23H,29720
11/15/2018 22H,29285
11/15/2018 21H,29167
11/15/2018 20H,29326
11/15/2018 19H,29235
11/15/2018 18H,29386
11/15/2018 17H,29100
11/15/2018 16H,29420
11/15/2018 15H,29394
11/15/2018 14H,29040
11/15/2018 13H,29079
11/15/2018 12H,28884
11/15/2018 11H,28035
11/15/2018 10H,26818
11/15/2018 09H,25458
11/15/2018 08H,24527
11/15/2018 07H,24948
11/15/2018 06H,25599
11/15/2018 05H,26062
11/15/2018 04H,26415
11/15/2018 03H,27651
11/15/2018 02H,27882
11/15/2018 01H,28190
11/15/2018 00H,28028
11/14/2018 23H,28175
11/14/2018 22H,27813
11/14/2018 21H,27678
11/14/2018 20H,27581
11/14/2018 19H,27391
11/14/2018 18H,27311
11/14/2018 17H,27788
11/14/2018 16H,28127
11/14/2018 15H,28196
11/14/2018 14H,28073
11/14/2018 13H,28323
11/14/2018 12H,28177
11/14/2018 11H,27231
11/14/2018 10H,26898
11/14/2018 09H,25403
11/14/2018 08H,24494
11/14/2018 07H,24766
11/14/2018 06H,25153
11/14/2018 05H,25474
11/14/2018 04H,27302
11/14/2018 03H,28708
11/14/2018 02H,29161
11/14/2018 01H,29289
11/14/2018 00H,29415
11/13/2018 23H,29506
11/13/2018 22H,29670
11/13/2018 21H,29440
11/13/2018 20H,29563
11/13/2018 19H,29330
11/13/2018 18H,28976
11/13/2018 17H,28768
11/13/2018 16H,29458
11/13/2018 15H,29369
11/13/2018 14H,29312
11/13/2018 13H,28472
11/13/2018 12H,27515
11/13/2018 11H,26724
11/13/2018 10H,24492
11/13/2018 09H,23541
11/13/2018 08H,23353
11/13/2018 07H,23835
11/13/2018 06H,24578
11/13/2018 05H,24842
11/13/2018 04H,26514
11/13/2018 03H,28227
11/13/2018 02H,28304
11/13/2018 01H,28952
11/13/2018 00H,29124
11/12/2018 23H,28766
11/12/2018 22H,28565
11/12/2018 21H,28158
11/12/2018 20H,27748
11/12/2018 19H,27226
11/12/2018 18H,27464
11/12/2018 17H,27640
11/12/2018 16H,27451
11/12/2018 15H,27641
11/12/2018 14H,27735
11/12/2018 13H,26937
11/12/2018 12H,25877
11/12/2018 11H,25295
11/12/2018 10H,24799
11/12/2018 09H,24301
11/12/2018 08H,23832
11/12/2018 07H,23936
11/12/2018 06H,24221
11/12/2018 05H,23955
11/12/2018 04H,24957
11/12/2018 03H,25433
11/12/2018 02H,26001
11/12/2018 01H,25760
11/12/2018 00H,25371
11/11/2018 23H,24837
11/11/2018 22H,23762
11/11/2018 21H,22822
11/11/2018 20H,22669
11/11/2018 19H,22536
11/11/2018 18H,22965
11/11/2018 17H,23324
11/11/2018 16H,23915
11/11/2018 15H,24042
11/11/2018 14H,24276
11/11/2018 13H,24256
11/11/2018 12H,24272
11/11/2018 11H,24064
11/11/2018 10H,23194
11/11/2018 09H,23003
11/11/2018 08H,22901
11/11/2018 07H,22915
11/11/2018 06H,22942
11/11/2018 05H,22370
11/11/2018 04H,24153
11/11/2018 03H,24850
11/11/2018 02H,25231
11/11/2018 01H,25408
11/11/2018 00H,25452
11/10/2018 23H,25188
11/10/2018 22H,24658
11/10/2018 21H,23801
11/10/2018 20H,23554
11/10/2018 19H,23653
11/10/2018 18H,23774
11/10/2018 17H,24188
11/10/2018 16H,24572
11/10/2018 15H,24869
11/10/2018 14H,24491
11/10/2018 13H,24119
11/10/2018 12H,23500
11/10/2018 11H,22488
11/10/2018 10H,21548
11/10/2018 09H,21293
11/10/2018 08H,21210
11/10/2018 07H,21371
11/10/2018 06H,21793
11/10/2018 05H,23046
11/10/2018 04H,23720
11/10/2018 03H,24081
11/10/2018 02H,25011
11/10/2018 01H,25567
11/10/2018 00H,26211
11/9/2018 23H,26430
11/9/2018 22H,26125
11/9/2018 21H,26531
11/9/2018 20H,26513
11/9/2018 19H,26740
11/9/2018 18H,26725
11/9/2018 17H,26282
11/9/2018 16H,26202
11/9/2018 15H,26265
11/9/2018 14H,26418
11/9/2018 13H,26376
11/9/2018 12H,25652
11/9/2018 11H,24360
11/9/2018 10H,22577
11/9/2018 09H,22104
11/9/2018 08H,22181
11/9/2018 07H,22150
11/9/2018 06H,22392
11/9/2018 05H,20974
11/9/2018 04H,23192
11/9/2018 03H,24846
11/9/2018 02H,25806
11/9/2018 01H,25296
11/9/2018 00H,25582
11/8/2018 23H,25418
11/8/2018 22H,25220
11/8/2018 21H,25055
11/8/2018 20H,24867
11/8/2018 19H,25131
11/8/2018 18H,25246
11/8/2018 17H,24879
11/8/2018 16H,24868
11/8/2018 15H,24868
11/8/2018 14H,25127
11/8/2018 13H,24575
11/8/2018 12H,23674
11/8/2018 11H,22862
11/8/2018 10H,20717
11/8/2018 09H,19823
11/8/2018 08H,18842
11/8/2018 07H,18779
11/8/2018 06H,19520
11/8/2018 05H,18147
11/8/2018 04H,22306
11/8/2018 03H,22973
11/8/2018 02H,23457
11/8/2018 01H,23943
11/8/2018 00H,23654
11/7/2018 23H,23394
11/7/2018 22H,22985
11/7/2018 21H,23187
11/7/2018 20H,22793
11/7/2018 19H,22713
11/7/2018 18H,22923
11/7/2018 17H,22443
11/7/2018 16H,22211
11/7/2018 15H,22001
11/7/2018 14H,22132
11/7/2018 13H,21834
11/7/2018 12H,21781
11/7/2018 11H,20477
11/7/2018 10H,17912
11/7/2018 09H,16483
11/7/2018 08H,16065
11/7/2018 07H,16304
11/7/2018 06H,16748
11/7/2018 05H,18059
11/7/2018 04H,19790
11/7/2018 03H,20775
11/7/2018 02H,21955
11/7/2018 01H,22551
11/7/2018 00H,22662
11/6/2018 23H,22420
11/6/2018 22H,21640
11/6/2018 21H,21372
11/6/2018 20H,21042
11/6/2018 19H,21391
11/6/2018 18H,21373
11/6/2018 17H,21138
11/6/2018 16H,21312
11/6/2018 15H,21523
11/6/2018 14H,21395
11/6/2018 13H,21150
11/6/2018 12H,19574
11/6/2018 11H,17470
11/6/2018 10H,16309
11/6/2018 09H,15719
11/6/2018 08H,15643
11/6/2018 07H,16281
11/6/2018 06H,17296
11/6/2018 05H,16104
11/6/2018 04H,18333
11/6/2018 03H,20137
11/6/2018 02H,21714
11/6/2018 01H,22160
11/6/2018 00H,22094
11/5/2018 23H,22007
11/5/2018 22H,21943
11/5/2018 21H,21787
11/5/2018 20H,21544
11/5/2018 19H,21828
11/5/2018 18H,22051
11/5/2018 17H,21903
11/5/2018 16H,21653
11/5/2018 15H,21447
11/5/2018 14H,21817
11/5/2018 13H,21358
11/5/2018 12H,20804
11/5/2018 11H,18717
11/5/2018 10H,16895
11/5/2018 09H,15762
11/5/2018 08H,15829
11/5/2018 07H,15367
11/5/2018 06H,15245
11/5/2018 05H,12760
11/5/2018 04H,12763
11/5/2018 03H,12007
11/5/2018 02H,13380
11/5/2018 01H,14107
11/5/2018 00H,14487
11/4/2018 23H,14239
11/4/2018 22H,13521
11/4/2018 21H,12826
11/4/2018 20H,11700
11/4/2018 19H,11517
11/4/2018 18H,11442
11/4/2018 17H,11445
11/4/2018 16H,11599
11/4/2018 15H,12364
11/4/2018 14H,13199
11/4/2018 13H,13213
11/4/2018 12H,12930
11/4/2018 11H,12501
11/4/2018 10H,12139
11/4/2018 09H,12012
11/4/2018 08H,11119
11/4/2018 07H,10584
11/4/2018 06H,10665
11/4/2018 05H,10599
11/4/2018 04H,19653
11/4/2018 03H,18252
11/4/2018 02H,19529
11/4/2018 01H,20522
11/4/2018 00H,20932
11/3/2018 23H,21444
11/3/2018 22H,19488
11/3/2018 21H,18245
11/3/2018 20H,18151
11/3/2018 19H,19009
11/3/2018 18H,19585
11/3/2018 17H,20390
11/3/2018 16H,21007
11/3/2018 15H,21742
11/3/2018 14H,21186
11/3/2018 13H,20250
11/3/2018 12H,20483
11/3/2018 11H,20230
11/3/2018 10H,18937
11/3/2018 09H,18502
11/3/2018 08H,18052
11/3/2018 07H,17869
11/3/2018 06H,18550
11/3/2018 05H,19089
11/3/2018 04H,16503
11/3/2018 03H,21377
11/3/2018 02H,22842
11/3/2018 01H,23920
11/3/2018 00H,23855
11/2/2018 23H,24270
11/2/2018 22H,23779
11/2/2018 21H,23659
11/2/2018 20H,23821
11/2/2018 19H,23449
11/2/2018 18H,23917
11/2/2018 17H,24179
11/2/2018 16H,23893
11/2/2018 15H,23656
11/2/2018 14H,23813
11/2/2018 13H,22935
11/2/2018 12H,23512
11/2/2018 11H,21865
11/2/2018 10H,19461
11/2/2018 09H,17351
11/2/2018 08H,16770
11/2/2018 07H,16387
11/2/2018 06H,16489
11/2/2018 05H,16766
11/2/2018 04H,18550
11/2/2018 03H,18238
11/2/2018 02H,21236
11/2/2018 01H,23066
11/2/2018 00H,23335
11/1/2018 23H,22952
11/1/2018 22H,23043
11/1/2018 21H,22515
11/1/2018 20H,22407
11/1/2018 19H,22227
11/1/2018 18H,22901
11/1/2018 17H,22280
11/1/2018 16H,22206
11/1/2018 15H,21899
11/1/2018 14H,22306
11/1/2018 13H,22798
11/1/2018 12H,22965
11/1/2018 11H,21544
11/1/2018 10H,19135
11/1/2018 09H,17782
11/1/2018 08H,17445
11/1/2018 07H,17610
11/1/2018 06H,18226
11/1/2018 05H,18261
11/1/2018 04H,18911
11/1/2018 03H,21791
11/1/2018 02H,23473
11/1/2018 01H,24653
11/1/2018 00H,24546
10/31/2018 23H,24057
10/31/2018 22H,24011
10/31/2018 21H,24157
10/31/2018 20H,24257
10/31/2018 19H,24261
10/31/2018 18H,24298
10/31/2018 17H,24052
10/31/2018 16H,23985
10/31/2018 15H,24066
10/31/2018 14H,23741
10/31/2018 13H,23779
10/31/2018 12H,23523
10/31/2018 11H,23188
10/31/2018 10H,20130
10/31/2018 09H,17447
10/31/2018 08H,16479
10/31/2018 07H,16495
10/31/2018 06H,16533
10/31/2018 05H,17231
10/31/2018 04H,20844
10/31/2018 03H,20113
10/31/2018 02H,22174
10/31/2018 01H,22940
10/31/2018 00H,23303
10/30/2018 23H,23114
10/30/2018 22H,22442
10/30/2018 21H,22570
10/30/2018 20H,22750
10/30/2018 19H,23098
10/30/2018 18H,23309
10/30/2018 17H,23625
10/30/2018 16H,23436
10/30/2018 15H,23944
10/30/2018 14H,23757
10/30/2018 13H,23270
10/30/2018 12H,23530
10/30/2018 11H,23845
10/30/2018 10H,22131
10/30/2018 09H,20661
10/30/2018 08H,20386
10/30/2018 07H,20297
10/30/2018 06H,20655
10/30/2018 05H,20758
10/30/2018 04H,17773
10/30/2018 03H,22542
10/30/2018 02H,23423
10/30/2018 01H,24006
10/30/2018 00H,24164
10/29/2018 23H,24674
10/29/2018 22H,23479
10/29/2018 21H,23493
10/29/2018 20H,23283
10/29/2018 19H,23463
10/29/2018 18H,23925
10/29/2018 17H,24139
10/29/2018 16H,23800
10/29/2018 15H,23768
10/29/2018 14H,23637
10/29/2018 13H,22961
10/29/2018 12H,22383
10/29/2018 11H,21072
10/29/2018 10H,18117
10/29/2018 09H,17034
10/29/2018 08H,16618
10/29/2018 07H,16564
10/29/2018 06H,16310
10/29/2018 05H,16859
10/29/2018 04H,19006
10/29/2018 03H,18450
10/29/2018 02H,20301
10/29/2018 01H,21255
10/29/2018 00H,20798
10/28/2018 23H,20202
10/28/2018 22H,19532
10/28/2018 21H,19349
10/28/2018 20H,18880
10/28/2018 19H,19508
10/28/2018 18H,19348
10/28/2018 17H,19470
10/28/2018 16H,19056
10/28/2018 15H,19071
10/28/2018 14H,18647
10/28/2018 13H,18057
10/28/2018 12H,18423
10/28/2018 11H,17334
10/28/2018 10H,15882
10/28/2018 09H,15683
10/28/2018 08H,15439
10/28/2018 07H,15222
10/28/2018 06H,15925
10/28/2018 05H,15925
10/28/2018 04H,19545
10/28/2018 03H,19085
10/28/2018 02H,19605
10/28/2018 01H,19934
10/28/2018 00H,19957
10/27/2018 23H,19754
10/27/2018 22H,19898
10/27/2018 21H,20148
10/27/2018 20H,20218
10/27/2018 19H,19937
10/27/2018 18H,20405
10/27/2018 17H,20727
10/27/2018 16H,21356
10/27/2018 15H,21035
10/27/2018 14H,20796
10/27/2018 13H,20629
10/27/2018 12H,20091
10/27/2018 11H,19662
10/27/2018 10H,19167
10/27/2018 09H,19273
10/27/2018 08H,18563
10/27/2018 07H,18495
10/27/2018 06H,18824
10/27/2018 05H,19277
10/27/2018 04H,20154
10/27/2018 03H,20475
10/27/2018 02H,21454
10/27/2018 01H,22620
10/27/2018 00H,23474
10/26/2018 23H,23699
10/26/2018 22H,23452
10/26/2018 21H,23372
10/26/2018 20H,23698
10/26/2018 19H,23625
10/26/2018 18H,24019
10/26/2018 17H,24036
10/26/2018 16H,24484
10/26/2018 15H,24663
10/26/2018 14H,24130
10/26/2018 13H,24404
10/26/2018 12H,23934
10/26/2018 11H,22676
10/26/2018 10H,19769
10/26/2018 09H,18597
10/26/2018 08H,18204
10/26/2018 07H,17737
10/26/2018 06H,17811
10/26/2018 05H,18376
10/26/2018 04H,19601
10/26/2018 03H,21764
10/26/2018 02H,23152
10/26/2018 01H,23971
10/26/2018 00H,24452
10/25/2018 23H,24446
10/25/2018 22H,23613
10/25/2018 21H,23773
10/25/2018 20H,24187
10/25/2018 19H,23762
10/25/2018 18H,23971
10/25/2018 17H,24151
10/25/2018 16H,24494
10/25/2018 15H,25050
10/25/2018 14H,25142
10/25/2018 13H,25001
10/25/2018 12H,24843
10/25/2018 11H,23843
10/25/2018 10H,21005
10/25/2018 09H,20207
10/25/2018 08H,19530
10/25/2018 07H,18275
10/25/2018 06H,18177
10/25/2018 05H,18685
10/25/2018 04H,15620
10/25/2018 03H,18189
10/25/2018 02H,18739
10/25/2018 01H,20522
10/25/2018 00H,20575
10/24/2018 23H,20479
10/24/2018 22H,19385
10/24/2018 21H,19474
10/24/2018 20H,19750
10/24/2018 19H,19797
10/24/2018 18H,19836
10/24/2018 17H,20195
10/24/2018 16H,20120
10/24/2018 15H,20499
10/24/2018 14H,20533
10/24/2018 13H,20772
10/24/2018 12H,20351
10/24/2018 11H,19567
10/24/2018 10H,16959
10/24/2018 09H,15263
10/24/2018 08H,14312
10/24/2018 07H,14139
10/24/2018 06H,13736
10/24/2018 05H,14205
10/24/2018 04H,19832
10/24/2018 03H,21666
10/24/2018 02H,22485
10/24/2018 01H,23138
10/24/2018 00H,23233
10/23/2018 23H,23215
10/23/2018 22H,23170
10/23/2018 21H,23745
10/23/2018 20H,24163
10/23/2018 19H,23986
10/23/2018 18H,24547
10/23/2018 17H,24835
10/23/2018 16H,25400
10/23/2018 15H,24699
10/23/2018 14H,24720
10/23/2018 13H,23968
10/23/2018 12H,23915
10/23/2018 11H,23707
10/23/2018 10H,21603
10/23/2018 09H,20006
10/23/2018 08H,18836
10/23/2018 07H,18733
10/23/2018 06H,18435
10/23/2018 05H,18630
10/23/2018 04H,21356
10/23/2018 03H,22300
10/23/2018 02H,23765
10/23/2018 01H,24725
10/23/2018 00H,25379
10/22/2018 23H,25804
10/22/2018 22H,25490
10/22/2018 21H,24892
10/22/2018 20H,24752
10/22/2018 19H,24399
10/22/2018 18H,25194
10/22/2018 17H,25462
10/22/2018 16H,25856
10/22/2018 15H,25964
10/22/2018 14H,26032
10/22/2018 13H,25415
10/22/2018 12H,25040
10/22/2018 11H,24070
10/22/2018 10H,22460
10/22/2018 09H,21085
10/22/2018 08H,19930
10/22/2018 07H,19556
10/22/2018 06H,19541
10/22/2018 05H,20019
10/22/2018 04H,20178
10/22/2018 03H,21065
10/22/2018 02H,22896
10/22/2018 01H,23088
10/22/2018 00H,23037
10/21/2018 23H,23284
10/21/2018 22H,21563
10/21/2018 21H,21178
10/21/2018 20H,20415
10/21/2018 19H,20369
10/21/2018 18H,20574
10/21/2018 17H,20874
10/21/2018 16H,21766
10/21/2018 15H,22027
10/21/2018 14H,22433
10/21/2018 13H,22066
10/21/2018 12H,21541
10/21/2018 11H,20987
10/21/2018 10H,20074
10/21/2018 09H,20008
10/21/2018 08H,19348
10/21/2018 07H,19166
10/21/2018 06H,19281
10/21/2018 05H,19722
10/21/2018 04H,18900
10/21/2018 03H,20416
10/21/2018 02H,20807
10/21/2018 01H,21444
10/21/2018 00H,22441
10/20/2018 23H,21641
10/20/2018 22H,20307
10/20/2018 21H,20060
10/20/2018 20H,20128
10/20/2018 19H,19982
10/20/2018 18H,20560
10/20/2018 17H,20896
10/20/2018 16H,21279
10/20/2018 15H,21937
10/20/2018 14H,22578
10/20/2018 13H,21561
10/20/2018 12H,20854
10/20/2018 11H,20199
10/20/2018 10H,18867
10/20/2018 09H,18020
10/20/2018 08H,17677
10/20/2018 07H,17739
10/20/2018 06H,17795
10/20/2018 05H,18415
10/20/2018 04H,21209
10/20/2018 03H,20791
10/20/2018 02H,22063
10/20/2018 01H,22694
10/20/2018 00H,23356
10/19/2018 23H,23670
10/19/2018 22H,23580
10/19/2018 21H,23326
10/19/2018 20H,23033
10/19/2018 19H,23081
10/19/2018 18H,23990
10/19/2018 17H,24037
10/19/2018 16H,24176
10/19/2018 15H,24649
10/19/2018 14H,24772
10/19/2018 13H,25107
10/19/2018 12H,24794
10/19/2018 11H,23559
10/19/2018 10H,20828
10/19/2018 09H,20043
10/19/2018 08H,19484
10/19/2018 07H,19288
