Net generation from nuclear for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.NUC.H
19:02:21 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.NUC.H megawatthours
11/2/2018 22H,85321
11/2/2018 21H,85505
11/2/2018 20H,85462
11/2/2018 19H,85451
11/2/2018 18H,85468
11/2/2018 17H,85413
11/2/2018 16H,85360
11/2/2018 15H,85351
11/2/2018 14H,85315
11/2/2018 13H,85282
11/2/2018 12H,85204
11/2/2018 11H,85056
11/2/2018 10H,84940
11/2/2018 09H,84899
11/2/2018 08H,84763
11/2/2018 07H,84733
11/2/2018 06H,84641
11/2/2018 05H,78774
11/2/2018 04H,78138
11/2/2018 03H,79007
11/2/2018 02H,78957
11/2/2018 01H,79041
11/2/2018 00H,79133
11/1/2018 23H,79288
11/1/2018 22H,79383
11/1/2018 21H,79416
11/1/2018 20H,79128
11/1/2018 19H,78952
11/1/2018 18H,78877
11/1/2018 17H,78846
11/1/2018 16H,78834
11/1/2018 15H,78736
11/1/2018 14H,78575
11/1/2018 13H,78442
11/1/2018 12H,78406
11/1/2018 11H,78262
11/1/2018 10H,78192
11/1/2018 09H,78046
11/1/2018 08H,77765
11/1/2018 07H,77548
11/1/2018 06H,77389
11/1/2018 05H,77225
11/1/2018 04H,76524
11/1/2018 03H,77126
11/1/2018 02H,77193
11/1/2018 01H,77318
11/1/2018 00H,77316
10/31/2018 23H,77299
10/31/2018 22H,77230
10/31/2018 21H,77215
10/31/2018 20H,77252
10/31/2018 19H,77249
10/31/2018 18H,77262
10/31/2018 17H,77308
10/31/2018 16H,77147
10/31/2018 15H,77028
10/31/2018 14H,76998
10/31/2018 13H,76932
10/31/2018 12H,76828
10/31/2018 11H,76589
10/31/2018 10H,76433
10/31/2018 09H,76352
10/31/2018 08H,76343
10/31/2018 07H,76303
10/31/2018 06H,76319
10/31/2018 05H,76176
10/31/2018 04H,75813
10/31/2018 03H,75898
10/31/2018 02H,75802
10/31/2018 01H,75656
10/31/2018 00H,75628
10/30/2018 23H,75610
10/30/2018 22H,75541
10/30/2018 21H,75556
10/30/2018 20H,75531
10/30/2018 19H,75576
10/30/2018 18H,75613
10/30/2018 17H,75649
10/30/2018 16H,75680
10/30/2018 15H,75684
10/30/2018 14H,75699
10/30/2018 13H,75680
10/30/2018 12H,75647
10/30/2018 11H,75539
10/30/2018 10H,75167
10/30/2018 09H,74786
10/30/2018 08H,74797
10/30/2018 07H,74827
10/30/2018 06H,74877
10/30/2018 05H,80778
10/30/2018 04H,81018
10/30/2018 03H,80796
10/30/2018 02H,80760
10/30/2018 01H,80845
10/30/2018 00H,80769
10/29/2018 23H,80745
10/29/2018 22H,80646
10/29/2018 21H,80634
10/29/2018 20H,80597
10/29/2018 19H,80559
10/29/2018 18H,80713
10/29/2018 17H,81518
10/29/2018 16H,81508
10/29/2018 15H,81331
10/29/2018 14H,81143
10/29/2018 13H,81085
10/29/2018 12H,81038
10/29/2018 11H,80920
10/29/2018 10H,80756
10/29/2018 09H,80557
10/29/2018 08H,80397
10/29/2018 07H,80218
10/29/2018 06H,80090
10/29/2018 05H,80263
10/29/2018 04H,80973
10/29/2018 03H,80500
10/29/2018 02H,80664
10/29/2018 01H,80589
10/29/2018 00H,80694
10/28/2018 23H,80648
10/28/2018 22H,80573
10/28/2018 21H,80508
10/28/2018 20H,80513
10/28/2018 19H,80520
10/28/2018 18H,80553
10/28/2018 17H,80619
10/28/2018 16H,80645
10/28/2018 15H,80633
10/28/2018 14H,80490
10/28/2018 13H,80440
10/28/2018 12H,80272
10/28/2018 11H,80069
10/28/2018 10H,80092
10/28/2018 09H,80000
10/28/2018 08H,80045
10/28/2018 07H,80041
10/28/2018 06H,80209
10/28/2018 05H,80285
10/28/2018 04H,80318
10/28/2018 03H,80581
10/28/2018 02H,80708
10/28/2018 01H,80794
10/28/2018 00H,80772
10/27/2018 23H,80736
10/27/2018 22H,80758
10/27/2018 21H,80902
10/27/2018 20H,81069
10/27/2018 19H,81242
10/27/2018 18H,81234
10/27/2018 17H,81148
10/27/2018 16H,81036
10/27/2018 15H,81087
10/27/2018 14H,81086
10/27/2018 13H,81173
10/27/2018 12H,81186
10/27/2018 11H,81135
10/27/2018 10H,80940
10/27/2018 09H,80845
10/27/2018 08H,80894
10/27/2018 07H,80925
10/27/2018 06H,80905
10/27/2018 05H,80980
10/27/2018 04H,81864
10/27/2018 03H,81413
10/27/2018 02H,81742
10/27/2018 01H,81917
10/27/2018 00H,82039
10/26/2018 23H,82099
10/26/2018 22H,82057
10/26/2018 21H,82019
10/26/2018 20H,81951
10/26/2018 19H,81997
10/26/2018 18H,82029
10/26/2018 17H,82041
10/26/2018 16H,82074
10/26/2018 15H,82110
10/26/2018 14H,82154
10/26/2018 13H,82170
10/26/2018 12H,82122
10/26/2018 11H,82106
10/26/2018 10H,82038
10/26/2018 09H,81916
10/26/2018 08H,81919
10/26/2018 07H,81869
10/26/2018 06H,81840
10/26/2018 05H,81936
10/26/2018 04H,81847
10/26/2018 03H,81800
10/26/2018 02H,81922
10/26/2018 01H,82073
10/26/2018 00H,82050
10/25/2018 23H,82009
10/25/2018 22H,82002
10/25/2018 21H,81991
10/25/2018 20H,81969
10/25/2018 19H,81985
10/25/2018 18H,82004
10/25/2018 17H,82065
10/25/2018 16H,82091
10/25/2018 15H,82131
10/25/2018 14H,82151
10/25/2018 13H,82132
10/25/2018 12H,82105
10/25/2018 11H,82064
10/25/2018 10H,82077
10/25/2018 09H,81803
10/25/2018 08H,81776
10/25/2018 07H,81778
10/25/2018 06H,81818
10/25/2018 05H,81892
10/25/2018 04H,81953
10/25/2018 03H,81907
10/25/2018 02H,81928
10/25/2018 01H,81854
10/25/2018 00H,81760
10/24/2018 23H,81675
10/24/2018 22H,81503
10/24/2018 21H,81390
10/24/2018 20H,81341
10/24/2018 19H,81309
10/24/2018 18H,81302
10/24/2018 17H,81322
10/24/2018 16H,81345
10/24/2018 15H,81327
10/24/2018 14H,81467
10/24/2018 13H,81992
10/24/2018 12H,82019
10/24/2018 11H,81989
10/24/2018 10H,81846
10/24/2018 09H,81622
10/24/2018 08H,81570
10/24/2018 07H,81533
10/24/2018 06H,81672
10/24/2018 05H,81632
10/24/2018 04H,81838
10/24/2018 03H,81870
10/24/2018 02H,81868
10/24/2018 01H,81889
10/24/2018 00H,81880
10/23/2018 23H,81861
10/23/2018 22H,81847
10/23/2018 21H,81827
10/23/2018 20H,81791
10/23/2018 19H,81867
10/23/2018 18H,81900
10/23/2018 17H,81926
10/23/2018 16H,82001
10/23/2018 15H,82002
10/23/2018 14H,82076
10/23/2018 13H,82019
10/23/2018 12H,81936
10/23/2018 11H,81902
10/23/2018 10H,81780
10/23/2018 09H,81737
10/23/2018 08H,81631
10/23/2018 07H,81679
10/23/2018 06H,81750
10/23/2018 05H,81758
10/23/2018 04H,81804
10/23/2018 03H,81781
10/23/2018 02H,81780
10/23/2018 01H,81778
10/23/2018 00H,81777
10/22/2018 23H,81800
10/22/2018 22H,81800
10/22/2018 21H,81801
10/22/2018 20H,81808
10/22/2018 19H,81782
10/22/2018 18H,81785
10/22/2018 17H,81815
10/22/2018 16H,81810
10/22/2018 15H,81841
10/22/2018 14H,81838
10/22/2018 13H,81829
10/22/2018 12H,81731
10/22/2018 11H,81616
10/22/2018 10H,81533
10/22/2018 09H,81544
10/22/2018 08H,81548
10/22/2018 07H,81505
10/22/2018 06H,81468
10/22/2018 05H,81510
10/22/2018 04H,81447
10/22/2018 03H,81606
10/22/2018 02H,81557
10/22/2018 01H,81725
10/22/2018 00H,81718
10/21/2018 23H,81776
10/21/2018 22H,81807
10/21/2018 21H,81857
10/21/2018 20H,81869
10/21/2018 19H,81882
10/21/2018 18H,81861
10/21/2018 17H,81908
10/21/2018 16H,81908
10/21/2018 15H,81931
10/21/2018 14H,81928
10/21/2018 13H,81923
10/21/2018 12H,81900
10/21/2018 11H,82140
10/21/2018 10H,82162
10/21/2018 09H,82159
10/21/2018 08H,82209
10/21/2018 07H,82345
10/21/2018 06H,82321
10/21/2018 05H,82475
10/21/2018 04H,83040
10/21/2018 03H,82588
10/21/2018 02H,82565
10/21/2018 01H,82763
10/21/2018 00H,82805
10/20/2018 23H,82870
10/20/2018 22H,82873
10/20/2018 21H,82873
10/20/2018 20H,82829
10/20/2018 19H,82882
10/20/2018 18H,82922
10/20/2018 17H,82948
10/20/2018 16H,82924
10/20/2018 15H,82939
10/20/2018 14H,82963
10/20/2018 13H,83089
10/20/2018 12H,83260
10/20/2018 11H,83290
10/20/2018 10H,83128
10/20/2018 09H,82914
10/20/2018 08H,82966
10/20/2018 07H,83149
10/20/2018 06H,83208
10/20/2018 05H,83180
10/20/2018 04H,83637
10/20/2018 03H,82995
10/20/2018 02H,83484
10/20/2018 01H,83878
10/20/2018 00H,84189
10/19/2018 23H,84667
10/19/2018 22H,85002
10/19/2018 21H,84992
10/19/2018 20H,85019
10/19/2018 19H,85029
10/19/2018 18H,85114
10/19/2018 17H,85149
10/19/2018 16H,85187
10/19/2018 15H,85229
10/19/2018 14H,85251
10/19/2018 13H,85259
10/19/2018 12H,85201
10/19/2018 11H,85183
10/19/2018 10H,85017
10/19/2018 09H,85047
10/19/2018 08H,85056
10/19/2018 07H,85093
10/19/2018 06H,85243
10/19/2018 05H,85232
10/19/2018 04H,85194
10/19/2018 03H,85227
10/19/2018 02H,85165
10/19/2018 01H,85138
10/19/2018 00H,85121
10/18/2018 23H,85082
10/18/2018 22H,85012
10/18/2018 21H,84780
10/18/2018 20H,84562
10/18/2018 19H,84637
10/18/2018 18H,84711
10/18/2018 17H,84482
10/18/2018 16H,84301
10/18/2018 15H,84131
10/18/2018 14H,84046
10/18/2018 13H,84007
10/18/2018 12H,83863
10/18/2018 11H,83767
10/18/2018 10H,83795
10/18/2018 09H,83625
10/18/2018 08H,83365
10/18/2018 07H,83228
10/18/2018 06H,83316
10/18/2018 05H,83141
10/18/2018 04H,83144
10/18/2018 03H,83041
10/18/2018 02H,83060
10/18/2018 01H,83222
10/18/2018 00H,83158
10/17/2018 23H,83055
10/17/2018 22H,83108
10/17/2018 21H,83093
10/17/2018 20H,83105
10/17/2018 19H,83122
10/17/2018 18H,83145
10/17/2018 17H,83172
10/17/2018 16H,83206
10/17/2018 15H,83218
10/17/2018 14H,83270
10/17/2018 13H,83268
10/17/2018 12H,83260
10/17/2018 11H,83226
10/17/2018 10H,83140
10/17/2018 09H,83038
10/17/2018 08H,82772
10/17/2018 07H,82507
10/17/2018 06H,82411
10/17/2018 05H,82330
10/17/2018 04H,82134
10/17/2018 03H,82192
10/17/2018 02H,82097
10/17/2018 01H,82021
10/17/2018 00H,81938
10/16/2018 23H,81923
10/16/2018 22H,81760
10/16/2018 21H,81598
10/16/2018 20H,81541
10/16/2018 19H,81548
10/16/2018 18H,81574
10/16/2018 17H,81630
10/16/2018 16H,81799
10/16/2018 15H,81739
10/16/2018 14H,81725
10/16/2018 13H,81663
10/16/2018 12H,81634
10/16/2018 11H,81590
10/16/2018 10H,81569
10/16/2018 09H,81315
10/16/2018 08H,81199
10/16/2018 07H,81082
10/16/2018 06H,81145
10/16/2018 05H,81217
10/16/2018 04H,81072
10/16/2018 03H,81610
10/16/2018 02H,81608
10/16/2018 01H,81702
10/16/2018 00H,81725
10/15/2018 23H,81698
10/15/2018 22H,81678
10/15/2018 21H,81630
10/15/2018 20H,81651
10/15/2018 19H,81641
10/15/2018 18H,81659
10/15/2018 17H,81729
10/15/2018 16H,81758
10/15/2018 15H,81782
10/15/2018 14H,81880
10/15/2018 13H,81796
10/15/2018 12H,81683
10/15/2018 11H,81737
10/15/2018 10H,81696
10/15/2018 09H,81319
10/15/2018 08H,81243
10/15/2018 07H,81310
10/15/2018 06H,81345
10/15/2018 05H,81387
10/15/2018 04H,82225
10/15/2018 03H,81177
10/15/2018 02H,81208
10/15/2018 01H,81326
10/15/2018 00H,81369
10/14/2018 23H,81557
10/14/2018 22H,81503
10/14/2018 21H,81517
10/14/2018 20H,81579
10/14/2018 19H,81773
10/14/2018 18H,81861
10/14/2018 17H,82142
10/14/2018 16H,82185
10/14/2018 15H,82110
10/14/2018 14H,82119
10/14/2018 13H,82053
10/14/2018 12H,81910
10/14/2018 11H,82194
10/14/2018 10H,82154
10/14/2018 09H,82028
10/14/2018 08H,81898
10/14/2018 07H,81867
10/14/2018 06H,81835
10/14/2018 05H,82022
10/14/2018 04H,81790
10/14/2018 03H,82156
10/14/2018 02H,82273
10/14/2018 01H,82455
10/14/2018 00H,82577
10/13/2018 23H,82488
10/13/2018 22H,82233
10/13/2018 21H,82343
10/13/2018 20H,82317
10/13/2018 19H,82302
10/13/2018 18H,82206
10/13/2018 17H,82299
10/13/2018 16H,82410
10/13/2018 15H,82558
10/13/2018 14H,82698
10/13/2018 13H,82698
10/13/2018 12H,82633
10/13/2018 11H,82510
10/13/2018 10H,82481
10/13/2018 09H,82558
10/13/2018 08H,82619
10/13/2018 07H,82453
10/13/2018 06H,82291
10/13/2018 05H,82437
10/13/2018 04H,83158
10/13/2018 03H,83019
10/13/2018 02H,83306
10/13/2018 01H,83595
10/13/2018 00H,83544
10/12/2018 23H,83602
10/12/2018 22H,83462
10/12/2018 21H,83353
10/12/2018 20H,83302
10/12/2018 19H,83295
10/12/2018 18H,84196
10/12/2018 17H,84324
10/12/2018 16H,84218
10/12/2018 15H,84148
10/12/2018 14H,84004
10/12/2018 13H,83861
10/12/2018 12H,83718
10/12/2018 11H,83691
10/12/2018 10H,83633
10/12/2018 09H,83193
10/12/2018 08H,83090
10/12/2018 07H,82881
10/12/2018 06H,82747
10/12/2018 05H,82631
10/12/2018 04H,82165
10/12/2018 03H,82453
10/12/2018 02H,82331
10/12/2018 01H,82187
10/12/2018 00H,82079
10/11/2018 23H,82000
10/11/2018 22H,81920
10/11/2018 21H,82128
10/11/2018 20H,82381
10/11/2018 19H,82372
10/11/2018 18H,82074
10/11/2018 17H,82080
10/11/2018 16H,82052
10/11/2018 15H,82073
10/11/2018 14H,82032
10/11/2018 13H,81871
10/11/2018 12H,81636
10/11/2018 11H,81554
10/11/2018 10H,81291
10/11/2018 09H,81112
10/11/2018 08H,80921
10/11/2018 07H,80910
10/11/2018 06H,80953
10/11/2018 05H,81168
10/11/2018 04H,81165
10/11/2018 03H,81150
10/11/2018 02H,81112
10/11/2018 01H,81115
10/11/2018 00H,81072
10/10/2018 23H,81013
10/10/2018 22H,80981
10/10/2018 21H,80918
10/10/2018 20H,80999
10/10/2018 19H,81161
10/10/2018 18H,81365
10/10/2018 17H,81600
10/10/2018 16H,81853
10/10/2018 15H,82080
10/10/2018 14H,82290
10/10/2018 13H,82392
10/10/2018 12H,82382
10/10/2018 11H,82351
10/10/2018 10H,82329
10/10/2018 09H,82220
10/10/2018 08H,82202
10/10/2018 07H,82135
10/10/2018 06H,82050
10/10/2018 05H,81907
10/10/2018 04H,81764
10/10/2018 03H,81943
10/10/2018 02H,81909
10/10/2018 01H,81904
10/10/2018 00H,82061
10/9/2018 23H,82041
10/9/2018 22H,81877
10/9/2018 21H,81985
10/9/2018 20H,81991
10/9/2018 19H,82059
10/9/2018 18H,82093
10/9/2018 17H,82183
10/9/2018 16H,82129
10/9/2018 15H,82113
10/9/2018 14H,82150
10/9/2018 13H,82162
10/9/2018 12H,82026
10/9/2018 11H,82016
10/9/2018 10H,81943
10/9/2018 09H,81926
10/9/2018 08H,81783
10/9/2018 07H,81791
10/9/2018 06H,81744
10/9/2018 05H,81742
10/9/2018 04H,82174
10/9/2018 03H,81725
10/9/2018 02H,81667
10/9/2018 01H,81740
10/9/2018 00H,81756
10/8/2018 23H,81764
10/8/2018 22H,81730
10/8/2018 21H,81675
10/8/2018 20H,81611
10/8/2018 19H,81559
10/8/2018 18H,81499
10/8/2018 17H,81440
10/8/2018 16H,81441
10/8/2018 15H,81413
10/8/2018 14H,81506
10/8/2018 13H,81510
10/8/2018 12H,81522
10/8/2018 11H,81544
10/8/2018 10H,81566
10/8/2018 09H,81341
10/8/2018 08H,81296
10/8/2018 07H,81234
10/8/2018 06H,81189
10/8/2018 05H,81066
10/8/2018 04H,82216
10/8/2018 03H,81563
10/8/2018 02H,81638
10/8/2018 01H,81699
10/8/2018 00H,81787
10/7/2018 23H,81934
10/7/2018 22H,81929
10/7/2018 21H,81975
10/7/2018 20H,81937
10/7/2018 19H,81940
10/7/2018 18H,81943
10/7/2018 17H,82005
10/7/2018 16H,82005
10/7/2018 15H,82045
10/7/2018 14H,81978
10/7/2018 13H,81956
10/7/2018 12H,81963
10/7/2018 11H,81934
10/7/2018 10H,81768
10/7/2018 09H,81671
10/7/2018 08H,81627
10/7/2018 07H,81407
10/7/2018 06H,81382
10/7/2018 05H,81393
10/7/2018 04H,81413
10/7/2018 03H,81475
10/7/2018 02H,81463
10/7/2018 01H,81452
10/7/2018 00H,81459
10/6/2018 23H,81420
10/6/2018 22H,81446
10/6/2018 21H,81498
10/6/2018 20H,81533
10/6/2018 19H,81552
10/6/2018 18H,81530
10/6/2018 17H,81537
10/6/2018 16H,81525
10/6/2018 15H,81490
10/6/2018 14H,81598
10/6/2018 13H,81688
10/6/2018 12H,81684
10/6/2018 11H,81656
10/6/2018 10H,81637
10/6/2018 09H,81527
10/6/2018 08H,81393
10/6/2018 07H,81905
10/6/2018 06H,82426
10/6/2018 05H,83406
10/6/2018 04H,85086
10/6/2018 03H,85078
10/6/2018 02H,86414
10/6/2018 01H,87278
10/6/2018 00H,87388
10/5/2018 23H,87669
10/5/2018 22H,87655
10/5/2018 21H,87670
10/5/2018 20H,87963
10/5/2018 19H,88086
10/5/2018 18H,88046
10/5/2018 17H,88238
10/5/2018 16H,88720
10/5/2018 15H,88774
10/5/2018 14H,88837
10/5/2018 13H,88840
10/5/2018 12H,88823
10/5/2018 11H,88743
10/5/2018 10H,88660
10/5/2018 09H,88653
10/5/2018 08H,88640
10/5/2018 07H,88584
10/5/2018 06H,88438
10/5/2018 05H,88242
10/5/2018 04H,88204
10/5/2018 03H,88317
10/5/2018 02H,88340
10/5/2018 01H,88266
10/5/2018 00H,88186
10/4/2018 23H,88134
10/4/2018 22H,88091
10/4/2018 21H,88082
10/4/2018 20H,88043
10/4/2018 19H,88007
10/4/2018 18H,88003
10/4/2018 17H,88011
10/4/2018 16H,88002
10/4/2018 15H,87969
10/4/2018 14H,87983
10/4/2018 13H,87957
10/4/2018 12H,87869
10/4/2018 11H,87828
10/4/2018 10H,87721
10/4/2018 09H,87772
10/4/2018 08H,87681
10/4/2018 07H,87566
10/4/2018 06H,87408
10/4/2018 05H,87381
10/4/2018 04H,87726
10/4/2018 03H,87423
10/4/2018 02H,87415
10/4/2018 01H,87374
10/4/2018 00H,87400
10/3/2018 23H,87349
10/3/2018 22H,87335
10/3/2018 21H,87243
10/3/2018 20H,87247
10/3/2018 19H,87356
10/3/2018 18H,87416
10/3/2018 17H,87447
10/3/2018 16H,87424
10/3/2018 15H,87469
10/3/2018 14H,87547
10/3/2018 13H,87595
10/3/2018 12H,87623
10/3/2018 11H,87619
10/3/2018 10H,87494
10/3/2018 09H,87428
10/3/2018 08H,87392
10/3/2018 07H,87391
10/3/2018 06H,87462
10/3/2018 05H,87331
10/3/2018 04H,87386
10/3/2018 03H,87669
10/3/2018 02H,87623
10/3/2018 01H,87576
10/3/2018 00H,87574
10/2/2018 23H,87519
10/2/2018 22H,87521
10/2/2018 21H,87546
10/2/2018 20H,87551
10/2/2018 19H,87582
10/2/2018 18H,87594
10/2/2018 17H,87641
10/2/2018 16H,87640
10/2/2018 15H,87685
10/2/2018 14H,87707
10/2/2018 13H,87775
10/2/2018 12H,87732
10/2/2018 11H,87734
10/2/2018 10H,87707
10/2/2018 09H,87710
10/2/2018 08H,87709
10/2/2018 07H,87670
10/2/2018 06H,87676
10/2/2018 05H,87623
10/2/2018 04H,87769
10/2/2018 03H,87671
10/2/2018 02H,87697
10/2/2018 01H,87742
10/2/2018 00H,87707
10/1/2018 23H,87707
10/1/2018 22H,87719
10/1/2018 21H,87687
10/1/2018 20H,87758
10/1/2018 19H,87735
10/1/2018 18H,87794
10/1/2018 17H,87845
10/1/2018 16H,87802
10/1/2018 15H,87918
10/1/2018 14H,87991
10/1/2018 13H,87977
10/1/2018 12H,87967
10/1/2018 11H,87897
10/1/2018 10H,87887
10/1/2018 09H,87863
10/1/2018 08H,87944
10/1/2018 07H,87870
10/1/2018 06H,87915
10/1/2018 05H,87897
10/1/2018 04H,89807
10/1/2018 03H,88800
10/1/2018 02H,89152
10/1/2018 01H,89467
10/1/2018 00H,89501
09/30/2018 23H,89575
09/30/2018 22H,89583
09/30/2018 21H,89525
09/30/2018 20H,89544
09/30/2018 19H,89463
09/30/2018 18H,89551
09/30/2018 17H,89590
09/30/2018 16H,89680
09/30/2018 15H,91115
09/30/2018 14H,91132
09/30/2018 13H,91225
09/30/2018 12H,91375
09/30/2018 11H,91321
09/30/2018 10H,91222
09/30/2018 09H,91190
09/30/2018 08H,91212
09/30/2018 07H,91279
09/30/2018 06H,91359
09/30/2018 05H,91397
09/30/2018 04H,90211
09/30/2018 03H,91521
09/30/2018 02H,91644
09/30/2018 01H,91689
09/30/2018 00H,91701
09/29/2018 23H,91649
09/29/2018 22H,91633
09/29/2018 21H,91532
09/29/2018 20H,91695
09/29/2018 19H,91753
09/29/2018 18H,91789
09/29/2018 17H,91875
09/29/2018 16H,91726
09/29/2018 15H,91583
09/29/2018 14H,91433
09/29/2018 13H,91262
09/29/2018 12H,91172
09/29/2018 11H,90953
09/29/2018 10H,90845
09/29/2018 09H,90792
09/29/2018 08H,90577
09/29/2018 07H,90474
09/29/2018 06H,90445
09/29/2018 05H,90516
09/29/2018 04H,89430
09/29/2018 03H,90362
09/29/2018 02H,90293
09/29/2018 01H,90312
09/29/2018 00H,90170
09/28/2018 23H,90001
09/28/2018 22H,89899
09/28/2018 21H,89768
09/28/2018 20H,89802
09/28/2018 19H,89991
09/28/2018 18H,90036
09/28/2018 17H,90100
09/28/2018 16H,90106
09/28/2018 15H,90092
09/28/2018 14H,90126
09/28/2018 13H,90082
09/28/2018 12H,90050
09/28/2018 11H,89980
09/28/2018 10H,89960
09/28/2018 09H,89811
09/28/2018 08H,89597
09/28/2018 07H,89445
09/28/2018 06H,89370
09/28/2018 05H,89261
09/28/2018 04H,89561
09/28/2018 03H,89449
09/28/2018 02H,89775
09/28/2018 01H,90400
09/28/2018 00H,90418
09/27/2018 23H,90430
09/27/2018 22H,90518
09/27/2018 21H,90650
09/27/2018 20H,90820
09/27/2018 19H,90886
09/27/2018 18H,90836
09/27/2018 17H,90808
09/27/2018 16H,90860
09/27/2018 15H,91014
09/27/2018 14H,91033
09/27/2018 13H,90983
09/27/2018 12H,90972
09/27/2018 11H,90932
09/27/2018 10H,90855
09/27/2018 09H,90885
09/27/2018 08H,90885
09/27/2018 07H,90849
09/27/2018 06H,90745
09/27/2018 05H,90634
09/27/2018 04H,90032
09/27/2018 03H,90456
09/27/2018 02H,90422
09/27/2018 01H,90317
09/27/2018 00H,90262
09/26/2018 23H,91070
09/26/2018 22H,91014
09/26/2018 21H,90957
09/26/2018 20H,90858
09/26/2018 19H,90880
09/26/2018 18H,90813
09/26/2018 17H,90773
09/26/2018 16H,90715
09/26/2018 15H,90698
09/26/2018 14H,90520
09/26/2018 13H,90482
09/26/2018 12H,90384
09/26/2018 11H,90333
09/26/2018 10H,90378
09/26/2018 09H,90228
09/26/2018 08H,89899
09/26/2018 07H,89705
09/26/2018 06H,89680
09/26/2018 05H,89520
09/26/2018 04H,89243
09/26/2018 03H,89269
09/26/2018 02H,89298
09/26/2018 01H,89435
09/26/2018 00H,89381
09/25/2018 23H,89333
09/25/2018 22H,89188
09/25/2018 21H,89103
09/25/2018 20H,89113
09/25/2018 19H,89082
09/25/2018 18H,89124
09/25/2018 17H,89142
09/25/2018 16H,89179
09/25/2018 15H,89211
09/25/2018 14H,89193
09/25/2018 13H,89222
09/25/2018 12H,89225
09/25/2018 11H,89184
09/25/2018 10H,89189
09/25/2018 09H,89240
09/25/2018 08H,89225
09/25/2018 07H,89206
09/25/2018 06H,89158
09/25/2018 05H,89151
09/25/2018 04H,89208
09/25/2018 03H,89078
09/25/2018 02H,89132
09/25/2018 01H,89191
09/25/2018 00H,89183
09/24/2018 23H,89118
09/24/2018 22H,89031
09/24/2018 21H,88862
09/24/2018 20H,88615
09/24/2018 19H,88213
09/24/2018 18H,88078
09/24/2018 17H,88097
09/24/2018 16H,88150
09/24/2018 15H,88185
09/24/2018 14H,88200
09/24/2018 13H,88107
09/24/2018 12H,88100
09/24/2018 11H,88003
09/24/2018 10H,87850
09/24/2018 09H,87814
09/24/2018 08H,87918
09/24/2018 07H,88073
09/24/2018 06H,88269
09/24/2018 05H,88502
09/24/2018 04H,88444
09/24/2018 03H,88474
09/24/2018 02H,88268
09/24/2018 01H,88357
09/24/2018 00H,88311
09/23/2018 23H,88274
09/23/2018 22H,88190
09/23/2018 21H,88227
09/23/2018 20H,88214
09/23/2018 19H,88201
09/23/2018 18H,88196
09/23/2018 17H,88184
09/23/2018 16H,88117
09/23/2018 15H,88115
09/23/2018 14H,88183
09/23/2018 13H,88283
09/23/2018 12H,88303
09/23/2018 11H,88128
09/23/2018 10H,87991
09/23/2018 09H,87953
09/23/2018 08H,87858
09/23/2018 07H,87803
09/23/2018 06H,87837
09/23/2018 05H,87779
09/23/2018 04H,88756
09/23/2018 03H,87723
09/23/2018 02H,87830
09/23/2018 01H,87849
09/23/2018 00H,87781
09/22/2018 23H,87745
09/22/2018 22H,87764
09/22/2018 21H,88006
09/22/2018 20H,87967
09/22/2018 19H,87841
09/22/2018 18H,87886
09/22/2018 17H,87892
09/22/2018 16H,88088
09/22/2018 15H,87985
09/22/2018 14H,87915
09/22/2018 13H,87757
09/22/2018 12H,87684
09/22/2018 11H,87525
09/22/2018 10H,87336
09/22/2018 09H,87376
09/22/2018 08H,87441
09/22/2018 07H,87790
09/22/2018 06H,88327
09/22/2018 05H,88792
09/22/2018 04H,89209
09/22/2018 03H,89437
