Net generation from wind for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.WND.H
19:02:48 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.WND.H megawatthours
11/30/2018 09H,23779
11/30/2018 08H,24133
11/30/2018 07H,23314
11/30/2018 06H,22325
11/30/2018 05H,22888
11/30/2018 04H,18760
11/30/2018 03H,16745
11/30/2018 02H,14560
11/30/2018 01H,12889
11/30/2018 00H,12064
11/29/2018 23H,12070
11/29/2018 22H,12980
11/29/2018 21H,14440
11/29/2018 20H,15934
11/29/2018 19H,17158
11/29/2018 18H,17677
11/29/2018 17H,18228
11/29/2018 16H,21104
11/29/2018 15H,25144
11/29/2018 14H,27465
11/29/2018 13H,27921
11/29/2018 12H,27643
11/29/2018 11H,27599
11/29/2018 10H,28583
11/29/2018 09H,29456
11/29/2018 08H,29860
11/29/2018 07H,30684
11/29/2018 06H,32744
11/29/2018 05H,34052
11/29/2018 04H,33275
11/29/2018 03H,31792
11/29/2018 02H,31148
11/29/2018 01H,28525
11/29/2018 00H,25921
11/28/2018 23H,26311
11/28/2018 22H,28414
11/28/2018 21H,28971
11/28/2018 20H,30441
11/28/2018 19H,30152
11/28/2018 18H,30651
11/28/2018 17H,30923
11/28/2018 16H,33339
11/28/2018 15H,37323
11/28/2018 14H,39091
11/28/2018 13H,39742
11/28/2018 12H,37847
11/28/2018 11H,37923
11/28/2018 10H,39310
11/28/2018 09H,39853
11/28/2018 08H,41026
11/28/2018 07H,42187
11/28/2018 06H,41718
11/28/2018 05H,42799
11/28/2018 04H,41309
11/28/2018 03H,40350
11/28/2018 02H,37276
11/28/2018 01H,33185
11/28/2018 00H,27254
11/27/2018 23H,24100
11/27/2018 22H,23425
11/27/2018 21H,23022
11/27/2018 20H,22176
11/27/2018 19H,21835
11/27/2018 18H,22503
11/27/2018 17H,23012
11/27/2018 16H,25369
11/27/2018 15H,30595
11/27/2018 14H,32992
11/27/2018 13H,33287
11/27/2018 12H,33026
11/27/2018 11H,33471
11/27/2018 10H,33262
11/27/2018 09H,33262
11/27/2018 08H,33237
11/27/2018 07H,33741
11/27/2018 06H,32187
11/27/2018 05H,31097
11/27/2018 04H,27533
11/27/2018 03H,25952
11/27/2018 02H,23696
11/27/2018 01H,21920
11/27/2018 00H,21393
11/26/2018 23H,22875
11/26/2018 22H,24803
11/26/2018 21H,25638
11/26/2018 20H,26492
11/26/2018 19H,27576
11/26/2018 18H,28381
11/26/2018 17H,29170
11/26/2018 16H,30068
11/26/2018 15H,32050
11/26/2018 14H,33939
11/26/2018 13H,35134
11/26/2018 12H,34556
11/26/2018 11H,35575
11/26/2018 10H,35956
11/26/2018 09H,35477
11/26/2018 08H,36501
11/26/2018 07H,36490
11/26/2018 06H,37323
11/26/2018 05H,35959
11/26/2018 04H,40287
11/26/2018 03H,40652
11/26/2018 02H,41839
11/26/2018 01H,43238
11/26/2018 00H,46260
11/25/2018 23H,48717
11/25/2018 22H,49561
11/25/2018 21H,49524
11/25/2018 20H,49618
11/25/2018 19H,49049
11/25/2018 18H,47749
11/25/2018 17H,47561
11/25/2018 16H,47420
11/25/2018 15H,46585
11/25/2018 14H,45733
11/25/2018 13H,45283
11/25/2018 12H,45259
11/25/2018 11H,44613
11/25/2018 10H,44371
11/25/2018 09H,44405
11/25/2018 08H,44087
11/25/2018 07H,44728
11/25/2018 06H,46165
11/25/2018 05H,50658
11/25/2018 04H,48483
11/25/2018 03H,48272
11/25/2018 02H,49150
11/25/2018 01H,46930
11/25/2018 00H,42455
11/24/2018 23H,40927
11/24/2018 22H,42776
11/24/2018 21H,42953
11/24/2018 20H,41835
11/24/2018 19H,38453
11/24/2018 18H,34497
11/24/2018 17H,31720
11/24/2018 16H,33850
11/24/2018 15H,35071
11/24/2018 14H,35442
11/24/2018 13H,35259
11/24/2018 12H,35153
11/24/2018 11H,36501
11/24/2018 10H,38571
11/24/2018 09H,40264
11/24/2018 08H,39948
11/24/2018 07H,39947
11/24/2018 06H,40838
11/24/2018 05H,40130
11/24/2018 04H,41233
11/24/2018 03H,41040
11/24/2018 02H,39585
11/24/2018 01H,37512
11/24/2018 00H,36554
11/23/2018 23H,39762
11/23/2018 22H,43263
11/23/2018 21H,44873
11/23/2018 20H,47373
11/23/2018 19H,50566
11/23/2018 18H,52941
11/23/2018 17H,54305
11/23/2018 16H,53619
11/23/2018 15H,54742
11/23/2018 14H,56235
11/23/2018 13H,55851
11/23/2018 12H,55488
11/23/2018 11H,55058
11/23/2018 10H,54450
11/23/2018 09H,54604
11/23/2018 08H,54897
11/23/2018 07H,55054
11/23/2018 06H,56341
11/23/2018 05H,55372
11/23/2018 04H,54429
11/23/2018 03H,53479
11/23/2018 02H,50739
11/23/2018 01H,47525
11/23/2018 00H,45299
11/22/2018 23H,43222
11/22/2018 22H,41733
11/22/2018 21H,39852
11/22/2018 20H,37137
11/22/2018 19H,33474
11/22/2018 18H,28505
11/22/2018 17H,24008
11/22/2018 16H,24269
11/22/2018 15H,27225
11/22/2018 14H,28829
11/22/2018 13H,30062
11/22/2018 12H,31520
11/22/2018 11H,33782
11/22/2018 10H,35940
11/22/2018 09H,36823
11/22/2018 08H,36744
11/22/2018 07H,37251
11/22/2018 06H,38313
11/22/2018 05H,41021
11/22/2018 04H,38215
11/22/2018 03H,36849
11/22/2018 02H,34128
11/22/2018 01H,30156
11/22/2018 00H,23979
11/21/2018 23H,19981
11/21/2018 22H,18969
11/21/2018 21H,18729
11/21/2018 20H,18703
11/21/2018 19H,18233
11/21/2018 18H,18417
11/21/2018 17H,18250
11/21/2018 16H,19359
11/21/2018 15H,23303
11/21/2018 14H,25223
11/21/2018 13H,26346
11/21/2018 12H,27831
11/21/2018 11H,29082
11/21/2018 10H,30500
11/21/2018 09H,32423
11/21/2018 08H,34608
11/21/2018 07H,34874
11/21/2018 06H,34809
11/21/2018 05H,31896
11/21/2018 04H,34719
11/21/2018 03H,33435
11/21/2018 02H,31359
11/21/2018 01H,28142
11/21/2018 00H,24097
11/20/2018 23H,22615
11/20/2018 22H,23212
11/20/2018 21H,23335
11/20/2018 20H,22703
11/20/2018 19H,21693
11/20/2018 18H,19617
11/20/2018 17H,18046
11/20/2018 16H,17328
11/20/2018 15H,18795
11/20/2018 14H,19043
11/20/2018 13H,18771
11/20/2018 12H,17794
11/20/2018 11H,17613
11/20/2018 10H,17259
11/20/2018 09H,16039
11/20/2018 08H,15235
11/20/2018 07H,14176
11/20/2018 06H,13266
11/20/2018 05H,11596
11/20/2018 04H,13982
11/20/2018 03H,15015
11/20/2018 02H,15667
11/20/2018 01H,15075
11/20/2018 00H,14245
11/19/2018 23H,15259
11/19/2018 22H,16396
11/19/2018 21H,16743
11/19/2018 20H,16095
11/19/2018 19H,15987
11/19/2018 18H,15538
11/19/2018 17H,14340
11/19/2018 16H,14679
11/19/2018 15H,18136
11/19/2018 14H,19484
11/19/2018 13H,19454
11/19/2018 12H,19782
11/19/2018 11H,20218
11/19/2018 10H,20107
11/19/2018 09H,20894
11/19/2018 08H,20934
11/19/2018 07H,20672
11/19/2018 06H,20284
11/19/2018 05H,20425
11/19/2018 04H,20096
11/19/2018 03H,19750
11/19/2018 02H,18788
11/19/2018 01H,17329
11/19/2018 00H,15219
11/18/2018 23H,13289
11/18/2018 22H,12957
11/18/2018 21H,12993
11/18/2018 20H,12560
11/18/2018 19H,11766
11/18/2018 18H,11395
11/18/2018 17H,11974
11/18/2018 16H,14030
11/18/2018 15H,16357
11/18/2018 14H,17887
11/18/2018 13H,19537
11/18/2018 12H,21577
11/18/2018 11H,23446
11/18/2018 10H,24770
11/18/2018 09H,25841
11/18/2018 08H,26566
11/18/2018 07H,29048
11/18/2018 06H,29968
11/18/2018 05H,31196
11/18/2018 04H,32651
11/18/2018 03H,33118
11/18/2018 02H,32984
11/18/2018 01H,31931
11/18/2018 00H,29452
11/17/2018 23H,28497
11/17/2018 22H,29127
11/17/2018 21H,29640
11/17/2018 20H,29409
11/17/2018 19H,29285
11/17/2018 18H,30204
11/17/2018 17H,30615
11/17/2018 16H,31193
11/17/2018 15H,34416
11/17/2018 14H,36406
11/17/2018 13H,37885
11/17/2018 12H,39118
11/17/2018 11H,39746
11/17/2018 10H,40590
11/17/2018 09H,41068
11/17/2018 08H,40725
11/17/2018 07H,42305
11/17/2018 06H,43626
11/17/2018 05H,47806
11/17/2018 04H,44187
11/17/2018 03H,42013
11/17/2018 02H,39373
11/17/2018 01H,33938
11/17/2018 00H,27431
11/16/2018 23H,24892
11/16/2018 22H,25228
11/16/2018 21H,23401
11/16/2018 20H,21707
11/16/2018 19H,20194
11/16/2018 18H,19127
11/16/2018 17H,17596
11/16/2018 16H,17877
11/16/2018 15H,20845
11/16/2018 14H,24162
11/16/2018 13H,27566
11/16/2018 12H,29348
11/16/2018 11H,32332
11/16/2018 10H,33985
11/16/2018 09H,35658
11/16/2018 08H,36693
11/16/2018 07H,37281
11/16/2018 06H,37669
11/16/2018 05H,34838
11/16/2018 04H,33915
11/16/2018 03H,32104
11/16/2018 02H,30249
11/16/2018 01H,27780
11/16/2018 00H,24302
11/15/2018 23H,21679
11/15/2018 22H,23015
11/15/2018 21H,22830
11/15/2018 20H,21805
11/15/2018 19H,20334
11/15/2018 18H,20148
11/15/2018 17H,20524
11/15/2018 16H,23506
11/15/2018 15H,30469
11/15/2018 14H,35368
11/15/2018 13H,36975
11/15/2018 12H,37861
11/15/2018 11H,38717
11/15/2018 10H,38596
11/15/2018 09H,37570
11/15/2018 08H,36795
11/15/2018 07H,35296
11/15/2018 06H,33321
11/15/2018 05H,29598
11/15/2018 04H,29768
11/15/2018 03H,28568
11/15/2018 02H,26151
11/15/2018 01H,23714
11/15/2018 00H,20863
11/14/2018 23H,18990
11/14/2018 22H,18496
11/14/2018 21H,18142
11/14/2018 20H,17694
11/14/2018 19H,17136
11/14/2018 18H,16061
11/14/2018 17H,14299
11/14/2018 16H,14321
11/14/2018 15H,16425
11/14/2018 14H,17670
11/14/2018 13H,17662
11/14/2018 12H,17289
11/14/2018 11H,17582
11/14/2018 10H,18021
11/14/2018 09H,18118
11/14/2018 08H,18842
11/14/2018 07H,18775
11/14/2018 06H,18472
11/14/2018 05H,18842
11/14/2018 04H,18012
11/14/2018 03H,17647
11/14/2018 02H,17181
11/14/2018 01H,16397
11/14/2018 00H,15964
11/13/2018 23H,18195
11/13/2018 22H,20020
11/13/2018 21H,20600
11/13/2018 20H,20814
11/13/2018 19H,21079
11/13/2018 18H,20660
11/13/2018 17H,20925
11/13/2018 16H,22544
11/13/2018 15H,24155
11/13/2018 14H,26180
11/13/2018 13H,27031
11/13/2018 12H,27700
11/13/2018 11H,28534
11/13/2018 10H,29248
11/13/2018 09H,29210
11/13/2018 08H,28837
11/13/2018 07H,28520
11/13/2018 06H,29264
11/13/2018 05H,28258
11/13/2018 04H,31726
11/13/2018 03H,33042
11/13/2018 02H,35034
11/13/2018 01H,36262
11/13/2018 00H,37960
11/12/2018 23H,42974
11/12/2018 22H,44322
11/12/2018 21H,44957
11/12/2018 20H,44428
11/12/2018 19H,44480
11/12/2018 18H,43286
11/12/2018 17H,42626
11/12/2018 16H,41711
11/12/2018 15H,41421
11/12/2018 14H,41328
11/12/2018 13H,41589
11/12/2018 12H,41036
11/12/2018 11H,39347
11/12/2018 10H,36948
11/12/2018 09H,34868
11/12/2018 08H,32515
11/12/2018 07H,30504
11/12/2018 06H,21936
11/12/2018 05H,22865
11/12/2018 04H,20519
11/12/2018 03H,20424
11/12/2018 02H,20733
11/12/2018 01H,20212
11/12/2018 00H,20546
11/11/2018 23H,19908
11/11/2018 22H,20011
11/11/2018 21H,20077
11/11/2018 20H,19925
11/11/2018 19H,20035
11/11/2018 18H,20284
11/11/2018 17H,19708
11/11/2018 16H,19678
11/11/2018 15H,19648
11/11/2018 14H,20335
11/11/2018 13H,20907
11/11/2018 12H,21181
11/11/2018 11H,21511
11/11/2018 10H,22607
11/11/2018 09H,24184
11/11/2018 08H,25102
11/11/2018 07H,25948
11/11/2018 06H,33117
11/11/2018 05H,37335
11/11/2018 04H,32838
11/11/2018 03H,33215
11/11/2018 02H,33237
11/11/2018 01H,33163
11/11/2018 00H,33708
11/10/2018 23H,36850
11/10/2018 22H,38722
11/10/2018 21H,39693
11/10/2018 20H,39816
11/10/2018 19H,39191
11/10/2018 18H,38644
11/10/2018 17H,38801
11/10/2018 16H,38775
11/10/2018 15H,38591
11/10/2018 14H,37969
11/10/2018 13H,36385
11/10/2018 12H,36750
11/10/2018 11H,37757
11/10/2018 10H,39050
11/10/2018 09H,39819
11/10/2018 08H,40434
11/10/2018 07H,35772
11/10/2018 06H,36376
11/10/2018 05H,31498
11/10/2018 04H,37427
11/10/2018 03H,38905
11/10/2018 02H,38816
11/10/2018 01H,38018
11/10/2018 00H,37477
11/9/2018 23H,39855
11/9/2018 22H,40428
11/9/2018 21H,40165
11/9/2018 20H,39704
11/9/2018 19H,38203
11/9/2018 18H,37504
11/9/2018 17H,37235
11/9/2018 16H,35081
11/9/2018 15H,31867
11/9/2018 14H,29381
11/9/2018 13H,27776
11/9/2018 12H,27015
11/9/2018 11H,26395
11/9/2018 10H,25804
11/9/2018 09H,25282
11/9/2018 08H,25187
11/9/2018 07H,25975
11/9/2018 06H,25930
11/9/2018 05H,26822
11/9/2018 04H,25875
11/9/2018 03H,25818
11/9/2018 02H,23724
11/9/2018 01H,21363
11/9/2018 00H,19120
11/8/2018 23H,17259
11/8/2018 22H,15815
11/8/2018 21H,14334
11/8/2018 20H,13436
11/8/2018 19H,12722
11/8/2018 18H,12500
11/8/2018 17H,11328
11/8/2018 16H,10966
11/8/2018 15H,10102
11/8/2018 14H,10133
11/8/2018 13H,10664
11/8/2018 12H,11733
11/8/2018 11H,13512
11/8/2018 10H,13615
11/8/2018 09H,14820
11/8/2018 08H,16782
11/8/2018 07H,18419
11/8/2018 06H,20197
11/8/2018 05H,24756
11/8/2018 04H,22370
11/8/2018 03H,23665
11/8/2018 02H,25072
11/8/2018 01H,25817
11/8/2018 00H,26433
11/7/2018 23H,27169
11/7/2018 22H,28602
11/7/2018 21H,28739
11/7/2018 20H,29209
11/7/2018 19H,29007
11/7/2018 18H,30999
11/7/2018 17H,33226
11/7/2018 16H,34050
11/7/2018 15H,34939
11/7/2018 14H,34990
11/7/2018 13H,35339
11/7/2018 12H,37015
11/7/2018 11H,37414
11/7/2018 10H,37641
11/7/2018 09H,37054
11/7/2018 08H,37575
11/7/2018 07H,37714
11/7/2018 06H,37556
11/7/2018 05H,37290
11/7/2018 04H,38136
11/7/2018 03H,38180
11/7/2018 02H,37883
11/7/2018 01H,35904
11/7/2018 00H,33513
11/6/2018 23H,32334
11/6/2018 22H,32627
11/6/2018 21H,32855
11/6/2018 20H,33873
11/6/2018 19H,34507
11/6/2018 18H,34327
11/6/2018 17H,33519
11/6/2018 16H,33193
11/6/2018 15H,34817
11/6/2018 14H,36876
11/6/2018 13H,37068
11/6/2018 12H,38047
11/6/2018 11H,38568
11/6/2018 10H,38687
11/6/2018 09H,37916
11/6/2018 08H,37384
11/6/2018 07H,35916
11/6/2018 06H,33770
11/6/2018 05H,32909
11/6/2018 04H,31676
11/6/2018 03H,30407
11/6/2018 02H,28162
11/6/2018 01H,27224
11/6/2018 00H,27304
11/5/2018 23H,30669
11/5/2018 22H,33352
11/5/2018 21H,34966
11/5/2018 20H,36044
11/5/2018 19H,36489
11/5/2018 18H,36231
11/5/2018 17H,35094
11/5/2018 16H,33533
11/5/2018 15H,36084
11/5/2018 14H,40529
11/5/2018 13H,41075
11/5/2018 12H,41891
11/5/2018 11H,43225
11/5/2018 10H,44636
11/5/2018 09H,45526
11/5/2018 08H,46025
11/5/2018 07H,47184
11/5/2018 06H,48059
11/5/2018 05H,46731
11/5/2018 04H,46402
11/5/2018 03H,46125
11/5/2018 02H,44232
11/5/2018 01H,42035
11/5/2018 00H,38920
11/4/2018 23H,36881
11/4/2018 22H,34298
11/4/2018 21H,31456
11/4/2018 20H,29101
11/4/2018 19H,27112
11/4/2018 18H,26220
11/4/2018 17H,25946
11/4/2018 16H,27421
11/4/2018 15H,30057
11/4/2018 14H,33477
11/4/2018 13H,34736
11/4/2018 12H,35367
11/4/2018 11H,34991
11/4/2018 10H,34757
11/4/2018 09H,34866
11/4/2018 08H,34613
11/4/2018 07H,34861
11/4/2018 06H,34878
11/4/2018 05H,35381
11/4/2018 04H,33882
11/4/2018 03H,37932
11/4/2018 02H,38403
11/4/2018 01H,36154
11/4/2018 00H,34571
11/3/2018 23H,35554
11/3/2018 22H,37006
11/3/2018 21H,38523
11/3/2018 20H,39655
11/3/2018 19H,40764
11/3/2018 18H,41351
11/3/2018 17H,40879
11/3/2018 16H,39587
11/3/2018 15H,38550
11/3/2018 14H,40576
11/3/2018 13H,40246
11/3/2018 12H,40075
11/3/2018 11H,39384
11/3/2018 10H,39977
11/3/2018 09H,40426
11/3/2018 08H,40195
11/3/2018 07H,41581
11/3/2018 06H,40772
11/3/2018 05H,40797
11/3/2018 04H,39545
11/3/2018 03H,32997
11/3/2018 02H,29136
11/3/2018 01H,24421
11/3/2018 00H,19613
11/2/2018 23H,19800
11/2/2018 22H,19624
11/2/2018 21H,20089
11/2/2018 20H,20931
11/2/2018 19H,21494
11/2/2018 18H,21194
11/2/2018 17H,20611
11/2/2018 16H,20403
11/2/2018 15H,23856
11/2/2018 14H,28088
11/2/2018 13H,31369
11/2/2018 12H,31834
11/2/2018 11H,32887
11/2/2018 10H,33349
11/2/2018 09H,32608
11/2/2018 08H,30888
11/2/2018 07H,28830
11/2/2018 06H,27516
11/2/2018 05H,24854
11/2/2018 04H,21187
11/2/2018 03H,20881
11/2/2018 02H,20099
11/2/2018 01H,17884
11/2/2018 00H,17381
11/1/2018 23H,19110
11/1/2018 22H,18716
11/1/2018 21H,17173
11/1/2018 20H,16822
11/1/2018 19H,16738
11/1/2018 18H,16743
11/1/2018 17H,16707
11/1/2018 16H,16970
11/1/2018 15H,18299
11/1/2018 14H,20520
11/1/2018 13H,21878
11/1/2018 12H,22431
11/1/2018 11H,23922
11/1/2018 10H,24858
11/1/2018 09H,23454
11/1/2018 08H,22229
11/1/2018 07H,22631
11/1/2018 06H,22967
11/1/2018 05H,23676
11/1/2018 04H,25730
11/1/2018 03H,22886
11/1/2018 02H,21584
11/1/2018 01H,21748
11/1/2018 00H,23719
10/31/2018 23H,26922
10/31/2018 22H,29275
10/31/2018 21H,31723
10/31/2018 20H,33368
10/31/2018 19H,32460
10/31/2018 18H,32028
10/31/2018 17H,30211
10/31/2018 16H,29878
10/31/2018 15H,29981
10/31/2018 14H,30948
10/31/2018 13H,29900
10/31/2018 12H,29136
10/31/2018 11H,27589
10/31/2018 10H,27665
10/31/2018 09H,27628
10/31/2018 08H,29768
10/31/2018 07H,30301
10/31/2018 06H,30804
10/31/2018 05H,30482
10/31/2018 04H,29148
10/31/2018 03H,29113
10/31/2018 02H,28900
10/31/2018 01H,29693
10/31/2018 00H,29601
10/30/2018 23H,31214
10/30/2018 22H,32890
10/30/2018 21H,33419
10/30/2018 20H,33567
10/30/2018 19H,34441
10/30/2018 18H,36457
10/30/2018 17H,39172
10/30/2018 16H,41254
10/30/2018 15H,43383
10/30/2018 14H,46349
10/30/2018 13H,48308
10/30/2018 12H,48945
10/30/2018 11H,48032
10/30/2018 10H,48210
10/30/2018 09H,47733
10/30/2018 08H,48585
10/30/2018 07H,49782
10/30/2018 06H,51612
10/30/2018 05H,53176
10/30/2018 04H,55301
10/30/2018 03H,53280
10/30/2018 02H,52541
10/30/2018 01H,48921
10/30/2018 00H,43458
10/29/2018 23H,41563
10/29/2018 22H,41670
10/29/2018 21H,40276
10/29/2018 20H,38236
10/29/2018 19H,35710
10/29/2018 18H,34000
10/29/2018 17H,31801
10/29/2018 16H,30435
10/29/2018 15H,33480
10/29/2018 14H,36585
10/29/2018 13H,38310
10/29/2018 12H,37178
10/29/2018 11H,35976
10/29/2018 10H,34238
10/29/2018 09H,33021
10/29/2018 08H,31812
10/29/2018 07H,30310
10/29/2018 06H,29085
10/29/2018 05H,27571
10/29/2018 04H,23755
10/29/2018 03H,24975
10/29/2018 02H,25068
10/29/2018 01H,24977
10/29/2018 00H,23474
10/28/2018 23H,24974
10/28/2018 22H,27217
10/28/2018 21H,27304
10/28/2018 20H,27323
10/28/2018 19H,28120
10/28/2018 18H,29707
10/28/2018 17H,32063
10/28/2018 16H,35208
10/28/2018 15H,38761
10/28/2018 14H,42849
10/28/2018 13H,43949
10/28/2018 12H,42944
10/28/2018 11H,41834
10/28/2018 10H,41899
10/28/2018 09H,41720
10/28/2018 08H,42582
10/28/2018 07H,44084
10/28/2018 06H,44418
10/28/2018 05H,43183
10/28/2018 04H,39617
10/28/2018 03H,35529
10/28/2018 02H,31191
10/28/2018 01H,25031
10/28/2018 00H,19827
10/27/2018 23H,17881
10/27/2018 22H,16418
10/27/2018 21H,14776
10/27/2018 20H,13194
10/27/2018 19H,11565
10/27/2018 18H,10486
10/27/2018 17H,9957
10/27/2018 16H,10235
10/27/2018 15H,13464
10/27/2018 14H,15889
10/27/2018 13H,16984
10/27/2018 12H,18450
10/27/2018 11H,19895
10/27/2018 10H,20654
10/27/2018 09H,21307
10/27/2018 08H,21298
10/27/2018 07H,21051
10/27/2018 06H,20975
10/27/2018 05H,20477
10/27/2018 04H,19010
10/27/2018 03H,18266
10/27/2018 02H,16603
10/27/2018 01H,15186
10/27/2018 00H,14602
10/26/2018 23H,15876
10/26/2018 22H,16549
10/26/2018 21H,15798
10/26/2018 20H,16616
10/26/2018 19H,13520
10/26/2018 18H,11543
10/26/2018 17H,10151
10/26/2018 16H,11009
10/26/2018 15H,13285
10/26/2018 14H,15079
10/26/2018 13H,15487
10/26/2018 12H,15345
10/26/2018 11H,14532
10/26/2018 10H,13374
10/26/2018 09H,12922
10/26/2018 08H,14344
10/26/2018 07H,11196
10/26/2018 06H,11578
10/26/2018 05H,12236
10/26/2018 04H,13727
10/26/2018 03H,13044
10/26/2018 02H,12209
10/26/2018 01H,11436
10/26/2018 00H,11412
10/25/2018 23H,13340
10/25/2018 22H,13950
10/25/2018 21H,13454
10/25/2018 20H,12255
10/25/2018 19H,11679
10/25/2018 18H,11749
10/25/2018 17H,11898
10/25/2018 16H,12610
10/25/2018 15H,14423
10/25/2018 14H,17597
10/25/2018 13H,19401
10/25/2018 12H,19685
10/25/2018 11H,19692
10/25/2018 10H,20105
10/25/2018 09H,19545
10/25/2018 08H,18826
10/25/2018 07H,19227
10/25/2018 06H,19849
10/25/2018 05H,21390
10/25/2018 04H,21918
10/25/2018 03H,21997
10/25/2018 02H,20807
10/25/2018 01H,17673
10/25/2018 00H,15169
10/24/2018 23H,13506
10/24/2018 22H,12702
10/24/2018 21H,13099
10/24/2018 20H,14013
10/24/2018 19H,14915
10/24/2018 18H,17019
10/24/2018 17H,18313
10/24/2018 16H,19866
10/24/2018 15H,22004
10/24/2018 14H,23239
10/24/2018 13H,24594
10/24/2018 12H,26798
10/24/2018 11H,27518
10/24/2018 10H,28903
10/24/2018 09H,30007
10/24/2018 08H,31054
10/24/2018 07H,31852
10/24/2018 06H,31776
10/24/2018 05H,31494
10/24/2018 04H,33605
10/24/2018 03H,29313
10/24/2018 02H,26840
10/24/2018 01H,22715
10/24/2018 00H,19122
10/23/2018 23H,17434
10/23/2018 22H,15772
10/23/2018 21H,15219
10/23/2018 20H,14610
10/23/2018 19H,14305
10/23/2018 18H,12212
10/23/2018 17H,10155
10/23/2018 16H,9769
10/23/2018 15H,11832
10/23/2018 14H,13700
10/23/2018 13H,15447
10/23/2018 12H,16922
10/23/2018 11H,18024
10/23/2018 10H,19541
10/23/2018 09H,21811
10/23/2018 08H,24389
10/23/2018 07H,26969
10/23/2018 06H,29138
10/23/2018 05H,30623
10/23/2018 04H,31349
10/23/2018 03H,33005
10/23/2018 02H,30853
10/23/2018 01H,25593
10/23/2018 00H,18953
10/22/2018 23H,16199
10/22/2018 22H,16360
10/22/2018 21H,15996
10/22/2018 20H,15728
10/22/2018 19H,14882
10/22/2018 18H,13428
10/22/2018 17H,11687
10/22/2018 16H,11933
10/22/2018 15H,16584
10/22/2018 14H,21642
10/22/2018 13H,25109
10/22/2018 12H,28208
10/22/2018 11H,30316
10/22/2018 10H,32692
10/22/2018 09H,34301
10/22/2018 08H,34625
10/22/2018 07H,34637
10/22/2018 06H,34460
10/22/2018 05H,35038
10/22/2018 04H,33913
10/22/2018 03H,34265
10/22/2018 02H,32779
10/22/2018 01H,28582
10/22/2018 00H,24028
10/21/2018 23H,24681
10/21/2018 22H,27180
10/21/2018 21H,27886
10/21/2018 20H,29450
10/21/2018 19H,30541
10/21/2018 18H,31429
10/21/2018 17H,30984
10/21/2018 16H,28194
10/21/2018 15H,29312
10/21/2018 14H,32159
10/21/2018 13H,31826
10/21/2018 12H,31001
10/21/2018 11H,30100
10/21/2018 10H,29203
10/21/2018 09H,27640
10/21/2018 08H,26352
10/21/2018 07H,25333
10/21/2018 06H,25400
10/21/2018 05H,25316
10/21/2018 04H,26719
10/21/2018 03H,24744
10/21/2018 02H,23870
10/21/2018 01H,22090
10/21/2018 00H,20577
10/20/2018 23H,24196
10/20/2018 22H,27431
10/20/2018 21H,28638
10/20/2018 20H,28022
10/20/2018 19H,28729
10/20/2018 18H,29458
10/20/2018 17H,29634
10/20/2018 16H,29089
10/20/2018 15H,29831
10/20/2018 14H,32321
10/20/2018 13H,34332
10/20/2018 12H,35339
10/20/2018 11H,35451
10/20/2018 10H,35801
10/20/2018 09H,35257
10/20/2018 08H,33894
10/20/2018 07H,32346
10/20/2018 06H,31354
10/20/2018 05H,31426
10/20/2018 04H,28787
10/20/2018 03H,30808
10/20/2018 02H,30081
10/20/2018 01H,29344
10/20/2018 00H,29725
10/19/2018 23H,30829
10/19/2018 22H,30731
10/19/2018 21H,29963
10/19/2018 20H,30220
10/19/2018 19H,30405
10/19/2018 18H,29726
10/19/2018 17H,29718
10/19/2018 16H,29797
10/19/2018 15H,30210
10/19/2018 14H,30778
10/19/2018 13H,31679
10/19/2018 12H,31734
10/19/2018 11H,31853
10/19/2018 10H,31313
10/19/2018 09H,31621
10/19/2018 08H,33410
10/19/2018 07H,34055
