Net generation from coal for Midwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390111&sdid=EBA.MIDW-ALL.NG.COL.H
19:14:04 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDW-ALL.NG.COL.H megawatthours
12/29/2018 14H,41923
12/29/2018 13H,40032
12/29/2018 12H,37683
12/29/2018 11H,35666
12/29/2018 10H,34986
12/29/2018 09H,34504
12/29/2018 08H,35068
12/29/2018 07H,36332
12/29/2018 06H,38595
12/29/2018 05H,40883
12/29/2018 04H,41660
12/29/2018 03H,42379
12/29/2018 02H,42893
12/29/2018 01H,43109
12/29/2018 00H,42733
12/28/2018 23H,40930
12/28/2018 22H,39256
12/28/2018 21H,38998
12/28/2018 20H,39399
12/28/2018 19H,39812
12/28/2018 18H,39628
12/28/2018 17H,39690
12/28/2018 16H,39307
12/28/2018 15H,38854
12/28/2018 14H,36278
12/28/2018 13H,33437
12/28/2018 12H,31016
12/28/2018 11H,27885
12/28/2018 10H,26048
12/28/2018 09H,26083
12/28/2018 08H,26464
12/28/2018 07H,27465
12/28/2018 06H,30107
12/28/2018 05H,33604
12/28/2018 04H,36612
12/28/2018 03H,38152
12/28/2018 02H,39425
12/28/2018 01H,40733
12/28/2018 00H,41189
12/27/2018 23H,40364
12/27/2018 22H,38856
12/27/2018 21H,37576
12/27/2018 20H,38693
12/27/2018 19H,39787
12/27/2018 18H,40043
12/27/2018 17H,40489
12/27/2018 16H,40032
12/27/2018 15H,39855
12/27/2018 14H,38815
12/27/2018 13H,36614
12/27/2018 12H,34244
12/27/2018 11H,30409
12/27/2018 10H,28656
12/27/2018 09H,28757
12/27/2018 08H,29622
12/27/2018 07H,31636
12/27/2018 06H,34217
12/27/2018 05H,36259
12/27/2018 04H,38552
12/27/2018 03H,39941
12/27/2018 02H,40888
12/27/2018 01H,41790
12/27/2018 00H,42056
12/26/2018 23H,40434
12/26/2018 22H,39382
12/26/2018 21H,39764
12/26/2018 20H,40670
12/26/2018 19H,41506
12/26/2018 18H,42293
12/26/2018 17H,43773
12/26/2018 16H,43996
12/26/2018 15H,43889
12/26/2018 14H,43949
12/26/2018 13H,42087
12/26/2018 12H,39850
12/26/2018 11H,36640
12/26/2018 10H,35098
12/26/2018 09H,35068
12/26/2018 08H,35494
12/26/2018 07H,36327
12/26/2018 06H,38253
12/26/2018 05H,40196
12/26/2018 04H,41878
12/26/2018 03H,42705
12/26/2018 02H,43078
12/26/2018 01H,43305
12/26/2018 00H,42709
12/25/2018 23H,40604
12/25/2018 22H,39012
12/25/2018 21H,38727
12/25/2018 20H,39368
12/25/2018 19H,40800
12/25/2018 18H,42098
12/25/2018 17H,43409
12/25/2018 16H,43578
12/25/2018 15H,43538
12/25/2018 14H,41909
12/25/2018 13H,40130
12/25/2018 12H,38502
12/25/2018 11H,36761
12/25/2018 10H,35378
12/25/2018 09H,35549
12/25/2018 08H,36324
12/25/2018 07H,37549
12/25/2018 06H,38548
12/25/2018 05H,39046
12/25/2018 04H,39661
12/25/2018 03H,40424
12/25/2018 02H,40096
12/25/2018 01H,40534
12/25/2018 00H,40799
12/24/2018 23H,38966
12/24/2018 22H,37532
12/24/2018 21H,37999
12/24/2018 20H,39125
12/24/2018 19H,40307
12/24/2018 18H,40826
12/24/2018 17H,42417
12/24/2018 16H,42744
12/24/2018 15H,42562
12/24/2018 14H,42123
12/24/2018 13H,40500
12/24/2018 12H,38939
12/24/2018 11H,36890
12/24/2018 10H,35877
12/24/2018 09H,35728
12/24/2018 08H,36090
12/24/2018 07H,37506
12/24/2018 06H,39225
12/24/2018 05H,41014
12/24/2018 04H,42758
12/24/2018 03H,44057
12/24/2018 02H,44345
12/24/2018 01H,43800
12/24/2018 00H,42675
12/23/2018 23H,40206
12/23/2018 22H,37968
12/23/2018 21H,36683
12/23/2018 20H,36919
12/23/2018 19H,37376
12/23/2018 18H,38693
12/23/2018 17H,40431
12/23/2018 16H,41434
12/23/2018 15H,40574
12/23/2018 14H,39371
12/23/2018 13H,36905
12/23/2018 12H,34936
12/23/2018 11H,33774
12/23/2018 10H,32966
12/23/2018 09H,32578
12/23/2018 08H,33422
12/23/2018 07H,34887
12/23/2018 06H,36713
12/23/2018 05H,37926
12/23/2018 04H,38821
12/23/2018 03H,39785
12/23/2018 02H,40554
12/23/2018 01H,41690
12/23/2018 00H,40735
12/22/2018 23H,38306
12/22/2018 22H,37845
12/22/2018 21H,36992
12/22/2018 20H,37922
12/22/2018 19H,39698
12/22/2018 18H,41494
12/22/2018 17H,42576
12/22/2018 16H,42815
12/22/2018 15H,42064
12/22/2018 14H,40710
12/22/2018 13H,39518
12/22/2018 12H,39063
12/22/2018 11H,37456
12/22/2018 10H,36861
12/22/2018 09H,37227
12/22/2018 08H,37228
12/22/2018 07H,38620
12/22/2018 06H,40417
12/22/2018 05H,41780
12/22/2018 04H,43127
12/22/2018 03H,43844
12/22/2018 02H,44157
12/22/2018 01H,44087
12/22/2018 00H,44203
12/21/2018 23H,44100
12/21/2018 22H,43396
12/21/2018 21H,43391
12/21/2018 20H,44100
12/21/2018 19H,45004
12/21/2018 18H,44836
12/21/2018 17H,45136
12/21/2018 16H,44830
12/21/2018 15H,44545
12/21/2018 14H,43895
12/21/2018 13H,41652
12/21/2018 12H,39231
12/21/2018 11H,36431
12/21/2018 10H,34539
12/21/2018 09H,33715
12/21/2018 08H,34128
12/21/2018 07H,35377
12/21/2018 06H,37590
12/21/2018 05H,39872
12/21/2018 04H,42125
12/21/2018 03H,43884
12/21/2018 02H,44570
12/21/2018 01H,44427
12/21/2018 00H,43643
12/20/2018 23H,42500
12/20/2018 22H,41314
12/20/2018 21H,40856
12/20/2018 20H,40898
12/20/2018 19H,40895
12/20/2018 18H,40476
12/20/2018 17H,40792
12/20/2018 16H,40845
12/20/2018 15H,40938
12/20/2018 14H,40587
12/20/2018 13H,38137
12/20/2018 12H,34302
12/20/2018 11H,31369
12/20/2018 10H,29844
12/20/2018 09H,29709
12/20/2018 08H,30506
12/20/2018 07H,32496
12/20/2018 06H,35552
12/20/2018 05H,38842
12/20/2018 04H,41161
12/20/2018 03H,42192
12/20/2018 02H,42329
12/20/2018 01H,42527
12/20/2018 00H,42943
12/19/2018 23H,42073
12/19/2018 22H,41532
12/19/2018 21H,41424
12/19/2018 20H,41618
12/19/2018 19H,42102
12/19/2018 18H,42090
12/19/2018 17H,42791
12/19/2018 16H,42267
12/19/2018 15H,42046
12/19/2018 14H,41950
12/19/2018 13H,39519
12/19/2018 12H,37094
12/19/2018 11H,35151
12/19/2018 10H,34018
12/19/2018 09H,33683
12/19/2018 08H,34370
12/19/2018 07H,35737
12/19/2018 06H,37934
12/19/2018 05H,39449
12/19/2018 04H,41188
12/19/2018 03H,42458
12/19/2018 02H,43526
12/19/2018 01H,43740
12/19/2018 00H,43695
12/18/2018 23H,42325
12/18/2018 22H,41729
12/18/2018 21H,41451
12/18/2018 20H,41655
12/18/2018 19H,41663
12/18/2018 18H,41379
12/18/2018 17H,41345
12/18/2018 16H,41115
12/18/2018 15H,41770
12/18/2018 14H,40930
12/18/2018 13H,39500
12/18/2018 12H,37487
12/18/2018 11H,35832
12/18/2018 10H,35240
12/18/2018 09H,35371
12/18/2018 08H,35764
12/18/2018 07H,36314
12/18/2018 06H,37796
12/18/2018 05H,38551
12/18/2018 04H,39503
12/18/2018 03H,40981
12/18/2018 02H,41685
12/18/2018 01H,42340
12/18/2018 00H,42790
12/17/2018 23H,42022
12/17/2018 22H,41643
12/17/2018 21H,41999
12/17/2018 20H,42141
12/17/2018 19H,42712
12/17/2018 18H,42562
12/17/2018 17H,42635
12/17/2018 16H,42635
12/17/2018 15H,42758
12/17/2018 14H,42757
12/17/2018 13H,41868
12/17/2018 12H,40474
12/17/2018 11H,38553
12/17/2018 10H,37367
12/17/2018 09H,36650
12/17/2018 08H,36768
12/17/2018 07H,37435
12/17/2018 06H,38659
12/17/2018 05H,40202
12/17/2018 04H,41769
12/17/2018 03H,42640
12/17/2018 02H,42914
12/17/2018 01H,42936
12/17/2018 00H,42590
12/16/2018 23H,41394
12/16/2018 22H,40737
12/16/2018 21H,40420
12/16/2018 20H,40693
12/16/2018 19H,40670
12/16/2018 18H,40595
12/16/2018 17H,39725
12/16/2018 16H,39336
12/16/2018 15H,39124
12/16/2018 14H,38462
12/16/2018 13H,37028
12/16/2018 12H,35554
12/16/2018 11H,34763
12/16/2018 10H,34098
12/16/2018 09H,33348
12/16/2018 08H,32954
12/16/2018 07H,33836
12/16/2018 06H,35178
12/16/2018 05H,36007
12/16/2018 04H,36784
12/16/2018 03H,38361
12/16/2018 02H,38970
12/16/2018 01H,39822
12/16/2018 00H,40265
12/15/2018 23H,39724
12/15/2018 22H,39802
12/15/2018 21H,39851
12/15/2018 20H,40044
12/15/2018 19H,40557
12/15/2018 18H,40629
12/15/2018 17H,40224
12/15/2018 16H,40775
12/15/2018 15H,40856
12/15/2018 14H,40200
12/15/2018 13H,39003
12/15/2018 12H,38366
12/15/2018 11H,37931
12/15/2018 10H,37095
12/15/2018 09H,37053
12/15/2018 08H,37764
12/15/2018 07H,39132
12/15/2018 06H,41232
12/15/2018 05H,43073
12/15/2018 04H,44009
12/15/2018 03H,44788
12/15/2018 02H,45138
12/15/2018 01H,45005
12/15/2018 00H,45413
12/14/2018 23H,45610
12/14/2018 22H,45513
12/14/2018 21H,45314
12/14/2018 20H,45254
12/14/2018 19H,45199
12/14/2018 18H,44962
12/14/2018 17H,45034
12/14/2018 16H,44979
12/14/2018 15H,44677
12/14/2018 14H,44283
12/14/2018 13H,43024
12/14/2018 12H,41711
12/14/2018 11H,39921
12/14/2018 10H,38818
12/14/2018 09H,38349
12/14/2018 08H,38152
12/14/2018 07H,39374
12/14/2018 06H,41311
12/14/2018 05H,43752
12/14/2018 04H,45038
12/14/2018 03H,46278
12/14/2018 02H,46868
12/14/2018 01H,47058
12/14/2018 00H,47098
12/13/2018 23H,46685
12/13/2018 22H,45763
12/13/2018 21H,46235
12/13/2018 20H,46708
12/13/2018 19H,46773
12/13/2018 18H,46389
12/13/2018 17H,46894
12/13/2018 16H,47353
12/13/2018 15H,47349
12/13/2018 14H,47010
12/13/2018 13H,45448
12/13/2018 12H,43206
12/13/2018 11H,40653
12/13/2018 10H,39985
12/13/2018 09H,39823
12/13/2018 08H,40762
12/13/2018 07H,41618
12/13/2018 06H,43038
12/13/2018 05H,44657
12/13/2018 04H,45878
12/13/2018 03H,46504
12/13/2018 02H,46819
12/13/2018 01H,47068
12/13/2018 00H,46737
12/12/2018 23H,46104
12/12/2018 22H,45531
12/12/2018 21H,45349
12/12/2018 20H,45159
12/12/2018 19H,45360
12/12/2018 18H,45339
12/12/2018 17H,45741
12/12/2018 16H,45901
12/12/2018 15H,45943
12/12/2018 14H,45630
12/12/2018 13H,44532
12/12/2018 12H,42039
12/12/2018 11H,40529
12/12/2018 10H,39557
12/12/2018 09H,39654
12/12/2018 08H,40188
12/12/2018 07H,41319
12/12/2018 06H,41815
12/12/2018 05H,43724
12/12/2018 04H,45318
12/12/2018 03H,45806
12/12/2018 02H,46057
12/12/2018 01H,46016
12/12/2018 00H,46000
12/11/2018 23H,45207
12/11/2018 22H,44017
12/11/2018 21H,44097
12/11/2018 20H,44855
12/11/2018 19H,45387
12/11/2018 18H,45529
12/11/2018 17H,46321
12/11/2018 16H,46402
12/11/2018 15H,46805
12/11/2018 14H,46924
12/11/2018 13H,46039
12/11/2018 12H,44237
12/11/2018 11H,43084
12/11/2018 10H,42129
12/11/2018 09H,41349
12/11/2018 08H,41302
12/11/2018 07H,41279
12/11/2018 06H,42534
12/11/2018 05H,43890
12/11/2018 04H,44780
12/11/2018 03H,45150
12/11/2018 02H,45452
12/11/2018 01H,45629
12/11/2018 00H,45639
12/10/2018 23H,45796
12/10/2018 22H,45378
12/10/2018 21H,45651
12/10/2018 20H,46249
12/10/2018 19H,46619
12/10/2018 18H,46525
12/10/2018 17H,46765
12/10/2018 16H,46801
12/10/2018 15H,46884
12/10/2018 14H,46855
12/10/2018 13H,46264
12/10/2018 12H,45167
12/10/2018 11H,43977
12/10/2018 10H,43093
12/10/2018 09H,42692
12/10/2018 08H,43211
12/10/2018 07H,44257
12/10/2018 06H,45232
12/10/2018 05H,45851
12/10/2018 04H,46299
12/10/2018 03H,46746
12/10/2018 02H,46655
12/10/2018 01H,46430
12/10/2018 00H,46393
12/9/2018 23H,46020
12/9/2018 22H,45560
12/9/2018 21H,45144
12/9/2018 20H,44859
12/9/2018 19H,44988
12/9/2018 18H,44724
12/9/2018 17H,45054
12/9/2018 16H,44905
12/9/2018 15H,44315
12/9/2018 14H,43475
12/9/2018 13H,42326
12/9/2018 12H,41256
12/9/2018 11H,40248
12/9/2018 10H,39286
12/9/2018 09H,39074
12/9/2018 08H,39655
12/9/2018 07H,40846
12/9/2018 06H,41932
12/9/2018 05H,43524
12/9/2018 04H,44933
12/9/2018 03H,45428
12/9/2018 02H,45593
12/9/2018 01H,45853
12/9/2018 00H,45826
12/8/2018 23H,45878
12/8/2018 22H,45852
12/8/2018 21H,45757
12/8/2018 20H,45770
12/8/2018 19H,45703
12/8/2018 18H,45564
12/8/2018 17H,45821
12/8/2018 16H,45739
12/8/2018 15H,45590
12/8/2018 14H,44871
12/8/2018 13H,44032
12/8/2018 12H,43249
12/8/2018 11H,42351
12/8/2018 10H,41510
12/8/2018 09H,41400
12/8/2018 08H,41686
12/8/2018 07H,43001
12/8/2018 06H,44283
12/8/2018 05H,45284
12/8/2018 04H,46166
12/8/2018 03H,47147
12/8/2018 02H,47624
12/8/2018 01H,47848
12/8/2018 00H,47501
12/7/2018 23H,47142
12/7/2018 22H,46206
12/7/2018 21H,45907
12/7/2018 20H,46072
12/7/2018 19H,45924
12/7/2018 18H,45519
12/7/2018 17H,46122
12/7/2018 16H,46174
12/7/2018 15H,46098
12/7/2018 14H,46312
12/7/2018 13H,45800
12/7/2018 12H,44624
12/7/2018 11H,43063
12/7/2018 10H,41965
12/7/2018 09H,42203
12/7/2018 08H,42560
12/7/2018 07H,43653
12/7/2018 06H,45374
12/7/2018 05H,47139
12/7/2018 04H,47501
12/7/2018 03H,47731
12/7/2018 02H,47882
12/7/2018 01H,47751
12/7/2018 00H,47848
12/6/2018 23H,47893
12/6/2018 22H,47797
12/6/2018 21H,47853
12/6/2018 20H,48124
12/6/2018 19H,48212
12/6/2018 18H,47132
12/6/2018 17H,47503
12/6/2018 16H,47316
12/6/2018 15H,47043
12/6/2018 14H,47008
12/6/2018 13H,47211
12/6/2018 12H,45870
12/6/2018 11H,43984
12/6/2018 10H,42850
12/6/2018 09H,42738
12/6/2018 08H,42942
12/6/2018 07H,43070
12/6/2018 06H,43118
12/6/2018 05H,44185
12/6/2018 04H,45939
12/6/2018 03H,46885
12/6/2018 02H,47396
12/6/2018 01H,47853
12/6/2018 00H,47406
12/5/2018 23H,46783
12/5/2018 22H,46254
12/5/2018 21H,46165
12/5/2018 20H,46544
12/5/2018 19H,46799
12/5/2018 18H,46206
12/5/2018 17H,46771
12/5/2018 16H,46692
12/5/2018 15H,46913
12/5/2018 14H,47064
12/5/2018 13H,46150
12/5/2018 12H,44117
12/5/2018 11H,42134
12/5/2018 10H,40953
12/5/2018 09H,41134
12/5/2018 08H,41846
12/5/2018 07H,43063
12/5/2018 06H,44577
12/5/2018 05H,45932
12/5/2018 04H,46646
12/5/2018 03H,46981
12/5/2018 02H,47115
12/5/2018 01H,46878
12/5/2018 00H,46714
12/4/2018 23H,46495
12/4/2018 22H,46480
12/4/2018 21H,46793
12/4/2018 20H,46873
12/4/2018 19H,46997
12/4/2018 18H,46351
12/4/2018 17H,46601
12/4/2018 16H,46700
12/4/2018 15H,46588
12/4/2018 14H,46824
12/4/2018 13H,46242
12/4/2018 12H,44970
12/4/2018 11H,43699
12/4/2018 10H,42712
12/4/2018 09H,42664
12/4/2018 08H,43060
12/4/2018 07H,44023
12/4/2018 06H,45266
12/4/2018 05H,46516
12/4/2018 04H,46971
12/4/2018 03H,47207
12/4/2018 02H,47209
12/4/2018 01H,47196
12/4/2018 00H,47038
12/3/2018 23H,46836
12/3/2018 22H,46343
12/3/2018 21H,46202
12/3/2018 20H,46363
12/3/2018 19H,46274
12/3/2018 18H,46068
12/3/2018 17H,46384
12/3/2018 16H,46405
12/3/2018 15H,46190
12/3/2018 14H,45628
12/3/2018 13H,43354
12/3/2018 12H,38981
12/3/2018 11H,36113
12/3/2018 10H,36317
12/3/2018 09H,35832
12/3/2018 08H,35949
12/3/2018 07H,36609
12/3/2018 06H,37991
12/3/2018 05H,40626
12/3/2018 04H,42578
12/3/2018 03H,43914
12/3/2018 02H,44425
12/3/2018 01H,44475
12/3/2018 00H,43880
12/2/2018 23H,41660
12/2/2018 22H,40343
12/2/2018 21H,39993
12/2/2018 20H,39814
12/2/2018 19H,39691
12/2/2018 18H,39279
12/2/2018 17H,38710
12/2/2018 16H,38306
12/2/2018 15H,37316
12/2/2018 14H,35007
12/2/2018 13H,32455
12/2/2018 12H,31576
12/2/2018 11H,30574
12/2/2018 10H,30500
12/2/2018 09H,31009
12/2/2018 08H,31919
12/2/2018 07H,33375
12/2/2018 06H,35146
12/2/2018 05H,36698
12/2/2018 04H,38505
12/2/2018 03H,40193
12/2/2018 02H,41009
12/2/2018 01H,41360
12/2/2018 00H,41429
12/1/2018 23H,40157
12/1/2018 22H,39720
12/1/2018 21H,39949
12/1/2018 20H,39828
12/1/2018 19H,39976
12/1/2018 18H,40000
12/1/2018 17H,40887
12/1/2018 16H,40339
12/1/2018 15H,39093
12/1/2018 14H,36933
12/1/2018 13H,34874
12/1/2018 12H,33368
12/1/2018 11H,32473
12/1/2018 10H,32005
12/1/2018 09H,32313
12/1/2018 08H,33572
12/1/2018 07H,36602
12/1/2018 06H,39614
12/1/2018 05H,41693
12/1/2018 04H,43274
12/1/2018 03H,43865
12/1/2018 02H,44093
12/1/2018 01H,44930
12/1/2018 00H,45542
11/30/2018 23H,45441
11/30/2018 22H,44747
11/30/2018 21H,44915
11/30/2018 20H,45295
11/30/2018 19H,45629
11/30/2018 18H,46009
11/30/2018 17H,46168
11/30/2018 16H,46085
11/30/2018 15H,46008
11/30/2018 14H,45759
11/30/2018 13H,44732
11/30/2018 12H,42873
11/30/2018 11H,40987
11/30/2018 10H,39308
11/30/2018 09H,39182
11/30/2018 08H,39688
11/30/2018 07H,40931
11/30/2018 06H,43965
11/30/2018 05H,46113
11/30/2018 04H,46983
11/30/2018 03H,47720
11/30/2018 02H,48133
11/30/2018 01H,48203
11/30/2018 00H,47985
11/29/2018 23H,47452
11/29/2018 22H,46965
11/29/2018 21H,47490
11/29/2018 20H,47799
11/29/2018 19H,47890
11/29/2018 18H,47724
11/29/2018 17H,48060
11/29/2018 16H,47851
11/29/2018 15H,47611
11/29/2018 14H,47546
11/29/2018 13H,46871
11/29/2018 12H,45446
11/29/2018 11H,43999
11/29/2018 10H,42718
11/29/2018 09H,42754
11/29/2018 08H,42883
11/29/2018 07H,43550
11/29/2018 06H,44589
11/29/2018 05H,45922
11/29/2018 04H,47027
11/29/2018 03H,47499
11/29/2018 02H,47472
11/29/2018 01H,47411
11/29/2018 00H,47048
11/28/2018 23H,46682
11/28/2018 22H,46015
11/28/2018 21H,45282
11/28/2018 20H,44627
11/28/2018 19H,44736
11/28/2018 18H,45383
11/28/2018 17H,45991
11/28/2018 16H,46405
11/28/2018 15H,46050
11/28/2018 14H,45329
11/28/2018 13H,44853
11/28/2018 12H,44793
11/28/2018 11H,44402
11/28/2018 10H,43765
11/28/2018 09H,43815
11/28/2018 08H,43929
11/28/2018 07H,44765
11/28/2018 06H,45233
11/28/2018 05H,45386
11/28/2018 04H,45496
11/28/2018 03H,45673
11/28/2018 02H,45597
11/28/2018 01H,45180
11/28/2018 00H,44812
11/27/2018 23H,44969
11/27/2018 22H,44883
11/27/2018 21H,44868
11/27/2018 20H,44664
11/27/2018 19H,44813
11/27/2018 18H,44656
11/27/2018 17H,45069
11/27/2018 16H,45367
11/27/2018 15H,45251
11/27/2018 14H,44593
11/27/2018 13H,43996
11/27/2018 12H,43637
11/27/2018 11H,42664
11/27/2018 10H,41995
11/27/2018 09H,41670
11/27/2018 08H,42625
11/27/2018 07H,43576
11/27/2018 06H,44331
11/27/2018 05H,44751
11/27/2018 04H,44790
11/27/2018 03H,44959
11/27/2018 02H,44948
11/27/2018 01H,45245
11/27/2018 00H,45214
11/26/2018 23H,44776
11/26/2018 22H,44470
11/26/2018 21H,44710
11/26/2018 20H,45083
11/26/2018 19H,45238
11/26/2018 18H,44934
11/26/2018 17H,45000
11/26/2018 16H,44910
11/26/2018 15H,44870
11/26/2018 14H,44221
11/26/2018 13H,42662
11/26/2018 12H,40159
11/26/2018 11H,37671
11/26/2018 10H,35902
11/26/2018 09H,34884
11/26/2018 08H,35448
11/26/2018 07H,35823
11/26/2018 06H,37318
11/26/2018 05H,39103
11/26/2018 04H,40908
11/26/2018 03H,42278
11/26/2018 02H,43252
11/26/2018 01H,43187
11/26/2018 00H,42447
11/25/2018 23H,40429
11/25/2018 22H,38513
11/25/2018 21H,37986
11/25/2018 20H,37494
11/25/2018 19H,37461
11/25/2018 18H,37395
11/25/2018 17H,37374
11/25/2018 16H,37095
11/25/2018 15H,36642
11/25/2018 14H,35315
11/25/2018 13H,33950
11/25/2018 12H,31930
11/25/2018 11H,30633
11/25/2018 10H,30422
11/25/2018 09H,30695
11/25/2018 08H,31633
11/25/2018 07H,33706
11/25/2018 06H,35925
11/25/2018 05H,37833
11/25/2018 04H,40020
11/25/2018 03H,41994
11/25/2018 02H,42755
11/25/2018 01H,43368
11/25/2018 00H,43498
11/24/2018 23H,42433
11/24/2018 22H,41535
11/24/2018 21H,41496
11/24/2018 20H,41557
11/24/2018 19H,42273
11/24/2018 18H,43122
11/24/2018 17H,43440
11/24/2018 16H,42869
11/24/2018 15H,40871
11/24/2018 14H,38511
11/24/2018 13H,36533
11/24/2018 12H,34643
11/24/2018 11H,32863
11/24/2018 10H,31689
11/24/2018 09H,31081
11/24/2018 08H,31854
11/24/2018 07H,33398
11/24/2018 06H,35803
11/24/2018 05H,37963
11/24/2018 04H,39406
11/24/2018 03H,41452
11/24/2018 02H,42039
11/24/2018 01H,42786
11/24/2018 00H,42771
11/23/2018 23H,42077
11/23/2018 22H,40503
11/23/2018 21H,40264
11/23/2018 20H,39586
11/23/2018 19H,39274
11/23/2018 18H,38950
11/23/2018 17H,38850
11/23/2018 16H,38705
11/23/2018 15H,38275
11/23/2018 14H,37994
11/23/2018 13H,36961
11/23/2018 12H,34775
11/23/2018 11H,32590
11/23/2018 10H,31396
11/23/2018 09H,30851
11/23/2018 08H,31813
11/23/2018 07H,33077
11/23/2018 06H,34186
11/23/2018 05H,35123
11/23/2018 04H,36311
11/23/2018 03H,37071
11/23/2018 02H,37345
11/23/2018 01H,38202
11/23/2018 00H,37725
11/22/2018 23H,36082
11/22/2018 22H,36726
11/22/2018 21H,38118
11/22/2018 20H,40860
11/22/2018 19H,43385
11/22/2018 18H,45179
11/22/2018 17H,45586
11/22/2018 16H,44570
11/22/2018 15H,44306
11/22/2018 14H,43932
11/22/2018 13H,43337
11/22/2018 12H,42873
11/22/2018 11H,41203
11/22/2018 10H,40648
11/22/2018 09H,40292
11/22/2018 08H,41306
11/22/2018 07H,42095
11/22/2018 06H,43125
11/22/2018 05H,44864
11/22/2018 04H,45550
11/22/2018 03H,45941
11/22/2018 02H,45987
11/22/2018 01H,46475
11/22/2018 00H,46581
11/21/2018 23H,46332
11/21/2018 22H,46162
11/21/2018 21H,46148
11/21/2018 20H,46309
11/21/2018 19H,46657
11/21/2018 18H,46398
11/21/2018 17H,46853
11/21/2018 16H,46878
11/21/2018 15H,47256
11/21/2018 14H,47262
11/21/2018 13H,46698
11/21/2018 12H,45950
11/21/2018 11H,44910
11/21/2018 10H,43410
11/21/2018 09H,43276
11/21/2018 08H,43607
11/21/2018 07H,44566
11/21/2018 06H,45178
11/21/2018 05H,45766
11/21/2018 04H,46414
11/21/2018 03H,47146
11/21/2018 02H,47180
11/21/2018 01H,47004
11/21/2018 00H,46515
11/20/2018 23H,44983
11/20/2018 22H,44206
11/20/2018 21H,44696
11/20/2018 20H,45605
11/20/2018 19H,46096
11/20/2018 18H,46554
11/20/2018 17H,47003
11/20/2018 16H,47188
11/20/2018 15H,47461
11/20/2018 14H,47150
11/20/2018 13H,45968
11/20/2018 12H,44498
11/20/2018 11H,42927
11/20/2018 10H,41987
11/20/2018 09H,41961
11/20/2018 08H,42265
11/20/2018 07H,43392
11/20/2018 06H,44362
11/20/2018 05H,45633
11/20/2018 04H,46356
11/20/2018 03H,46729
11/20/2018 02H,47269
11/20/2018 01H,47109
11/20/2018 00H,46759
11/19/2018 23H,46327
11/19/2018 22H,45535
11/19/2018 21H,45696
11/19/2018 20H,45997
11/19/2018 19H,46082
11/19/2018 18H,46055
11/19/2018 17H,46492
11/19/2018 16H,46758
11/19/2018 15H,46562
11/19/2018 14H,45834
11/19/2018 13H,44356
11/19/2018 12H,41794
11/19/2018 11H,40106
11/19/2018 10H,38840
11/19/2018 09H,38278
11/19/2018 08H,38263
11/19/2018 07H,38600
11/19/2018 06H,39476
11/19/2018 05H,41132
11/19/2018 04H,42758
11/19/2018 03H,44150
11/19/2018 02H,45034
11/19/2018 01H,45384
11/19/2018 00H,45386
11/18/2018 23H,44470
11/18/2018 22H,44056
11/18/2018 21H,44022
11/18/2018 20H,44273
11/18/2018 19H,44608
11/18/2018 18H,44778
11/18/2018 17H,45505
11/18/2018 16H,45662
11/18/2018 15H,45565
11/18/2018 14H,44858
11/18/2018 13H,44055
11/18/2018 12H,42864
11/18/2018 11H,41380
11/18/2018 10H,40324
11/18/2018 09H,39842
11/18/2018 08H,40242
11/18/2018 07H,41401
11/18/2018 06H,42707
11/18/2018 05H,43756
11/18/2018 04H,44764
11/18/2018 03H,45246
11/18/2018 02H,45385
11/18/2018 01H,45372
11/18/2018 00H,44884
11/17/2018 23H,43790
11/17/2018 22H,42724
11/17/2018 21H,42572
11/17/2018 20H,43206
11/17/2018 19H,44110
11/17/2018 18H,44503
11/17/2018 17H,45347
11/17/2018 16H,45681
11/17/2018 15H,45514
11/17/2018 14H,44722
11/17/2018 13H,43382
