Net generation from nuclear for Midwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390111&sdid=EBA.MIDW-ALL.NG.NUC.H
19:14:23 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.MIDW-ALL.NG.NUC.H megawatthours
05/3/2019 16H,10422
05/3/2019 15H,10423
05/3/2019 14H,10426
05/3/2019 13H,10426
05/3/2019 12H,10428
05/3/2019 11H,10435
05/3/2019 10H,10431
05/3/2019 09H,10431
05/3/2019 08H,10435
05/3/2019 07H,10430
05/3/2019 06H,10428
05/3/2019 05H,10421
05/3/2019 04H,10416
05/3/2019 03H,10404
05/3/2019 02H,10402
05/3/2019 01H,10399
05/3/2019 00H,10402
05/2/2019 23H,10398
05/2/2019 22H,10396
05/2/2019 21H,10374
05/2/2019 20H,10321
05/2/2019 19H,10292
05/2/2019 18H,10298
05/2/2019 17H,10307
05/2/2019 16H,10369
05/2/2019 15H,10416
05/2/2019 14H,10418
05/2/2019 13H,10421
05/2/2019 12H,10415
05/2/2019 11H,10419
05/2/2019 10H,10419
05/2/2019 09H,10420
05/2/2019 08H,10417
05/2/2019 07H,10412
05/2/2019 06H,10413
05/2/2019 05H,10396
05/2/2019 04H,10383
05/2/2019 03H,10388
05/2/2019 02H,10388
05/2/2019 01H,10387
05/2/2019 00H,10394
05/1/2019 23H,10385
05/1/2019 22H,10349
05/1/2019 21H,10373
05/1/2019 20H,10384
05/1/2019 19H,10379
05/1/2019 18H,10384
05/1/2019 17H,10390
05/1/2019 16H,10399
05/1/2019 15H,10407
05/1/2019 14H,10413
05/1/2019 13H,10373
05/1/2019 12H,10329
05/1/2019 11H,10256
05/1/2019 10H,10197
05/1/2019 09H,10174
05/1/2019 08H,10178
05/1/2019 07H,10172
05/1/2019 06H,10169
05/1/2019 05H,10167
05/1/2019 04H,10170
05/1/2019 03H,10168
05/1/2019 02H,10163
05/1/2019 01H,10160
05/1/2019 00H,10160
04/30/2019 23H,10159
04/30/2019 22H,10151
04/30/2019 21H,10154
04/30/2019 20H,10163
04/30/2019 19H,10161
04/30/2019 18H,10153
04/30/2019 17H,10158
04/30/2019 16H,10159
04/30/2019 15H,10163
04/30/2019 14H,10172
04/30/2019 13H,10174
04/30/2019 12H,10186
04/30/2019 11H,10190
04/30/2019 10H,10192
04/30/2019 09H,10195
04/30/2019 08H,10195
04/30/2019 07H,10192
04/30/2019 06H,10180
04/30/2019 05H,10179
04/30/2019 04H,10179
04/30/2019 03H,10178
04/30/2019 02H,10180
04/30/2019 01H,10179
04/30/2019 00H,10180
04/29/2019 23H,10179
04/29/2019 22H,10178
04/29/2019 21H,10174
04/29/2019 20H,10180
04/29/2019 19H,10176
04/29/2019 18H,10176
04/29/2019 17H,10175
04/29/2019 16H,10181
04/29/2019 15H,10181
04/29/2019 14H,10169
04/29/2019 13H,10160
04/29/2019 12H,10147
04/29/2019 11H,10140
04/29/2019 10H,10104
04/29/2019 09H,10082
04/29/2019 08H,10071
04/29/2019 07H,10085
04/29/2019 06H,10079
04/29/2019 05H,10081
04/29/2019 04H,10084
04/29/2019 03H,10077
04/29/2019 02H,10078
04/29/2019 01H,10072
04/29/2019 00H,10065
04/28/2019 23H,10062
04/28/2019 22H,10067
04/28/2019 21H,10070
04/28/2019 20H,10077
04/28/2019 19H,10080
04/28/2019 18H,10087
04/28/2019 17H,10091
04/28/2019 16H,10102
04/28/2019 15H,10106
04/28/2019 14H,10110
04/28/2019 13H,10113
04/28/2019 12H,10111
04/28/2019 11H,10107
04/28/2019 10H,10102
04/28/2019 09H,10101
04/28/2019 08H,10100
04/28/2019 07H,10089
04/28/2019 06H,10092
04/28/2019 05H,10101
04/28/2019 04H,10237
04/28/2019 03H,10405
04/28/2019 02H,10447
04/28/2019 01H,10445
04/28/2019 00H,10443
04/27/2019 23H,10443
04/27/2019 22H,10435
04/27/2019 21H,10439
04/27/2019 20H,10446
04/27/2019 19H,10455
04/27/2019 18H,10461
04/27/2019 17H,10459
04/27/2019 16H,10453
04/27/2019 15H,10462
04/27/2019 14H,10465
04/27/2019 13H,10469
04/27/2019 12H,10471
04/27/2019 11H,10475
04/27/2019 10H,10471
04/27/2019 09H,10467
04/27/2019 08H,10470
04/27/2019 07H,10471
04/27/2019 06H,10467
04/27/2019 05H,10459
04/27/2019 04H,10454
04/27/2019 03H,10450
04/27/2019 02H,10445
04/27/2019 01H,10439
04/27/2019 00H,10440
04/26/2019 23H,10438
04/26/2019 22H,10438
04/26/2019 21H,10440
04/26/2019 20H,10428
04/26/2019 19H,10426
04/26/2019 18H,10424
04/26/2019 17H,10411
04/26/2019 16H,10398
04/26/2019 15H,10430
04/26/2019 14H,10430
04/26/2019 13H,10426
04/26/2019 12H,10427
04/26/2019 11H,10426
04/26/2019 10H,10434
04/26/2019 09H,10434
04/26/2019 08H,10434
04/26/2019 07H,10424
04/26/2019 06H,10422
04/26/2019 05H,10417
04/26/2019 04H,10413
04/26/2019 03H,10409
04/26/2019 02H,10407
04/26/2019 01H,10408
04/26/2019 00H,10413
04/25/2019 23H,10415
04/25/2019 22H,10409
04/25/2019 21H,10402
04/25/2019 20H,10390
04/25/2019 19H,10358
04/25/2019 18H,10327
04/25/2019 17H,10358
04/25/2019 16H,10369
04/25/2019 15H,10380
04/25/2019 14H,10385
04/25/2019 13H,10388
04/25/2019 12H,10392
04/25/2019 11H,10399
04/25/2019 10H,10404
04/25/2019 09H,10405
04/25/2019 08H,10403
04/25/2019 07H,10392
04/25/2019 06H,10381
04/25/2019 05H,10378
04/25/2019 04H,10331
04/25/2019 03H,10226
04/25/2019 02H,10182
04/25/2019 01H,10122
04/25/2019 00H,10075
04/24/2019 23H,10069
04/24/2019 22H,10070
04/24/2019 21H,10072
04/24/2019 20H,10073
04/24/2019 19H,10071
04/24/2019 18H,10061
04/24/2019 17H,10057
04/24/2019 16H,10059
04/24/2019 15H,10070
04/24/2019 14H,10082
04/24/2019 13H,10088
04/24/2019 12H,10087
04/24/2019 11H,10085
04/24/2019 10H,10085
04/24/2019 09H,10081
04/24/2019 08H,10079
04/24/2019 07H,10079
04/24/2019 06H,10075
04/24/2019 05H,10073
04/24/2019 04H,10071
04/24/2019 03H,10060
04/24/2019 02H,10046
04/24/2019 01H,10032
04/24/2019 00H,10023
04/23/2019 23H,10020
04/23/2019 22H,10014
04/23/2019 21H,10011
04/23/2019 20H,10007
04/23/2019 19H,10002
04/23/2019 18H,10004
04/23/2019 17H,10004
04/23/2019 16H,10017
04/23/2019 15H,10025
04/23/2019 14H,10031
04/23/2019 13H,10037
04/23/2019 12H,10040
04/23/2019 11H,10042
04/23/2019 10H,10041
04/23/2019 09H,10030
04/23/2019 08H,10021
04/23/2019 07H,10013
04/23/2019 06H,10011
04/23/2019 05H,10004
04/23/2019 04H,10001
04/23/2019 03H,9990
04/23/2019 02H,9964
04/23/2019 01H,9944
04/23/2019 00H,9933
04/22/2019 23H,9926
04/22/2019 22H,9906
04/22/2019 21H,9903
04/22/2019 20H,9888
04/22/2019 19H,9848
04/22/2019 18H,9790
04/22/2019 17H,9776
04/22/2019 16H,9774
04/22/2019 15H,9744
04/22/2019 14H,9732
04/22/2019 13H,9728
04/22/2019 12H,9729
04/22/2019 11H,9698
04/22/2019 10H,9679
04/22/2019 09H,9677
04/22/2019 08H,9683
04/22/2019 07H,9685
04/22/2019 06H,9676
04/22/2019 05H,9660
04/22/2019 04H,9641
04/22/2019 03H,9620
04/22/2019 02H,9594
04/22/2019 01H,9577
04/22/2019 00H,9550
04/21/2019 23H,9521
04/21/2019 22H,9481
04/21/2019 21H,9451
04/21/2019 20H,9436
04/21/2019 19H,9428
04/21/2019 18H,9422
04/21/2019 17H,9412
04/21/2019 16H,9409
04/21/2019 15H,9402
04/21/2019 14H,9391
04/21/2019 13H,9370
04/21/2019 12H,9355
04/21/2019 11H,9336
04/21/2019 10H,9316
04/21/2019 09H,9294
04/21/2019 08H,9274
04/21/2019 07H,9260
04/21/2019 06H,9209
04/21/2019 05H,9106
04/21/2019 04H,9156
04/21/2019 03H,9433
04/21/2019 02H,9433
04/21/2019 01H,9426
04/21/2019 00H,9422
04/20/2019 23H,9418
04/20/2019 22H,9418
04/20/2019 21H,9414
04/20/2019 20H,9413
04/20/2019 19H,9412
04/20/2019 18H,9410
04/20/2019 17H,9420
04/20/2019 16H,9420
04/20/2019 15H,9368
04/20/2019 14H,9314
04/20/2019 13H,9320
04/20/2019 12H,9320
04/20/2019 11H,9475
04/20/2019 10H,9931
04/20/2019 09H,9929
04/20/2019 08H,9928
04/20/2019 07H,9921
04/20/2019 06H,9924
04/20/2019 05H,9923
04/20/2019 04H,9920
04/20/2019 03H,9919
04/20/2019 02H,9918
04/20/2019 01H,9917
04/20/2019 00H,9921
04/19/2019 23H,9911
04/19/2019 22H,9882
04/19/2019 21H,9843
04/19/2019 20H,9827
04/19/2019 19H,9806
04/19/2019 18H,9800
04/19/2019 17H,9790
04/19/2019 16H,9786
04/19/2019 15H,9775
04/19/2019 14H,9775
04/19/2019 13H,9764
04/19/2019 12H,9759
04/19/2019 11H,9751
04/19/2019 10H,9745
04/19/2019 09H,9731
04/19/2019 08H,9722
04/19/2019 07H,9706
04/19/2019 06H,9697
04/19/2019 05H,9680
04/19/2019 04H,9663
04/19/2019 03H,9647
04/19/2019 02H,9636
04/19/2019 01H,9621
04/19/2019 00H,9605
04/18/2019 23H,9595
04/18/2019 22H,9577
04/18/2019 21H,9531
04/18/2019 20H,9454
04/18/2019 19H,9392
04/18/2019 18H,9319
04/18/2019 17H,9277
04/18/2019 16H,9265
04/18/2019 15H,9295
04/18/2019 14H,9298
04/18/2019 13H,9299
04/18/2019 12H,9291
04/18/2019 11H,9306
04/18/2019 10H,9321
04/18/2019 09H,9320
04/18/2019 08H,9312
04/18/2019 07H,9304
04/18/2019 06H,9295
04/18/2019 05H,9294
04/18/2019 04H,9286
04/18/2019 03H,9285
04/18/2019 02H,9277
04/18/2019 01H,9274
04/18/2019 00H,9279
04/17/2019 23H,9273
04/17/2019 22H,9264
04/17/2019 21H,9258
04/17/2019 20H,9269
04/17/2019 19H,9273
04/17/2019 18H,9264
04/17/2019 17H,9283
04/17/2019 16H,9292
04/17/2019 15H,9301
04/17/2019 14H,9375
04/17/2019 13H,9365
04/17/2019 12H,9372
04/17/2019 11H,9347
04/17/2019 10H,9364
04/17/2019 09H,9354
04/17/2019 08H,9342
04/17/2019 07H,9345
04/17/2019 06H,9332
04/17/2019 05H,9325
04/17/2019 04H,9310
04/17/2019 03H,9302
04/17/2019 02H,9292
04/17/2019 01H,9292
04/17/2019 00H,9292
04/16/2019 23H,9280
04/16/2019 22H,9280
04/16/2019 21H,9278
04/16/2019 20H,9267
04/16/2019 19H,9279
04/16/2019 18H,9347
04/16/2019 17H,9346
04/16/2019 16H,9441
04/16/2019 15H,9716
04/16/2019 14H,9723
04/16/2019 13H,9728
04/16/2019 12H,9729
04/16/2019 11H,9728
04/16/2019 10H,9727
04/16/2019 09H,9729
04/16/2019 08H,9729
04/16/2019 07H,9728
04/16/2019 06H,9727
04/16/2019 05H,9724
04/16/2019 04H,9722
04/16/2019 03H,9724
04/16/2019 02H,9721
04/16/2019 01H,9719
04/16/2019 00H,9714
04/15/2019 23H,9709
04/15/2019 22H,9713
04/15/2019 21H,9721
04/15/2019 20H,9723
04/15/2019 19H,9724
04/15/2019 18H,9726
04/15/2019 17H,9729
04/15/2019 16H,9720
04/15/2019 15H,9723
04/15/2019 14H,9727
04/15/2019 13H,9732
04/15/2019 12H,9740
04/15/2019 11H,9741
04/15/2019 10H,9743
04/15/2019 09H,9747
04/15/2019 08H,9749
04/15/2019 07H,9753
04/15/2019 06H,9761
04/15/2019 05H,9761
04/15/2019 04H,9762
04/15/2019 03H,9759
04/15/2019 02H,9754
04/15/2019 01H,9754
04/15/2019 00H,9755
04/14/2019 23H,9753
04/14/2019 22H,9748
04/14/2019 21H,9746
04/14/2019 20H,9741
04/14/2019 19H,9728
04/14/2019 18H,9655
04/14/2019 17H,9552
04/14/2019 16H,9540
04/14/2019 15H,9538
04/14/2019 14H,9538
04/14/2019 13H,9536
04/14/2019 12H,9537
04/14/2019 11H,9536
04/14/2019 10H,9536
04/14/2019 09H,9532
04/14/2019 08H,9533
04/14/2019 07H,9531
04/14/2019 06H,9528
04/14/2019 05H,9530
04/14/2019 04H,9488
04/14/2019 03H,9510
04/14/2019 02H,9683
04/14/2019 01H,9737
04/14/2019 00H,9736
04/13/2019 23H,9738
04/13/2019 22H,9739
04/13/2019 21H,9737
04/13/2019 20H,9744
04/13/2019 19H,9750
04/13/2019 18H,9755
04/13/2019 17H,9759
04/13/2019 16H,9762
04/13/2019 15H,9770
04/13/2019 14H,9768
04/13/2019 13H,9766
04/13/2019 12H,9768
04/13/2019 11H,9767
04/13/2019 10H,9770
04/13/2019 09H,9771
04/13/2019 08H,9774
04/13/2019 07H,9772
04/13/2019 06H,9777
04/13/2019 05H,9853
04/13/2019 04H,9895
04/13/2019 03H,9895
04/13/2019 02H,9890
04/13/2019 01H,9890
04/13/2019 00H,9889
04/12/2019 23H,9929
04/12/2019 22H,10027
04/12/2019 21H,10093
04/12/2019 20H,10188
04/12/2019 19H,10222
04/12/2019 18H,10231
04/12/2019 17H,10232
04/12/2019 16H,10237
04/12/2019 15H,10240
04/12/2019 14H,10238
04/12/2019 13H,10240
04/12/2019 12H,10246
04/12/2019 11H,10246
04/12/2019 10H,10254
04/12/2019 09H,10248
04/12/2019 08H,10234
04/12/2019 07H,10221
04/12/2019 06H,10212
04/12/2019 05H,10201
04/12/2019 04H,10190
04/12/2019 03H,10173
04/12/2019 02H,10163
04/12/2019 01H,10156
04/12/2019 00H,10141
04/11/2019 23H,10136
04/11/2019 22H,10128
04/11/2019 21H,10122
04/11/2019 20H,10114
04/11/2019 19H,10107
04/11/2019 18H,10101
04/11/2019 17H,10090
04/11/2019 16H,10088
04/11/2019 15H,10086
04/11/2019 14H,10082
04/11/2019 13H,10072
04/11/2019 12H,10067
04/11/2019 11H,10061
04/11/2019 10H,10045
04/11/2019 09H,10040
04/11/2019 08H,10034
04/11/2019 07H,10027
04/11/2019 06H,10014
04/11/2019 05H,10003
04/11/2019 04H,9990
04/11/2019 03H,9977
04/11/2019 02H,9964
04/11/2019 01H,9953
04/11/2019 00H,9939
04/10/2019 23H,9929
04/10/2019 22H,9910
04/10/2019 21H,9899
04/10/2019 20H,9907
04/10/2019 19H,9907
04/10/2019 18H,9905
04/10/2019 17H,9897
04/10/2019 16H,9897
04/10/2019 15H,9899
04/10/2019 14H,9897
04/10/2019 13H,9893
04/10/2019 12H,9881
04/10/2019 11H,9874
04/10/2019 10H,9867
04/10/2019 09H,9854
04/10/2019 08H,9846
04/10/2019 07H,9841
04/10/2019 06H,9830
04/10/2019 05H,9824
04/10/2019 04H,9815
04/10/2019 03H,9806
04/10/2019 02H,9805
04/10/2019 01H,9797
04/10/2019 00H,9811
04/9/2019 23H,9838
04/9/2019 22H,10173
04/9/2019 21H,10331
04/9/2019 20H,10333
04/9/2019 19H,10340
04/9/2019 18H,10348
04/9/2019 17H,10351
04/9/2019 16H,10353
04/9/2019 15H,10354
04/9/2019 14H,10353
04/9/2019 13H,10347
04/9/2019 12H,10343
04/9/2019 11H,10343
04/9/2019 10H,10343
04/9/2019 09H,10347
04/9/2019 08H,10339
04/9/2019 07H,10334
04/9/2019 06H,10340
04/9/2019 05H,10339
04/9/2019 04H,10335
04/9/2019 03H,10337
04/9/2019 02H,10322
04/9/2019 01H,10312
04/9/2019 00H,10300
04/8/2019 23H,10295
04/8/2019 22H,10295
04/8/2019 21H,10291
04/8/2019 20H,10283
04/8/2019 19H,10277
04/8/2019 18H,10266
04/8/2019 17H,10258
04/8/2019 16H,10256
04/8/2019 15H,10255
04/8/2019 14H,10250
04/8/2019 13H,10243
04/8/2019 12H,10237
04/8/2019 11H,10228
04/8/2019 10H,10222
04/8/2019 09H,10211
04/8/2019 08H,10200
04/8/2019 07H,10196
04/8/2019 06H,10184
04/8/2019 05H,10176
04/8/2019 04H,10163
04/8/2019 03H,10149
04/8/2019 02H,10129
04/8/2019 01H,10112
04/8/2019 00H,10101
04/7/2019 23H,10090
04/7/2019 22H,10080
04/7/2019 21H,10074
04/7/2019 20H,10072
04/7/2019 19H,10068
04/7/2019 18H,10070
04/7/2019 17H,10077
04/7/2019 16H,10086
04/7/2019 15H,10089
04/7/2019 14H,10092
04/7/2019 13H,10099
04/7/2019 12H,10102
04/7/2019 11H,10106
04/7/2019 10H,10102
04/7/2019 09H,10093
04/7/2019 08H,10088
04/7/2019 07H,10082
04/7/2019 06H,10080
04/7/2019 05H,10073
04/7/2019 04H,10066
04/7/2019 03H,10062
04/7/2019 02H,10052
04/7/2019 01H,9950
04/7/2019 00H,9973
04/6/2019 23H,10001
04/6/2019 22H,9984
04/6/2019 21H,9957
04/6/2019 20H,9939
04/6/2019 19H,9930
04/6/2019 18H,9921
04/6/2019 17H,9902
04/6/2019 16H,9836
04/6/2019 15H,9759
04/6/2019 14H,9769
04/6/2019 13H,9800
04/6/2019 12H,9802
04/6/2019 11H,9805
04/6/2019 10H,9788
04/6/2019 09H,9713
04/6/2019 08H,9703
04/6/2019 07H,9778
04/6/2019 06H,9795
04/6/2019 05H,9816
04/6/2019 04H,10084
04/6/2019 03H,10384
04/6/2019 02H,10385
04/6/2019 01H,10382
04/6/2019 00H,10385
04/5/2019 23H,10382
04/5/2019 22H,10383
04/5/2019 21H,10377
04/5/2019 20H,10377
04/5/2019 19H,10372
04/5/2019 18H,10349
04/5/2019 17H,10386
04/5/2019 16H,10386
04/5/2019 15H,10391
04/5/2019 14H,10393
04/5/2019 13H,10390
04/5/2019 12H,10386
04/5/2019 11H,10394
04/5/2019 10H,10394
04/5/2019 09H,10397
04/5/2019 08H,10394
04/5/2019 07H,10389
04/5/2019 06H,10391
04/5/2019 05H,10391
04/5/2019 04H,10385
04/5/2019 03H,10386
04/5/2019 02H,10382
04/5/2019 01H,10381
04/5/2019 00H,10380
04/4/2019 23H,10381
04/4/2019 22H,10380
04/4/2019 21H,10384
04/4/2019 20H,10386
04/4/2019 19H,10386
04/4/2019 18H,10384
04/4/2019 17H,10390
04/4/2019 16H,10393
04/4/2019 15H,10393
04/4/2019 14H,10393
04/4/2019 13H,10390
04/4/2019 12H,10389
04/4/2019 11H,10391
04/4/2019 10H,10392
04/4/2019 09H,10393
04/4/2019 08H,10395
04/4/2019 07H,10396
04/4/2019 06H,10398
04/4/2019 05H,10393
04/4/2019 04H,10390
04/4/2019 03H,10388
04/4/2019 02H,10388
04/4/2019 01H,10385
04/4/2019 00H,10381
04/3/2019 23H,10381
04/3/2019 22H,10386
04/3/2019 21H,10389
04/3/2019 20H,10393
04/3/2019 19H,10397
04/3/2019 18H,10402
04/3/2019 17H,10405
04/3/2019 16H,10410
04/3/2019 15H,10410
04/3/2019 14H,10410
04/3/2019 13H,10417
04/3/2019 12H,10416
04/3/2019 11H,10418
04/3/2019 10H,10423
04/3/2019 09H,10422
04/3/2019 08H,10425
04/3/2019 07H,10423
04/3/2019 06H,10418
04/3/2019 05H,10412
04/3/2019 04H,10415
04/3/2019 03H,10406
04/3/2019 02H,10401
04/3/2019 01H,10405
04/3/2019 00H,10402
04/2/2019 23H,10409
04/2/2019 22H,10410
04/2/2019 21H,10413
04/2/2019 20H,10411
04/2/2019 19H,10416
04/2/2019 18H,10420
04/2/2019 17H,10425
04/2/2019 16H,10426
04/2/2019 15H,10430
04/2/2019 14H,10427
04/2/2019 13H,10428
04/2/2019 12H,10428
04/2/2019 11H,10431
04/2/2019 10H,10434
04/2/2019 09H,10436
04/2/2019 08H,10436
04/2/2019 07H,10432
04/2/2019 06H,10431
04/2/2019 05H,10428
04/2/2019 04H,10429
04/2/2019 03H,10426
04/2/2019 02H,10423
04/2/2019 01H,10421
04/2/2019 00H,10423
04/1/2019 23H,10426
04/1/2019 22H,10426
04/1/2019 21H,10426
04/1/2019 20H,10427
04/1/2019 19H,10427
04/1/2019 18H,10432
04/1/2019 17H,10431
04/1/2019 16H,10425
04/1/2019 15H,10427
04/1/2019 14H,10433
04/1/2019 13H,10435
04/1/2019 12H,10440
04/1/2019 11H,10440
04/1/2019 10H,10441
04/1/2019 09H,10444
04/1/2019 08H,10443
04/1/2019 07H,10441
04/1/2019 06H,10491
04/1/2019 05H,10670
04/1/2019 04H,10886
04/1/2019 03H,11159
04/1/2019 02H,11508
04/1/2019 01H,11652
04/1/2019 00H,11657
03/31/2019 23H,11655
03/31/2019 22H,11657
03/31/2019 21H,11660
03/31/2019 20H,11663
03/31/2019 19H,11667
03/31/2019 18H,11674
03/31/2019 17H,11675
03/31/2019 16H,11678
03/31/2019 15H,11676
03/31/2019 14H,11676
03/31/2019 13H,11676
03/31/2019 12H,11671
03/31/2019 11H,11675
03/31/2019 10H,11674
03/31/2019 09H,11673
03/31/2019 08H,11670
03/31/2019 07H,11663
03/31/2019 06H,11660
03/31/2019 05H,11658
03/31/2019 04H,11651
03/31/2019 03H,11646
03/31/2019 02H,11643
03/31/2019 01H,11634
03/31/2019 00H,11634
03/30/2019 23H,11631
03/30/2019 22H,11631
03/30/2019 21H,11635
03/30/2019 20H,11627
03/30/2019 19H,11623
03/30/2019 18H,11623
03/30/2019 17H,11622
03/30/2019 16H,11625
03/30/2019 15H,11619
03/30/2019 14H,11622
03/30/2019 13H,11623
03/30/2019 12H,11625
03/30/2019 11H,11630
03/30/2019 10H,11623
03/30/2019 09H,11624
03/30/2019 08H,11647
03/30/2019 07H,11865
03/30/2019 06H,11972
03/30/2019 05H,11992
03/30/2019 04H,12090
03/30/2019 03H,12198
03/30/2019 02H,12260
03/30/2019 01H,12312
03/30/2019 00H,12316
03/29/2019 23H,12314
03/29/2019 22H,12309
03/29/2019 21H,12311
03/29/2019 20H,12315
03/29/2019 19H,12315
03/29/2019 18H,12320
03/29/2019 17H,12331
03/29/2019 16H,12331
03/29/2019 15H,12333
03/29/2019 14H,12330
03/29/2019 13H,12330
03/29/2019 12H,12326
03/29/2019 11H,12330
03/29/2019 10H,12335
03/29/2019 09H,12332
03/29/2019 08H,12331
03/29/2019 07H,12331
03/29/2019 06H,12320
03/29/2019 05H,12318
03/29/2019 04H,12312
03/29/2019 03H,12306
03/29/2019 02H,12293
03/29/2019 01H,12294
03/29/2019 00H,12290
03/28/2019 23H,12291
03/28/2019 22H,12298
03/28/2019 21H,12301
03/28/2019 20H,12305
03/28/2019 19H,12309
03/28/2019 18H,12309
03/28/2019 17H,12317
03/28/2019 16H,12326
03/28/2019 15H,12335
03/28/2019 14H,12335
03/28/2019 13H,12334
03/28/2019 12H,12336
03/28/2019 11H,12342
03/28/2019 10H,12339
03/28/2019 09H,12341
03/28/2019 08H,12343
03/28/2019 07H,12341
03/28/2019 06H,12337
03/28/2019 05H,12336
03/28/2019 04H,12332
03/28/2019 03H,12301
03/28/2019 02H,12283
03/28/2019 01H,12323
03/28/2019 00H,12324
03/27/2019 23H,12325
03/27/2019 22H,12326
03/27/2019 21H,12331
03/27/2019 20H,12333
03/27/2019 19H,12340
03/27/2019 18H,12346
03/27/2019 17H,12360
03/27/2019 16H,12365
03/27/2019 15H,12356
03/27/2019 14H,12350
03/27/2019 13H,12350
03/27/2019 12H,12350
03/27/2019 11H,12354
03/27/2019 10H,12359
03/27/2019 09H,12363
03/27/2019 08H,12364
03/27/2019 07H,12365
03/27/2019 06H,12365
03/27/2019 05H,12367
03/27/2019 04H,12361
03/27/2019 03H,12355
03/27/2019 02H,12351
03/27/2019 01H,12355
03/27/2019 00H,12351
03/26/2019 23H,12355
03/26/2019 22H,12355
03/26/2019 21H,12355
03/26/2019 20H,12357
03/26/2019 19H,12359
03/26/2019 18H,12349
03/26/2019 17H,12333
03/26/2019 16H,12323
03/26/2019 15H,12302
03/26/2019 14H,12287
03/26/2019 13H,12272
03/26/2019 12H,12258
03/26/2019 11H,12248
03/26/2019 10H,12238
03/26/2019 09H,12227
03/26/2019 08H,12212
03/26/2019 07H,12194
03/26/2019 06H,12119
03/26/2019 05H,11918
03/26/2019 04H,11993
03/26/2019 03H,12183
03/26/2019 02H,12179
03/26/2019 01H,12171
03/26/2019 00H,12179
03/25/2019 23H,12185
03/25/2019 22H,12182
03/25/2019 21H,12185
03/25/2019 20H,12190
03/25/2019 19H,12199
03/25/2019 18H,12207
03/25/2019 17H,12206
03/25/2019 16H,12212
03/25/2019 15H,12218
03/25/2019 14H,12210
03/25/2019 13H,12201
03/25/2019 12H,12205
03/25/2019 11H,12202
03/25/2019 10H,12209
03/25/2019 09H,12207
03/25/2019 08H,12210
03/25/2019 07H,12207
03/25/2019 06H,12204
03/25/2019 05H,12198
03/25/2019 04H,12200
03/25/2019 03H,12203
03/25/2019 02H,12201
03/25/2019 01H,12205
03/25/2019 00H,12212
03/24/2019 23H,12213
03/24/2019 22H,12219
03/24/2019 21H,12234
03/24/2019 20H,12253
03/24/2019 19H,12268
03/24/2019 18H,12275
03/24/2019 17H,12287
03/24/2019 16H,12300
03/24/2019 15H,12309
03/24/2019 14H,12318
03/24/2019 13H,12323
03/24/2019 12H,12315
03/24/2019 11H,12297
03/24/2019 10H,12284
03/24/2019 09H,12260
03/24/2019 08H,12236
03/24/2019 07H,12217
03/24/2019 06H,12147
03/24/2019 05H,11997
03/24/2019 04H,11904
03/24/2019 03H,11825
03/24/2019 02H,11826
03/24/2019 01H,11823
03/24/2019 00H,11827
03/23/2019 23H,11827
03/23/2019 22H,11829
03/23/2019 21H,11813
03/23/2019 20H,11814
03/23/2019 19H,11804
03/23/2019 18H,11805
03/23/2019 17H,11798
03/23/2019 16H,11800
03/23/2019 15H,11776
03/23/2019 14H,11739
03/23/2019 13H,11696
03/23/2019 12H,11594
03/23/2019 11H,11614
03/23/2019 10H,11675
03/23/2019 09H,11651
03/23/2019 08H,11701
03/23/2019 07H,11889
03/23/2019 06H,11932
03/23/2019 05H,11951
03/23/2019 04H,12112
03/23/2019 03H,12273
03/23/2019 02H,12365
03/23/2019 01H,12363
03/23/2019 00H,12337
03/22/2019 23H,12324
03/22/2019 22H,12324
03/22/2019 21H,12314
03/22/2019 20H,12328
03/22/2019 19H,12331
03/22/2019 18H,12336
03/22/2019 17H,12373
03/22/2019 16H,12663
03/22/2019 15H,12848
03/22/2019 14H,12830
03/22/2019 13H,12794
03/22/2019 12H,12761
03/22/2019 11H,12728
03/22/2019 10H,12681
03/22/2019 09H,12654
03/22/2019 08H,12622
03/22/2019 07H,12596
03/22/2019 06H,12582
03/22/2019 05H,12573
03/22/2019 04H,12565
03/22/2019 03H,12565
03/22/2019 02H,12557
03/22/2019 01H,12540
03/22/2019 00H,12507
03/21/2019 23H,12486
03/21/2019 22H,12459
03/21/2019 21H,12437
03/21/2019 20H,12430
03/21/2019 19H,12438
03/21/2019 18H,12445
03/21/2019 17H,12450
03/21/2019 16H,12449
