Net generation from nuclear for Carolinas (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390107&sdid=EBA.CAR-ALL.NG.NUC.H
19:06:41 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CAR-ALL.NG.NUC.H megawatthours
10/14/2018 13H,9617
10/14/2018 12H,9610
10/14/2018 11H,9568
10/14/2018 10H,9538
10/14/2018 09H,9504
10/14/2018 08H,9461
10/14/2018 07H,9431
10/14/2018 06H,9386
10/14/2018 05H,9362
10/14/2018 04H,9354
10/14/2018 03H,9347
10/14/2018 02H,9347
10/14/2018 01H,9344
10/14/2018 00H,9255
10/13/2018 23H,9132
10/13/2018 22H,9031
10/13/2018 21H,8969
10/13/2018 20H,8876
10/13/2018 19H,8857
10/13/2018 18H,8861
10/13/2018 17H,8862
10/13/2018 16H,8865
10/13/2018 15H,8869
10/13/2018 14H,8860
10/13/2018 13H,8852
10/13/2018 12H,8855
10/13/2018 11H,8834
10/13/2018 10H,8822
10/13/2018 09H,8823
10/13/2018 08H,8806
10/13/2018 07H,8795
10/13/2018 06H,8787
10/13/2018 05H,8774
10/13/2018 04H,8759
10/13/2018 03H,8760
10/13/2018 02H,8766
10/13/2018 01H,8844
10/13/2018 00H,8848
10/12/2018 23H,8845
10/12/2018 22H,8843
10/12/2018 21H,8846
10/12/2018 20H,8843
10/12/2018 19H,8847
10/12/2018 18H,8849
10/12/2018 17H,8857
10/12/2018 16H,8853
10/12/2018 15H,8860
10/12/2018 14H,8857
10/12/2018 13H,8861
10/12/2018 12H,8860
10/12/2018 11H,8858
10/12/2018 10H,8852
10/12/2018 09H,8852
10/12/2018 08H,8846
10/12/2018 07H,8845
10/12/2018 06H,8838
10/12/2018 05H,8839
10/12/2018 04H,8833
10/12/2018 03H,8817
10/12/2018 02H,8814
10/12/2018 01H,8817
10/12/2018 00H,8800
10/11/2018 23H,8794
10/11/2018 22H,8791
10/11/2018 21H,8770
10/11/2018 20H,8798
10/11/2018 19H,8780
10/11/2018 18H,8770
10/11/2018 17H,8772
10/11/2018 16H,8778
10/11/2018 15H,8780
10/11/2018 14H,8771
10/11/2018 13H,8771
10/11/2018 12H,8774
10/11/2018 11H,8778
10/11/2018 10H,8777
10/11/2018 09H,8778
10/11/2018 08H,8782
10/11/2018 07H,8788
10/11/2018 06H,8781
10/11/2018 05H,8780
10/11/2018 04H,8791
10/11/2018 03H,8784
10/11/2018 02H,8778
10/11/2018 01H,8792
10/11/2018 00H,8792
10/10/2018 23H,8792
10/10/2018 22H,8786
10/10/2018 21H,8792
10/10/2018 20H,8793
10/10/2018 19H,8803
10/10/2018 18H,8805
10/10/2018 17H,8808
10/10/2018 16H,8796
10/10/2018 15H,8797
10/10/2018 14H,8792
10/10/2018 13H,8785
10/10/2018 12H,8784
10/10/2018 11H,8772
10/10/2018 10H,8767
10/10/2018 09H,8768
10/10/2018 08H,8752
10/10/2018 07H,8746
10/10/2018 06H,8740
10/10/2018 05H,8730
10/10/2018 04H,8722
10/10/2018 03H,8716
10/10/2018 02H,8696
10/10/2018 01H,8705
10/10/2018 00H,8756
10/9/2018 23H,8748
10/9/2018 22H,8743
10/9/2018 21H,8746
10/9/2018 20H,8744
10/9/2018 19H,8751
10/9/2018 18H,8721
10/9/2018 17H,8741
10/9/2018 16H,8763
10/9/2018 15H,8776
10/9/2018 14H,8776
10/9/2018 13H,8790
10/9/2018 12H,8784
10/9/2018 11H,8787
10/9/2018 10H,8779
10/9/2018 09H,8778
10/9/2018 08H,8784
10/9/2018 07H,8780
10/9/2018 06H,8779
10/9/2018 05H,8773
10/9/2018 04H,8782
10/9/2018 03H,8770
10/9/2018 02H,8768
10/9/2018 01H,8763
10/9/2018 00H,8765
10/8/2018 23H,8757
10/8/2018 22H,8746
10/8/2018 21H,8744
10/8/2018 20H,8749
10/8/2018 19H,8742
10/8/2018 18H,8742
10/8/2018 17H,8747
10/8/2018 16H,8746
10/8/2018 15H,8761
10/8/2018 14H,8758
10/8/2018 13H,8766
10/8/2018 12H,8769
10/8/2018 11H,8768
10/8/2018 10H,8764
10/8/2018 09H,8766
10/8/2018 08H,8767
10/8/2018 07H,8772
10/8/2018 06H,8758
10/8/2018 05H,8765
10/8/2018 04H,8760
10/8/2018 03H,8764
10/8/2018 02H,8764
10/8/2018 01H,8762
10/8/2018 00H,8762
10/7/2018 23H,8756
10/7/2018 22H,8752
10/7/2018 21H,8761
10/7/2018 20H,8751
10/7/2018 19H,8757
10/7/2018 18H,8759
10/7/2018 17H,8760
10/7/2018 16H,8759
10/7/2018 15H,8760
10/7/2018 14H,8758
10/7/2018 13H,8747
10/7/2018 12H,8735
10/7/2018 11H,8722
10/7/2018 10H,8705
10/7/2018 09H,8687
10/7/2018 08H,8672
10/7/2018 07H,8648
10/7/2018 06H,8605
10/7/2018 05H,8570
10/7/2018 04H,8557
10/7/2018 03H,8714
10/7/2018 02H,8734
10/7/2018 01H,8764
10/7/2018 00H,8755
10/6/2018 23H,8761
10/6/2018 22H,8754
10/6/2018 21H,8752
10/6/2018 20H,8756
10/6/2018 19H,8765
10/6/2018 18H,8753
10/6/2018 17H,8740
10/6/2018 16H,8671
10/6/2018 15H,8609
10/6/2018 14H,8644
10/6/2018 13H,8759
10/6/2018 12H,8801
10/6/2018 11H,8790
10/6/2018 10H,8790
10/6/2018 09H,8780
10/6/2018 08H,8784
10/6/2018 07H,8783
10/6/2018 06H,8777
10/6/2018 05H,8778
10/6/2018 04H,8878
10/6/2018 03H,9175
10/6/2018 02H,9494
10/6/2018 01H,9589
10/6/2018 00H,9596
10/5/2018 23H,9592
10/5/2018 22H,9590
10/5/2018 21H,9591
10/5/2018 20H,9598
10/5/2018 19H,9594
10/5/2018 18H,9598
10/5/2018 17H,9610
10/5/2018 16H,9611
10/5/2018 15H,9615
10/5/2018 14H,9622
10/5/2018 13H,9624
10/5/2018 12H,9634
10/5/2018 11H,9633
10/5/2018 10H,9631
10/5/2018 09H,9627
10/5/2018 08H,9626
10/5/2018 07H,9622
10/5/2018 06H,9615
10/5/2018 05H,9617
10/5/2018 04H,9616
10/5/2018 03H,9614
10/5/2018 02H,9613
10/5/2018 01H,9612
10/5/2018 00H,9612
10/4/2018 23H,9618
10/4/2018 22H,9608
10/4/2018 21H,9614
10/4/2018 20H,9601
10/4/2018 19H,9610
10/4/2018 18H,9615
10/4/2018 17H,9615
10/4/2018 16H,9616
10/4/2018 15H,9626
10/4/2018 14H,9627
10/4/2018 13H,9639
10/4/2018 12H,9634
10/4/2018 11H,9640
10/4/2018 10H,9634
10/4/2018 09H,9637
10/4/2018 08H,9627
10/4/2018 07H,9629
10/4/2018 06H,9625
10/4/2018 05H,9626
10/4/2018 04H,9623
10/4/2018 03H,9619
10/4/2018 02H,9613
10/4/2018 01H,9607
10/4/2018 00H,9617
10/3/2018 23H,9615
10/3/2018 22H,9618
10/3/2018 21H,9624
10/3/2018 20H,9683
10/3/2018 19H,9703
10/3/2018 18H,9712
10/3/2018 17H,9715
10/3/2018 16H,9722
10/3/2018 15H,9722
10/3/2018 14H,9734
10/3/2018 13H,9732
10/3/2018 12H,9734
10/3/2018 11H,9734
10/3/2018 10H,9735
10/3/2018 09H,9729
10/3/2018 08H,9730
10/3/2018 07H,9729
10/3/2018 06H,9733
10/3/2018 05H,9724
10/3/2018 04H,9721
10/3/2018 03H,9725
10/3/2018 02H,9713
10/3/2018 01H,9720
10/3/2018 00H,9716
10/2/2018 23H,9720
10/2/2018 22H,9719
10/2/2018 21H,9718
10/2/2018 20H,9719
10/2/2018 19H,9722
10/2/2018 18H,9719
10/2/2018 17H,9725
10/2/2018 16H,9730
10/2/2018 15H,9728
10/2/2018 14H,9738
10/2/2018 13H,9742
10/2/2018 12H,9740
10/2/2018 11H,9742
10/2/2018 10H,9739
10/2/2018 09H,9746
10/2/2018 08H,9743
10/2/2018 07H,9734
10/2/2018 06H,9738
10/2/2018 05H,9736
10/2/2018 04H,9737
10/2/2018 03H,9755
10/2/2018 02H,9784
10/2/2018 01H,9795
10/2/2018 00H,9795
10/1/2018 23H,9792
10/1/2018 22H,9798
10/1/2018 21H,9792
10/1/2018 20H,9796
10/1/2018 19H,9794
10/1/2018 18H,9803
10/1/2018 17H,9803
10/1/2018 16H,9809
10/1/2018 15H,9808
10/1/2018 14H,9821
10/1/2018 13H,9823
10/1/2018 12H,9817
10/1/2018 11H,9824
10/1/2018 10H,9819
10/1/2018 09H,9818
10/1/2018 08H,9822
10/1/2018 07H,9820
10/1/2018 06H,9816
10/1/2018 05H,9817
10/1/2018 04H,9803
10/1/2018 03H,9803
10/1/2018 02H,9802
10/1/2018 01H,9794
10/1/2018 00H,9794
09/30/2018 23H,9792
09/30/2018 22H,9801
09/30/2018 21H,9793
09/30/2018 20H,9796
09/30/2018 19H,9794
09/30/2018 18H,9798
09/30/2018 17H,9806
09/30/2018 16H,9806
09/30/2018 15H,9807
09/30/2018 14H,9811
09/30/2018 13H,9817
09/30/2018 12H,9809
09/30/2018 11H,9815
09/30/2018 10H,9810
09/30/2018 09H,9809
09/30/2018 08H,9809
09/30/2018 07H,9801
09/30/2018 06H,9804
09/30/2018 05H,9798
09/30/2018 04H,9798
09/30/2018 03H,9798
09/30/2018 02H,9790
09/30/2018 01H,9784
09/30/2018 00H,9789
09/29/2018 23H,9781
09/29/2018 22H,9783
09/29/2018 21H,9791
09/29/2018 20H,9791
09/29/2018 19H,9795
09/29/2018 18H,9782
09/29/2018 17H,9771
09/29/2018 16H,9755
09/29/2018 15H,9735
09/29/2018 14H,9725
09/29/2018 13H,9707
09/29/2018 12H,9692
09/29/2018 11H,9664
09/29/2018 10H,9644
09/29/2018 09H,9616
09/29/2018 08H,9585
09/29/2018 07H,9540
09/29/2018 06H,9599
09/29/2018 05H,9721
09/29/2018 04H,9723
09/29/2018 03H,9723
09/29/2018 02H,9714
09/29/2018 01H,9718
09/29/2018 00H,9715
09/28/2018 23H,9705
09/28/2018 22H,9710
09/28/2018 21H,9705
09/28/2018 20H,9710
09/28/2018 19H,9711
09/28/2018 18H,9714
09/28/2018 17H,9718
09/28/2018 16H,9721
09/28/2018 15H,9720
09/28/2018 14H,9716
09/28/2018 13H,9720
09/28/2018 12H,9725
09/28/2018 11H,9723
09/28/2018 10H,9724
09/28/2018 09H,9722
09/28/2018 08H,9725
09/28/2018 07H,9721
09/28/2018 06H,9710
09/28/2018 05H,9707
09/28/2018 04H,9702
09/28/2018 03H,9707
09/28/2018 02H,9706
09/28/2018 01H,9696
09/28/2018 00H,9693
09/27/2018 23H,9688
09/27/2018 22H,9695
09/27/2018 21H,9701
09/27/2018 20H,9701
09/27/2018 19H,9700
09/27/2018 18H,9707
09/27/2018 17H,9711
09/27/2018 16H,9718
09/27/2018 15H,9721
09/27/2018 14H,9720
09/27/2018 13H,9720
09/27/2018 12H,9722
09/27/2018 11H,9720
09/27/2018 10H,9723
09/27/2018 09H,9720
09/27/2018 08H,9725
09/27/2018 07H,9721
09/27/2018 06H,9716
09/27/2018 05H,9718
09/27/2018 04H,9718
09/27/2018 03H,9714
09/27/2018 02H,9715
09/27/2018 01H,9709
09/27/2018 00H,9701
09/26/2018 23H,9692
09/26/2018 22H,9700
09/26/2018 21H,9691
09/26/2018 20H,9696
09/26/2018 19H,9689
09/26/2018 18H,9692
09/26/2018 17H,9691
09/26/2018 16H,9704
09/26/2018 15H,9711
09/26/2018 14H,9728
09/26/2018 13H,9729
09/26/2018 12H,9732
09/26/2018 11H,9723
09/26/2018 10H,9724
09/26/2018 09H,9728
09/26/2018 08H,9726
09/26/2018 07H,9703
09/26/2018 06H,9685
09/26/2018 05H,9659
09/26/2018 04H,9514
09/26/2018 03H,9510
09/26/2018 02H,9505
09/26/2018 01H,9507
09/26/2018 00H,9506
09/25/2018 23H,9510
09/25/2018 22H,9517
09/25/2018 21H,9506
09/25/2018 20H,9518
09/25/2018 19H,9516
09/25/2018 18H,9521
09/25/2018 17H,9519
09/25/2018 16H,9518
09/25/2018 15H,9518
09/25/2018 14H,9473
09/25/2018 13H,9441
09/25/2018 12H,9443
09/25/2018 11H,9444
09/25/2018 10H,9443
09/25/2018 09H,9437
09/25/2018 08H,9430
09/25/2018 07H,9433
09/25/2018 06H,9437
09/25/2018 05H,9517
09/25/2018 04H,9508
09/25/2018 03H,9512
09/25/2018 02H,9511
09/25/2018 01H,9505
09/25/2018 00H,9513
09/24/2018 23H,9521
09/24/2018 22H,9515
09/24/2018 21H,9519
09/24/2018 20H,9523
09/24/2018 19H,9523
09/24/2018 18H,9526
09/24/2018 17H,9524
09/24/2018 16H,9526
09/24/2018 15H,9528
09/24/2018 14H,9477
09/24/2018 13H,9444
09/24/2018 12H,9451
09/24/2018 11H,9449
09/24/2018 10H,9449
09/24/2018 09H,9439
09/24/2018 08H,9438
09/24/2018 07H,9435
09/24/2018 06H,9435
09/24/2018 05H,9441
09/24/2018 04H,9446
09/24/2018 03H,9452
09/24/2018 02H,9443
09/24/2018 01H,9448
09/24/2018 00H,9457
09/23/2018 23H,9454
09/23/2018 22H,9454
09/23/2018 21H,9447
09/23/2018 20H,9432
09/23/2018 19H,9415
09/23/2018 18H,9413
09/23/2018 17H,9405
09/23/2018 16H,9399
09/23/2018 15H,9391
09/23/2018 14H,9379
09/23/2018 13H,9374
09/23/2018 12H,9373
09/23/2018 11H,9348
09/23/2018 10H,9337
09/23/2018 09H,9341
09/23/2018 08H,9323
09/23/2018 07H,9325
09/23/2018 06H,9305
09/23/2018 05H,9296
09/23/2018 04H,9283
09/23/2018 03H,9222
09/23/2018 02H,9268
09/23/2018 01H,9276
09/23/2018 00H,9256
09/22/2018 23H,9255
09/22/2018 22H,9241
09/22/2018 21H,9235
09/22/2018 20H,9112
09/22/2018 19H,9033
09/22/2018 18H,9076
09/22/2018 17H,8976
09/22/2018 16H,8894
09/22/2018 15H,8802
09/22/2018 14H,8752
09/22/2018 13H,8669
09/22/2018 12H,8644
09/22/2018 11H,8561
09/22/2018 10H,8570
09/22/2018 09H,8554
09/22/2018 08H,8564
09/22/2018 07H,8571
09/22/2018 06H,8580
09/22/2018 05H,8922
09/22/2018 04H,9233
09/22/2018 03H,9235
09/22/2018 02H,9235
09/22/2018 01H,9227
09/22/2018 00H,9233
09/21/2018 23H,9231
09/21/2018 22H,9227
09/21/2018 21H,9224
09/21/2018 20H,9231
09/21/2018 19H,9234
09/21/2018 18H,9237
09/21/2018 17H,9131
09/21/2018 16H,9238
09/21/2018 15H,9250
09/21/2018 14H,9246
09/21/2018 13H,9259
09/21/2018 12H,9277
09/21/2018 11H,9277
09/21/2018 10H,9244
09/21/2018 09H,9312
09/21/2018 08H,9344
09/21/2018 07H,9334
09/21/2018 06H,9317
09/21/2018 05H,9307
09/21/2018 04H,9336
09/21/2018 03H,9297
09/21/2018 02H,9248
09/21/2018 01H,9205
09/21/2018 00H,9201
09/20/2018 23H,9146
09/20/2018 22H,9072
09/20/2018 21H,8969
09/20/2018 20H,8930
09/20/2018 19H,8875
09/20/2018 18H,8866
09/20/2018 17H,8829
09/20/2018 16H,8798
09/20/2018 15H,8705
09/20/2018 14H,8709
09/20/2018 13H,8712
09/20/2018 12H,8722
09/20/2018 11H,8717
09/20/2018 10H,8716
09/20/2018 09H,8715
09/20/2018 08H,8715
09/20/2018 07H,8709
09/20/2018 06H,8707
09/20/2018 05H,8706
09/20/2018 04H,8702
09/20/2018 03H,8703
09/20/2018 02H,8696
09/20/2018 01H,8694
09/20/2018 00H,8698
09/19/2018 23H,8692
09/19/2018 22H,8694
09/19/2018 21H,8696
09/19/2018 20H,8696
09/19/2018 19H,8695
09/19/2018 18H,8699
09/19/2018 17H,8702
09/19/2018 16H,8707
09/19/2018 15H,8709
09/19/2018 14H,8721
09/19/2018 13H,8723
09/19/2018 12H,8733
09/19/2018 11H,8727
09/19/2018 10H,8721
09/19/2018 09H,8722
09/19/2018 08H,8721
09/19/2018 07H,8719
09/19/2018 06H,8716
09/19/2018 05H,8712
09/19/2018 04H,8707
09/19/2018 03H,8701
09/19/2018 02H,8707
09/19/2018 01H,8706
09/19/2018 00H,8701
09/18/2018 23H,8706
09/18/2018 22H,8706
09/18/2018 21H,8697
09/18/2018 20H,8700
09/18/2018 19H,8698
09/18/2018 18H,8698
09/18/2018 17H,8700
09/18/2018 16H,8706
09/18/2018 15H,8714
09/18/2018 14H,8713
09/18/2018 13H,8713
09/18/2018 12H,8720
09/18/2018 11H,8722
09/18/2018 10H,8718
09/18/2018 09H,8716
09/18/2018 08H,8708
09/18/2018 07H,8709
09/18/2018 06H,8703
09/18/2018 05H,8701
09/18/2018 04H,8706
09/18/2018 03H,8698
09/18/2018 02H,8695
09/18/2018 01H,8690
09/18/2018 00H,8686
09/17/2018 23H,8685
09/17/2018 22H,8680
09/17/2018 21H,8681
09/17/2018 20H,8680
09/17/2018 19H,8682
09/17/2018 18H,8686
09/17/2018 17H,8689
09/17/2018 16H,8692
09/17/2018 15H,8695
09/17/2018 14H,8706
09/17/2018 13H,8702
09/17/2018 12H,8705
09/17/2018 11H,8708
09/17/2018 10H,8709
09/17/2018 09H,8712
09/17/2018 08H,8710
09/17/2018 07H,8709
09/17/2018 06H,8704
09/17/2018 05H,8701
09/17/2018 04H,8707
09/17/2018 03H,8704
09/17/2018 02H,8702
09/17/2018 01H,8697
09/17/2018 00H,8699
09/16/2018 23H,8705
09/16/2018 22H,8700
09/16/2018 21H,8699
09/16/2018 20H,8699
09/16/2018 19H,8695
09/16/2018 18H,8686
09/16/2018 17H,8691
09/16/2018 16H,8686
09/16/2018 15H,8686
09/16/2018 14H,8686
09/16/2018 13H,8679
09/16/2018 12H,8685
09/16/2018 11H,8682
09/16/2018 10H,8683
09/16/2018 09H,8684
09/16/2018 08H,8675
09/16/2018 07H,8685
09/16/2018 06H,8678
09/16/2018 05H,8677
09/16/2018 04H,8681
09/16/2018 03H,8680
09/16/2018 02H,8675
09/16/2018 01H,8672
09/16/2018 00H,8675
09/15/2018 23H,8678
09/15/2018 22H,8673
09/15/2018 21H,8675
09/15/2018 20H,8663
09/15/2018 19H,8659
09/15/2018 18H,8663
09/15/2018 17H,8660
09/15/2018 16H,8660
09/15/2018 15H,8666
09/15/2018 14H,8674
09/15/2018 13H,8680
09/15/2018 12H,8671
09/15/2018 11H,8674
09/15/2018 10H,8670
09/15/2018 09H,8661
09/15/2018 08H,8736
09/15/2018 07H,8805
09/15/2018 06H,8871
09/15/2018 05H,8967
09/15/2018 04H,9107
09/15/2018 03H,9239
09/15/2018 02H,9388
09/15/2018 01H,9555
09/15/2018 00H,9747
09/14/2018 23H,9833
09/14/2018 22H,9832
09/14/2018 21H,9833
09/14/2018 20H,9838
09/14/2018 19H,9839
09/14/2018 18H,9841
09/14/2018 17H,9837
09/14/2018 16H,9840
09/14/2018 15H,9834
09/14/2018 14H,9837
09/14/2018 13H,9845
09/14/2018 12H,9847
09/14/2018 11H,9844
09/14/2018 10H,9846
09/14/2018 09H,9845
09/14/2018 08H,9841
09/14/2018 07H,9951
09/14/2018 06H,10130
09/14/2018 05H,10168
09/14/2018 04H,10164
09/14/2018 03H,10154
09/14/2018 02H,10151
09/14/2018 01H,10145
09/14/2018 00H,10145
09/13/2018 23H,10167
09/13/2018 22H,10160
09/13/2018 21H,10078
09/13/2018 20H,10212
09/13/2018 19H,10325
09/13/2018 18H,10545
09/13/2018 17H,10762
09/13/2018 16H,10930
09/13/2018 15H,11009
09/13/2018 14H,11135
09/13/2018 13H,11132
09/13/2018 12H,11289
09/13/2018 11H,11296
09/13/2018 10H,11311
09/13/2018 09H,11560
09/13/2018 08H,11733
09/13/2018 07H,11729
09/13/2018 06H,11727
09/13/2018 05H,11727
09/13/2018 04H,11729
09/13/2018 03H,11728
09/13/2018 02H,11718
09/13/2018 01H,11719
09/13/2018 00H,11718
09/12/2018 23H,11714
09/12/2018 22H,11709
09/12/2018 21H,11722
09/12/2018 20H,11726
09/12/2018 19H,11721
09/12/2018 18H,11731
09/12/2018 17H,11739
09/12/2018 16H,11746
09/12/2018 15H,11755
09/12/2018 14H,11750
09/12/2018 13H,11751
09/12/2018 12H,11749
09/12/2018 11H,11751
09/12/2018 10H,11755
09/12/2018 09H,11752
09/12/2018 08H,11748
09/12/2018 07H,11746
09/12/2018 06H,11748
09/12/2018 05H,11753
09/12/2018 04H,11753
09/12/2018 03H,11751
09/12/2018 02H,11743
09/12/2018 01H,11741
09/12/2018 00H,11731
09/11/2018 23H,11733
09/11/2018 22H,11731
09/11/2018 21H,11731
09/11/2018 20H,11735
09/11/2018 19H,11737
09/11/2018 18H,11740
09/11/2018 17H,11751
09/11/2018 16H,11759
09/11/2018 15H,11763
09/11/2018 14H,11766
09/11/2018 13H,11768
09/11/2018 12H,11768
09/11/2018 11H,11770
09/11/2018 10H,11765
09/11/2018 09H,11769
09/11/2018 08H,11771
09/11/2018 07H,11746
09/11/2018 06H,11750
09/11/2018 05H,11747
09/11/2018 04H,11747
09/11/2018 03H,11739
09/11/2018 02H,11744
09/11/2018 01H,11732
09/11/2018 00H,11730
09/10/2018 23H,11728
09/10/2018 22H,11726
09/10/2018 21H,11720
09/10/2018 20H,11717
09/10/2018 19H,11731
09/10/2018 18H,11732
09/10/2018 17H,11735
09/10/2018 16H,11745
09/10/2018 15H,11743
09/10/2018 14H,11733
09/10/2018 13H,11744
09/10/2018 12H,11750
09/10/2018 11H,11751
09/10/2018 10H,11747
09/10/2018 09H,11750
09/10/2018 08H,11748
09/10/2018 07H,11746
09/10/2018 06H,11749
09/10/2018 05H,11739
09/10/2018 04H,11746
09/10/2018 03H,11743
09/10/2018 02H,11741
09/10/2018 01H,11740
09/10/2018 00H,11735
09/9/2018 23H,11731
09/9/2018 22H,11726
09/9/2018 21H,11732
09/9/2018 20H,11722
09/9/2018 19H,11733
09/9/2018 18H,11734
09/9/2018 17H,11741
09/9/2018 16H,11752
09/9/2018 15H,11764
09/9/2018 14H,11761
09/9/2018 13H,11763
09/9/2018 12H,11758
09/9/2018 11H,11765
09/9/2018 10H,11758
09/9/2018 09H,11756
09/9/2018 08H,11747
09/9/2018 07H,11751
09/9/2018 06H,11736
09/9/2018 05H,11735
09/9/2018 04H,11732
09/9/2018 03H,11737
09/9/2018 02H,11721
09/9/2018 01H,11733
09/9/2018 00H,11729
09/8/2018 23H,11731
09/8/2018 22H,11735
09/8/2018 21H,11732
09/8/2018 20H,11735
09/8/2018 19H,11732
09/8/2018 18H,11735
09/8/2018 17H,11737
09/8/2018 16H,11748
09/8/2018 15H,11744
09/8/2018 14H,11754
09/8/2018 13H,11756
09/8/2018 12H,11759
09/8/2018 11H,11753
09/8/2018 10H,11748
09/8/2018 09H,11746
09/8/2018 08H,11747
09/8/2018 07H,11742
09/8/2018 06H,11745
09/8/2018 05H,11734
09/8/2018 04H,11732
09/8/2018 03H,11735
09/8/2018 02H,11734
09/8/2018 01H,11725
09/8/2018 00H,11731
09/7/2018 23H,11730
09/7/2018 22H,11721
09/7/2018 21H,11730
09/7/2018 20H,11725
09/7/2018 19H,11729
09/7/2018 18H,11725
09/7/2018 17H,11739
09/7/2018 16H,11736
09/7/2018 15H,11747
09/7/2018 14H,11748
09/7/2018 13H,11755
09/7/2018 12H,11748
09/7/2018 11H,11758
09/7/2018 10H,11749
09/7/2018 09H,11746
09/7/2018 08H,11746
09/7/2018 07H,11742
09/7/2018 06H,11733
09/7/2018 05H,11735
09/7/2018 04H,11735
09/7/2018 03H,11739
09/7/2018 02H,11730
09/7/2018 01H,11726
09/7/2018 00H,11723
09/6/2018 23H,11722
09/6/2018 22H,11720
09/6/2018 21H,11722
09/6/2018 20H,11726
09/6/2018 19H,11722
09/6/2018 18H,11727
09/6/2018 17H,11732
09/6/2018 16H,11737
09/6/2018 15H,11740
09/6/2018 14H,11753
09/6/2018 13H,11756
09/6/2018 12H,11754
09/6/2018 11H,11750
09/6/2018 10H,11752
09/6/2018 09H,11739
09/6/2018 08H,11741
09/6/2018 07H,11732
09/6/2018 06H,11719
09/6/2018 05H,11702
09/6/2018 04H,11714
09/6/2018 03H,11682
09/6/2018 02H,11672
09/6/2018 01H,11717
09/6/2018 00H,11719
09/5/2018 23H,11717
09/5/2018 22H,11724
09/5/2018 21H,11716
09/5/2018 20H,11726
09/5/2018 19H,11721
09/5/2018 18H,11728
09/5/2018 17H,11720
09/5/2018 16H,11727
09/5/2018 15H,11728
09/5/2018 14H,11737
09/5/2018 13H,11732
09/5/2018 12H,11742
09/5/2018 11H,11738
09/5/2018 10H,11738
09/5/2018 09H,11738
09/5/2018 08H,11735
09/5/2018 07H,11728
09/5/2018 06H,11731
09/5/2018 05H,11719
09/5/2018 04H,11732
09/5/2018 03H,11728
09/5/2018 02H,11726
09/5/2018 01H,11728
09/5/2018 00H,11729
09/4/2018 23H,11735
09/4/2018 22H,11730
09/4/2018 21H,11714
09/4/2018 20H,11713
09/4/2018 19H,11716
09/4/2018 18H,11706
09/4/2018 17H,11699
09/4/2018 16H,11693
09/4/2018 15H,11692
09/4/2018 14H,11688
09/4/2018 13H,11681
09/4/2018 12H,11664
09/4/2018 11H,11663
09/4/2018 10H,11653
09/4/2018 09H,11635
09/4/2018 08H,11612
09/4/2018 07H,11598
09/4/2018 06H,11575
09/4/2018 05H,11553
09/4/2018 04H,11515
09/4/2018 03H,11492
09/4/2018 02H,11514
09/4/2018 01H,11684
09/4/2018 00H,11694
09/3/2018 23H,11692
09/3/2018 22H,11686
09/3/2018 21H,11691
09/3/2018 20H,11685
09/3/2018 19H,11685
09/3/2018 18H,11685
09/3/2018 17H,11688
09/3/2018 16H,11688
09/3/2018 15H,11705
09/3/2018 14H,11700
09/3/2018 13H,11708
09/3/2018 12H,11714
09/3/2018 11H,11715
09/3/2018 10H,11721
09/3/2018 09H,11708
09/3/2018 08H,11708
09/3/2018 07H,11713
09/3/2018 06H,11704
09/3/2018 05H,11706
09/3/2018 04H,11697
09/3/2018 03H,11695
09/3/2018 02H,11697
09/3/2018 01H,11690
09/3/2018 00H,11699
09/2/2018 23H,11706
09/2/2018 22H,11705
09/2/2018 21H,11705
09/2/2018 20H,11694
09/2/2018 19H,11691
09/2/2018 18H,11703
09/2/2018 17H,11701
09/2/2018 16H,11713
09/2/2018 15H,11725
09/2/2018 14H,11728
09/2/2018 13H,11728
09/2/2018 12H,11735
09/2/2018 11H,11733
09/2/2018 10H,11733
09/2/2018 09H,11738
09/2/2018 08H,11740
09/2/2018 07H,11731
09/2/2018 06H,11722
09/2/2018 05H,11564
09/2/2018 04H,11574
09/2/2018 03H,11693
09/2/2018 02H,11700
09/2/2018 01H,11693
09/2/2018 00H,11685
09/1/2018 23H,11669
09/1/2018 22H,11667
09/1/2018 21H,11648
09/1/2018 20H,11630
09/1/2018 19H,11621
09/1/2018 18H,11599
09/1/2018 17H,11582
09/1/2018 16H,11570
09/1/2018 15H,11572
09/1/2018 14H,11561
09/1/2018 13H,11506
09/1/2018 12H,11480
09/1/2018 11H,11476
09/1/2018 10H,11475
09/1/2018 09H,11467
09/1/2018 08H,11460
09/1/2018 07H,11453
09/1/2018 06H,11390
09/1/2018 05H,11381
09/1/2018 04H,11407
09/1/2018 03H,11420
09/1/2018 02H,11554
09/1/2018 01H,11741
09/1/2018 00H,11738
08/31/2018 23H,11749
08/31/2018 22H,11739
08/31/2018 21H,11743
08/31/2018 20H,11740
08/31/2018 19H,11746
08/31/2018 18H,11749
08/31/2018 17H,11753
08/31/2018 16H,11751
08/31/2018 15H,11759
08/31/2018 14H,11768
08/31/2018 13H,11769
08/31/2018 12H,11764
08/31/2018 11H,11765
08/31/2018 10H,11766
08/31/2018 09H,11757
08/31/2018 08H,11763
08/31/2018 07H,11766
08/31/2018 06H,11761
08/31/2018 05H,11761
