Net generation from coal for Southeast (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390115&sdid=EBA.SE-ALL.NG.COL.H
19:20:06 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SE-ALL.NG.COL.H megawatthours
10/7/2018 21H,10249
10/7/2018 20H,10257
10/7/2018 19H,10118
10/7/2018 18H,10002
10/7/2018 17H,9970
10/7/2018 16H,9545
10/7/2018 15H,8646
10/7/2018 14H,8406
10/7/2018 13H,7649
10/7/2018 12H,7560
10/7/2018 11H,7407
10/7/2018 10H,7466
10/7/2018 09H,7388
10/7/2018 08H,7614
10/7/2018 07H,8172
10/7/2018 06H,8540
10/7/2018 05H,8997
10/7/2018 04H,9384
10/7/2018 03H,9267
10/7/2018 02H,9580
10/7/2018 01H,9752
10/7/2018 00H,9964
10/6/2018 23H,9894
10/6/2018 22H,10184
10/6/2018 21H,10308
10/6/2018 20H,10261
10/6/2018 19H,10230
10/6/2018 18H,10420
10/6/2018 17H,10738
10/6/2018 16H,10028
10/6/2018 15H,9354
10/6/2018 14H,8797
10/6/2018 13H,7834
10/6/2018 12H,7620
10/6/2018 11H,7746
10/6/2018 10H,7534
10/6/2018 09H,7616
10/6/2018 08H,7983
10/6/2018 07H,8486
10/6/2018 06H,9044
10/6/2018 05H,8878
10/6/2018 04H,9660
10/6/2018 03H,10067
10/6/2018 02H,10598
10/6/2018 01H,10829
10/6/2018 00H,10747
10/5/2018 23H,11092
10/5/2018 22H,11378
10/5/2018 21H,11346
10/5/2018 20H,11328
10/5/2018 19H,11319
10/5/2018 18H,11130
10/5/2018 17H,10982
10/5/2018 16H,10764
10/5/2018 15H,10502
10/5/2018 14H,9946
10/5/2018 13H,9386
10/5/2018 12H,9241
10/5/2018 11H,8553
10/5/2018 10H,7867
10/5/2018 09H,7790
10/5/2018 08H,7812
10/5/2018 07H,7905
10/5/2018 06H,8570
10/5/2018 05H,10032
10/5/2018 04H,10965
10/5/2018 03H,10449
10/5/2018 02H,10859
10/5/2018 01H,11058
10/5/2018 00H,10918
10/4/2018 23H,11215
10/4/2018 22H,11607
10/4/2018 21H,11599
10/4/2018 20H,11681
10/4/2018 19H,11680
10/4/2018 18H,11550
10/4/2018 17H,11092
10/4/2018 16H,10715
10/4/2018 15H,10325
10/4/2018 14H,9856
10/4/2018 13H,9046
10/4/2018 12H,9005
10/4/2018 11H,8488
10/4/2018 10H,7816
10/4/2018 09H,7608
10/4/2018 08H,7641
10/4/2018 07H,7813
10/4/2018 06H,8224
10/4/2018 05H,9082
10/4/2018 04H,9633
10/4/2018 03H,9859
10/4/2018 02H,10121
10/4/2018 01H,10338
10/4/2018 00H,10592
10/3/2018 23H,10756
10/3/2018 22H,10949
10/3/2018 21H,10904
10/3/2018 20H,10878
10/3/2018 19H,10994
10/3/2018 18H,10935
10/3/2018 17H,10602
10/3/2018 16H,10121
10/3/2018 15H,9910
10/3/2018 14H,9058
10/3/2018 13H,8724
10/3/2018 12H,8803
10/3/2018 11H,7627
10/3/2018 10H,6685
10/3/2018 09H,6468
10/3/2018 08H,6403
10/3/2018 07H,6297
10/3/2018 06H,6683
10/3/2018 05H,7478
10/3/2018 04H,8404
10/3/2018 03H,8953
10/3/2018 02H,9274
10/3/2018 01H,9473
10/3/2018 00H,9521
10/2/2018 23H,9423
10/2/2018 22H,9444
10/2/2018 21H,9516
10/2/2018 20H,9457
10/2/2018 19H,9375
10/2/2018 18H,9463
10/2/2018 17H,9633
10/2/2018 16H,9156
10/2/2018 15H,8389
10/2/2018 14H,7631
10/2/2018 13H,7591
10/2/2018 12H,7564
10/2/2018 11H,7119
10/2/2018 10H,6348
10/2/2018 09H,6616
10/2/2018 08H,6600
10/2/2018 07H,6597
10/2/2018 06H,6883
10/2/2018 05H,7819
10/2/2018 04H,8503
10/2/2018 03H,8652
10/2/2018 02H,9017
10/2/2018 01H,9580
10/2/2018 00H,9990
10/1/2018 23H,10290
10/1/2018 22H,10500
10/1/2018 21H,10708
10/1/2018 20H,10769
10/1/2018 19H,10535
10/1/2018 18H,10450
10/1/2018 17H,10328
10/1/2018 16H,10132
10/1/2018 15H,9817
10/1/2018 14H,9365
10/1/2018 13H,8975
10/1/2018 12H,9291
10/1/2018 11H,9044
10/1/2018 10H,7943
10/1/2018 09H,7623
10/1/2018 08H,7648
10/1/2018 07H,7640
10/1/2018 06H,8031
10/1/2018 05H,8447
10/1/2018 04H,8781
10/1/2018 03H,9711
10/1/2018 02H,10890
10/1/2018 01H,11280
10/1/2018 00H,11126
09/30/2018 23H,11233
09/30/2018 22H,11479
09/30/2018 21H,11367
09/30/2018 20H,11378
09/30/2018 19H,11014
09/30/2018 18H,10617
09/30/2018 17H,10331
09/30/2018 16H,9333
09/30/2018 15H,8430
09/30/2018 14H,8124
09/30/2018 13H,7630
09/30/2018 12H,7330
09/30/2018 11H,7409
09/30/2018 10H,7283
09/30/2018 09H,7393
09/30/2018 08H,7470
09/30/2018 07H,7690
09/30/2018 06H,8089
09/30/2018 05H,8741
09/30/2018 04H,9229
09/30/2018 03H,9682
09/30/2018 02H,10091
09/30/2018 01H,10539
09/30/2018 00H,10434
09/29/2018 23H,10698
09/29/2018 22H,11217
09/29/2018 21H,11257
09/29/2018 20H,11257
09/29/2018 19H,11101
09/29/2018 18H,10944
09/29/2018 17H,10962
09/29/2018 16H,10298
09/29/2018 15H,9300
09/29/2018 14H,8081
09/29/2018 13H,8027
09/29/2018 12H,8000
09/29/2018 11H,7997
09/29/2018 10H,7955
09/29/2018 09H,8042
09/29/2018 08H,8149
09/29/2018 07H,8286
09/29/2018 06H,8547
09/29/2018 05H,8913
09/29/2018 04H,9718
09/29/2018 03H,9983
09/29/2018 02H,10622
09/29/2018 01H,10706
09/29/2018 00H,10786
09/28/2018 23H,11070
09/28/2018 22H,11214
09/28/2018 21H,11220
09/28/2018 20H,11209
09/28/2018 19H,11075
09/28/2018 18H,10689
09/28/2018 17H,10479
09/28/2018 16H,10472
09/28/2018 15H,10049
09/28/2018 14H,9559
09/28/2018 13H,8969
09/28/2018 12H,8899
09/28/2018 11H,8557
09/28/2018 10H,7818
09/28/2018 09H,7772
09/28/2018 08H,7771
09/28/2018 07H,7793
09/28/2018 06H,7897
09/28/2018 05H,8402
09/28/2018 04H,9630
09/28/2018 03H,10057
09/28/2018 02H,10247
09/28/2018 01H,10526
09/28/2018 00H,10382
09/27/2018 23H,10206
09/27/2018 22H,10437
09/27/2018 21H,11158
09/27/2018 20H,11254
09/27/2018 19H,11120
09/27/2018 18H,10904
09/27/2018 17H,10728
09/27/2018 16H,10771
09/27/2018 15H,10495
09/27/2018 14H,9984
09/27/2018 13H,9477
09/27/2018 12H,9843
09/27/2018 11H,9359
09/27/2018 10H,7860
09/27/2018 09H,7814
09/27/2018 08H,7757
09/27/2018 07H,7851
09/27/2018 06H,8359
09/27/2018 05H,9306
09/27/2018 04H,9928
09/27/2018 03H,10646
09/27/2018 02H,11073
09/27/2018 01H,11662
09/27/2018 00H,11527
09/26/2018 23H,11329
09/26/2018 22H,11040
09/26/2018 21H,11161
09/26/2018 20H,11359
09/26/2018 19H,11414
09/26/2018 18H,11309
09/26/2018 17H,11109
09/26/2018 16H,11108
09/26/2018 15H,10578
09/26/2018 14H,9977
09/26/2018 13H,9829
09/26/2018 12H,9952
09/26/2018 11H,9896
09/26/2018 10H,8924
09/26/2018 09H,8209
09/26/2018 08H,8320
09/26/2018 07H,8932
09/26/2018 06H,9533
09/26/2018 05H,10003
09/26/2018 04H,10552
09/26/2018 03H,10852
09/26/2018 02H,11058
09/26/2018 01H,11077
09/26/2018 00H,10729
09/25/2018 23H,10977
09/25/2018 22H,11174
09/25/2018 21H,11283
09/25/2018 20H,11511
09/25/2018 19H,10949
09/25/2018 18H,10782
09/25/2018 17H,10497
09/25/2018 16H,10237
09/25/2018 15H,10010
09/25/2018 14H,9948
09/25/2018 13H,9782
09/25/2018 12H,10096
09/25/2018 11H,9731
09/25/2018 10H,8651
09/25/2018 09H,8123
09/25/2018 08H,8165
09/25/2018 07H,8642
09/25/2018 06H,9271
09/25/2018 05H,9905
09/25/2018 04H,10085
09/25/2018 03H,10169
09/25/2018 02H,10373
09/25/2018 01H,10492
09/25/2018 00H,10453
09/24/2018 23H,10450
09/24/2018 22H,10513
09/24/2018 21H,10700
09/24/2018 20H,10833
09/24/2018 19H,10618
09/24/2018 18H,10431
09/24/2018 17H,10421
09/24/2018 16H,10394
09/24/2018 15H,9998
09/24/2018 14H,9597
09/24/2018 13H,8981
09/24/2018 12H,9595
09/24/2018 11H,9434
09/24/2018 10H,8386
09/24/2018 09H,7586
09/24/2018 08H,7464
09/24/2018 07H,7703
09/24/2018 06H,8306
09/24/2018 05H,9240
09/24/2018 04H,10390
09/24/2018 03H,10466
09/24/2018 02H,11090
09/24/2018 01H,11187
09/24/2018 00H,11272
09/23/2018 23H,11160
09/23/2018 22H,11191
09/23/2018 21H,11182
09/23/2018 20H,11274
09/23/2018 19H,11501
09/23/2018 18H,11483
09/23/2018 17H,11257
09/23/2018 16H,10816
09/23/2018 15H,9890
09/23/2018 14H,8652
09/23/2018 13H,7874
09/23/2018 12H,7643
09/23/2018 11H,7607
09/23/2018 10H,7586
09/23/2018 09H,7557
09/23/2018 08H,7579
09/23/2018 07H,7721
09/23/2018 06H,8329
09/23/2018 05H,9372
09/23/2018 04H,10243
09/23/2018 03H,10524
09/23/2018 02H,10826
09/23/2018 01H,10651
09/23/2018 00H,11123
09/22/2018 23H,11269
09/22/2018 22H,11233
09/22/2018 21H,11265
09/22/2018 20H,11256
09/22/2018 19H,11284
09/22/2018 18H,11277
09/22/2018 17H,11242
09/22/2018 16H,10835
09/22/2018 15H,10583
09/22/2018 14H,9659
09/22/2018 13H,8173
09/22/2018 12H,7869
09/22/2018 11H,7756
09/22/2018 10H,7764
09/22/2018 09H,7776
09/22/2018 08H,8083
09/22/2018 07H,8735
09/22/2018 06H,9293
09/22/2018 05H,9573
09/22/2018 04H,10149
09/22/2018 03H,10510
09/22/2018 02H,10978
09/22/2018 01H,11015
09/22/2018 00H,11149
09/21/2018 23H,11467
09/21/2018 22H,11728
09/21/2018 21H,11825
09/21/2018 20H,11766
09/21/2018 19H,11459
09/21/2018 18H,11255
09/21/2018 17H,10964
09/21/2018 16H,10982
09/21/2018 15H,10508
09/21/2018 14H,9996
09/21/2018 13H,9018
09/21/2018 12H,9525
09/21/2018 11H,9845
09/21/2018 10H,8746
09/21/2018 09H,8468
09/21/2018 08H,8622
09/21/2018 07H,9146
09/21/2018 06H,9632
09/21/2018 05H,10379
09/21/2018 04H,10618
09/21/2018 03H,10885
09/21/2018 02H,11098
09/21/2018 01H,11285
09/21/2018 00H,11371
09/20/2018 23H,11656
09/20/2018 22H,11944
09/20/2018 21H,11974
09/20/2018 20H,12041
09/20/2018 19H,11845
09/20/2018 18H,11661
09/20/2018 17H,11595
09/20/2018 16H,11413
09/20/2018 15H,10764
09/20/2018 14H,10107
09/20/2018 13H,8799
09/20/2018 12H,8951
09/20/2018 11H,9499
09/20/2018 10H,8295
09/20/2018 09H,8130
09/20/2018 08H,7998
09/20/2018 07H,8665
09/20/2018 06H,9330
09/20/2018 05H,10256
09/20/2018 04H,10695
09/20/2018 03H,10119
09/20/2018 02H,10976
09/20/2018 01H,11363
09/20/2018 00H,11537
09/19/2018 23H,11909
09/19/2018 22H,12168
09/19/2018 21H,12204
09/19/2018 20H,12055
09/19/2018 19H,12002
09/19/2018 18H,11994
09/19/2018 17H,11829
09/19/2018 16H,11582
09/19/2018 15H,10831
09/19/2018 14H,10371
09/19/2018 13H,9403
09/19/2018 12H,9074
09/19/2018 11H,8856
09/19/2018 10H,8222
09/19/2018 09H,8129
09/19/2018 08H,8118
09/19/2018 07H,8299
09/19/2018 06H,8781
09/19/2018 05H,9887
09/19/2018 04H,10920
09/19/2018 03H,10745
09/19/2018 02H,10622
09/19/2018 01H,10776
09/19/2018 00H,10990
09/18/2018 23H,11129
09/18/2018 22H,11328
09/18/2018 21H,11679
09/18/2018 20H,11672
09/18/2018 19H,11667
09/18/2018 18H,11706
09/18/2018 17H,11797
09/18/2018 16H,11405
09/18/2018 15H,11113
09/18/2018 14H,10644
09/18/2018 13H,9532
09/18/2018 12H,9368
09/18/2018 11H,9985
09/18/2018 10H,8914
09/18/2018 09H,8121
09/18/2018 08H,8289
09/18/2018 07H,8646
09/18/2018 06H,9331
09/18/2018 05H,10325
09/18/2018 04H,10762
09/18/2018 03H,10762
09/18/2018 02H,10940
09/18/2018 01H,11278
09/18/2018 00H,11395
09/17/2018 23H,11515
09/17/2018 22H,11865
09/17/2018 21H,12118
09/17/2018 20H,11969
09/17/2018 19H,11697
09/17/2018 18H,11846
09/17/2018 17H,11776
09/17/2018 16H,11220
09/17/2018 15H,10536
09/17/2018 14H,9718
09/17/2018 13H,8483
09/17/2018 12H,8715
09/17/2018 11H,8815
09/17/2018 10H,7713
09/17/2018 09H,7625
09/17/2018 08H,7628
09/17/2018 07H,7817
09/17/2018 06H,8391
09/17/2018 05H,9078
09/17/2018 04H,9764
09/17/2018 03H,10306
09/17/2018 02H,10691
09/17/2018 01H,10985
09/17/2018 00H,11096
09/16/2018 23H,11171
09/16/2018 22H,11212
09/16/2018 21H,11194
09/16/2018 20H,11125
09/16/2018 19H,11027
09/16/2018 18H,10826
09/16/2018 17H,10126
09/16/2018 16H,9648
09/16/2018 15H,9083
09/16/2018 14H,8486
09/16/2018 13H,7499
09/16/2018 12H,7443
09/16/2018 11H,7646
09/16/2018 10H,7753
09/16/2018 09H,7709
09/16/2018 08H,7965
09/16/2018 07H,8165
09/16/2018 06H,8165
09/16/2018 05H,8562
09/16/2018 04H,9595
09/16/2018 03H,10147
09/16/2018 02H,9875
09/16/2018 01H,9892
09/16/2018 00H,9725
09/15/2018 23H,10233
09/15/2018 22H,10555
09/15/2018 21H,10702
09/15/2018 20H,10343
09/15/2018 19H,10179
09/15/2018 18H,10109
09/15/2018 17H,9877
09/15/2018 16H,9671
09/15/2018 15H,9111
09/15/2018 14H,8233
09/15/2018 13H,7139
09/15/2018 12H,7114
09/15/2018 11H,7031
09/15/2018 10H,6985
09/15/2018 09H,7048
09/15/2018 08H,7220
09/15/2018 07H,7695
09/15/2018 06H,8338
09/15/2018 05H,9094
09/15/2018 04H,9547
09/15/2018 03H,9880
09/15/2018 02H,10264
09/15/2018 01H,10645
09/15/2018 00H,10859
09/14/2018 23H,11093
09/14/2018 22H,11343
09/14/2018 21H,11383
09/14/2018 20H,11261
09/14/2018 19H,10880
09/14/2018 18H,10624
09/14/2018 17H,9877
09/14/2018 16H,8498
09/14/2018 15H,7843
09/14/2018 14H,7766
09/14/2018 13H,7094
09/14/2018 12H,7335
09/14/2018 11H,7104
09/14/2018 10H,6505
09/14/2018 09H,6279
09/14/2018 08H,6298
09/14/2018 07H,6643
09/14/2018 06H,7407
09/14/2018 05H,8704
09/14/2018 04H,9590
09/14/2018 03H,10132
09/14/2018 02H,10154
09/14/2018 01H,10570
09/14/2018 00H,10664
09/13/2018 23H,10682
09/13/2018 22H,10828
09/13/2018 21H,10911
09/13/2018 20H,10971
09/13/2018 19H,10915
09/13/2018 18H,11058
09/13/2018 17H,10649
09/13/2018 16H,10308
09/13/2018 15H,9711
09/13/2018 14H,9129
09/13/2018 13H,8854
09/13/2018 12H,8369
09/13/2018 11H,7754
09/13/2018 10H,7172
09/13/2018 09H,6950
09/13/2018 08H,6923
09/13/2018 07H,6873
09/13/2018 06H,7554
09/13/2018 05H,8711
09/13/2018 04H,9968
09/13/2018 03H,10133
09/13/2018 02H,10289
09/13/2018 01H,10476
09/13/2018 00H,10483
09/12/2018 23H,10572
09/12/2018 22H,10651
09/12/2018 21H,10583
09/12/2018 20H,10649
09/12/2018 19H,10482
09/12/2018 18H,10317
09/12/2018 17H,10090
09/12/2018 16H,9763
09/12/2018 15H,9326
09/12/2018 14H,8524
09/12/2018 13H,7697
09/12/2018 12H,7638
09/12/2018 11H,7664
09/12/2018 10H,6844
09/12/2018 09H,6704
09/12/2018 08H,6716
09/12/2018 07H,6763
09/12/2018 06H,7290
09/12/2018 05H,8024
09/12/2018 04H,8813
09/12/2018 03H,9302
09/12/2018 02H,9642
09/12/2018 01H,9515
09/12/2018 00H,9594
09/11/2018 23H,9714
09/11/2018 22H,9781
09/11/2018 21H,9633
09/11/2018 20H,9785
09/11/2018 19H,9730
09/11/2018 18H,9679
09/11/2018 17H,9358
09/11/2018 16H,9120
09/11/2018 15H,8520
09/11/2018 14H,7996
09/11/2018 13H,7620
09/11/2018 12H,7317
09/11/2018 11H,7086
09/11/2018 10H,6345
09/11/2018 09H,6269
09/11/2018 08H,6326
09/11/2018 07H,6592
09/11/2018 06H,6938
09/11/2018 05H,7707
09/11/2018 04H,8281
09/11/2018 03H,8593
09/11/2018 02H,9321
09/11/2018 01H,9824
09/11/2018 00H,9633
09/10/2018 23H,9711
09/10/2018 22H,9681
09/10/2018 21H,9811
09/10/2018 20H,9970
09/10/2018 19H,10089
09/10/2018 18H,10450
09/10/2018 17H,10027
09/10/2018 16H,9609
09/10/2018 15H,9304
09/10/2018 14H,9117
09/10/2018 13H,8200
09/10/2018 12H,7712
09/10/2018 11H,7891
09/10/2018 10H,7049
09/10/2018 09H,6648
09/10/2018 08H,6693
09/10/2018 07H,6673
09/10/2018 06H,7163
09/10/2018 05H,7819
09/10/2018 04H,8475
09/10/2018 03H,8732
09/10/2018 02H,8940
09/10/2018 01H,9124
09/10/2018 00H,9106
09/9/2018 23H,9228
09/9/2018 22H,9278
09/9/2018 21H,9167
09/9/2018 20H,9317
09/9/2018 19H,9188
09/9/2018 18H,9007
09/9/2018 17H,8862
09/9/2018 16H,8871
09/9/2018 15H,8524
09/9/2018 14H,7601
09/9/2018 13H,6632
09/9/2018 12H,6286
09/9/2018 11H,6493
09/9/2018 10H,6494
09/9/2018 09H,6738
09/9/2018 08H,6890
09/9/2018 07H,7123
09/9/2018 06H,7467
09/9/2018 05H,7810
09/9/2018 04H,8328
09/9/2018 03H,8461
09/9/2018 02H,8497
09/9/2018 01H,8777
09/9/2018 00H,8667
09/8/2018 23H,8816
09/8/2018 22H,8925
09/8/2018 21H,9015
09/8/2018 20H,8664
09/8/2018 19H,8553
09/8/2018 18H,8590
09/8/2018 17H,8556
09/8/2018 16H,8572
09/8/2018 15H,8303
09/8/2018 14H,7885
09/8/2018 13H,6722
09/8/2018 12H,6208
09/8/2018 11H,6213
09/8/2018 10H,6165
09/8/2018 09H,6370
09/8/2018 08H,6615
09/8/2018 07H,7023
09/8/2018 06H,7615
09/8/2018 05H,8520
09/8/2018 04H,9263
09/8/2018 03H,9553
09/8/2018 02H,9678
09/8/2018 01H,9557
09/8/2018 00H,9535
09/7/2018 23H,9716
09/7/2018 22H,9518
09/7/2018 21H,9431
09/7/2018 20H,9465
09/7/2018 19H,9444
09/7/2018 18H,9139
09/7/2018 17H,9049
09/7/2018 16H,8987
09/7/2018 15H,9350
09/7/2018 14H,9069
09/7/2018 13H,8540
09/7/2018 12H,8257
09/7/2018 11H,8078
09/7/2018 10H,7248
09/7/2018 09H,7148
09/7/2018 08H,7137
09/7/2018 07H,7292
09/7/2018 06H,8213
09/7/2018 05H,9171
09/7/2018 04H,9817
09/7/2018 03H,9944
09/7/2018 02H,10172
09/7/2018 01H,10374
09/7/2018 00H,10331
09/6/2018 23H,10254
09/6/2018 22H,10264
09/6/2018 21H,10321
09/6/2018 20H,10200
09/6/2018 19H,10114
09/6/2018 18H,9900
09/6/2018 17H,9561
09/6/2018 16H,9096
09/6/2018 15H,8754
09/6/2018 14H,8141
09/6/2018 13H,7794
09/6/2018 12H,7589
09/6/2018 11H,7345
09/6/2018 10H,7016
09/6/2018 09H,6814
09/6/2018 08H,6816
09/6/2018 07H,7070
09/6/2018 06H,7404
09/6/2018 05H,8187
09/6/2018 04H,8664
09/6/2018 03H,9388
09/6/2018 02H,9791
09/6/2018 01H,10467
09/6/2018 00H,10485
09/5/2018 23H,10307
09/5/2018 22H,10422
09/5/2018 21H,10521
09/5/2018 20H,10390
09/5/2018 19H,10324
09/5/2018 18H,10125
09/5/2018 17H,10130
09/5/2018 16H,10009
09/5/2018 15H,9748
09/5/2018 14H,9217
09/5/2018 13H,8712
09/5/2018 12H,9073
09/5/2018 11H,8427
09/5/2018 10H,7534
09/5/2018 09H,7271
09/5/2018 08H,7303
09/5/2018 07H,7889
09/5/2018 06H,8428
09/5/2018 05H,8819
09/5/2018 04H,9421
09/5/2018 03H,9355
09/5/2018 02H,9782
09/5/2018 01H,9875
09/5/2018 00H,9952
09/4/2018 23H,9934
09/4/2018 22H,9773
09/4/2018 21H,9880
09/4/2018 20H,9941
09/4/2018 19H,9628
09/4/2018 18H,9602
09/4/2018 17H,9174
09/4/2018 16H,8883
09/4/2018 15H,8457
09/4/2018 14H,8263
09/4/2018 13H,8036
09/4/2018 12H,7750
09/4/2018 11H,7192
09/4/2018 10H,6852
09/4/2018 09H,6628
09/4/2018 08H,6653
09/4/2018 07H,6782
09/4/2018 06H,6926
09/4/2018 05H,7346
09/4/2018 04H,7906
09/4/2018 03H,8565
09/4/2018 02H,9059
09/4/2018 01H,8919
09/4/2018 00H,9218
09/3/2018 23H,9461
09/3/2018 22H,9543
09/3/2018 21H,9530
09/3/2018 20H,9454
09/3/2018 19H,9360
09/3/2018 18H,9283
09/3/2018 17H,9132
09/3/2018 16H,8539
09/3/2018 15H,7881
09/3/2018 14H,7224
09/3/2018 13H,6637
09/3/2018 12H,6142
09/3/2018 11H,6665
09/3/2018 10H,6681
09/3/2018 09H,6722
09/3/2018 08H,6753
09/3/2018 07H,6759
09/3/2018 06H,7123
09/3/2018 05H,7694
09/3/2018 04H,7993
09/3/2018 03H,8470
09/3/2018 02H,8783
09/3/2018 01H,8794
09/3/2018 00H,8813
09/2/2018 23H,9019
09/2/2018 22H,9191
09/2/2018 21H,9447
09/2/2018 20H,9632
09/2/2018 19H,9235
09/2/2018 18H,8782
09/2/2018 17H,8747
09/2/2018 16H,8489
09/2/2018 15H,8207
09/2/2018 14H,7439
09/2/2018 13H,7153
09/2/2018 12H,6628
09/2/2018 11H,6771
09/2/2018 10H,6722
09/2/2018 09H,6828
09/2/2018 08H,6930
09/2/2018 07H,6970
09/2/2018 06H,6885
09/2/2018 05H,7261
09/2/2018 04H,8087
09/2/2018 03H,8997
09/2/2018 02H,9618
09/2/2018 01H,9471
09/2/2018 00H,9766
09/1/2018 23H,9927
09/1/2018 22H,10216
09/1/2018 21H,10265
09/1/2018 20H,10385
09/1/2018 19H,10447
09/1/2018 18H,10482
09/1/2018 17H,10350
09/1/2018 16H,9568
09/1/2018 15H,8853
09/1/2018 14H,7701
09/1/2018 13H,6703
09/1/2018 12H,6409
09/1/2018 11H,6545
09/1/2018 10H,6734
09/1/2018 09H,6781
09/1/2018 08H,6933
09/1/2018 07H,7246
09/1/2018 06H,7596
09/1/2018 05H,8127
09/1/2018 04H,8931
09/1/2018 03H,9753
09/1/2018 02H,10742
09/1/2018 01H,11326
09/1/2018 00H,11353
08/31/2018 23H,11574
08/31/2018 22H,11660
08/31/2018 21H,11463
08/31/2018 20H,11600
08/31/2018 19H,11585
08/31/2018 18H,11131
08/31/2018 17H,10846
08/31/2018 16H,10460
08/31/2018 15H,9465
08/31/2018 14H,8517
08/31/2018 13H,8184
08/31/2018 12H,8305
08/31/2018 11H,8113
08/31/2018 10H,7471
08/31/2018 09H,7341
08/31/2018 08H,7562
08/31/2018 07H,7809
08/31/2018 06H,8334
08/31/2018 05H,8782
08/31/2018 04H,8940
08/31/2018 03H,10526
08/31/2018 02H,11332
08/31/2018 01H,11769
08/31/2018 00H,11745
08/30/2018 23H,11757
08/30/2018 22H,11834
08/30/2018 21H,11979
08/30/2018 20H,11806
08/30/2018 19H,11428
08/30/2018 18H,11216
08/30/2018 17H,11126
08/30/2018 16H,10695
08/30/2018 15H,9897
08/30/2018 14H,8993
08/30/2018 13H,8212
08/30/2018 12H,8079
08/30/2018 11H,8092
08/30/2018 10H,7637
08/30/2018 09H,7546
08/30/2018 08H,7734
08/30/2018 07H,7991
08/30/2018 06H,8069
08/30/2018 05H,8123
08/30/2018 04H,9140
08/30/2018 03H,10331
08/30/2018 02H,11138
08/30/2018 01H,11561
08/30/2018 00H,11558
08/29/2018 23H,11767
08/29/2018 22H,11749
08/29/2018 21H,11688
08/29/2018 20H,11994
08/29/2018 19H,12026
08/29/2018 18H,11930
08/29/2018 17H,11632
08/29/2018 16H,11257
08/29/2018 15H,10657
08/29/2018 14H,9825
08/29/2018 13H,9150
08/29/2018 12H,8931
08/29/2018 11H,8796
08/29/2018 10H,7965
08/29/2018 09H,7913
08/29/2018 08H,7950
08/29/2018 07H,8153
08/29/2018 06H,8477
08/29/2018 05H,9842
08/29/2018 04H,10447
08/29/2018 03H,10804
08/29/2018 02H,11359
08/29/2018 01H,11850
08/29/2018 00H,11700
08/28/2018 23H,11891
08/28/2018 22H,11759
08/28/2018 21H,11901
08/28/2018 20H,11863
08/28/2018 19H,11475
08/28/2018 18H,11351
08/28/2018 17H,10886
08/28/2018 16H,10834
08/28/2018 15H,10655
08/28/2018 14H,9846
08/28/2018 13H,8952
08/28/2018 12H,8951
08/28/2018 11H,8790
08/28/2018 10H,8019
08/28/2018 09H,7844
08/28/2018 08H,7939
08/28/2018 07H,8050
08/28/2018 06H,8802
08/28/2018 05H,9858
08/28/2018 04H,11235
08/28/2018 03H,11668
08/28/2018 02H,11870
08/28/2018 01H,11775
08/28/2018 00H,11905
08/27/2018 23H,12140
08/27/2018 22H,12168
08/27/2018 21H,12079
08/27/2018 20H,12123
08/27/2018 19H,12052
08/27/2018 18H,11938
08/27/2018 17H,11374
08/27/2018 16H,10867
08/27/2018 15H,10137
08/27/2018 14H,8789
08/27/2018 13H,8393
08/27/2018 12H,8219
08/27/2018 11H,8265
08/27/2018 10H,7592
08/27/2018 09H,7234
08/27/2018 08H,7141
08/27/2018 07H,7248
08/27/2018 06H,7384
08/27/2018 05H,8113
08/27/2018 04H,8593
08/27/2018 03H,9901
08/27/2018 02H,10280
08/27/2018 01H,10391
08/27/2018 00H,10437
08/26/2018 23H,10581
08/26/2018 22H,10561
08/26/2018 21H,10650
08/26/2018 20H,10586
08/26/2018 19H,10484
08/26/2018 18H,10374
08/26/2018 17H,9913
08/26/2018 16H,9233
08/26/2018 15H,8249
08/26/2018 14H,7762
08/26/2018 13H,7037
08/26/2018 12H,6229
08/26/2018 11H,6699
08/26/2018 10H,6453
08/26/2018 09H,6382
08/26/2018 08H,6677
08/26/2018 07H,7066
08/26/2018 06H,7355
08/26/2018 05H,7554
08/26/2018 04H,7914
08/26/2018 03H,8475
08/26/2018 02H,9335
08/26/2018 01H,9892
08/26/2018 00H,9634
08/25/2018 23H,9931
08/25/2018 22H,10172
08/25/2018 21H,10315
08/25/2018 20H,10134
08/25/2018 19H,10205
08/25/2018 18H,9837
08/25/2018 17H,9491
08/25/2018 16H,8700
08/25/2018 15H,7628
08/25/2018 14H,7334
08/25/2018 13H,6812
08/25/2018 12H,6548
08/25/2018 11H,6589
08/25/2018 10H,6339
08/25/2018 09H,6324
08/25/2018 08H,6557
08/25/2018 07H,6818
08/25/2018 06H,7046
08/25/2018 05H,7657
08/25/2018 04H,8163
08/25/2018 03H,8477
08/25/2018 02H,9045
08/25/2018 01H,9561
08/25/2018 00H,10167
08/24/2018 23H,10815
08/24/2018 22H,10925
08/24/2018 21H,10850
08/24/2018 20H,10690
08/24/2018 19H,10883
08/24/2018 18H,10345
08/24/2018 17H,9532
08/24/2018 16H,8768
08/24/2018 15H,7725
08/24/2018 14H,7514
08/24/2018 13H,7285
