Net generation from nuclear for Southwest (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390116&sdid=EBA.SW-ALL.NG.NUC.H
19:21:53 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SW-ALL.NG.NUC.H megawatthours
11/10/2018 07H,5309
11/10/2018 06H,5305
11/10/2018 05H,5302
11/10/2018 04H,5297
11/10/2018 03H,5302
11/10/2018 02H,5298
11/10/2018 01H,5294
11/10/2018 00H,5300
11/9/2018 23H,5302
11/9/2018 22H,5306
11/9/2018 21H,5307
11/9/2018 20H,5305
11/9/2018 19H,5302
11/9/2018 18H,5307
11/9/2018 17H,5307
11/9/2018 16H,5310
11/9/2018 15H,5309
11/9/2018 14H,5314
11/9/2018 13H,5309
11/9/2018 12H,5310
11/9/2018 11H,5305
11/9/2018 10H,5305
11/9/2018 09H,5301
11/9/2018 08H,5302
11/9/2018 07H,5293
11/9/2018 06H,5298
11/9/2018 05H,5302
11/9/2018 04H,5297
11/9/2018 03H,5294
11/9/2018 02H,5290
11/9/2018 01H,5278
11/9/2018 00H,5282
11/8/2018 23H,5282
11/8/2018 22H,5281
11/8/2018 21H,5287
11/8/2018 20H,5286
11/8/2018 19H,5291
11/8/2018 18H,5292
11/8/2018 17H,5296
11/8/2018 16H,5305
11/8/2018 15H,5309
11/8/2018 14H,5303
11/8/2018 13H,5305
11/8/2018 12H,5303
11/8/2018 11H,5301
11/8/2018 10H,5296
11/8/2018 09H,5301
11/8/2018 08H,5297
11/8/2018 07H,5301
11/8/2018 06H,5288
11/8/2018 05H,5287
11/8/2018 04H,5286
11/8/2018 03H,5286
11/8/2018 02H,5286
11/8/2018 01H,5276
11/8/2018 00H,5282
11/7/2018 23H,5278
11/7/2018 22H,5286
11/7/2018 21H,5276
11/7/2018 20H,5282
11/7/2018 19H,5294
11/7/2018 18H,5295
11/7/2018 17H,5298
11/7/2018 16H,5307
11/7/2018 15H,5305
11/7/2018 14H,5309
11/7/2018 13H,5306
11/7/2018 12H,5304
11/7/2018 11H,5297
11/7/2018 10H,5297
11/7/2018 09H,5298
11/7/2018 08H,5301
11/7/2018 07H,5291
11/7/2018 06H,5290
11/7/2018 05H,5291
11/7/2018 04H,5290
11/7/2018 03H,5280
11/7/2018 02H,5282
11/7/2018 01H,5282
11/7/2018 00H,5283
11/6/2018 23H,5283
11/6/2018 22H,5290
11/6/2018 21H,5290
11/6/2018 20H,5285
11/6/2018 19H,5290
11/6/2018 18H,5289
11/6/2018 17H,5306
11/6/2018 16H,5304
11/6/2018 15H,5310
11/6/2018 14H,5308
11/6/2018 13H,5309
11/6/2018 12H,5301
11/6/2018 11H,5305
11/6/2018 10H,5305
11/6/2018 09H,5301
11/6/2018 08H,5297
11/6/2018 07H,5302
11/6/2018 06H,5301
11/6/2018 05H,5301
11/6/2018 04H,5288
11/6/2018 03H,5290
11/6/2018 02H,5288
11/6/2018 01H,5293
11/6/2018 00H,5291
11/5/2018 23H,5294
11/5/2018 22H,5291
11/5/2018 21H,5291
11/5/2018 20H,5290
11/5/2018 19H,5289
11/5/2018 18H,5293
11/5/2018 17H,5306
11/5/2018 16H,5310
11/5/2018 15H,5310
11/5/2018 14H,5305
11/5/2018 13H,5309
11/5/2018 12H,5304
11/5/2018 11H,5301
11/5/2018 10H,5301
11/5/2018 09H,5301
11/5/2018 08H,5298
11/5/2018 07H,5291
11/5/2018 06H,5295
11/5/2018 05H,5290
11/5/2018 04H,5290
11/5/2018 03H,5293
11/5/2018 02H,5298
11/5/2018 01H,5288
11/5/2018 00H,5294
11/4/2018 23H,5287
11/4/2018 22H,5289
11/4/2018 21H,5294
11/4/2018 20H,5295
11/4/2018 19H,5294
11/4/2018 18H,5303
11/4/2018 17H,5302
11/4/2018 16H,5305
11/4/2018 15H,5306
11/4/2018 14H,5312
11/4/2018 13H,5305
11/4/2018 12H,5297
11/4/2018 11H,5300
11/4/2018 10H,5289
11/4/2018 09H,5295
11/4/2018 08H,5291
11/4/2018 07H,5295
11/4/2018 06H,5299
11/4/2018 05H,5291
11/4/2018 04H,5291
11/4/2018 03H,5284
11/4/2018 02H,5272
11/4/2018 01H,5271
11/4/2018 00H,5284
11/3/2018 23H,5286
11/3/2018 22H,5286
11/3/2018 21H,5288
11/3/2018 20H,5293
11/3/2018 19H,5294
11/3/2018 18H,5292
11/3/2018 17H,5293
11/3/2018 16H,5300
11/3/2018 15H,5305
11/3/2018 14H,5303
11/3/2018 13H,5304
11/3/2018 12H,5308
11/3/2018 11H,5311
11/3/2018 10H,5304
11/3/2018 09H,5309
11/3/2018 08H,5310
11/3/2018 07H,5301
11/3/2018 06H,5295
11/3/2018 05H,5304
11/3/2018 04H,5311
11/3/2018 03H,5302
11/3/2018 02H,5306
11/3/2018 01H,5300
11/3/2018 00H,5292
11/2/2018 23H,5298
11/2/2018 22H,5294
11/2/2018 21H,5289
11/2/2018 20H,5291
11/2/2018 19H,5291
11/2/2018 18H,5297
11/2/2018 17H,5302
11/2/2018 16H,5305
11/2/2018 15H,5305
11/2/2018 14H,5309
11/2/2018 13H,5309
11/2/2018 12H,5303
11/2/2018 11H,5309
11/2/2018 10H,5304
11/2/2018 09H,5307
11/2/2018 08H,5309
11/2/2018 07H,5300
11/2/2018 06H,5305
11/2/2018 05H,5304
11/2/2018 04H,5302
11/2/2018 03H,5304
11/2/2018 02H,5297
11/2/2018 01H,5302
11/2/2018 00H,5301
11/1/2018 23H,5302
11/1/2018 22H,5305
11/1/2018 21H,5302
11/1/2018 20H,5298
11/1/2018 19H,5303
11/1/2018 18H,5298
11/1/2018 17H,5306
11/1/2018 16H,5307
11/1/2018 15H,5308
11/1/2018 14H,5307
11/1/2018 13H,5307
11/1/2018 12H,5308
11/1/2018 11H,5309
11/1/2018 10H,5312
11/1/2018 09H,5311
11/1/2018 08H,5309
11/1/2018 07H,5314
11/1/2018 06H,5305
11/1/2018 05H,5306
11/1/2018 04H,5305
11/1/2018 03H,5299
11/1/2018 02H,5302
11/1/2018 01H,5298
11/1/2018 00H,5300
10/31/2018 23H,5303
10/31/2018 22H,5300
10/31/2018 21H,5303
10/31/2018 20H,5303
10/31/2018 19H,5298
10/31/2018 18H,5306
10/31/2018 17H,5300
10/31/2018 16H,5306
10/31/2018 15H,5301
10/31/2018 14H,5305
10/31/2018 13H,5300
10/31/2018 12H,5297
10/31/2018 11H,5296
10/31/2018 10H,5290
10/31/2018 09H,5288
10/31/2018 08H,5289
10/31/2018 07H,5290
10/31/2018 06H,5294
10/31/2018 05H,5290
10/31/2018 04H,5280
10/31/2018 03H,5273
10/31/2018 02H,5277
10/31/2018 01H,5274
10/31/2018 00H,5276
10/30/2018 23H,5272
10/30/2018 22H,5275
10/30/2018 21H,5267
10/30/2018 20H,5269
10/30/2018 19H,5276
10/30/2018 18H,5280
10/30/2018 17H,5285
10/30/2018 16H,5297
10/30/2018 15H,5302
10/30/2018 14H,5291
10/30/2018 13H,5291
10/30/2018 12H,5285
10/30/2018 11H,5287
10/30/2018 10H,5290
10/30/2018 09H,5290
10/30/2018 08H,5289
10/30/2018 07H,5282
10/30/2018 06H,5277
10/30/2018 05H,5272
10/30/2018 04H,5278
10/30/2018 03H,5265
10/30/2018 02H,5269
10/30/2018 01H,5266
10/30/2018 00H,5280
10/29/2018 23H,5274
10/29/2018 22H,5277
10/29/2018 21H,5267
10/29/2018 20H,5258
10/29/2018 19H,5260
10/29/2018 18H,5267
10/29/2018 17H,5286
10/29/2018 16H,5294
10/29/2018 15H,5293
10/29/2018 14H,5289
10/29/2018 13H,5297
10/29/2018 12H,5289
10/29/2018 11H,5288
10/29/2018 10H,5286
10/29/2018 09H,5289
10/29/2018 08H,5280
10/29/2018 07H,5286
10/29/2018 06H,5281
10/29/2018 05H,5277
10/29/2018 04H,5273
10/29/2018 03H,5270
10/29/2018 02H,5264
10/29/2018 01H,5270
10/29/2018 00H,5266
10/28/2018 23H,5279
10/28/2018 22H,5275
10/28/2018 21H,5276
10/28/2018 20H,5276
10/28/2018 19H,5286
10/28/2018 18H,5287
10/28/2018 17H,5291
10/28/2018 16H,5302
10/28/2018 15H,5299
10/28/2018 14H,5300
10/28/2018 13H,5303
10/28/2018 12H,5278
10/28/2018 11H,5293
10/28/2018 10H,5288
10/28/2018 09H,5292
10/28/2018 08H,5288
10/28/2018 07H,5284
10/28/2018 06H,5283
10/28/2018 05H,5282
10/28/2018 04H,5283
10/28/2018 03H,5274
10/28/2018 02H,5278
10/28/2018 01H,5273
10/28/2018 00H,5275
10/27/2018 23H,5274
10/27/2018 22H,5266
10/27/2018 21H,5270
10/27/2018 20H,5269
10/27/2018 19H,5270
10/27/2018 18H,5286
10/27/2018 17H,5283
10/27/2018 16H,5301
10/27/2018 15H,5305
10/27/2018 14H,5298
10/27/2018 13H,5300
10/27/2018 12H,5296
10/27/2018 11H,5289
10/27/2018 10H,5288
10/27/2018 09H,5289
10/27/2018 08H,5285
10/27/2018 07H,5290
10/27/2018 06H,5284
10/27/2018 05H,5280
10/27/2018 04H,5276
10/27/2018 03H,5272
10/27/2018 02H,5280
10/27/2018 01H,5269
10/27/2018 00H,5276
10/26/2018 23H,5279
10/26/2018 22H,5272
10/26/2018 21H,5274
10/26/2018 20H,5276
10/26/2018 19H,5281
10/26/2018 18H,5290
10/26/2018 17H,5288
10/26/2018 16H,5301
10/26/2018 15H,5298
10/26/2018 14H,5305
10/26/2018 13H,5296
10/26/2018 12H,5291
10/26/2018 11H,5290
10/26/2018 10H,5288
10/26/2018 09H,5289
10/26/2018 08H,5281
10/26/2018 07H,5285
10/26/2018 06H,5281
10/26/2018 05H,5265
10/26/2018 04H,5261
10/26/2018 03H,5266
10/26/2018 02H,5264
10/26/2018 01H,5266
10/26/2018 00H,5265
10/25/2018 23H,5272
10/25/2018 22H,5269
10/25/2018 21H,5268
10/25/2018 20H,5263
10/25/2018 19H,5268
10/25/2018 18H,5267
10/25/2018 17H,5282
10/25/2018 16H,5287
10/25/2018 15H,5289
10/25/2018 14H,5292
10/25/2018 13H,5286
10/25/2018 12H,5285
10/25/2018 11H,5281
10/25/2018 10H,5282
10/25/2018 09H,5280
10/25/2018 08H,5277
10/25/2018 07H,5277
10/25/2018 06H,5269
10/25/2018 05H,5275
10/25/2018 04H,5269
10/25/2018 03H,5267
10/25/2018 02H,5270
10/25/2018 01H,5268
10/25/2018 00H,5270
10/24/2018 23H,5273
10/24/2018 22H,5268
10/24/2018 21H,5273
10/24/2018 20H,5269
10/24/2018 19H,5268
10/24/2018 18H,5269
10/24/2018 17H,5277
10/24/2018 16H,5281
10/24/2018 15H,5285
10/24/2018 14H,5291
10/24/2018 13H,5292
10/24/2018 12H,5285
10/24/2018 11H,5284
10/24/2018 10H,5275
10/24/2018 09H,5277
10/24/2018 08H,5272
10/24/2018 07H,5268
10/24/2018 06H,5276
10/24/2018 05H,5263
10/24/2018 04H,5252
10/24/2018 03H,5252
10/24/2018 02H,5251
10/24/2018 01H,5256
10/24/2018 00H,5255
10/23/2018 23H,5246
10/23/2018 22H,5256
10/23/2018 21H,5259
10/23/2018 20H,5257
10/23/2018 19H,5265
10/23/2018 18H,5270
10/23/2018 17H,5274
10/23/2018 16H,5284
10/23/2018 15H,5289
10/23/2018 14H,5286
10/23/2018 13H,5292
10/23/2018 12H,5285
10/23/2018 11H,5284
10/23/2018 10H,5281
10/23/2018 09H,5284
10/23/2018 08H,5284
10/23/2018 07H,5285
10/23/2018 06H,5284
10/23/2018 05H,5280
10/23/2018 04H,5285
10/23/2018 03H,5280
10/23/2018 02H,5281
10/23/2018 01H,5280
10/23/2018 00H,5269
10/22/2018 23H,5269
10/22/2018 22H,5272
10/22/2018 21H,5261
10/22/2018 20H,5257
10/22/2018 19H,5257
10/22/2018 18H,5260
10/22/2018 17H,5260
10/22/2018 16H,5269
10/22/2018 15H,5268
10/22/2018 14H,5269
10/22/2018 13H,5268
10/22/2018 12H,5256
10/22/2018 11H,5260
10/22/2018 10H,5254
10/22/2018 09H,5253
10/22/2018 08H,5251
10/22/2018 07H,5253
10/22/2018 06H,5243
10/22/2018 05H,5253
10/22/2018 04H,5248
10/22/2018 03H,5252
10/22/2018 02H,5252
10/22/2018 01H,5249
10/22/2018 00H,5250
10/21/2018 23H,5253
10/21/2018 22H,5244
10/21/2018 21H,5245
10/21/2018 20H,5249
10/21/2018 19H,5248
10/21/2018 18H,5253
10/21/2018 17H,5265
10/21/2018 16H,5265
10/21/2018 15H,5269
10/21/2018 14H,5261
10/21/2018 13H,5264
10/21/2018 12H,5256
10/21/2018 11H,5257
10/21/2018 10H,5252
10/21/2018 09H,5261
10/21/2018 08H,5255
10/21/2018 07H,5252
10/21/2018 06H,5253
10/21/2018 05H,5250
10/21/2018 04H,5249
10/21/2018 03H,5253
10/21/2018 02H,5252
10/21/2018 01H,5249
10/21/2018 00H,5249
10/20/2018 23H,5245
10/20/2018 22H,5245
10/20/2018 21H,5242
10/20/2018 20H,5234
10/20/2018 19H,5239
10/20/2018 18H,5242
10/20/2018 17H,5256
10/20/2018 16H,5284
10/20/2018 15H,5296
10/20/2018 14H,5295
10/20/2018 13H,5295
10/20/2018 12H,5288
10/20/2018 11H,5286
10/20/2018 10H,5276
10/20/2018 09H,5287
10/20/2018 08H,5280
10/20/2018 07H,5287
10/20/2018 06H,5283
10/20/2018 05H,5287
10/20/2018 04H,5283
10/20/2018 03H,5280
10/20/2018 02H,5279
10/20/2018 01H,5285
10/20/2018 00H,5279
10/19/2018 23H,5281
10/19/2018 22H,5273
10/19/2018 21H,5289
10/19/2018 20H,5280
10/19/2018 19H,5281
10/19/2018 18H,5290
10/19/2018 17H,5293
10/19/2018 16H,5297
10/19/2018 15H,5289
10/19/2018 14H,5280
10/19/2018 13H,5267
10/19/2018 12H,5268
10/19/2018 11H,5265
10/19/2018 10H,5271
10/19/2018 09H,5280
10/19/2018 08H,5283
10/19/2018 07H,5288
10/19/2018 06H,5286
10/19/2018 05H,5287
10/19/2018 04H,5288
10/19/2018 03H,5287
10/19/2018 02H,5291
10/19/2018 01H,5288
10/19/2018 00H,5288
10/18/2018 23H,5284
10/18/2018 22H,5284
10/18/2018 21H,5275
10/18/2018 20H,5276
10/18/2018 19H,5274
10/18/2018 18H,5286
10/18/2018 17H,5288
10/18/2018 16H,5294
10/18/2018 15H,5305
10/18/2018 14H,5305
10/18/2018 13H,5305
10/18/2018 12H,5296
10/18/2018 11H,5295
10/18/2018 10H,5284
10/18/2018 09H,5291
10/18/2018 08H,5291
10/18/2018 07H,5285
10/18/2018 06H,5288
10/18/2018 05H,5290
10/18/2018 04H,5288
10/18/2018 03H,5283
10/18/2018 02H,5288
10/18/2018 01H,5284
10/18/2018 00H,5284
10/17/2018 23H,5284
10/17/2018 22H,5292
10/17/2018 21H,5284
10/17/2018 20H,5280
10/17/2018 19H,5293
10/17/2018 18H,5284
10/17/2018 17H,5288
10/17/2018 16H,5292
10/17/2018 15H,5292
10/17/2018 14H,5288
10/17/2018 13H,5287
10/17/2018 12H,5291
10/17/2018 11H,5279
10/17/2018 10H,5268
10/17/2018 09H,5271
10/17/2018 08H,5279
10/17/2018 07H,5286
10/17/2018 06H,5292
10/17/2018 05H,5291
10/17/2018 04H,5291
10/17/2018 03H,5295
10/17/2018 02H,5292
10/17/2018 01H,5296
10/17/2018 00H,5287
10/16/2018 23H,5295
10/16/2018 22H,5287
10/16/2018 21H,5296
10/16/2018 20H,5289
10/16/2018 19H,5293
10/16/2018 18H,5288
10/16/2018 17H,5297
10/16/2018 16H,5301
10/16/2018 15H,5311
10/16/2018 14H,5308
10/16/2018 13H,5299
10/16/2018 12H,5291
10/16/2018 11H,5287
10/16/2018 10H,5286
10/16/2018 09H,5296
10/16/2018 08H,5290
10/16/2018 07H,5295
10/16/2018 06H,5286
10/16/2018 05H,5288
10/16/2018 04H,5286
10/16/2018 03H,5284
10/16/2018 02H,5282
10/16/2018 01H,5284
10/16/2018 00H,5288
10/15/2018 23H,5287
10/15/2018 22H,5297
10/15/2018 21H,5296
10/15/2018 20H,5296
10/15/2018 19H,5296
10/15/2018 18H,5295
10/15/2018 17H,5305
10/15/2018 16H,5302
10/15/2018 15H,5311
10/15/2018 14H,5311
10/15/2018 13H,5302
10/15/2018 12H,5294
10/15/2018 11H,5299
10/15/2018 10H,5282
10/15/2018 09H,5271
10/15/2018 08H,5262
10/15/2018 07H,5264
10/15/2018 06H,5270
10/15/2018 05H,5270
10/15/2018 04H,5266
10/15/2018 03H,5267
10/15/2018 02H,5266
10/15/2018 01H,5268
10/15/2018 00H,5267
10/14/2018 23H,5270
10/14/2018 22H,5272
10/14/2018 21H,5267
10/14/2018 20H,5276
10/14/2018 19H,5267
10/14/2018 18H,5266
10/14/2018 17H,5272
10/14/2018 16H,5272
10/14/2018 15H,5275
10/14/2018 14H,5274
10/14/2018 13H,5278
10/14/2018 12H,5275
10/14/2018 11H,5260
10/14/2018 10H,5265
10/14/2018 09H,5266
10/14/2018 08H,5262
10/14/2018 07H,5264
10/14/2018 06H,5265
10/14/2018 05H,5262
10/14/2018 04H,5264
10/14/2018 03H,5265
10/14/2018 02H,5258
10/14/2018 01H,5258
10/14/2018 00H,5257
10/13/2018 23H,5258
10/13/2018 22H,5250
10/13/2018 21H,5253
10/13/2018 20H,5256
10/13/2018 19H,5266
10/13/2018 18H,5260
10/13/2018 17H,5261
10/13/2018 16H,5260
10/13/2018 15H,5262
10/13/2018 14H,5257
10/13/2018 13H,5265
10/13/2018 12H,5257
10/13/2018 11H,5258
10/13/2018 10H,5249
10/13/2018 09H,5257
10/13/2018 08H,5256
10/13/2018 07H,5266
10/13/2018 06H,5257
10/13/2018 05H,5257
10/13/2018 04H,5261
10/13/2018 03H,5253
10/13/2018 02H,5253
10/13/2018 01H,5238
10/13/2018 00H,5218
10/12/2018 23H,5222
10/12/2018 22H,5221
10/12/2018 21H,5238
10/12/2018 20H,5250
10/12/2018 19H,5253
10/12/2018 18H,5257
10/12/2018 17H,5265
10/12/2018 16H,5270
10/12/2018 15H,5269
10/12/2018 14H,5269
10/12/2018 13H,5266
10/12/2018 12H,5268
10/12/2018 11H,5273
10/12/2018 10H,5266
10/12/2018 09H,5268
10/12/2018 08H,5274
10/12/2018 07H,5273
10/12/2018 06H,5262
10/12/2018 05H,5264
10/12/2018 04H,5258
10/12/2018 03H,5253
10/12/2018 02H,5250
10/12/2018 01H,5257
10/12/2018 00H,5250
10/11/2018 23H,5251
10/11/2018 22H,5257
10/11/2018 21H,5254
10/11/2018 20H,5234
10/11/2018 19H,5248
10/11/2018 18H,5246
10/11/2018 17H,5245
10/11/2018 16H,5253
10/11/2018 15H,5278
10/11/2018 14H,5278
10/11/2018 13H,5278
10/11/2018 12H,5278
10/11/2018 11H,5273
10/11/2018 10H,5278
10/11/2018 09H,5273
10/11/2018 08H,5270
10/11/2018 07H,5278
10/11/2018 06H,5274
10/11/2018 05H,5273
10/11/2018 04H,5272
10/11/2018 03H,5265
10/11/2018 02H,5257
10/11/2018 01H,5263
10/11/2018 00H,5238
10/10/2018 23H,5242
10/10/2018 22H,5246
10/10/2018 21H,5246
10/10/2018 20H,5258
10/10/2018 19H,5270
10/10/2018 18H,5277
10/10/2018 17H,5282
10/10/2018 16H,5291
10/10/2018 15H,5293
10/10/2018 14H,5294
10/10/2018 13H,5293
10/10/2018 12H,5290
10/10/2018 11H,5293
10/10/2018 10H,5292
10/10/2018 09H,5287
10/10/2018 08H,5281
10/10/2018 07H,5293
10/10/2018 06H,5288
10/10/2018 05H,5286
10/10/2018 04H,5281
10/10/2018 03H,5282
10/10/2018 02H,5280
10/10/2018 01H,5286
10/10/2018 00H,5282
10/9/2018 23H,5277
10/9/2018 22H,5266
10/9/2018 21H,5276
10/9/2018 20H,5282
10/9/2018 19H,5272
10/9/2018 18H,5277
10/9/2018 17H,5286
10/9/2018 16H,5286
10/9/2018 15H,5293
10/9/2018 14H,5289
10/9/2018 13H,5294
10/9/2018 12H,5292
10/9/2018 11H,5288
10/9/2018 10H,5287
10/9/2018 09H,5285
10/9/2018 08H,5285
10/9/2018 07H,5282
10/9/2018 06H,5273
10/9/2018 05H,5289
10/9/2018 04H,5292
10/9/2018 03H,5291
10/9/2018 02H,5286
10/9/2018 01H,5274
10/9/2018 00H,5281
10/8/2018 23H,5286
10/8/2018 22H,5285
10/8/2018 21H,5288
10/8/2018 20H,5294
10/8/2018 19H,5291
10/8/2018 18H,5294
10/8/2018 17H,5286
10/8/2018 16H,5298
10/8/2018 15H,5299
10/8/2018 14H,5295
10/8/2018 13H,5298
10/8/2018 12H,5292
10/8/2018 11H,5293
10/8/2018 10H,5295
10/8/2018 09H,5290
10/8/2018 08H,5287
10/8/2018 07H,5284
10/8/2018 06H,5296
10/8/2018 05H,5287
10/8/2018 04H,5290
10/8/2018 03H,5268
10/8/2018 02H,5265
10/8/2018 01H,5257
10/8/2018 00H,5245
10/7/2018 23H,5248
10/7/2018 22H,5252
10/7/2018 21H,5257
10/7/2018 20H,5267
10/7/2018 19H,5274
10/7/2018 18H,5280
10/7/2018 17H,5268
10/7/2018 16H,5283
10/7/2018 15H,5282
10/7/2018 14H,5275
10/7/2018 13H,5271
10/7/2018 12H,5274
10/7/2018 11H,5262
10/7/2018 10H,5244
10/7/2018 09H,5241
10/7/2018 08H,5219
10/7/2018 07H,5200
10/7/2018 06H,5192
10/7/2018 05H,5194
10/7/2018 04H,5198
10/7/2018 03H,5202
10/7/2018 02H,5206
10/7/2018 01H,5196
10/7/2018 00H,5200
10/6/2018 23H,5203
10/6/2018 22H,5206
10/6/2018 21H,5206
10/6/2018 20H,5209
10/6/2018 19H,5212
10/6/2018 18H,5212
10/6/2018 17H,5222
10/6/2018 16H,5218
10/6/2018 15H,5223
10/6/2018 14H,5223
10/6/2018 13H,5211
10/6/2018 12H,5196
10/6/2018 11H,5202
10/6/2018 10H,5187
10/6/2018 09H,5186
10/6/2018 08H,5189
10/6/2018 07H,5802
10/6/2018 06H,6376
10/6/2018 05H,7020
10/6/2018 04H,7533
10/6/2018 03H,7584
10/6/2018 02H,7580
10/6/2018 01H,7589
10/6/2018 00H,7592
10/5/2018 23H,7753
10/5/2018 22H,7755
10/5/2018 21H,7757
10/5/2018 20H,7762
10/5/2018 19H,7754
10/5/2018 18H,7682
10/5/2018 17H,7629
10/5/2018 16H,7634
10/5/2018 15H,7658
10/5/2018 14H,7650
10/5/2018 13H,7645
10/5/2018 12H,7654
10/5/2018 11H,7653
10/5/2018 10H,7654
10/5/2018 09H,7654
10/5/2018 08H,7666
10/5/2018 07H,7653
10/5/2018 06H,7653
10/5/2018 05H,7643
10/5/2018 04H,7637
10/5/2018 03H,7638
10/5/2018 02H,7633
10/5/2018 01H,7637
10/5/2018 00H,7639
10/4/2018 23H,7637
10/4/2018 22H,7630
10/4/2018 21H,7638
10/4/2018 20H,7634
10/4/2018 19H,7633
10/4/2018 18H,7626
10/4/2018 17H,7629
10/4/2018 16H,7643
10/4/2018 15H,7649
10/4/2018 14H,7650
10/4/2018 13H,7653
10/4/2018 12H,7654
10/4/2018 11H,7642
10/4/2018 10H,7645
10/4/2018 09H,7634
10/4/2018 08H,7637
10/4/2018 07H,7643
10/4/2018 06H,7637
10/4/2018 05H,7625
10/4/2018 04H,7618
10/4/2018 03H,7613
10/4/2018 02H,7630
10/4/2018 01H,7626
10/4/2018 00H,7625
10/3/2018 23H,7630
10/3/2018 22H,7625
10/3/2018 21H,7630
10/3/2018 20H,7630
10/3/2018 19H,7638
10/3/2018 18H,7641
10/3/2018 17H,7646
10/3/2018 16H,7650
10/3/2018 15H,7650
10/3/2018 14H,7649
10/3/2018 13H,7653
10/3/2018 12H,7642
10/3/2018 11H,7654
10/3/2018 10H,7646
10/3/2018 09H,7653
10/3/2018 08H,7638
10/3/2018 07H,7641
10/3/2018 06H,7645
10/3/2018 05H,7645
10/3/2018 04H,7626
10/3/2018 03H,7626
10/3/2018 02H,7611
10/3/2018 01H,7610
10/3/2018 00H,7610
10/2/2018 23H,7606
10/2/2018 22H,7606
10/2/2018 21H,7600
10/2/2018 20H,7607
10/2/2018 19H,7629
10/2/2018 18H,7644
10/2/2018 17H,7656
10/2/2018 16H,7650
10/2/2018 15H,7665
10/2/2018 14H,7661
10/2/2018 13H,7661
10/2/2018 12H,7661
10/2/2018 11H,7650
10/2/2018 10H,7657
10/2/2018 09H,7654
10/2/2018 08H,7665
10/2/2018 07H,7649
10/2/2018 06H,7650
10/2/2018 05H,7657
10/2/2018 04H,7641
10/2/2018 03H,7649
10/2/2018 02H,7650
10/2/2018 01H,7658
10/2/2018 00H,7639
10/1/2018 23H,7644
10/1/2018 22H,7646
10/1/2018 21H,7651
10/1/2018 20H,7652
10/1/2018 19H,7667
10/1/2018 18H,7670
10/1/2018 17H,7670
10/1/2018 16H,7674
10/1/2018 15H,7668
10/1/2018 14H,7664
10/1/2018 13H,7668
10/1/2018 12H,7673
10/1/2018 11H,7678
10/1/2018 10H,7686
10/1/2018 09H,7676
10/1/2018 08H,7686
10/1/2018 07H,7682
10/1/2018 06H,7683
10/1/2018 05H,7675
10/1/2018 04H,7686
10/1/2018 03H,7686
10/1/2018 02H,7668
10/1/2018 01H,7686
10/1/2018 00H,7671
09/30/2018 23H,7664
09/30/2018 22H,7654
09/30/2018 21H,7647
09/30/2018 20H,7680
09/30/2018 19H,7685
09/30/2018 18H,7709
09/30/2018 17H,7726
09/30/2018 16H,7738
09/30/2018 15H,7750
09/30/2018 14H,7746
09/30/2018 13H,7754
09/30/2018 12H,7738
09/30/2018 11H,7738
09/30/2018 10H,7727
09/30/2018 09H,7718
09/30/2018 08H,7702
09/30/2018 07H,7702
09/30/2018 06H,7710
09/30/2018 05H,7707
09/30/2018 04H,7706
09/30/2018 03H,7698
09/30/2018 02H,7697
09/30/2018 01H,7696
09/30/2018 00H,7690
09/29/2018 23H,7702
09/29/2018 22H,7705
09/29/2018 21H,7698
09/29/2018 20H,7714
09/29/2018 19H,7727
09/29/2018 18H,7731
09/29/2018 17H,7743
09/29/2018 16H,7762
09/29/2018 15H,7774
09/29/2018 14H,7774
09/29/2018 13H,7773
09/29/2018 12H,7761
09/29/2018 11H,7766
09/29/2018 10H,7775
09/29/2018 09H,7766
09/29/2018 08H,7754
09/29/2018 07H,7757
09/29/2018 06H,7741
09/29/2018 05H,7737
09/29/2018 04H,7734
09/29/2018 03H,7732
09/29/2018 02H,7734
09/29/2018 01H,7729
09/29/2018 00H,7729
09/28/2018 23H,7738
09/28/2018 22H,7740
09/28/2018 21H,7749
09/28/2018 20H,7760
09/28/2018 19H,7756
09/28/2018 18H,7777
09/28/2018 17H,7783
09/28/2018 16H,7799
09/28/2018 15H,7818
09/28/2018 14H,7814
09/28/2018 13H,7818
09/28/2018 12H,7814
09/28/2018 11H,7808
09/28/2018 10H,7809
09/28/2018 09H,7816
09/28/2018 08H,7797
09/28/2018 07H,7798
09/28/2018 06H,7786
09/28/2018 05H,7778
09/28/2018 04H,7762
09/28/2018 03H,7774
09/28/2018 02H,7773
09/28/2018 01H,7775
09/28/2018 00H,7770
09/27/2018 23H,7773
09/27/2018 22H,7777
09/27/2018 21H,7788
09/27/2018 20H,7788
09/27/2018 19H,7794
09/27/2018 18H,7795
09/27/2018 17H,7810
09/27/2018 16H,7834
09/27/2018 15H,7834
09/27/2018 14H,7836
09/27/2018 13H,7834
09/27/2018 12H,7838
09/27/2018 11H,7830
09/27/2018 10H,7830
09/27/2018 09H,7822
09/27/2018 08H,7812
09/27/2018 07H,7806
09/27/2018 06H,7778
09/27/2018 05H,7799
09/27/2018 04H,7790
09/27/2018 03H,7785
09/27/2018 02H,7782
09/27/2018 01H,7790
09/27/2018 00H,7794
09/26/2018 23H,7803
