Net generation from coal for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.COL.H
19:01:56 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.COL.H megawatthours
11/11/2018 14H,109595
11/11/2018 13H,107850
11/11/2018 12H,105586
11/11/2018 11H,103415
11/11/2018 10H,100983
11/11/2018 09H,100252
11/11/2018 08H,101058
11/11/2018 07H,108365
11/11/2018 06H,120291
11/11/2018 05H,123282
11/11/2018 04H,127408
11/11/2018 03H,128900
11/11/2018 02H,129760
11/11/2018 01H,129657
11/11/2018 00H,127561
11/10/2018 23H,122985
11/10/2018 22H,119533
11/10/2018 21H,119053
11/10/2018 20H,120035
11/10/2018 19H,121332
11/10/2018 18H,122627
11/10/2018 17H,124186
11/10/2018 16H,124681
11/10/2018 15H,126231
11/10/2018 14H,126459
11/10/2018 13H,124231
11/10/2018 12H,119837
11/10/2018 11H,116387
11/10/2018 10H,113469
11/10/2018 09H,113024
11/10/2018 08H,114167
11/10/2018 07H,117240
11/10/2018 06H,119518
11/10/2018 05H,122242
11/10/2018 04H,125338
11/10/2018 03H,126363
11/10/2018 02H,128379
11/10/2018 01H,129161
11/10/2018 00H,128601
11/9/2018 23H,125480
11/9/2018 22H,123003
11/9/2018 21H,124215
11/9/2018 20H,126366
11/9/2018 19H,127144
11/9/2018 18H,126695
11/9/2018 17H,126933
11/9/2018 16H,128124
11/9/2018 15H,129697
11/9/2018 14H,129663
11/9/2018 13H,125530
11/9/2018 12H,119658
11/9/2018 11H,114279
11/9/2018 10H,111220
11/9/2018 09H,111146
11/9/2018 08H,112372
11/9/2018 07H,115556
11/9/2018 06H,118795
11/9/2018 05H,120350
11/9/2018 04H,126064
11/9/2018 03H,129114
11/9/2018 02H,131022
11/9/2018 01H,130895
11/9/2018 00H,130185
11/8/2018 23H,127019
11/8/2018 22H,125646
11/8/2018 21H,125554
11/8/2018 20H,125735
11/8/2018 19H,126189
11/8/2018 18H,126345
11/8/2018 17H,126498
11/8/2018 16H,127087
11/8/2018 15H,127662
11/8/2018 14H,127139
11/8/2018 13H,124400
11/8/2018 12H,119955
11/8/2018 11H,116097
11/8/2018 10H,113231
11/8/2018 09H,111862
11/8/2018 08H,112078
11/8/2018 07H,113825
11/8/2018 06H,116308
11/8/2018 05H,117707
11/8/2018 04H,124510
11/8/2018 03H,127048
11/8/2018 02H,128931
11/8/2018 01H,128724
11/8/2018 00H,126097
11/7/2018 23H,123313
11/7/2018 22H,121807
11/7/2018 21H,121490
11/7/2018 20H,122418
11/7/2018 19H,122336
11/7/2018 18H,121720
11/7/2018 17H,121815
11/7/2018 16H,122660
11/7/2018 15H,121604
11/7/2018 14H,120425
11/7/2018 13H,116440
11/7/2018 12H,110716
11/7/2018 11H,103796
11/7/2018 10H,98791
11/7/2018 09H,97864
11/7/2018 08H,99203
11/7/2018 07H,102825
11/7/2018 06H,107095
11/7/2018 05H,113029
11/7/2018 04H,118351
11/7/2018 03H,121405
11/7/2018 02H,123214
11/7/2018 01H,124366
11/7/2018 00H,123242
11/6/2018 23H,120840
11/6/2018 22H,117951
11/6/2018 21H,117891
11/6/2018 20H,117140
11/6/2018 19H,117349
11/6/2018 18H,117207
11/6/2018 17H,117961
11/6/2018 16H,119143
11/6/2018 15H,118844
11/6/2018 14H,117480
11/6/2018 13H,112647
11/6/2018 12H,104649
11/6/2018 11H,97520
11/6/2018 10H,94634
11/6/2018 09H,94069
11/6/2018 08H,96439
11/6/2018 07H,100840
11/6/2018 06H,104860
11/6/2018 05H,108662
11/6/2018 04H,116612
11/6/2018 03H,121252
11/6/2018 02H,124635
11/6/2018 01H,125266
11/6/2018 00H,122374
11/5/2018 23H,117512
11/5/2018 22H,116491
11/5/2018 21H,116639
11/5/2018 20H,115701
11/5/2018 19H,115259
11/5/2018 18H,116371
11/5/2018 17H,117293
11/5/2018 16H,119325
11/5/2018 15H,119032
11/5/2018 14H,116098
11/5/2018 13H,109919
11/5/2018 12H,99656
11/5/2018 11H,90189
11/5/2018 10H,84930
11/5/2018 09H,82505
11/5/2018 08H,82187
11/5/2018 07H,85034
11/5/2018 06H,83054
11/5/2018 05H,90753
11/5/2018 04H,97837
11/5/2018 03H,100500
11/5/2018 02H,103239
11/5/2018 01H,105444
11/5/2018 00H,104712
11/4/2018 23H,100681
11/4/2018 22H,98635
11/4/2018 21H,98507
11/4/2018 20H,97607
11/4/2018 19H,98604
11/4/2018 18H,99256
11/4/2018 17H,99214
11/4/2018 16H,99530
11/4/2018 15H,98305
11/4/2018 14H,94620
11/4/2018 13H,90690
11/4/2018 12H,87863
11/4/2018 11H,85459
11/4/2018 10H,85110
11/4/2018 09H,84351
11/4/2018 08H,85592
11/4/2018 07H,87490
11/4/2018 06H,92654
11/4/2018 05H,95644
11/4/2018 04H,107226
11/4/2018 03H,107642
11/4/2018 02H,110471
11/4/2018 01H,111994
11/4/2018 00H,110481
11/3/2018 23H,107092
11/3/2018 22H,102082
11/3/2018 21H,99973
11/3/2018 20H,99594
11/3/2018 19H,100776
11/3/2018 18H,101462
11/3/2018 17H,103757
11/3/2018 16H,106768
11/3/2018 15H,108502
11/3/2018 14H,107447
11/3/2018 13H,104118
11/3/2018 12H,100401
11/3/2018 11H,98128
11/3/2018 10H,94694
11/3/2018 09H,93334
11/3/2018 08H,93660
11/3/2018 07H,95875
11/3/2018 06H,99625
11/3/2018 05H,102424
11/3/2018 04H,104385
11/3/2018 03H,114218
11/3/2018 02H,119716
11/3/2018 01H,121507
11/3/2018 00H,120807
11/2/2018 23H,119400
11/2/2018 22H,117950
11/2/2018 21H,117399
11/2/2018 20H,117714
11/2/2018 19H,117526
11/2/2018 18H,118111
11/2/2018 17H,117523
11/2/2018 16H,119696
11/2/2018 15H,119892
11/2/2018 14H,117811
11/2/2018 13H,114828
11/2/2018 12H,110557
11/2/2018 11H,101942
11/2/2018 10H,94909
11/2/2018 09H,91703
11/2/2018 08H,93654
11/2/2018 07H,96594
11/2/2018 06H,101013
11/2/2018 05H,100057
11/2/2018 04H,106773
11/2/2018 03H,111931
11/2/2018 02H,114038
11/2/2018 01H,117378
11/2/2018 00H,115584
11/1/2018 23H,113354
11/1/2018 22H,112622
11/1/2018 21H,111662
11/1/2018 20H,111616
11/1/2018 19H,111576
11/1/2018 18H,112634
11/1/2018 17H,113747
11/1/2018 16H,112534
11/1/2018 15H,114003
11/1/2018 14H,114235
11/1/2018 13H,113400
11/1/2018 12H,109317
11/1/2018 11H,102444
11/1/2018 10H,95909
11/1/2018 09H,93736
11/1/2018 08H,94891
11/1/2018 07H,96419
11/1/2018 06H,99769
11/1/2018 05H,104186
11/1/2018 04H,108188
11/1/2018 03H,114533
11/1/2018 02H,117858
11/1/2018 01H,118471
11/1/2018 00H,116844
10/31/2018 23H,115006
10/31/2018 22H,113606
10/31/2018 21H,113831
10/31/2018 20H,112542
10/31/2018 19H,113301
10/31/2018 18H,113854
10/31/2018 17H,114334
10/31/2018 16H,115545
10/31/2018 15H,116472
10/31/2018 14H,115633
10/31/2018 13H,115743
10/31/2018 12H,111536
10/31/2018 11H,106653
10/31/2018 10H,96287
10/31/2018 09H,93449
10/31/2018 08H,92135
10/31/2018 07H,93859
10/31/2018 06H,96558
10/31/2018 05H,100273
10/31/2018 04H,109295
10/31/2018 03H,112614
10/31/2018 02H,116147
10/31/2018 01H,117880
10/31/2018 00H,113537
10/30/2018 23H,111032
10/30/2018 22H,108763
10/30/2018 21H,107856
10/30/2018 20H,108113
10/30/2018 19H,109043
10/30/2018 18H,108896
10/30/2018 17H,108670
10/30/2018 16H,108322
10/30/2018 15H,109356
10/30/2018 14H,105504
10/30/2018 13H,106192
10/30/2018 12H,101541
10/30/2018 11H,95840
10/30/2018 10H,89192
10/30/2018 09H,85665
10/30/2018 08H,85066
10/30/2018 07H,85408
10/30/2018 06H,87323
10/30/2018 05H,96998
10/30/2018 04H,97046
10/30/2018 03H,108873
10/30/2018 02H,114149
10/30/2018 01H,117415
10/30/2018 00H,116920
10/29/2018 23H,115322
10/29/2018 22H,113689
10/29/2018 21H,113690
10/29/2018 20H,113501
10/29/2018 19H,114833
10/29/2018 18H,115075
10/29/2018 17H,115905
10/29/2018 16H,115398
10/29/2018 15H,114225
10/29/2018 14H,112605
10/29/2018 13H,110668
10/29/2018 12H,105574
10/29/2018 11H,98559
10/29/2018 10H,91805
10/29/2018 09H,89838
10/29/2018 08H,88530
10/29/2018 07H,92744
10/29/2018 06H,98935
10/29/2018 05H,102954
10/29/2018 04H,107700
10/29/2018 03H,110095
10/29/2018 02H,114053
10/29/2018 01H,115280
10/29/2018 00H,112987
10/28/2018 23H,108798
10/28/2018 22H,104595
10/28/2018 21H,102886
10/28/2018 20H,101204
10/28/2018 19H,101786
10/28/2018 18H,101110
10/28/2018 17H,99334
10/28/2018 16H,97470
10/28/2018 15H,94381
10/28/2018 14H,90620
10/28/2018 13H,88592
10/28/2018 12H,82866
10/28/2018 11H,80605
10/28/2018 10H,78182
10/28/2018 09H,77982
10/28/2018 08H,78744
10/28/2018 07H,79613
10/28/2018 06H,83466
10/28/2018 05H,87297
10/28/2018 04H,96727
10/28/2018 03H,102071
10/28/2018 02H,104006
10/28/2018 01H,108306
10/28/2018 00H,109025
10/27/2018 23H,107719
10/27/2018 22H,107039
10/27/2018 21H,106832
10/27/2018 20H,106908
10/27/2018 19H,106086
10/27/2018 18H,107133
10/27/2018 17H,109520
10/27/2018 16H,108195
10/27/2018 15H,109071
10/27/2018 14H,107482
10/27/2018 13H,105543
10/27/2018 12H,101173
10/27/2018 11H,97811
10/27/2018 10H,95227
10/27/2018 09H,94574
10/27/2018 08H,94804
10/27/2018 07H,97158
10/27/2018 06H,98190
10/27/2018 05H,103136
10/27/2018 04H,109246
10/27/2018 03H,113504
10/27/2018 02H,116536
10/27/2018 01H,118504
10/27/2018 00H,119171
10/26/2018 23H,118614
10/26/2018 22H,118433
10/26/2018 21H,118794
10/26/2018 20H,117383
10/26/2018 19H,118556
10/26/2018 18H,119020
10/26/2018 17H,118898
10/26/2018 16H,119921
10/26/2018 15H,120542
10/26/2018 14H,119060
10/26/2018 13H,118292
10/26/2018 12H,115242
10/26/2018 11H,111431
10/26/2018 10H,103618
10/26/2018 09H,101983
10/26/2018 08H,102165
10/26/2018 07H,103710
10/26/2018 06H,105656
10/26/2018 05H,109271
10/26/2018 04H,113568
10/26/2018 03H,118599
10/26/2018 02H,121208
10/26/2018 01H,123418
10/26/2018 00H,120931
10/25/2018 23H,120750
10/25/2018 22H,118504
10/25/2018 21H,117856
10/25/2018 20H,116990
10/25/2018 19H,117171
10/25/2018 18H,117080
10/25/2018 17H,117173
10/25/2018 16H,119448
10/25/2018 15H,121780
10/25/2018 14H,118821
10/25/2018 13H,118473
10/25/2018 12H,117342
10/25/2018 11H,113734
10/25/2018 10H,107162
10/25/2018 09H,104695
10/25/2018 08H,104291
10/25/2018 07H,103733
10/25/2018 06H,105706
10/25/2018 05H,108808
10/25/2018 04H,106057
10/25/2018 03H,113050
10/25/2018 02H,116629
10/25/2018 01H,118940
10/25/2018 00H,119582
10/24/2018 23H,118573
10/24/2018 22H,116481
10/24/2018 21H,116262
10/24/2018 20H,115416
10/24/2018 19H,116289
10/24/2018 18H,113571
10/24/2018 17H,115259
10/24/2018 16H,115761
10/24/2018 15H,116628
10/24/2018 14H,116874
10/24/2018 13H,115882
10/24/2018 12H,112941
10/24/2018 11H,107107
10/24/2018 10H,98159
10/24/2018 09H,94392
10/24/2018 08H,89820
10/24/2018 07H,90888
10/24/2018 06H,94028
10/24/2018 05H,99850
10/24/2018 04H,111619
10/24/2018 03H,117453
10/24/2018 02H,120200
10/24/2018 01H,121576
10/24/2018 00H,121391
10/23/2018 23H,120863
10/23/2018 22H,117413
10/23/2018 21H,119034
10/23/2018 20H,120187
10/23/2018 19H,120205
10/23/2018 18H,121228
10/23/2018 17H,121286
10/23/2018 16H,122902
10/23/2018 15H,123377
10/23/2018 14H,123443
10/23/2018 13H,122101
10/23/2018 12H,117248
10/23/2018 11H,113909
10/23/2018 10H,107487
10/23/2018 09H,102864
10/23/2018 08H,100293
10/23/2018 07H,100127
10/23/2018 06H,101660
10/23/2018 05H,103586
10/23/2018 04H,111471
10/23/2018 03H,118382
10/23/2018 02H,120059
10/23/2018 01H,123591
10/23/2018 00H,124256
10/22/2018 23H,123097
10/22/2018 22H,121466
10/22/2018 21H,120215
10/22/2018 20H,119666
10/22/2018 19H,120085
10/22/2018 18H,120994
10/22/2018 17H,122415
10/22/2018 16H,121219
10/22/2018 15H,123730
10/22/2018 14H,123597
10/22/2018 13H,120687
10/22/2018 12H,116108
10/22/2018 11H,110041
10/22/2018 10H,103147
10/22/2018 09H,98366
10/22/2018 08H,96961
10/22/2018 07H,98946
10/22/2018 06H,98143
10/22/2018 05H,102245
10/22/2018 04H,107870
10/22/2018 03H,112088
10/22/2018 02H,115956
10/22/2018 01H,117820
10/22/2018 00H,116309
10/21/2018 23H,113601
10/21/2018 22H,109269
10/21/2018 21H,107578
10/21/2018 20H,104993
10/21/2018 19H,105730
10/21/2018 18H,106400
10/21/2018 17H,106809
10/21/2018 16H,108564
10/21/2018 15H,107548
10/21/2018 14H,105502
10/21/2018 13H,103414
10/21/2018 12H,100250
10/21/2018 11H,99260
10/21/2018 10H,95867
10/21/2018 09H,97747
10/21/2018 08H,98823
10/21/2018 07H,100861
10/21/2018 06H,105751
10/21/2018 05H,109993
10/21/2018 04H,112404
10/21/2018 03H,116193
10/21/2018 02H,117541
10/21/2018 01H,119918
10/21/2018 00H,117186
10/20/2018 23H,113691
10/20/2018 22H,109654
10/20/2018 21H,107898
10/20/2018 20H,107723
10/20/2018 19H,108221
10/20/2018 18H,109467
10/20/2018 17H,110857
10/20/2018 16H,113087
10/20/2018 15H,115257
10/20/2018 14H,111205
10/20/2018 13H,106816
10/20/2018 12H,101864
10/20/2018 11H,97667
10/20/2018 10H,93975
10/20/2018 09H,92388
10/20/2018 08H,94146
10/20/2018 07H,97962
10/20/2018 06H,100752
10/20/2018 05H,105030
10/20/2018 04H,107882
10/20/2018 03H,111963
10/20/2018 02H,116930
10/20/2018 01H,119369
10/20/2018 00H,118660
10/19/2018 23H,116239
10/19/2018 22H,114505
10/19/2018 21H,114026
10/19/2018 20H,112948
10/19/2018 19H,113547
10/19/2018 18H,115050
10/19/2018 17H,115713
10/19/2018 16H,115839
10/19/2018 15H,117046
10/19/2018 14H,116054
10/19/2018 13H,114761
10/19/2018 12H,111157
10/19/2018 11H,104357
10/19/2018 10H,96111
10/19/2018 09H,93833
10/19/2018 08H,90690
10/19/2018 07H,93957
10/19/2018 06H,98015
10/19/2018 05H,103465
10/19/2018 04H,107688
10/19/2018 03H,115182
10/19/2018 02H,120178
10/19/2018 01H,122547
10/19/2018 00H,121159
10/18/2018 23H,119244
10/18/2018 22H,115215
10/18/2018 21H,116764
10/18/2018 20H,117650
10/18/2018 19H,117900
10/18/2018 18H,117617
10/18/2018 17H,119363
10/18/2018 16H,120405
10/18/2018 15H,127887
10/18/2018 14H,117684
10/18/2018 13H,118162
10/18/2018 12H,111832
10/18/2018 11H,108831
10/18/2018 10H,101181
10/18/2018 09H,98217
10/18/2018 08H,97880
10/18/2018 07H,99791
10/18/2018 06H,102898
10/18/2018 05H,109716
10/18/2018 04H,115327
10/18/2018 03H,122609
10/18/2018 02H,123913
10/18/2018 01H,127735
10/18/2018 00H,125928
10/17/2018 23H,124456
10/17/2018 22H,122289
10/17/2018 21H,123033
10/17/2018 20H,123293
10/17/2018 19H,123740
10/17/2018 18H,122973
10/17/2018 17H,124354
10/17/2018 16H,124076
10/17/2018 15H,124441
10/17/2018 14H,124432
10/17/2018 13H,123955
10/17/2018 12H,120803
10/17/2018 11H,114359
10/17/2018 10H,105906
10/17/2018 09H,102385
10/17/2018 08H,103191
10/17/2018 07H,105585
10/17/2018 06H,108164
10/17/2018 05H,110614
10/17/2018 04H,115892
10/17/2018 03H,119683
10/17/2018 02H,123347
10/17/2018 01H,124982
10/17/2018 00H,122691
10/16/2018 23H,120808
10/16/2018 22H,118649
10/16/2018 21H,117089
10/16/2018 20H,117887
10/16/2018 19H,120304
10/16/2018 18H,122551
10/16/2018 17H,122727
10/16/2018 16H,123927
10/16/2018 15H,123551
10/16/2018 14H,121634
10/16/2018 13H,119636
10/16/2018 12H,116020
10/16/2018 11H,109688
10/16/2018 10H,99710
10/16/2018 09H,96748
10/16/2018 08H,97243
10/16/2018 07H,98645
10/16/2018 06H,101989
10/16/2018 05H,106047
10/16/2018 04H,110189
10/16/2018 03H,117363
10/16/2018 02H,122285
10/16/2018 01H,124007
10/16/2018 00H,121188
10/15/2018 23H,118948
10/15/2018 22H,117604
10/15/2018 21H,116359
10/15/2018 20H,117134
10/15/2018 19H,117173
10/15/2018 18H,117669
10/15/2018 17H,119087
10/15/2018 16H,120712
10/15/2018 15H,119099
10/15/2018 14H,117444
10/15/2018 13H,115126
10/15/2018 12H,112107
10/15/2018 11H,104359
10/15/2018 10H,98250
10/15/2018 09H,94249
10/15/2018 08H,94206
10/15/2018 07H,96648
10/15/2018 06H,101035
10/15/2018 05H,105588
10/15/2018 04H,110747
10/15/2018 03H,114310
10/15/2018 02H,118143
10/15/2018 01H,118412
10/15/2018 00H,115768
10/14/2018 23H,114426
10/14/2018 22H,111720
10/14/2018 21H,110320
10/14/2018 20H,109846
10/14/2018 19H,109248
10/14/2018 18H,109446
10/14/2018 17H,109350
10/14/2018 16H,108649
10/14/2018 15H,107330
10/14/2018 14H,104330
10/14/2018 13H,99597
10/14/2018 12H,96706
10/14/2018 11H,92441
10/14/2018 10H,92600
10/14/2018 09H,91920
10/14/2018 08H,92794
10/14/2018 07H,95284
10/14/2018 06H,100208
10/14/2018 05H,103488
10/14/2018 04H,107270
10/14/2018 03H,109435
10/14/2018 02H,112939
10/14/2018 01H,115128
10/14/2018 00H,114396
10/13/2018 23H,112047
10/13/2018 22H,112503
10/13/2018 21H,109447
10/13/2018 20H,108036
10/13/2018 19H,108040
10/13/2018 18H,107406
10/13/2018 17H,107455
10/13/2018 16H,108201
10/13/2018 15H,109757
10/13/2018 14H,107668
10/13/2018 13H,106107
10/13/2018 12H,103734
10/13/2018 11H,99032
10/13/2018 10H,96695
10/13/2018 09H,95656
10/13/2018 08H,98519
10/13/2018 07H,102450
10/13/2018 06H,105553
10/13/2018 05H,110219
10/13/2018 04H,116259
10/13/2018 03H,119532
10/13/2018 02H,123450
10/13/2018 01H,125464
10/13/2018 00H,124792
10/12/2018 23H,124658
10/12/2018 22H,124248
10/12/2018 21H,123362
10/12/2018 20H,122054
10/12/2018 19H,122094
10/12/2018 18H,122845
10/12/2018 17H,122470
10/12/2018 16H,122092
10/12/2018 15H,121709
10/12/2018 14H,120644
10/12/2018 13H,119677
10/12/2018 12H,117089
10/12/2018 11H,111308
10/12/2018 10H,106209
10/12/2018 09H,102912
10/12/2018 08H,101295
10/12/2018 07H,106317
10/12/2018 06H,110042
10/12/2018 05H,115741
10/12/2018 04H,123732
10/12/2018 03H,125898
10/12/2018 02H,130365
10/12/2018 01H,133555
10/12/2018 00H,134347
10/11/2018 23H,132386
10/11/2018 22H,131166
10/11/2018 21H,131752
10/11/2018 20H,132521
10/11/2018 19H,133352
10/11/2018 18H,133729
10/11/2018 17H,131930
10/11/2018 16H,130442
10/11/2018 15H,130650
10/11/2018 14H,129489
10/11/2018 13H,128155
10/11/2018 12H,124388
10/11/2018 11H,114043
10/11/2018 10H,106395
10/11/2018 09H,102535
10/11/2018 08H,101924
10/11/2018 07H,105798
10/11/2018 06H,110461
10/11/2018 05H,115693
10/11/2018 04H,127165
10/11/2018 03H,132289
10/11/2018 02H,136629
10/11/2018 01H,141165
10/11/2018 00H,140963
10/10/2018 23H,139801
10/10/2018 22H,138321
10/10/2018 21H,138580
10/10/2018 20H,140034
10/10/2018 19H,139237
10/10/2018 18H,138631
10/10/2018 17H,138323
10/10/2018 16H,137780
10/10/2018 15H,136371
10/10/2018 14H,134963
10/10/2018 13H,132959
10/10/2018 12H,127532
10/10/2018 11H,120342
10/10/2018 10H,109964
10/10/2018 09H,104064
10/10/2018 08H,102714
10/10/2018 07H,105283
10/10/2018 06H,111576
10/10/2018 05H,117701
10/10/2018 04H,125339
10/10/2018 03H,132743
10/10/2018 02H,136641
10/10/2018 01H,139059
10/10/2018 00H,138923
10/9/2018 23H,138285
10/9/2018 22H,138164
10/9/2018 21H,139922
10/9/2018 20H,140681
10/9/2018 19H,141252
10/9/2018 18H,140461
10/9/2018 17H,140360
10/9/2018 16H,140038
10/9/2018 15H,138487
10/9/2018 14H,138461
10/9/2018 13H,136809
10/9/2018 12H,133023
10/9/2018 11H,128460
10/9/2018 10H,121620
10/9/2018 09H,114543
10/9/2018 08H,113979
10/9/2018 07H,116969
10/9/2018 06H,122396
10/9/2018 05H,128772
10/9/2018 04H,133225
10/9/2018 03H,139737
10/9/2018 02H,143020
10/9/2018 01H,144080
10/9/2018 00H,143686
10/8/2018 23H,142816
10/8/2018 22H,142862
10/8/2018 21H,143695
10/8/2018 20H,143221
10/8/2018 19H,142629
10/8/2018 18H,141809
10/8/2018 17H,140805
10/8/2018 16H,139633
10/8/2018 15H,138648
10/8/2018 14H,135841
10/8/2018 13H,132996
10/8/2018 12H,126644
10/8/2018 11H,121510
10/8/2018 10H,113744
10/8/2018 09H,108228
10/8/2018 08H,107525
10/8/2018 07H,109553
10/8/2018 06H,113486
10/8/2018 05H,119205
10/8/2018 04H,122734
10/8/2018 03H,133012
10/8/2018 02H,135533
10/8/2018 01H,136530
10/8/2018 00H,136374
10/7/2018 23H,136397
10/7/2018 22H,136147
10/7/2018 21H,135977
10/7/2018 20H,134643
10/7/2018 19H,133743
10/7/2018 18H,131831
10/7/2018 17H,130831
10/7/2018 16H,128282
10/7/2018 15H,123340
10/7/2018 14H,118034
10/7/2018 13H,110436
10/7/2018 12H,105229
10/7/2018 11H,102020
10/7/2018 10H,100989
10/7/2018 09H,102345
10/7/2018 08H,105808
10/7/2018 07H,108292
10/7/2018 06H,113597
10/7/2018 05H,119572
10/7/2018 04H,124632
10/7/2018 03H,127889
10/7/2018 02H,130818
10/7/2018 01H,130375
10/7/2018 00H,130732
10/6/2018 23H,132092
10/6/2018 22H,131882
10/6/2018 21H,131804
10/6/2018 20H,131512
10/6/2018 19H,130692
10/6/2018 18H,131960
10/6/2018 17H,131330
10/6/2018 16H,129059
10/6/2018 15H,124957
10/6/2018 14H,120195
10/6/2018 13H,113252
10/6/2018 12H,110601
10/6/2018 11H,108064
10/6/2018 10H,105217
10/6/2018 09H,104895
10/6/2018 08H,105184
10/6/2018 07H,108481
10/6/2018 06H,114233
10/6/2018 05H,118113
10/6/2018 04H,124803
10/6/2018 03H,128374
10/6/2018 02H,132622
10/6/2018 01H,135051
10/6/2018 00H,135388
10/5/2018 23H,135969
10/5/2018 22H,136455
10/5/2018 21H,137421
10/5/2018 20H,137672
10/5/2018 19H,136986
10/5/2018 18H,135884
10/5/2018 17H,133970
10/5/2018 16H,134843
10/5/2018 15H,134421
10/5/2018 14H,132301
10/5/2018 13H,128472
10/5/2018 12H,124882
10/5/2018 11H,118608
10/5/2018 10H,110205
10/5/2018 09H,106830
10/5/2018 08H,106765
10/5/2018 07H,109522
10/5/2018 06H,115726
10/5/2018 05H,123410
10/5/2018 04H,129254
10/5/2018 03H,133897
10/5/2018 02H,136794
10/5/2018 01H,139458
10/5/2018 00H,138741
10/4/2018 23H,139711
10/4/2018 22H,141474
10/4/2018 21H,142229
10/4/2018 20H,142253
10/4/2018 19H,140715
10/4/2018 18H,138748
10/4/2018 17H,135317
10/4/2018 16H,133509
10/4/2018 15H,131508
10/4/2018 14H,128767
10/4/2018 13H,125366
10/4/2018 12H,122286
10/4/2018 11H,114715
10/4/2018 10H,104640
10/4/2018 09H,99483
10/4/2018 08H,98956
10/4/2018 07H,101645
10/4/2018 06H,107394
10/4/2018 05H,115039
10/4/2018 04H,123639
