Net generation from natural gas for United States Lower 48 (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390105&sdid=EBA.US48-ALL.NG.NG.H
19:02:14 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.US48-ALL.NG.NG.H megawatthours
10/25/2018 07H,121287
10/25/2018 06H,125635
10/25/2018 05H,132844
10/25/2018 04H,137558
10/25/2018 03H,151390
10/25/2018 02H,161588
10/25/2018 01H,169126
10/25/2018 00H,168223
10/24/2018 23H,161757
10/24/2018 22H,158256
10/24/2018 21H,154849
10/24/2018 20H,152123
10/24/2018 19H,149980
10/24/2018 18H,148231
10/24/2018 17H,146744
10/24/2018 16H,146862
10/24/2018 15H,150234
10/24/2018 14H,150300
10/24/2018 13H,149604
10/24/2018 12H,144311
10/24/2018 11H,131141
10/24/2018 10H,116622
10/24/2018 09H,108374
10/24/2018 08H,106305
10/24/2018 07H,108322
10/24/2018 06H,111998
10/24/2018 05H,118355
10/24/2018 04H,126941
10/24/2018 03H,138956
10/24/2018 02H,153183
10/24/2018 01H,163681
10/24/2018 00H,164524
10/23/2018 23H,159457
10/23/2018 22H,157965
10/23/2018 21H,155957
10/23/2018 20H,153137
10/23/2018 19H,153826
10/23/2018 18H,153978
10/23/2018 17H,155451
10/23/2018 16H,157554
10/23/2018 15H,158204
10/23/2018 14H,159358
10/23/2018 13H,157861
10/23/2018 12H,151609
10/23/2018 11H,138336
10/23/2018 10H,122855
10/23/2018 09H,113517
10/23/2018 08H,111039
10/23/2018 07H,111185
10/23/2018 06H,114470
10/23/2018 05H,119869
10/23/2018 04H,127896
10/23/2018 03H,138785
10/23/2018 02H,151234
10/23/2018 01H,161772
10/23/2018 00H,165350
10/22/2018 23H,161637
10/22/2018 22H,154603
10/22/2018 21H,152908
10/22/2018 20H,150059
10/22/2018 19H,149617
10/22/2018 18H,150335
10/22/2018 17H,153152
10/22/2018 16H,156696
10/22/2018 15H,156657
10/22/2018 14H,155772
10/22/2018 13H,154336
10/22/2018 12H,150297
10/22/2018 11H,136840
10/22/2018 10H,118620
10/22/2018 09H,108291
10/22/2018 08H,105161
10/22/2018 07H,104457
10/22/2018 06H,107005
10/22/2018 05H,111844
10/22/2018 04H,115969
10/22/2018 03H,129377
10/22/2018 02H,138535
10/22/2018 01H,145869
10/22/2018 00H,144445
10/21/2018 23H,135518
10/21/2018 22H,128285
10/21/2018 21H,124596
10/21/2018 20H,120104
10/21/2018 19H,118467
10/21/2018 18H,118112
10/21/2018 17H,117953
10/21/2018 16H,120531
10/21/2018 15H,123276
10/21/2018 14H,120804
10/21/2018 13H,115445
10/21/2018 12H,108970
10/21/2018 11H,104740
10/21/2018 10H,99966
10/21/2018 09H,100565
10/21/2018 08H,101732
10/21/2018 07H,104120
10/21/2018 06H,108053
10/21/2018 05H,113102
10/21/2018 04H,118470
10/21/2018 03H,129086
10/21/2018 02H,138161
10/21/2018 01H,144358
10/21/2018 00H,142900
10/20/2018 23H,137705
10/20/2018 22H,135638
10/20/2018 21H,133962
10/20/2018 20H,133454
10/20/2018 19H,132872
10/20/2018 18H,131932
10/20/2018 17H,130702
10/20/2018 16H,129300
10/20/2018 15H,126600
10/20/2018 14H,121950
10/20/2018 13H,114323
10/20/2018 12H,107850
10/20/2018 11H,102087
10/20/2018 10H,100251
10/20/2018 09H,99493
10/20/2018 08H,100326
10/20/2018 07H,103095
10/20/2018 06H,110650
10/20/2018 05H,118569
10/20/2018 04H,130861
10/20/2018 03H,139810
10/20/2018 02H,148854
10/20/2018 01H,155443
10/20/2018 00H,154701
10/19/2018 23H,151653
10/19/2018 22H,151845
10/19/2018 21H,150785
10/19/2018 20H,149442
10/19/2018 19H,147203
10/19/2018 18H,146409
10/19/2018 17H,144612
10/19/2018 16H,143905
10/19/2018 15H,146055
10/19/2018 14H,145329
10/19/2018 13H,143952
10/19/2018 12H,139885
10/19/2018 11H,132227
10/19/2018 10H,119005
10/19/2018 09H,112798
10/19/2018 08H,110634
10/19/2018 07H,111367
10/19/2018 06H,114879
10/19/2018 05H,121135
10/19/2018 04H,132113
10/19/2018 03H,144259
10/19/2018 02H,157417
10/19/2018 01H,163283
10/19/2018 00H,161191
10/18/2018 23H,155833
10/18/2018 22H,151304
10/18/2018 21H,149476
10/18/2018 20H,147113
10/18/2018 19H,144800
10/18/2018 18H,144503
10/18/2018 17H,144101
10/18/2018 16H,148410
10/18/2018 15H,152704
10/18/2018 14H,150276
10/18/2018 13H,149824
10/18/2018 12H,147165
10/18/2018 11H,136561
10/18/2018 10H,123169
10/18/2018 09H,115156
10/18/2018 08H,114687
10/18/2018 07H,116110
10/18/2018 06H,121218
10/18/2018 05H,128974
10/18/2018 04H,132734
10/18/2018 03H,148666
10/18/2018 02H,161522
10/18/2018 01H,168532
10/18/2018 00H,166341
10/17/2018 23H,163303
10/17/2018 22H,159247
10/17/2018 21H,156217
10/17/2018 20H,155049
10/17/2018 19H,153496
10/17/2018 18H,152092
10/17/2018 17H,151676
10/17/2018 16H,153498
10/17/2018 15H,154203
10/17/2018 14H,152340
10/17/2018 13H,150109
10/17/2018 12H,145606
10/17/2018 11H,136245
10/17/2018 10H,124964
10/17/2018 09H,117782
10/17/2018 08H,117124
10/17/2018 07H,120028
10/17/2018 06H,125036
10/17/2018 05H,133229
10/17/2018 04H,143022
10/17/2018 03H,155710
10/17/2018 02H,170805
10/17/2018 01H,178336
10/17/2018 00H,175004
10/16/2018 23H,169681
10/16/2018 22H,164111
10/16/2018 21H,161137
10/16/2018 20H,158870
10/16/2018 19H,158214
10/16/2018 18H,157032
10/16/2018 17H,154922
10/16/2018 16H,154451
10/16/2018 15H,154675
10/16/2018 14H,152571
10/16/2018 13H,148507
10/16/2018 12H,145268
10/16/2018 11H,135688
10/16/2018 10H,124925
10/16/2018 09H,117690
10/16/2018 08H,117856
10/16/2018 07H,119035
10/16/2018 06H,122827
10/16/2018 05H,129629
10/16/2018 04H,136363
10/16/2018 03H,152927
10/16/2018 02H,166285
10/16/2018 01H,174837
10/16/2018 00H,169511
10/15/2018 23H,165481
10/15/2018 22H,160971
10/15/2018 21H,159158
10/15/2018 20H,158135
10/15/2018 19H,158175
10/15/2018 18H,155166
10/15/2018 17H,152632
10/15/2018 16H,149333
10/15/2018 15H,148421
10/15/2018 14H,147701
10/15/2018 13H,140318
10/15/2018 12H,133099
10/15/2018 11H,118251
10/15/2018 10H,106023
10/15/2018 09H,98356
10/15/2018 08H,96661
10/15/2018 07H,98375
10/15/2018 06H,101765
10/15/2018 05H,107702
10/15/2018 04H,116082
10/15/2018 03H,127834
10/15/2018 02H,139765
10/15/2018 01H,147608
10/15/2018 00H,146000
10/14/2018 23H,143610
10/14/2018 22H,140836
10/14/2018 21H,139874
10/14/2018 20H,136799
10/14/2018 19H,132937
10/14/2018 18H,128548
10/14/2018 17H,124805
10/14/2018 16H,120850
10/14/2018 15H,119226
10/14/2018 14H,115474
10/14/2018 13H,107736
10/14/2018 12H,102924
10/14/2018 11H,96551
10/14/2018 10H,95077
10/14/2018 09H,93346
10/14/2018 08H,93888
10/14/2018 07H,95685
10/14/2018 06H,102084
10/14/2018 05H,107843
10/14/2018 04H,117237
10/14/2018 03H,126084
10/14/2018 02H,135274
10/14/2018 01H,140814
10/14/2018 00H,140396
10/13/2018 23H,140887
10/13/2018 22H,138264
10/13/2018 21H,135979
10/13/2018 20H,132824
10/13/2018 19H,130748
10/13/2018 18H,127393
10/13/2018 17H,125337
10/13/2018 16H,124644
10/13/2018 15H,122989
10/13/2018 14H,118900
10/13/2018 13H,110878
10/13/2018 12H,104802
10/13/2018 11H,102432
10/13/2018 10H,98688
10/13/2018 09H,96727
10/13/2018 08H,97278
10/13/2018 07H,101319
10/13/2018 06H,107213
10/13/2018 05H,113768
10/13/2018 04H,123977
10/13/2018 03H,136630
10/13/2018 02H,148653
10/13/2018 01H,156631
10/13/2018 00H,158044
10/12/2018 23H,156728
10/12/2018 22H,156421
10/12/2018 21H,154300
10/12/2018 20H,152733
10/12/2018 19H,149661
10/12/2018 18H,145359
10/12/2018 17H,143511
10/12/2018 16H,141841
10/12/2018 15H,142212
10/12/2018 14H,137996
10/12/2018 13H,133900
10/12/2018 12H,129161
10/12/2018 11H,120291
10/12/2018 10H,108735
10/12/2018 09H,103554
10/12/2018 08H,102659
10/12/2018 07H,105174
10/12/2018 06H,111664
10/12/2018 05H,121212
10/12/2018 04H,138903
10/12/2018 03H,152241
10/12/2018 02H,165253
10/12/2018 01H,173513
10/12/2018 00H,173792
10/11/2018 23H,172545
10/11/2018 22H,174583
10/11/2018 21H,174415
10/11/2018 20H,175175
10/11/2018 19H,173055
10/11/2018 18H,171085
10/11/2018 17H,167318
10/11/2018 16H,165387
10/11/2018 15H,162204
10/11/2018 14H,156386
10/11/2018 13H,149825
10/11/2018 12H,145260
10/11/2018 11H,134855
10/11/2018 10H,124433
10/11/2018 09H,119271
10/11/2018 08H,118200
10/11/2018 07H,119646
10/11/2018 06H,124274
10/11/2018 05H,133486
10/11/2018 04H,145989
10/11/2018 03H,161873
10/11/2018 02H,179432
10/11/2018 01H,192305
10/11/2018 00H,197558
10/10/2018 23H,199254
10/10/2018 22H,200052
10/10/2018 21H,201083
10/10/2018 20H,200128
10/10/2018 19H,197799
10/10/2018 18H,193491
10/10/2018 17H,187651
10/10/2018 16H,178859
10/10/2018 15H,172161
10/10/2018 14H,164680
10/10/2018 13H,156618
10/10/2018 12H,151800
10/10/2018 11H,141402
10/10/2018 10H,130021
10/10/2018 09H,122542
10/10/2018 08H,120668
10/10/2018 07H,123271
10/10/2018 06H,129624
10/10/2018 05H,138854
10/10/2018 04H,152160
10/10/2018 03H,169959
10/10/2018 02H,187776
10/10/2018 01H,200844
10/10/2018 00H,205034
10/9/2018 23H,204793
10/9/2018 22H,206657
10/9/2018 21H,209083
10/9/2018 20H,208336
10/9/2018 19H,207994
10/9/2018 18H,203731
10/9/2018 17H,196312
10/9/2018 16H,189736
10/9/2018 15H,182221
10/9/2018 14H,174074
10/9/2018 13H,165003
10/9/2018 12H,156267
10/9/2018 11H,144642
10/9/2018 10H,130961
10/9/2018 09H,124703
10/9/2018 08H,122554
10/9/2018 07H,126728
10/9/2018 06H,132021
10/9/2018 05H,140822
10/9/2018 04H,156313
10/9/2018 03H,175871
10/9/2018 02H,195396
10/9/2018 01H,209121
10/9/2018 00H,210501
10/8/2018 23H,214146
10/8/2018 22H,213340
10/8/2018 21H,213476
10/8/2018 20H,210773
10/8/2018 19H,206015
10/8/2018 18H,200099
10/8/2018 17H,192992
10/8/2018 16H,185902
10/8/2018 15H,177865
10/8/2018 14H,166312
10/8/2018 13H,153811
10/8/2018 12H,144185
10/8/2018 11H,133465
10/8/2018 10H,123062
10/8/2018 09H,117253
10/8/2018 08H,116540
10/8/2018 07H,119837
10/8/2018 06H,125377
10/8/2018 05H,133595
10/8/2018 04H,141611
10/8/2018 03H,157913
10/8/2018 02H,175399
10/8/2018 01H,188055
10/8/2018 00H,191614
10/7/2018 23H,196393
10/7/2018 22H,195530
10/7/2018 21H,195819
10/7/2018 20H,194013
10/7/2018 19H,189297
10/7/2018 18H,182383
10/7/2018 17H,171653
10/7/2018 16H,159358
10/7/2018 15H,149463
10/7/2018 14H,140711
10/7/2018 13H,130403
10/7/2018 12H,122708
10/7/2018 11H,120669
10/7/2018 10H,118669
10/7/2018 09H,117714
10/7/2018 08H,119540
10/7/2018 07H,124163
10/7/2018 06H,130712
10/7/2018 05H,140066
10/7/2018 04H,147483
10/7/2018 03H,164168
10/7/2018 02H,179381
10/7/2018 01H,189620
10/7/2018 00H,191934
10/6/2018 23H,197052
10/6/2018 22H,200207
10/6/2018 21H,201928
10/6/2018 20H,200192
10/6/2018 19H,196364
10/6/2018 18H,189665
10/6/2018 17H,178199
10/6/2018 16H,167401
10/6/2018 15H,154761
10/6/2018 14H,143631
10/6/2018 13H,131968
10/6/2018 12H,124388
10/6/2018 11H,119198
10/6/2018 10H,114763
10/6/2018 09H,115600
10/6/2018 08H,118651
10/6/2018 07H,122745
10/6/2018 06H,129374
10/6/2018 05H,138388
10/6/2018 04H,154737
10/6/2018 03H,164918
10/6/2018 02H,182687
10/6/2018 01H,193950
10/6/2018 00H,198367
10/5/2018 23H,204876
10/5/2018 22H,208958
10/5/2018 21H,208402
10/5/2018 20H,207083
10/5/2018 19H,201051
10/5/2018 18H,195362
10/5/2018 17H,186687
10/5/2018 16H,177233
10/5/2018 15H,168762
10/5/2018 14H,159621
10/5/2018 13H,151831
10/5/2018 12H,144275
10/5/2018 11H,133465
10/5/2018 10H,123127
10/5/2018 09H,117395
10/5/2018 08H,117596
10/5/2018 07H,121377
10/5/2018 06H,127264
10/5/2018 05H,139352
10/5/2018 04H,154964
10/5/2018 03H,178450
10/5/2018 02H,199157
10/5/2018 01H,213392
10/5/2018 00H,216056
10/4/2018 23H,221143
10/4/2018 22H,224909
10/4/2018 21H,225630
10/4/2018 20H,225493
10/4/2018 19H,219950
10/4/2018 18H,209537
10/4/2018 17H,197845
10/4/2018 16H,183271
10/4/2018 15H,172271
10/4/2018 14H,161555
10/4/2018 13H,153665
10/4/2018 12H,148837
10/4/2018 11H,137530
10/4/2018 10H,124258
10/4/2018 09H,117482
10/4/2018 08H,116719
10/4/2018 07H,120520
10/4/2018 06H,128257
10/4/2018 05H,137883
10/4/2018 04H,151727
10/4/2018 03H,174592
10/4/2018 02H,198969
10/4/2018 01H,216351
10/4/2018 00H,224945
10/3/2018 23H,229595
10/3/2018 22H,233627
10/3/2018 21H,231194
10/3/2018 20H,225165
10/3/2018 19H,215613
10/3/2018 18H,205495
10/3/2018 17H,193631
10/3/2018 16H,180288
10/3/2018 15H,169811
10/3/2018 14H,159290
10/3/2018 13H,150442
10/3/2018 12H,144260
10/3/2018 11H,135188
10/3/2018 10H,123123
10/3/2018 09H,115575
10/3/2018 08H,115268
10/3/2018 07H,119538
10/3/2018 06H,127052
10/3/2018 05H,138399
10/3/2018 04H,151942
10/3/2018 03H,174297
10/3/2018 02H,197283
10/3/2018 01H,211266
10/3/2018 00H,215705
10/2/2018 23H,218233
10/2/2018 22H,222352
10/2/2018 21H,222781
10/2/2018 20H,222581
10/2/2018 19H,218017
10/2/2018 18H,210359
10/2/2018 17H,201125
10/2/2018 16H,191799
10/2/2018 15H,180934
10/2/2018 14H,171606
10/2/2018 13H,161615
10/2/2018 12H,155182
10/2/2018 11H,145423
10/2/2018 10H,131731
10/2/2018 09H,123487
10/2/2018 08H,122853
10/2/2018 07H,126127
10/2/2018 06H,132621
10/2/2018 05H,141057
10/2/2018 04H,151434
10/2/2018 03H,173222
10/2/2018 02H,196439
10/2/2018 01H,213252
10/2/2018 00H,219152
10/1/2018 23H,222146
10/1/2018 22H,222446
10/1/2018 21H,219324
10/1/2018 20H,214996
10/1/2018 19H,208679
10/1/2018 18H,201389
10/1/2018 17H,190818
10/1/2018 16H,180350
10/1/2018 15H,172665
10/1/2018 14H,163675
10/1/2018 13H,155816
10/1/2018 12H,148135
10/1/2018 11H,135672
10/1/2018 10H,121520
10/1/2018 09H,114717
10/1/2018 08H,111349
10/1/2018 07H,112686
10/1/2018 06H,117786
10/1/2018 05H,125671
10/1/2018 04H,134643
10/1/2018 03H,149093
10/1/2018 02H,163446
10/1/2018 01H,175422
10/1/2018 00H,177981
09/30/2018 23H,179336
09/30/2018 22H,176623
09/30/2018 21H,174949
09/30/2018 20H,169565
09/30/2018 19H,162636
09/30/2018 18H,155598
09/30/2018 17H,146082
09/30/2018 16H,136094
09/30/2018 15H,128597
09/30/2018 14H,122040
09/30/2018 13H,111186
09/30/2018 12H,103464
09/30/2018 11H,101172
09/30/2018 10H,98761
09/30/2018 09H,98858
09/30/2018 08H,99983
09/30/2018 07H,103878
09/30/2018 06H,108768
09/30/2018 05H,116663
09/30/2018 04H,127861
09/30/2018 03H,139713
09/30/2018 02H,151667
09/30/2018 01H,161323
09/30/2018 00H,163032
09/29/2018 23H,163059
09/29/2018 22H,163096
09/29/2018 21H,162520
09/29/2018 20H,160614
09/29/2018 19H,156550
09/29/2018 18H,152846
09/29/2018 17H,148368
09/29/2018 16H,143821
09/29/2018 15H,138803
09/29/2018 14H,134073
09/29/2018 13H,127250
09/29/2018 12H,120501
09/29/2018 11H,115432
09/29/2018 10H,110756
09/29/2018 09H,110301
09/29/2018 08H,111294
09/29/2018 07H,113171
09/29/2018 06H,119821
09/29/2018 05H,128757
09/29/2018 04H,142147
09/29/2018 03H,153045
09/29/2018 02H,166570
09/29/2018 01H,175068
09/29/2018 00H,178156
09/28/2018 23H,181325
09/28/2018 22H,182390
09/28/2018 21H,180494
09/28/2018 20H,177909
09/28/2018 19H,175701
09/28/2018 18H,172723
09/28/2018 17H,166817
09/28/2018 16H,161880
09/28/2018 15H,158841
09/28/2018 14H,153404
09/28/2018 13H,145825
09/28/2018 12H,139878
09/28/2018 11H,129861
09/28/2018 10H,116668
09/28/2018 09H,111264
09/28/2018 08H,110522
09/28/2018 07H,114091
09/28/2018 06H,119877
09/28/2018 05H,128335
09/28/2018 04H,142082
09/28/2018 03H,156963
09/28/2018 02H,176875
09/28/2018 01H,189369
09/28/2018 00H,193181
09/27/2018 23H,192437
09/27/2018 22H,191194
09/27/2018 21H,189468
09/27/2018 20H,185789
09/27/2018 19H,181238
09/27/2018 18H,174759
09/27/2018 17H,168941
09/27/2018 16H,163379
09/27/2018 15H,158253
09/27/2018 14H,155360
09/27/2018 13H,148872
09/27/2018 12H,143999
09/27/2018 11H,136262
09/27/2018 10H,124645
09/27/2018 09H,118613
09/27/2018 08H,120648
09/27/2018 07H,125508
09/27/2018 06H,132886
09/27/2018 05H,141072
09/27/2018 04H,156189
09/27/2018 03H,172459
09/27/2018 02H,192415
09/27/2018 01H,204864
09/27/2018 00H,207790
09/26/2018 23H,207594
09/26/2018 22H,208059
09/26/2018 21H,207402
09/26/2018 20H,205132
09/26/2018 19H,199235
09/26/2018 18H,193040
09/26/2018 17H,184752
09/26/2018 16H,176210
09/26/2018 15H,169784
09/26/2018 14H,163790
09/26/2018 13H,157074
09/26/2018 12H,147966
09/26/2018 11H,139206
09/26/2018 10H,127431
09/26/2018 09H,122230
09/26/2018 08H,121362
09/26/2018 07H,124525
09/26/2018 06H,132232
09/26/2018 05H,141703
09/26/2018 04H,154549
09/26/2018 03H,176880
09/26/2018 02H,197358
09/26/2018 01H,208321
09/26/2018 00H,212467
09/25/2018 23H,215787
09/25/2018 22H,216801
09/25/2018 21H,214010
09/25/2018 20H,208212
09/25/2018 19H,201918
09/25/2018 18H,193465
09/25/2018 17H,184332
09/25/2018 16H,174530
09/25/2018 15H,169775
09/25/2018 14H,161785
09/25/2018 13H,153645
09/25/2018 12H,147180
09/25/2018 11H,135941
09/25/2018 10H,124384
09/25/2018 09H,118132
09/25/2018 08H,117145
09/25/2018 07H,118260
09/25/2018 06H,124080
09/25/2018 05H,133251
09/25/2018 04H,144035
09/25/2018 03H,165362
09/25/2018 02H,185454
09/25/2018 01H,196742
09/25/2018 00H,199904
09/24/2018 23H,200920
09/24/2018 22H,200877
09/24/2018 21H,199655
09/24/2018 20H,197281
09/24/2018 19H,192745
09/24/2018 18H,186623
09/24/2018 17H,179689
09/24/2018 16H,171168
09/24/2018 15H,164814
09/24/2018 14H,153479
09/24/2018 13H,147745
09/24/2018 12H,142219
09/24/2018 11H,134147
09/24/2018 10H,122543
09/24/2018 09H,115479
09/24/2018 08H,112789
09/24/2018 07H,115595
09/24/2018 06H,120014
09/24/2018 05H,127335
09/24/2018 04H,140269
09/24/2018 03H,152041
09/24/2018 02H,167408
09/24/2018 01H,175274
09/24/2018 00H,176107
09/23/2018 23H,175644
09/23/2018 22H,175652
09/23/2018 21H,172578
09/23/2018 20H,167323
09/23/2018 19H,162434
09/23/2018 18H,157601
09/23/2018 17H,152144
09/23/2018 16H,144784
09/23/2018 15H,138966
09/23/2018 14H,131288
09/23/2018 13H,123306
09/23/2018 12H,114390
09/23/2018 11H,111265
09/23/2018 10H,109963
09/23/2018 09H,111591
09/23/2018 08H,115085
09/23/2018 07H,119576
09/23/2018 06H,125594
09/23/2018 05H,134543
09/23/2018 04H,150262
09/23/2018 03H,161075
09/23/2018 02H,174261
09/23/2018 01H,182037
09/23/2018 00H,183211
09/22/2018 23H,182332
09/22/2018 22H,181357
09/22/2018 21H,179577
09/22/2018 20H,177219
09/22/2018 19H,175075
09/22/2018 18H,170545
09/22/2018 17H,165313
09/22/2018 16H,157203
09/22/2018 15H,149788
09/22/2018 14H,141812
09/22/2018 13H,134435
09/22/2018 12H,126931
09/22/2018 11H,122096
09/22/2018 10H,120980
09/22/2018 09H,120774
09/22/2018 08H,122373
09/22/2018 07H,127617
09/22/2018 06H,133947
09/22/2018 05H,145309
09/22/2018 04H,158830
09/22/2018 03H,172136
09/22/2018 02H,185958
09/22/2018 01H,196987
09/22/2018 00H,199415
09/21/2018 23H,206643
09/21/2018 22H,211496
09/21/2018 21H,214119
09/21/2018 20H,215735
09/21/2018 19H,214454
09/21/2018 18H,209209
09/21/2018 17H,200565
09/21/2018 16H,190960
09/21/2018 15H,183792
09/21/2018 14H,174047
09/21/2018 13H,166243
09/21/2018 12H,160592
09/21/2018 11H,151407
09/21/2018 10H,142589
09/21/2018 09H,137710
09/21/2018 08H,137009
09/21/2018 07H,139018
09/21/2018 06H,144920
09/21/2018 05H,154666
09/21/2018 04H,170079
09/21/2018 03H,194225
09/21/2018 02H,216808
09/21/2018 01H,233508
09/21/2018 00H,238900
09/20/2018 23H,241797
09/20/2018 22H,245444
09/20/2018 21H,246643
09/20/2018 20H,241879
09/20/2018 19H,236492
09/20/2018 18H,227336
09/20/2018 17H,209514
09/20/2018 16H,197773
09/20/2018 15H,185969
09/20/2018 14H,173208
09/20/2018 13H,160157
09/20/2018 12H,152651
09/20/2018 11H,144313
09/20/2018 10H,134839
09/20/2018 09H,129579
09/20/2018 08H,130081
09/20/2018 07H,133459
09/20/2018 06H,140804
09/20/2018 05H,151920
09/20/2018 04H,167711
09/20/2018 03H,191658
09/20/2018 02H,213910
09/20/2018 01H,232265
09/20/2018 00H,242027
09/19/2018 23H,249712
09/19/2018 22H,257180
09/19/2018 21H,260406
09/19/2018 20H,257866
09/19/2018 19H,251856
09/19/2018 18H,239227
09/19/2018 17H,222510
09/19/2018 16H,203508
09/19/2018 15H,190614
09/19/2018 14H,177625
09/19/2018 13H,163608
09/19/2018 12H,157962
09/19/2018 11H,151364
09/19/2018 10H,142286
09/19/2018 09H,136611
09/19/2018 08H,136653
09/19/2018 07H,141438
09/19/2018 06H,150971
09/19/2018 05H,161549
09/19/2018 04H,152577
09/19/2018 03H,175190
09/19/2018 02H,197601
09/19/2018 01H,211403
09/19/2018 00H,215362
09/18/2018 23H,219352
09/18/2018 22H,221689
09/18/2018 21H,221338
09/18/2018 20H,216551
09/18/2018 19H,211816
09/18/2018 18H,203901
09/18/2018 17H,191442
09/18/2018 16H,179030
09/18/2018 15H,166552
09/18/2018 14H,153430
09/18/2018 13H,143839
09/18/2018 12H,137567
09/18/2018 11H,129916
09/18/2018 10H,121021
09/18/2018 09H,118798
09/18/2018 08H,119990
09/18/2018 07H,124793
09/18/2018 06H,131520
09/18/2018 05H,136058
09/18/2018 04H,158025
09/18/2018 03H,180990
09/18/2018 02H,204583
09/18/2018 01H,219097
09/18/2018 00H,224024
09/17/2018 23H,227767
09/17/2018 22H,229416
09/17/2018 21H,227537
09/17/2018 20H,222929
09/17/2018 19H,216834
09/17/2018 18H,207322
09/17/2018 17H,193947
09/17/2018 16H,179536
09/17/2018 15H,166206
09/17/2018 14H,153802
09/17/2018 13H,142399
09/17/2018 12H,133482
09/17/2018 11H,126198
09/17/2018 10H,116786
09/17/2018 09H,113832
09/17/2018 08H,115019
09/17/2018 07H,118420
09/17/2018 06H,125375
09/17/2018 05H,133761
09/17/2018 04H,147573
09/17/2018 03H,166114
09/17/2018 02H,184515
09/17/2018 01H,195794
09/17/2018 00H,198814
09/16/2018 23H,202365
09/16/2018 22H,202930
09/16/2018 21H,200097
09/16/2018 20H,194516
09/16/2018 19H,186712
09/16/2018 18H,177298
09/16/2018 17H,163658
