Net generation from other for New England (region) hourly - UTC time
https://www.eia.gov/opendata/qb.php?category=3390112&sdid=EBA.NE-ALL.NG.OTH.H
19:16:06 GMT-0500 (Eastern Standard Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NE-ALL.NG.OTH.H megawatthours
02/1/2019 18H,826
02/1/2019 17H,832
02/1/2019 16H,864
02/1/2019 15H,879
02/1/2019 14H,860
02/1/2019 13H,866
02/1/2019 12H,876
02/1/2019 11H,843
02/1/2019 10H,795
02/1/2019 09H,795
02/1/2019 08H,820
02/1/2019 07H,834
02/1/2019 06H,848
02/1/2019 05H,858
02/1/2019 04H,870
02/1/2019 03H,872
02/1/2019 02H,871
02/1/2019 01H,883
02/1/2019 00H,895
01/31/2019 23H,903
01/31/2019 22H,879
01/31/2019 21H,856
01/31/2019 20H,843
01/31/2019 19H,841
01/31/2019 18H,844
01/31/2019 17H,841
01/31/2019 16H,844
01/31/2019 15H,825
01/31/2019 14H,832
01/31/2019 13H,837
01/31/2019 12H,855
01/31/2019 11H,859
01/31/2019 10H,861
01/31/2019 09H,854
01/31/2019 08H,871
01/31/2019 07H,875
01/31/2019 06H,872
01/31/2019 05H,884
01/31/2019 04H,845
01/31/2019 03H,854
01/31/2019 02H,881
01/31/2019 01H,877
01/31/2019 00H,879
01/30/2019 23H,873
01/30/2019 22H,855
01/30/2019 21H,838
01/30/2019 20H,836
01/30/2019 19H,855
01/30/2019 18H,876
01/30/2019 17H,875
01/30/2019 16H,885
01/30/2019 15H,877
01/30/2019 14H,880
01/30/2019 13H,865
01/30/2019 12H,848
01/30/2019 11H,821
01/30/2019 10H,823
01/30/2019 09H,825
01/30/2019 08H,838
01/30/2019 07H,860
01/30/2019 06H,879
01/30/2019 05H,886
01/30/2019 04H,900
01/30/2019 03H,908
01/30/2019 02H,906
01/30/2019 01H,906
01/30/2019 00H,922
01/29/2019 23H,931
01/29/2019 22H,929
01/29/2019 21H,902
01/29/2019 20H,907
01/29/2019 19H,900
01/29/2019 18H,879
01/29/2019 17H,893
01/29/2019 16H,903
01/29/2019 15H,901
01/29/2019 14H,911
01/29/2019 13H,919
01/29/2019 12H,912
01/29/2019 11H,919
01/29/2019 10H,919
01/29/2019 09H,925
01/29/2019 08H,917
01/29/2019 07H,920
01/29/2019 06H,896
01/29/2019 05H,883
01/29/2019 04H,891
01/29/2019 03H,909
01/29/2019 02H,898
01/29/2019 01H,886
01/29/2019 00H,892
01/28/2019 23H,897
01/28/2019 22H,881
01/28/2019 21H,835
01/28/2019 20H,814
01/28/2019 19H,806
01/28/2019 18H,821
01/28/2019 17H,813
01/28/2019 16H,807
01/28/2019 15H,801
01/28/2019 14H,823
01/28/2019 13H,855
01/28/2019 12H,848
01/28/2019 11H,839
01/28/2019 10H,828
01/28/2019 09H,821
01/28/2019 08H,831
01/28/2019 07H,819
01/28/2019 06H,814
01/28/2019 05H,821
01/28/2019 04H,822
01/28/2019 03H,824
01/28/2019 02H,812
01/28/2019 01H,813
01/28/2019 00H,826
01/27/2019 23H,798
01/27/2019 22H,800
01/27/2019 21H,799
01/27/2019 20H,791
01/27/2019 19H,794
01/27/2019 18H,779
01/27/2019 17H,777
01/27/2019 16H,794
01/27/2019 15H,799
01/27/2019 14H,808
01/27/2019 13H,790
01/27/2019 12H,814
01/27/2019 11H,835
01/27/2019 10H,828
01/27/2019 09H,823
01/27/2019 08H,813
01/27/2019 07H,815
01/27/2019 06H,816
01/27/2019 05H,809
01/27/2019 04H,820
01/27/2019 03H,816
01/27/2019 02H,826
01/27/2019 01H,832
01/27/2019 00H,841
01/26/2019 23H,864
01/26/2019 22H,818
01/26/2019 21H,784
01/26/2019 20H,766
01/26/2019 19H,737
01/26/2019 18H,753
01/26/2019 17H,762
01/26/2019 16H,786
01/26/2019 15H,785
01/26/2019 14H,780
01/26/2019 13H,819
01/26/2019 12H,831
01/26/2019 11H,837
01/26/2019 10H,838
01/26/2019 09H,835
01/26/2019 08H,844
01/26/2019 07H,837
01/26/2019 06H,837
01/26/2019 05H,823
01/26/2019 04H,821
01/26/2019 03H,817
01/26/2019 02H,824
01/26/2019 01H,829
01/26/2019 00H,832
01/25/2019 23H,803
01/25/2019 22H,813
01/25/2019 21H,784
01/25/2019 20H,791
01/25/2019 19H,779
01/25/2019 18H,782
01/25/2019 17H,783
01/25/2019 16H,782
01/25/2019 15H,788
01/25/2019 14H,794
01/25/2019 13H,795
01/25/2019 12H,783
01/25/2019 11H,785
01/25/2019 10H,780
01/25/2019 09H,761
01/25/2019 08H,764
01/25/2019 07H,757
01/25/2019 06H,755
01/25/2019 05H,746
01/25/2019 04H,742
01/25/2019 03H,740
01/25/2019 02H,748
01/25/2019 01H,745
01/25/2019 00H,757
01/24/2019 23H,748
01/24/2019 22H,745
01/24/2019 21H,740
01/24/2019 20H,756
01/24/2019 19H,768
01/24/2019 18H,770
01/24/2019 17H,756
01/24/2019 16H,753
01/24/2019 15H,764
01/24/2019 14H,763
01/24/2019 13H,757
01/24/2019 12H,765
01/24/2019 11H,769
01/24/2019 10H,761
01/24/2019 09H,756
01/24/2019 08H,757
01/24/2019 07H,753
01/24/2019 06H,761
01/24/2019 05H,769
01/24/2019 04H,778
01/24/2019 03H,780
01/24/2019 02H,799
01/24/2019 01H,801
01/24/2019 00H,822
01/23/2019 23H,826
01/23/2019 22H,808
01/23/2019 21H,787
01/23/2019 20H,766
01/23/2019 19H,763
01/23/2019 18H,780
01/23/2019 17H,801
01/23/2019 16H,799
01/23/2019 15H,808
01/23/2019 14H,813
01/23/2019 13H,821
01/23/2019 12H,829
01/23/2019 11H,818
01/23/2019 10H,826
01/23/2019 09H,847
01/23/2019 08H,853
01/23/2019 07H,838
01/23/2019 06H,829
01/23/2019 05H,818
01/23/2019 04H,842
01/23/2019 03H,844
01/23/2019 02H,820
01/23/2019 01H,837
01/23/2019 00H,847
01/22/2019 23H,829
01/22/2019 22H,808
01/22/2019 21H,827
01/22/2019 20H,821
01/22/2019 19H,830
01/22/2019 18H,841
01/22/2019 17H,821
01/22/2019 16H,804
01/22/2019 15H,818
01/22/2019 14H,839
01/22/2019 13H,857
01/22/2019 12H,863
01/22/2019 11H,844
01/22/2019 10H,853
01/22/2019 09H,858
01/22/2019 08H,858
01/22/2019 07H,853
01/22/2019 06H,839
01/22/2019 05H,833
01/22/2019 04H,847
01/22/2019 03H,846
01/22/2019 02H,849
01/22/2019 01H,851
01/22/2019 00H,868
01/21/2019 23H,872
01/21/2019 22H,859
01/21/2019 21H,825
01/21/2019 20H,826
01/21/2019 19H,840
01/21/2019 18H,814
01/21/2019 17H,812
01/21/2019 16H,817
01/21/2019 15H,813
01/21/2019 14H,831
01/21/2019 13H,854
01/21/2019 12H,854
01/21/2019 11H,861
01/21/2019 10H,852
01/21/2019 09H,840
01/21/2019 08H,851
01/21/2019 07H,826
01/21/2019 06H,828
01/21/2019 05H,840
01/21/2019 04H,831
01/21/2019 03H,838
01/21/2019 02H,828
01/21/2019 01H,846
01/21/2019 00H,891
01/20/2019 23H,899
01/20/2019 22H,897
01/20/2019 21H,891
01/20/2019 20H,900
01/20/2019 19H,899
01/20/2019 18H,910
01/20/2019 17H,899
01/20/2019 16H,887
01/20/2019 15H,877
01/20/2019 14H,865
01/20/2019 13H,877
01/20/2019 12H,882
01/20/2019 11H,881
01/20/2019 10H,881
01/20/2019 09H,883
01/20/2019 08H,881
01/20/2019 07H,872
01/20/2019 06H,866
01/20/2019 05H,851
01/20/2019 04H,873
01/20/2019 03H,871
01/20/2019 02H,889
01/20/2019 01H,888
01/20/2019 00H,912
01/19/2019 23H,913
01/19/2019 22H,905
01/19/2019 21H,890
01/19/2019 20H,881
01/19/2019 19H,876
01/19/2019 18H,890
01/19/2019 17H,888
01/19/2019 16H,852
01/19/2019 15H,848
01/19/2019 14H,860
01/19/2019 13H,860
01/19/2019 12H,852
01/19/2019 11H,848
01/19/2019 10H,853
01/19/2019 09H,856
01/19/2019 08H,858
01/19/2019 07H,854
01/19/2019 06H,858
01/19/2019 05H,873
01/19/2019 04H,866
01/19/2019 03H,858
01/19/2019 02H,843
01/19/2019 01H,845
01/19/2019 00H,852
01/18/2019 23H,859
01/18/2019 22H,865
01/18/2019 21H,869
01/18/2019 20H,868
01/18/2019 19H,856
01/18/2019 18H,856
01/18/2019 17H,859
01/18/2019 16H,857
01/18/2019 15H,867
01/18/2019 14H,850
01/18/2019 13H,853
01/18/2019 12H,851
01/18/2019 11H,844
01/18/2019 10H,847
01/18/2019 09H,847
01/18/2019 08H,847
01/18/2019 07H,845
01/18/2019 06H,850
01/18/2019 05H,865
01/18/2019 04H,868
01/18/2019 03H,853
01/18/2019 02H,873
01/18/2019 01H,886
01/18/2019 00H,898
01/17/2019 23H,899
01/17/2019 22H,888
01/17/2019 21H,872
01/17/2019 20H,852
01/17/2019 19H,838
01/17/2019 18H,835
01/17/2019 17H,839
01/17/2019 16H,830
01/17/2019 15H,830
01/17/2019 14H,813
01/17/2019 13H,827
01/17/2019 12H,816
01/17/2019 11H,794
01/17/2019 10H,787
01/17/2019 09H,789
01/17/2019 08H,782
01/17/2019 07H,784
01/17/2019 06H,801
01/17/2019 05H,811
01/17/2019 04H,825
01/17/2019 03H,831
01/17/2019 02H,845
01/17/2019 01H,837
01/17/2019 00H,824
01/16/2019 23H,830
01/16/2019 22H,832
01/16/2019 21H,821
01/16/2019 20H,818
01/16/2019 19H,821
01/16/2019 18H,834
01/16/2019 17H,817
01/16/2019 16H,827
01/16/2019 15H,823
01/16/2019 14H,831
01/16/2019 13H,814
01/16/2019 12H,812
01/16/2019 11H,796
01/16/2019 10H,802
01/16/2019 09H,820
01/16/2019 08H,827
01/16/2019 07H,822
01/16/2019 06H,808
01/16/2019 05H,810
01/16/2019 04H,817
01/16/2019 03H,827
01/16/2019 02H,823
01/16/2019 01H,816
01/16/2019 00H,826
01/15/2019 23H,825
01/15/2019 22H,820
01/15/2019 21H,801
01/15/2019 20H,792
01/15/2019 19H,781
01/15/2019 18H,794
01/15/2019 17H,811
01/15/2019 16H,809
01/15/2019 15H,828
01/15/2019 14H,832
01/15/2019 13H,830
01/15/2019 12H,820
01/15/2019 11H,806
01/15/2019 10H,819
01/15/2019 09H,812
01/15/2019 08H,804
01/15/2019 07H,805
01/15/2019 06H,818
01/15/2019 05H,804
01/15/2019 04H,806
01/15/2019 03H,829
01/15/2019 02H,831
01/15/2019 01H,841
01/15/2019 00H,842
01/14/2019 23H,838
01/14/2019 22H,837
01/14/2019 21H,828
01/14/2019 20H,808
01/14/2019 19H,815
01/14/2019 18H,818
01/14/2019 17H,834
01/14/2019 16H,838
01/14/2019 15H,814
01/14/2019 14H,803
01/14/2019 13H,814
01/14/2019 12H,823
01/14/2019 11H,806
01/14/2019 10H,788
01/14/2019 09H,795
01/14/2019 08H,793
01/14/2019 07H,780
01/14/2019 06H,756
01/14/2019 05H,732
01/14/2019 04H,752
01/14/2019 03H,742
01/14/2019 02H,768
01/14/2019 01H,776
01/14/2019 00H,776
01/13/2019 23H,782
01/13/2019 22H,788
01/13/2019 21H,763
01/13/2019 20H,775
01/13/2019 19H,750
01/13/2019 18H,750
01/13/2019 17H,780
01/13/2019 16H,779
01/13/2019 15H,742
01/13/2019 14H,741
01/13/2019 13H,780
01/13/2019 12H,791
01/13/2019 11H,787
01/13/2019 10H,785
01/13/2019 09H,797
01/13/2019 08H,788
01/13/2019 07H,793
01/13/2019 06H,812
01/13/2019 05H,798
01/13/2019 04H,805
01/13/2019 03H,826
01/13/2019 02H,833
01/13/2019 01H,819
01/13/2019 00H,816
01/12/2019 23H,826
01/12/2019 22H,816
01/12/2019 21H,787
01/12/2019 20H,787
01/12/2019 19H,792
01/12/2019 18H,802
01/12/2019 17H,810
01/12/2019 16H,828
01/12/2019 15H,837
01/12/2019 14H,832
01/12/2019 13H,810
01/12/2019 12H,802
01/12/2019 11H,792
01/12/2019 10H,787
01/12/2019 09H,792
01/12/2019 08H,783
01/12/2019 07H,774
01/12/2019 06H,782
01/12/2019 05H,792
01/12/2019 04H,795
01/12/2019 03H,785
01/12/2019 02H,781
01/12/2019 01H,767
01/12/2019 00H,793
01/11/2019 23H,828
01/11/2019 22H,848
01/11/2019 21H,829
01/11/2019 20H,831
01/11/2019 19H,825
01/11/2019 18H,813
01/11/2019 17H,800
01/11/2019 16H,806
01/11/2019 15H,805
01/11/2019 14H,826
01/11/2019 13H,827
01/11/2019 12H,819
01/11/2019 11H,805
01/11/2019 10H,792
01/11/2019 09H,788
01/11/2019 08H,782
01/11/2019 07H,772
01/11/2019 06H,762
01/11/2019 05H,752
01/11/2019 04H,740
01/11/2019 03H,726
01/11/2019 02H,722
01/11/2019 01H,736
01/11/2019 00H,739
01/10/2019 23H,717
01/10/2019 22H,698
01/10/2019 21H,699
01/10/2019 20H,684
01/10/2019 19H,689
01/10/2019 18H,685
01/10/2019 17H,679
01/10/2019 16H,670
01/10/2019 15H,668
01/10/2019 14H,686
01/10/2019 13H,678
01/10/2019 12H,660
01/10/2019 11H,659
01/10/2019 10H,651
01/10/2019 09H,661
01/10/2019 08H,658
01/10/2019 07H,660
01/10/2019 06H,648
01/10/2019 05H,647
01/10/2019 04H,647
01/10/2019 03H,654
01/10/2019 02H,651
01/10/2019 01H,699
01/10/2019 00H,704
01/9/2019 23H,701
01/9/2019 22H,710
01/9/2019 21H,715
01/9/2019 20H,715
01/9/2019 19H,708
01/9/2019 18H,714
01/9/2019 17H,719
01/9/2019 16H,724
01/9/2019 15H,721
01/9/2019 14H,712
01/9/2019 13H,721
01/9/2019 12H,722
01/9/2019 11H,723
01/9/2019 10H,717
01/9/2019 09H,741
01/9/2019 08H,741
01/9/2019 07H,740
01/9/2019 06H,737
01/9/2019 05H,743
01/9/2019 04H,750
01/9/2019 03H,752
01/9/2019 02H,754
01/9/2019 01H,752
01/9/2019 00H,760
01/8/2019 23H,768
01/8/2019 22H,769
01/8/2019 21H,748
01/8/2019 20H,735
01/8/2019 19H,716
01/8/2019 18H,719
01/8/2019 17H,727
01/8/2019 16H,735
01/8/2019 15H,746
01/8/2019 14H,745
01/8/2019 13H,746
01/8/2019 12H,736
01/8/2019 11H,741
01/8/2019 10H,728
01/8/2019 09H,732
01/8/2019 08H,736
01/8/2019 07H,732
01/8/2019 06H,727
01/8/2019 05H,718
01/8/2019 04H,717
01/8/2019 03H,744
01/8/2019 02H,736
01/8/2019 01H,744
01/8/2019 00H,740
01/7/2019 23H,752
01/7/2019 22H,760
01/7/2019 21H,752
01/7/2019 20H,743
01/7/2019 19H,739
01/7/2019 18H,744
01/7/2019 17H,758
01/7/2019 16H,748
01/7/2019 15H,734
01/7/2019 14H,721
01/7/2019 13H,734
01/7/2019 12H,753
01/7/2019 11H,740
01/7/2019 10H,716
01/7/2019 09H,704
01/7/2019 08H,696
01/7/2019 07H,716
01/7/2019 06H,695
01/7/2019 05H,701
01/7/2019 04H,698
01/7/2019 03H,699
01/7/2019 02H,698
01/7/2019 01H,723
01/7/2019 00H,735
01/6/2019 23H,731
01/6/2019 22H,733
01/6/2019 21H,735
01/6/2019 20H,733
01/6/2019 19H,731
01/6/2019 18H,730
01/6/2019 17H,731
01/6/2019 16H,726
01/6/2019 15H,725
01/6/2019 14H,717
01/6/2019 13H,716
01/6/2019 12H,741
01/6/2019 11H,737
01/6/2019 10H,738
01/6/2019 09H,740
01/6/2019 08H,741
01/6/2019 07H,739
01/6/2019 06H,732
01/6/2019 05H,724
01/6/2019 04H,754
01/6/2019 03H,761
01/6/2019 02H,757
01/6/2019 01H,756
01/6/2019 00H,761
01/5/2019 23H,762
01/5/2019 22H,780
01/5/2019 21H,756
01/5/2019 20H,755
01/5/2019 19H,757
01/5/2019 18H,746
01/5/2019 17H,746
01/5/2019 16H,744
01/5/2019 15H,740
01/5/2019 14H,742
01/5/2019 13H,743
01/5/2019 12H,737
01/5/2019 11H,730
01/5/2019 10H,731
01/5/2019 09H,733
01/5/2019 08H,727
01/5/2019 07H,735
01/5/2019 06H,727
01/5/2019 05H,718
01/5/2019 04H,732
01/5/2019 03H,732
01/5/2019 02H,725
01/5/2019 01H,726
01/5/2019 00H,719
01/4/2019 23H,723
01/4/2019 22H,743
01/4/2019 21H,733
01/4/2019 20H,730
01/4/2019 19H,739
01/4/2019 18H,726
01/4/2019 17H,726
01/4/2019 16H,728
01/4/2019 15H,719
01/4/2019 14H,721
01/4/2019 13H,725
01/4/2019 12H,732
01/4/2019 11H,732
01/4/2019 10H,733
01/4/2019 09H,721
01/4/2019 08H,729
01/4/2019 07H,733
01/4/2019 06H,732
01/4/2019 05H,719
01/4/2019 04H,731
01/4/2019 03H,724
01/4/2019 02H,732
01/4/2019 01H,729
01/4/2019 00H,725
01/3/2019 23H,745
01/3/2019 22H,745
01/3/2019 21H,735
01/3/2019 20H,739
01/3/2019 19H,721
01/3/2019 18H,709
01/3/2019 17H,718
01/3/2019 16H,728
01/3/2019 15H,724
01/3/2019 14H,725
01/3/2019 13H,727
01/3/2019 12H,717
01/3/2019 11H,721
01/3/2019 10H,724
01/3/2019 09H,720
01/3/2019 08H,719
01/3/2019 07H,713
01/3/2019 06H,714
01/3/2019 05H,713
01/3/2019 04H,708
01/3/2019 03H,713
01/3/2019 02H,719
01/3/2019 01H,722
01/3/2019 00H,736
01/2/2019 23H,731
01/2/2019 22H,719
01/2/2019 21H,714
01/2/2019 20H,721
01/2/2019 19H,734
01/2/2019 18H,734
01/2/2019 17H,738
01/2/2019 16H,736
01/2/2019 15H,737
01/2/2019 14H,735
01/2/2019 13H,732
01/2/2019 12H,749
01/2/2019 11H,745
01/2/2019 10H,748
01/2/2019 09H,734
01/2/2019 08H,739
01/2/2019 07H,743
01/2/2019 06H,733
01/2/2019 05H,745
01/2/2019 04H,746
01/2/2019 03H,742
01/2/2019 02H,745
01/2/2019 01H,748
01/2/2019 00H,756
01/1/2019 23H,770
01/1/2019 22H,768
01/1/2019 21H,750
01/1/2019 20H,739
01/1/2019 19H,730
01/1/2019 18H,740
01/1/2019 17H,738
01/1/2019 16H,735
01/1/2019 15H,737
01/1/2019 14H,748
01/1/2019 13H,744
01/1/2019 12H,746
01/1/2019 11H,751
01/1/2019 10H,755
01/1/2019 09H,753
01/1/2019 08H,750
01/1/2019 07H,761
01/1/2019 06H,750
01/1/2019 05H,745
01/1/2019 04H,735
01/1/2019 03H,735
01/1/2019 02H,737
01/1/2019 01H,737
01/1/2019 00H,739
12/31/2018 23H,740
12/31/2018 22H,748
12/31/2018 21H,747
12/31/2018 20H,742
12/31/2018 19H,742
12/31/2018 18H,733
12/31/2018 17H,730
12/31/2018 16H,737
12/31/2018 15H,724
12/31/2018 14H,724
12/31/2018 13H,732
12/31/2018 12H,748
12/31/2018 11H,736
12/31/2018 10H,725
12/31/2018 09H,727
12/31/2018 08H,718
12/31/2018 07H,720
12/31/2018 06H,725
12/31/2018 05H,705
12/31/2018 04H,701
12/31/2018 03H,708
12/31/2018 02H,707
12/31/2018 01H,709
12/31/2018 00H,714
12/30/2018 23H,719
12/30/2018 22H,737
12/30/2018 21H,740
12/30/2018 20H,733
12/30/2018 19H,741
12/30/2018 18H,733
12/30/2018 17H,732
12/30/2018 16H,722
12/30/2018 15H,733
12/30/2018 14H,730
12/30/2018 13H,735
12/30/2018 12H,727
12/30/2018 11H,733
12/30/2018 10H,719
12/30/2018 09H,726
12/30/2018 08H,724
12/30/2018 07H,730
12/30/2018 06H,727
12/30/2018 05H,732
12/30/2018 04H,734
12/30/2018 03H,724
12/30/2018 02H,730
12/30/2018 01H,730
12/30/2018 00H,728
12/29/2018 23H,735
12/29/2018 22H,733
12/29/2018 21H,729
12/29/2018 20H,724
12/29/2018 19H,730
12/29/2018 18H,723
12/29/2018 17H,719
12/29/2018 16H,728
12/29/2018 15H,727
12/29/2018 14H,722
12/29/2018 13H,721
12/29/2018 12H,726
12/29/2018 11H,719
12/29/2018 10H,728
12/29/2018 09H,729
12/29/2018 08H,725
12/29/2018 07H,715
12/29/2018 06H,714
12/29/2018 05H,718
12/29/2018 04H,717
12/29/2018 03H,713
12/29/2018 02H,709
12/29/2018 01H,718
12/29/2018 00H,710
12/28/2018 23H,721
12/28/2018 22H,728
12/28/2018 21H,720
12/28/2018 20H,719
12/28/2018 19H,709
12/28/2018 18H,715
12/28/2018 17H,711
12/28/2018 16H,707
12/28/2018 15H,703
12/28/2018 14H,714
12/28/2018 13H,714
12/28/2018 12H,716
12/28/2018 11H,734
12/28/2018 10H,725
12/28/2018 09H,727
12/28/2018 08H,727
12/28/2018 07H,722
12/28/2018 06H,708
12/28/2018 05H,726
12/28/2018 04H,727
12/28/2018 03H,719
12/28/2018 02H,712
12/28/2018 01H,709
12/28/2018 00H,695
12/27/2018 23H,703
12/27/2018 22H,722
12/27/2018 21H,705
12/27/2018 20H,693
12/27/2018 19H,695
12/27/2018 18H,690
12/27/2018 17H,684
12/27/2018 16H,694
12/27/2018 15H,700
12/27/2018 14H,692
12/27/2018 13H,704
12/27/2018 12H,710
12/27/2018 11H,713
12/27/2018 10H,712
12/27/2018 09H,704
12/27/2018 08H,707
12/27/2018 07H,705
12/27/2018 06H,697
12/27/2018 05H,719
12/27/2018 04H,721
12/27/2018 03H,715
12/27/2018 02H,715
12/27/2018 01H,719
12/27/2018 00H,721
12/26/2018 23H,735
12/26/2018 22H,737
12/26/2018 21H,727
12/26/2018 20H,720
12/26/2018 19H,708
12/26/2018 18H,708
12/26/2018 17H,712
12/26/2018 16H,702
12/26/2018 15H,708
12/26/2018 14H,711
12/26/2018 13H,721
12/26/2018 12H,722
12/26/2018 11H,715
12/26/2018 10H,717
12/26/2018 09H,714
12/26/2018 08H,711
12/26/2018 07H,720
12/26/2018 06H,724
12/26/2018 05H,721
12/26/2018 04H,733
12/26/2018 03H,727
12/26/2018 02H,738
12/26/2018 01H,733
12/26/2018 00H,731
12/25/2018 23H,734
12/25/2018 22H,744
12/25/2018 21H,742
12/25/2018 20H,733
12/25/2018 19H,735
12/25/2018 18H,729
12/25/2018 17H,717
12/25/2018 16H,722
12/25/2018 15H,726
12/25/2018 14H,735
12/25/2018 13H,740
12/25/2018 12H,732
12/25/2018 11H,731
12/25/2018 10H,734
12/25/2018 09H,730
12/25/2018 08H,726
12/25/2018 07H,717
12/25/2018 06H,710
12/25/2018 05H,714
12/25/2018 04H,718
12/25/2018 03H,717
12/25/2018 02H,716
12/25/2018 01H,722
12/25/2018 00H,724
12/24/2018 23H,737
12/24/2018 22H,735
12/24/2018 21H,715
12/24/2018 20H,722
12/24/2018 19H,721
12/24/2018 18H,722
12/24/2018 17H,720
12/24/2018 16H,710
12/24/2018 15H,703
12/24/2018 14H,696
12/24/2018 13H,706
12/24/2018 12H,691
12/24/2018 11H,702
12/24/2018 10H,705
12/24/2018 09H,702
12/24/2018 08H,699
12/24/2018 07H,686
12/24/2018 06H,695
12/24/2018 05H,693
12/24/2018 04H,691
12/24/2018 03H,693
12/24/2018 02H,698
12/24/2018 01H,689
12/24/2018 00H,695
12/23/2018 23H,697
12/23/2018 22H,691
12/23/2018 21H,687
12/23/2018 20H,691
12/23/2018 19H,694
12/23/2018 18H,702
12/23/2018 17H,698
12/23/2018 16H,687
12/23/2018 15H,688
12/23/2018 14H,710
12/23/2018 13H,727
12/23/2018 12H,724
12/23/2018 11H,713
12/23/2018 10H,712
12/23/2018 09H,712
12/23/2018 08H,711
12/23/2018 07H,709
12/23/2018 06H,708
12/23/2018 05H,700
12/23/2018 04H,702
12/23/2018 03H,685
12/23/2018 02H,685
12/23/2018 01H,695
12/23/2018 00H,699
12/22/2018 23H,702
12/22/2018 22H,722
12/22/2018 21H,717
12/22/2018 20H,718
12/22/2018 19H,709
12/22/2018 18H,713
12/22/2018 17H,720
12/22/2018 16H,702
12/22/2018 15H,696
12/22/2018 14H,703
12/22/2018 13H,693
12/22/2018 12H,697
12/22/2018 11H,695
12/22/2018 10H,703
12/22/2018 09H,686
12/22/2018 08H,695
12/22/2018 07H,692
12/22/2018 06H,699
12/22/2018 05H,740
12/22/2018 04H,750
12/22/2018 03H,755
12/22/2018 02H,756
12/22/2018 01H,759
12/22/2018 00H,765
12/21/2018 23H,763
12/21/2018 22H,760
12/21/2018 21H,750
12/21/2018 20H,744
12/21/2018 19H,736
12/21/2018 18H,741
12/21/2018 17H,751
12/21/2018 16H,754
12/21/2018 15H,751
12/21/2018 14H,743
12/21/2018 13H,747
12/21/2018 12H,746
12/21/2018 11H,756
12/21/2018 10H,767
12/21/2018 09H,765
12/21/2018 08H,765
12/21/2018 07H,768
12/21/2018 06H,749
12/21/2018 05H,732
12/21/2018 04H,724
12/21/2018 03H,732
12/21/2018 02H,729
12/21/2018 01H,717
12/21/2018 00H,706
12/20/2018 23H,704
12/20/2018 22H,730
12/20/2018 21H,721
12/20/2018 20H,723
12/20/2018 19H,742
12/20/2018 18H,738
12/20/2018 17H,748
12/20/2018 16H,755
12/20/2018 15H,736
12/20/2018 14H,742
12/20/2018 13H,749
12/20/2018 12H,764
12/20/2018 11H,742
12/20/2018 10H,716
12/20/2018 09H,718
12/20/2018 08H,710
12/20/2018 07H,704
12/20/2018 06H,686
12/20/2018 05H,689
12/20/2018 04H,691
12/20/2018 03H,722
12/20/2018 02H,723
12/20/2018 01H,727
12/20/2018 00H,731
12/19/2018 23H,735
12/19/2018 22H,751
12/19/2018 21H,752
12/19/2018 20H,751
12/19/2018 19H,748
12/19/2018 18H,734
12/19/2018 17H,743
12/19/2018 16H,738
12/19/2018 15H,743
12/19/2018 14H,758
12/19/2018 13H,768
12/19/2018 12H,764
12/19/2018 11H,746
12/19/2018 10H,729
12/19/2018 09H,753
12/19/2018 08H,749
12/19/2018 07H,714
12/19/2018 06H,707
12/19/2018 05H,704
12/19/2018 04H,691
12/19/2018 03H,671
12/19/2018 02H,681
12/19/2018 01H,674
12/19/2018 00H,687
12/18/2018 23H,687
12/18/2018 22H,687
12/18/2018 21H,679
12/18/2018 20H,677
12/18/2018 19H,673
12/18/2018 18H,663
12/18/2018 17H,668
12/18/2018 16H,678
12/18/2018 15H,682
12/18/2018 14H,711
12/18/2018 13H,697
12/18/2018 12H,678
12/18/2018 11H,671
12/18/2018 10H,697
12/18/2018 09H,725
12/18/2018 08H,742
12/18/2018 07H,736
12/18/2018 06H,735
12/18/2018 05H,734
12/18/2018 04H,758
12/18/2018 03H,761
12/18/2018 02H,755
12/18/2018 01H,772
12/18/2018 00H,781
12/17/2018 23H,777
12/17/2018 22H,793
12/17/2018 21H,776
12/17/2018 20H,778
12/17/2018 19H,775
12/17/2018 18H,771
12/17/2018 17H,792
12/17/2018 16H,807
12/17/2018 15H,793
12/17/2018 14H,783
12/17/2018 13H,799
12/17/2018 12H,815
12/17/2018 11H,787
12/17/2018 10H,782
12/17/2018 09H,781
12/17/2018 08H,792
12/17/2018 07H,786
12/17/2018 06H,788
12/17/2018 05H,767
12/17/2018 04H,765
12/17/2018 03H,776
12/17/2018 02H,781
12/17/2018 01H,780
12/17/2018 00H,781
12/16/2018 23H,778
12/16/2018 22H,788
12/16/2018 21H,771
12/16/2018 20H,779
12/16/2018 19H,779
12/16/2018 18H,774
